C:\ICPMH\1\METHODS\103015JF.M.B\B10-F1_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:41:56 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
38.208,280.00,334205.48,46084.58,11803.92,381469.83,5720140.36,209553.96,68136.77,783874.43,1500.07
38.546,440.01,321440.47,45884.06,9202.38,408876.90,6444068.89,209452.69,62749.35,739231.59,1400.06
38.884,260.00,308074.10,42350.32,11603.79,412937.02,6662778.27,204593.92,58668.09,814224.82,1620.08
39.222,240.00,300547.14,39819.49,9302.43,376667.62,5658883.72,218060.23,61176.95,650220.98,1360.06
39.560,180.00,271553.85,38692.00,9802.70,360363.84,6484757.57,192655.25,62180.59,686825.02,1360.06
39.898,460.01,256601.34,35735.84,9702.65,396872.57,6097029.04,208811.53,60474.43,735716.62,1840.10
40.236,80.00,274769.28,38140.82,12204.19,388556.16,6023461.85,201355.49,58868.79,696856.14,1200.04
40.574,240.00,272129.22,40496.01,10603.16,405704.47,6601950.15,198859.61,61377.67,706372.09,1520.07
40.912,240.00,256804.25,31377.63,8702.13,380175.50,6147433.73,189688.71,59771.94,744313.88,1340.06
41.250,380.00,260930.18,35309.99,12104.12,385864.36,6642378.27,208710.29,63117.38,725384.72,1700.09
41.588,500.01,273550.72,37990.50,10603.16,419216.71,7059676.72,207259.33,67367.03,819329.12,1600.08
41.926,200.00,254809.23,37940.39,7401.54,383479.53,6981924.37,208946.51,68304.10,794800.02,1200.04
42.264,440.01,260558.16,37163.75,10302.99,384297.14,6806908.75,216608.42,71751.65,803915.84,1560.07
42.602,120.00,256330.85,34232.88,12404.33,408194.61,6776612.65,209992.65,65794.20,772746.63,1300.05
42.940,300.00,244195.46,36437.26,9602.59,409593.37,6581792.33,202671.00,61444.57,721385.89,1120.04
43.278,340.00,244330.64,31552.94,11503.72,396395.26,6712084.53,192756.38,64321.90,778989.93,1300.05
43.616,120.00,237641.05,34633.66,10703.22,407853.49,6368663.81,192924.96,62749.35,771351.78,1120.04
43.954,340.00,221839.25,33556.60,9802.70,379085.59,5768297.39,220254.97,64890.73,722428.92,1220.05
44.292,280.00,225248.30,27195.76,11503.72,393531.88,6491406.79,197072.24,63686.17,724515.32,1680.09
44.630,140.00,208782.87,28172.28,12604.47,370981.75,6378460.30,206618.23,66630.79,696960.43,1820.10
44.968,300.00,216777.51,38416.41,12004.05,387022.76,6140455.61,203851.71,56594.39,730462.97,1220.05
45.306,320.00,200421.00,30300.76,8602.08,401373.22,6465810.30,192351.83,66128.83,817476.06,1140.04
45.644,300.00,207096.72,24341.63,11403.66,411060.39,6296307.17,192587.81,55557.63,701752.42,1100.04
45.982,160.00,184247.82,23941.09,10603.16,384876.34,6642173.59,194509.56,66162.30,772816.36,1180.04
46.320,220.00,193613.01,26094.11,13204.90,400691.28,6371494.67,208406.58,64489.19,737630.62,1220.05
46.658,180.00,185763.42,25918.85,9102.33,375952.61,6364510.69,199061.97,77443.30,732271.96,1420.06
46.996,340.00,184012.06,26269.37,10403.04,409252.16,5952644.66,201321.75,59939.20,689983.02,920.03
47.334,300.00,179937.42,27070.57,14305.76,401407.30,7296861.88,190464.00,64087.67,672499.95,1360.06
47.673,200.00,167416.26,28122.20,13705.28,383820.22,6328763.81,248846.52,59303.63,750651.45,1480.07
48.011,260.00,179331.35,22238.88,11303.60,365535.85,6227991.55,227381.50,56661.28,731924.04,1680.09
48.349,400.00,189940.45,23865.99,8502.03,399872.86,5769756.38,186722.71,61511.48,694113.56,1260.05
48.687,660.01,157022.24,24116.32,9602.59,413312.35,6527873.97,190565.14,60641.70,733037.52,1040.03
49.025,200.00,170141.90,22188.82,9502.54,400213.91,6454554.83,212523.91,59972.65,756433.81,1500.07
49.363,400.00,155845.33,20712.04,11603.79,396122.53,6169603.26,209520.15,57698.10,702724.76,1420.06
49.701,220.00,156887.75,20486.78,11703.85,382696.10,6278961.08,185846.52,57664.66,695745.20,1500.07
50.039,440.01,153155.47,18859.99,10002.81,378472.60,6648946.24,199534.14,62013.31,695779.90,820.02
50.377,240.00,147978.67,20436.73,9602.59,359275.20,5970368.88,194307.25,58433.95,702759.52,1040.03
50.715,240.00,144987.55,19135.28,10002.81,358560.78,5893772.01,211410.11,56527.50,737282.63,1720.09
51.053,300.00,140283.47,20461.75,10102.87,387704.24,6373183.35,198016.48,62782.81,709776.77,1100.04
51.391,300.00,144853.14,19060.20,9102.33,371934.90,5804298.96,193902.67,60240.27,671078.60,960.03
51.729,240.00,132860.22,17858.96,15106.42,376224.98,6389815.38,196229.20,57530.87,694911.99,1080.04
52.067,320.00,126984.27,17183.29,10302.99,373909.64,6362964.60,199736.48,64188.06,666606.98,1140.04
52.405,280.00,126245.72,17934.03,12604.47,395270.29,6232219.67,173146.42,62615.52,675031.20,1060.03
52.743,300.00,231122.81,17108.22,13004.75,361486.56,6013342.32,204357.75,62247.50,701231.40,1400.06
53.081,240.00,118626.97,18534.64,10803.28,370505.22,6277744.28,199972.55,58801.89,686443.31,1320.05
53.418,360.00,128864.36,15631.86,11203.53,390157.79,6097823.96,190598.86,59638.14,741285.24,1160.04
53.757,280.00,124768.69,14931.26,9002.28,387431.68,5621504.03,189789.86,56059.28,756433.81,920.03
54.095,500.01,122251.34,17583.68,10302.99,357744.38,5921634.51,185037.73,58166.36,649597.74,1380.06
54.433,340.00,188693.97,25117.71,8902.23,364549.00,5763765.36,191643.85,70580.08,671806.59,1240.05
54.771,260.00,120002.79,14881.22,12804.61,357574.29,6002838.02,193430.64,73458.95,670107.89,920.03
55.109,200.00,114063.96,15406.66,11403.66,362405.28,5863314.58,194880.46,58835.34,700189.60,1120.04
55.447,380.00,112889.85,16232.40,9702.65,410105.09,5380916.53,198556.06,58467.40,697758.87,740.02
55.785,300.00,114768.48,25167.78,13505.13,399054.53,5947429.82,217722.58,58266.71,761137.91,1340.06
56.123,180.00,112252.53,14380.81,12304.26,342069.64,7398329.07,202468.61,60742.05,648212.84,980.03
56.461,340.00,103801.52,14555.95,10903.34,362133.02,5733463.02,202536.07,64054.22,730950.02,1480.07
56.799,140.00,109099.70,13880.41,11703.85,348324.26,7079015.00,189924.68,56025.84,699599.23,740.02
57.137,220.00,104438.55,19911.13,12804.61,385694.02,7251268.91,211578.88,58935.69,680129.25,1120.04
57.475,280.00,108160.66,14631.01,9102.33,356417.75,5871515.37,221909.71,60574.78,657078.33,1100.04
57.814,380.00,103633.87,12929.70,9602.59,369381.84,5932759.51,197274.58,57430.53,660819.94,1020.03
58.152,300.00,102795.71,13355.01,11203.53,372581.84,6351436.08,205943.45,55892.07,858606.01,1560.07
58.490,360.00,96091.77,15706.93,12004.05,356825.92,6098649.75,190126.96,65359.19,734394.35,940.03
58.828,460.01,91300.00,14555.95,14305.76,384092.78,5759382.55,191879.84,62314.41,726010.76,1180.04
