C:\ICPMH\1\METHODS\103015JF.M.B\STD4.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  03:35:15 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
31.785,240.00,11303.59,2025.12,3240655.74,105650.53,1754556.09,40147.49,4867.37,47232.48,2620.21
32.123,260.00,8868.88,1875.10,3082922.14,106555.98,1662910.19,41584.28,4467.26,48268.73,3080.29
32.461,360.00,11570.42,1400.06,3284727.42,101895.08,1687426.60,43355.37,3867.11,46296.57,2520.19
32.799,320.00,10669.86,1725.08,3039661.20,109037.82,1598090.17,45627.99,4233.86,43255.20,3580.39
33.137,300.00,10269.63,2025.12,2982059.64,101492.76,1645899.65,40882.58,4267.20,46463.69,2820.24
33.475,280.00,10369.69,1825.09,3076334.25,97704.67,1443952.38,43188.28,4433.91,44525.16,2500.19
33.813,300.00,8802.18,1625.07,2868020.96,96229.88,1598499.94,43555.88,3600.38,41550.94,2740.23
34.151,160.00,11870.62,1700.08,3137886.40,97302.45,1640076.40,41784.77,3733.74,40648.76,2320.17
34.489,240.00,11937.33,1875.10,2792254.16,89963.43,1510566.64,40448.20,3367.00,38009.30,2400.18
34.827,200.00,10436.39,1075.03,2977138.54,84938.47,1598872.40,38677.41,3900.45,42219.26,2620.21
35.165,100.00,11503.71,1450.06,2919262.96,99514.81,1634116.54,43121.44,3500.36,39980.51,2580.20
35.503,400.00,10202.92,1225.04,3409635.62,92811.54,1599238.71,41450.62,3233.64,40047.33,2760.23
35.841,280.00,9002.27,850.02,2932119.21,95425.52,1528322.10,43890.08,3733.74,42352.93,2460.19
36.179,100.00,8768.83,1475.06,2866650.85,96933.75,1528657.36,40013.84,2900.25,39713.20,2840.25
36.517,160.00,9602.59,1400.06,2840516.08,96095.82,1571785.87,42352.84,2900.25,43489.14,2740.23
36.855,160.00,9202.38,1375.05,2856238.15,93079.62,1423173.47,41016.23,3667.06,41450.70,2960.27
37.193,260.00,9902.75,1675.08,2723371.94,91169.63,1367243.59,43455.63,2833.57,37875.67,2320.17
37.531,200.00,10102.86,1425.06,2838837.76,92409.43,1406709.21,42352.84,3000.27,42453.18,1680.09
37.869,280.00,21613.10,1450.06,2664777.21,85708.87,1469213.61,43221.70,3967.13,38042.71,2560.20
38.207,140.00,8802.18,1125.04,2630867.05,91471.20,1311015.65,39746.55,3266.98,39947.08,1860.11
38.545,180.00,9335.78,1450.06,2857025.85,84268.59,1457641.54,44324.55,3533.70,38109.52,2200.15
38.883,420.00,8568.73,1175.04,2725998.11,86177.83,1459050.81,43455.63,3467.02,36873.46,3260.33
39.221,220.00,8135.19,1225.04,2576759.24,90600.04,1385762.63,43255.12,3533.70,33700.18,2200.15
39.559,320.00,8768.83,1550.07,2562361.78,84067.62,1337201.98,41283.54,3833.77,33332.79,2740.23
39.897,280.00,8635.43,1500.06,2665051.23,79580.10,1410514.88,42219.18,3166.96,36606.21,2520.19
40.234,140.00,7468.23,1125.04,2565261.78,80986.52,1308929.72,39713.13,2900.25,38978.17,2460.19
40.574,320.00,9068.97,1300.05,2396635.80,83900.17,1346756.38,43154.86,4000.47,35203.24,1780.10
40.912,180.00,6401.15,1600.07,2776223.89,77939.42,1273927.76,42553.35,2933.59,33132.40,2360.17
41.250,200.00,7101.42,1100.03,2472220.17,83062.87,1263709.01,42787.26,3567.04,34067.59,1960.12
41.588,240.00,7968.45,1575.07,2541033.65,76064.56,1310512.82,41550.86,3900.45,34902.62,2360.17
41.926,300.00,8368.63,1300.05,2229677.00,82794.93,1325989.87,40147.49,3633.72,31930.09,2700.22
42.264,140.00,7501.58,1075.03,2470233.45,82794.93,1345756.87,39512.67,2766.89,31128.60,2040.13
42.602,240.00,7601.62,1175.04,2240774.85,76600.21,1355994.27,39178.56,2733.55,34969.43,2480.19
42.940,300.00,7768.36,1175.04,2357382.28,81756.74,1205606.18,41049.64,3033.61,36739.83,2160.14
43.278,140.00,8735.47,1175.04,2307304.93,80283.30,1226083.33,44424.81,3367.00,27288.65,1940.12
43.616,220.00,7868.40,1025.03,2263906.89,74725.49,1267452.57,39980.43,3900.45,34434.99,2000.12
43.954,240.00,8068.49,1550.07,2488136.19,77872.47,1193226.98,43355.37,2400.17,32898.61,2240.15
44.292,200.00,8568.73,1250.04,2243743.41,67964.74,1206972.98,41417.20,2633.54,30727.87,2120.14
44.630,220.00,7068.07,1200.04,2015209.62,73453.47,1141924.15,40080.66,3200.30,30894.84,1880.11
44.968,280.00,7634.97,1000.03,2112932.47,68667.47,1216177.66,41183.30,3233.64,31095.21,1980.12
45.306,300.00,5934.32,1450.06,2164026.02,73185.69,1143416.82,44558.48,3266.98,32330.85,1780.10
45.644,100.00,6867.99,1375.05,2204695.36,69403.70,1145282.94,40247.72,3333.66,29993.22,1940.12
45.982,260.00,7134.76,1200.04,2279000.83,71077.04,1140751.30,43188.28,3333.66,27956.41,2560.20
46.320,160.00,8568.73,875.02,2335711.77,72014.19,1129453.74,40047.25,2166.81,28323.68,2300.16
46.658,140.00,8068.49,1300.05,2150541.84,65823.27,1155896.90,40849.16,2733.55,29425.56,2040.13
46.996,240.00,8435.33,1450.06,2342596.54,66693.21,1180562.14,40448.20,3100.28,29792.87,1640.08
47.334,200.00,6567.88,1075.03,2167828.17,70842.76,1080774.05,41684.53,2966.93,30193.58,1960.12
47.672,200.00,6901.34,1250.04,2216010.21,69035.59,1068398.66,41350.38,2466.85,26287.07,1580.08
48.010,320.00,5834.29,875.02,2085576.02,66960.89,1061975.32,44992.97,2900.25,27822.85,2080.13
48.348,260.00,7868.40,1250.04,2130264.31,66458.99,1117737.43,42887.52,3066.94,26654.31,1720.09
48.686,180.00,6467.84,1125.04,1949684.42,63615.14,1010565.75,42152.35,2766.89,30060.00,1380.06
49.024,220.00,7068.07,1050.03,2062672.51,64786.08,1073124.63,39913.60,2433.51,29058.26,1580.08
49.362,160.00,8268.59,1500.06,2056016.06,61306.94,1039538.40,38610.59,2566.86,27155.10,1680.09
49.700,220.00,6901.34,1575.07,2039346.33,61206.59,1085662.52,39379.01,2433.51,28089.96,1760.10
50.038,120.00,7034.72,1300.05,1915111.96,65187.56,1005168.19,38777.63,2166.81,27989.79,1600.08
50.376,120.00,6534.53,1100.03,1797568.20,63280.60,969701.68,41049.64,2300.16,27722.69,1380.06
50.715,120.00,6401.15,1625.07,1850888.32,65823.27,1048976.59,40448.20,2666.88,26453.99,1980.12
51.053,200.00,5567.54,1050.03,1904276.80,63414.41,1093529.61,39345.61,2400.17,29024.86,2060.13
51.391,80.00,6067.70,1300.05,1841640.08,56390.49,1005908.91,40214.31,2100.13,28490.63,1340.06
51.729,140.00,7634.97,1150.04,1903785.78,57895.38,987822.68,38744.23,3400.34,27889.62,1960.12
52.067,140.00,5900.98,1475.06,1989497.31,57861.94,944373.26,36439.12,2533.52,28690.97,1740.09
52.405,220.00,6901.34,1125.04,1724164.88,60437.27,966850.31,41684.53,2500.18,25686.14,1600.08
52.743,120.00,6434.50,1125.04,1745766.84,58062.60,1042295.34,37675.15,1833.43,27088.32,1620.08
53.081,180.00,5200.76,1150.04,1862990.86,61574.55,1025072.78,41116.47,1633.41,23416.19,1360.06
53.418,80.00,7168.11,900.02,1948417.04,59032.50,947326.39,40214.31,2533.52,25986.60,1580.08
53.757,40.00,6001.01,1300.05,1631990.86,57159.64,916184.59,40281.14,2200.14,23149.15,1440.06
54.095,120.00,6201.08,1175.04,1762801.80,57795.05,895926.78,41885.02,2700.22,24117.17,1940.12
54.433,160.00,5267.45,875.02,1734120.94,54885.74,954394.65,38644.00,1833.43,25152.01,1340.06
54.771,140.00,5467.51,925.02,1463136.65,46294.34,685237.66,39445.84,1400.06,14506.21,600.01
55.109,200.00,3433.66,700.01,663302.80,23215.35,354549.98,37909.01,1300.05,7701.75,280.00
55.447,180.00,1700.08,325.00,360928.11,9635.98,159270.36,40381.37,200.00,4800.68,100.00
55.785,100.00,900.02,550.01,141057.57,5367.49,85508.06,36739.77,66.67,1033.36,140.00
56.123,220.00,666.68,300.00,84701.36,2133.46,51475.49,39479.26,166.67,633.35,20.00
56.461,160.00,633.34,425.01,34132.75,2000.11,31728.70,36171.88,66.67,266.67,0.00
56.799,80.00,733.35,275.00,14305.76,1166.71,21863.63,40815.75,33.33,133.33,0.00
57.137,160.00,566.68,550.01,8301.94,1000.03,19961.36,39612.90,0.00,100.00,0.00
57.475,80.00,400.00,575.01,7701.67,966.69,20812.35,34635.35,100.00,0.00,0.00
57.813,180.00,933.36,325.00,8602.08,900.02,19210.52,38042.65,0.00,133.33,20.00
58.151,40.00,766.68,275.00,6501.19,900.02,16407.67,37207.46,0.00,133.33,0.00
58.489,80.00,533.34,375.00,6201.08,866.69,18059.30,37240.87,0.00,0.00,40.00
58.827,160.00,433.34,675.01,7301.50,900.02,17608.84,38243.09,33.33,66.67,0.00
59.165,20.00,400.00,600.01,7101.42,866.69,18860.14,38042.65,33.33,0.00,40.00
59.503,220.00,433.34,200.00,6801.30,1200.04,19310.63,38510.36,0.00,166.67,20.00
59.841,40.00,500.01,225.00,5900.98,1033.36,18109.35,39312.20,0.00,133.33,0.00
60.179,80.00,400.00,500.01,4300.52,1033.36,18309.56,38276.49,200.00,0.00,40.00
