C:\ICPMH\1\DATA\15J30l00.B\C4-F_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  01:10:04 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
59.504,360.00,94315.65,13605.20,7001.38,385012.57,6131639.98,158706.12,88061.66,1035183.94,4580.64
59.842,320.00,92405.68,12754.57,6701.26,383002.61,6144137.25,154669.05,101436.14,1021665.26,4600.65
60.180,300.00,92338.68,13680.25,7501.58,384365.28,6200414.59,152549.99,89536.00,971080.49,4500.62
60.518,300.00,93813.01,14756.11,7201.46,392611.60,6359370.06,174796.59,88798.82,1150446.90,5240.84
60.856,240.00,96728.54,12454.36,6001.01,380277.65,6150723.97,156620.17,85515.32,1069239.61,4480.62
61.194,220.00,96493.95,12054.08,5400.82,380243.60,6593122.02,147270.28,85314.32,1023292.60,4440.60
61.532,300.00,101387.67,12904.67,7901.76,380073.25,6165145.84,154736.33,98753.69,1033555.49,4360.58
61.870,200.00,97599.95,14005.51,7301.50,388556.16,5935068.88,150632.98,102073.29,997520.27,4580.64
62.208,340.00,92506.21,11929.00,6401.15,362541.35,5914104.04,151372.84,87894.12,993104.97,4380.59
62.546,300.00,135076.79,12504.39,6801.30,359615.37,5801834.50,146127.10,80088.89,975737.26,3920.47
62.884,300.00,101085.96,11703.85,4400.55,381469.83,5870963.02,149758.60,83572.34,981630.43,4100.52
63.222,260.00,97734.01,14455.87,5700.91,364617.07,5882839.19,149758.60,82868.89,910410.63,3420.36
63.561,260.00,93947.06,10953.37,5500.85,346998.35,6278433.73,142429.17,83873.81,941687.46,3620.40
63.899,320.00,94416.20,13880.41,7401.54,357268.14,5641115.75,150330.29,85615.83,965649.31,4220.55
64.237,280.00,99007.68,13755.31,7501.58,355907.59,5918921.62,148312.65,84644.30,1008156.86,3740.43
64.575,380.00,97532.91,11728.86,7301.50,366182.50,5668065.75,152919.97,94395.64,951937.72,4000.49
64.913,300.00,95689.62,13805.35,6601.23,336666.64,5634888.80,138564.00,80457.30,945526.19,3520.38
65.251,300.00,96728.54,11703.85,6601.23,351452.38,5727050.13,147303.89,86419.91,945033.16,3880.46
65.589,340.00,98940.64,16357.51,4900.68,352982.66,6029582.95,149355.07,87592.56,953347.22,3600.40
65.927,240.00,103231.55,12829.62,6601.23,351656.45,5784382.94,141555.24,79285.13,973867.27,3140.30
66.265,180.00,103198.02,14280.73,7701.67,357880.41,6827346.25,140042.76,72622.01,962229.32,3520.38
66.602,200.00,103767.98,13955.47,8201.89,356281.68,5645064.19,138866.46,79017.21,926587.33,3880.46
66.941,200.00,98739.53,14756.11,5300.79,395099.91,5297782.54,167288.04,78313.96,904541.49,3400.35
67.279,340.00,103902.09,13705.28,5900.98,330993.50,5524786.06,137690.27,74530.28,848095.53,3780.44
67.617,280.00,90763.95,11503.72,7601.63,321451.83,5391439.57,136782.96,78180.01,844978.47,4600.65
67.955,300.00,93142.84,12104.11,6601.23,347066.38,5209166.13,131944.85,75802.57,852719.29,4000.49
68.293,140.00,88720.36,11178.51,5300.79,337821.85,5272465.35,133826.17,75501.22,825519.29,4660.67
68.631,400.00,90026.89,12804.60,6001.01,332148.38,5302836.06,135606.91,73860.70,813211.02,4480.62
68.969,280.00,94148.10,12154.15,4200.50,368973.38,5098622.38,133019.85,70446.19,864144.03,4500.62
69.307,280.00,93109.34,12779.59,6001.01,338467.46,5153000.51,129291.19,79653.51,817965.45,4640.66
69.645,240.00,197555.95,14230.69,6201.08,311643.85,4890709.09,134498.12,74061.57,830626.91,4740.69
69.983,460.01,85504.69,11503.72,7201.46,294823.57,4787540.73,126772.25,70814.39,742120.65,5540.94
70.321,260.00,105980.96,11678.83,4900.68,298043.92,4827894.25,123682.89,65760.74,785130.68,4220.55
70.659,380.00,108127.13,15256.54,5900.98,287232.46,4622035.65,120426.25,66061.91,709846.30,4860.73
70.997,300.00,95890.70,13680.25,7301.50,244863.81,3615489.92,105795.77,55356.98,573797.54,3660.41
