C:\ICPMH\1\DATA\15J30l00.B\LN4_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  12:12:28 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
66.602,440.01,335326.21,47889.33,7501.58,427206.03,7069032.19,162676.83,91144.56,1029378.80,700.02
66.941,760.02,319777.61,48014.67,6001.01,460225.63,7006745.47,162609.53,89536.00,1191513.96,660.01
67.279,520.01,340217.68,46811.47,9002.28,420582.14,6836794.68,158470.59,102073.29,1098138.05,760.02
67.617,560.01,408155.64,47212.52,5600.88,406250.24,6688474.37,154702.71,90675.39,1127369.17,740.02
67.955,580.01,381337.93,45132.14,6801.30,438718.30,7270725.16,189520.20,94127.48,1102544.43,660.01
68.293,520.01,379873.77,54633.72,7401.54,424405.97,7879361.11,155543.67,92753.26,1138690.65,720.02
68.631,180.00,396428.59,51624.75,7701.67,457557.17,7189918.91,164898.13,92082.96,1106099.11,800.02
68.969,640.01,473270.29,62735.35,6501.19,403624.03,7626618.14,167927.66,104655.66,1194300.42,600.01
69.307,540.01,426579.86,59398.93,9002.28,440290.31,10127607.26,163013.38,100597.84,1190692.21,980.03
69.645,640.01,409315.18,60352.14,7601.63,463373.58,7034427.50,162777.82,95870.55,1086807.19,660.01
69.983,540.01,423234.78,55661.89,6201.08,448425.86,7082348.60,162104.72,88195.68,1060019.36,660.01
70.321,400.00,467863.58,60402.30,8602.08,443229.63,7370348.60,162373.98,91044.03,1159430.10,700.02
70.659,300.00,459209.42,59900.61,4700.62,448528.43,7758288.45,161229.77,101536.75,1132566.30,460.01
70.997,800.02,505401.64,67603.13,6001.01,475833.86,6401983.35,152112.75,86989.47,1113245.34,540.01
71.335,580.01,584396.56,73802.68,5700.91,446066.84,6848677.50,166480.15,104756.26,1144995.34,740.02
71.674,620.01,560032.50,75032.80,6301.12,406147.93,7317566.57,164729.84,93121.96,1066863.17,860.02
72.012,580.01,599416.81,83570.70,6301.12,394315.89,6918861.87,166278.18,88095.17,1105245.73,900.02
72.350,580.01,746310.63,86936.78,8101.85,424201.12,6591222.80,160691.38,93188.98,1165100.16,920.03
72.688,300.00,632670.72,91861.40,8101.85,484499.62,6403057.56,151171.05,93356.57,1088653.80,880.02
73.026,340.00,694372.67,95254.18,8301.94,421606.32,7196996.25,166143.56,90775.94,1145315.78,800.02
73.364,360.00,698114.73,109812.67,5500.85,415598.84,6843276.72,172304.59,97613.80,1295089.22,720.02
73.702,620.01,795122.28,123703.34,9102.33,440290.31,6929999.37,160624.06,92384.58,1199302.89,640.01
74.040,440.01,901267.21,109259.28,5700.91,420684.58,7079555.63,175773.25,93323.04,1033236.87,580.01
74.378,580.01,912518.90,125692.19,6001.01,436736.40,6395414.99,162643.18,93256.01,1110009.66,800.02
74.716,680.01,1027251.65,139141.68,7701.67,426693.82,6256766.94,157898.62,95066.03,1129540.26,720.02
75.054,480.01,1022700.80,135161.20,4400.55,403999.16,6427052.10,160287.58,93088.42,1050945.53,620.01
75.392,660.01,1096395.34,142896.22,8001.80,387431.68,6391504.05,198859.61,91111.05,1099310.70,940.03
75.730,520.01,1098556.01,137126.13,8101.85,393906.81,6237105.22,159480.02,89536.00,1067040.52,640.01
76.068,680.01,1111666.17,149374.10,5300.79,397963.52,8609280.66,163450.90,102173.90,1089435.12,520.01
76.406,340.00,1057266.82,142291.41,5900.98,422801.21,6734489.99,168769.27,99524.86,1209669.69,620.01
76.744,620.01,991685.70,144030.33,6101.05,408842.82,6738264.21,165739.64,93021.40,1185906.67,740.02
77.082,420.00,983587.98,133246.83,6901.34,389203.59,6886448.59,161869.14,89804.10,1109298.46,400.00
77.420,520.01,932550.41,125012.42,8502.03,391589.10,6030334.12,159345.38,94563.23,1069487.98,680.01
77.758,360.00,930655.10,120733.03,6001.01,473539.69,9583121.31,159412.72,100966.69,1041593.12,720.02
78.096,300.00,802788.17,110039.05,6201.08,419626.28,6445298.19,163720.12,88061.66,1013954.91,540.01
78.434,480.01,860979.51,113309.48,7301.50,428811.14,6389374.36,161835.50,87525.56,1084002.37,540.01
78.772,500.01,817815.64,112101.87,6501.19,402737.31,6224186.08,159379.06,89368.48,1001759.98,780.02
79.110,640.01,801219.87,104581.31,5300.79,456394.12,6040193.10,158504.22,93725.25,1134560.05,660.01
79.448,420.00,707230.61,95983.07,6001.01,377893.60,6575931.40,155409.13,91111.05,1007096.38,520.01
79.786,540.01,715275.73,94952.56,6101.05,527685.72,6343073.58,161229.77,92987.88,1095686.61,580.01
80.124,620.01,646210.56,88770.79,8001.80,485047.80,6468585.30,156889.33,133289.06,1195658.23,600.01
80.462,400.00,651498.13,89775.81,8902.23,390328.10,6196317.33,154198.15,100597.84,994906.27,740.02
80.800,380.00,621280.29,85957.03,6401.15,420718.73,6470900.93,150431.17,88396.72,1030900.67,340.00
81.138,640.01,662527.10,84399.61,7901.76,400588.94,7531830.64,148817.01,84778.30,1035750.48,780.02
81.476,540.01,578818.89,76940.93,6201.08,380890.73,6347922.02,144076.35,84878.80,1069417.02,540.01
81.814,700.01,600726.38,77920.15,7601.63,389373.93,5997312.63,170688.35,81160.64,1024070.92,600.01
82.153,340.00,594351.25,79251.03,7801.71,377961.69,6121626.31,145017.65,78983.72,941264.86,880.02
82.491,600.01,553396.50,94148.31,7401.54,406932.50,9224956.46,154164.51,83773.32,1219649.12,440.01
82.829,540.01,565914.01,78321.93,5200.76,375135.33,6326969.28,148716.13,84677.79,998368.06,520.01
83.167,660.01,537899.30,78899.46,7101.42,358560.78,5969282.56,148312.65,90206.22,976831.01,620.01
83.505,420.00,592973.06,72647.94,7001.38,366863.13,5444917.31,136581.33,80892.70,1016395.01,560.01
83.843,820.02,557040.96,71844.69,7501.58,380039.27,6132335.29,140849.40,79151.17,1036281.40,520.01
84.181,680.01,567840.64,77317.54,8201.89,357404.17,7396820.48,146093.49,79887.95,953734.72,540.01
84.519,400.00,561339.40,73049.59,7101.42,347304.30,5770489.19,142294.71,79251.64,934822.16,800.02
84.857,580.01,540956.42,71443.07,7101.42,439606.81,8129813.46,145454.67,80088.89,906158.09,600.01
85.195,640.01,551815.31,72723.25,7301.50,386750.20,5974590.76,147640.16,87224.00,913293.12,560.01
85.533,620.01,534980.02,67352.17,6901.34,361622.66,5580945.83,143000.62,108144.13,911078.47,500.01
85.871,600.01,545010.59,86082.64,7701.67,357064.04,5348304.81,144479.76,76472.23,1037626.91,520.01
86.209,340.00,553774.69,70313.59,8401.99,329363.26,5728018.49,145757.28,79084.19,953805.16,560.01
86.547,520.01,589941.61,78974.79,8401.99,394963.52,5900886.46,135741.31,81160.64,943377.82,520.01
86.885,620.01,688206.92,80607.08,10703.22,364753.13,6059916.54,146530.57,86687.93,900044.42,260.00
87.223,420.00,677023.78,83771.65,6701.26,357846.39,5300457.93,143740.17,76840.57,911746.44,520.01
87.561,460.01,595660.56,93997.52,7101.42,355261.30,7731021.27,147707.41,73726.77,952219.62,400.00
87.899,360.00,640164.86,81762.35,8602.08,351996.49,5530429.42,150263.04,73358.51,931619.36,740.02
88.237,540.01,655334.98,84299.12,8201.89,359581.36,6751214.99,135472.49,73827.21,955391.04,520.01
88.575,420.00,680104.51,91559.86,8301.94,422289.10,9191947.08,125529.73,76740.10,883997.68,560.01
88.913,520.01,671417.59,95706.59,9302.43,377995.81,5557478.64,143538.46,76706.63,878663.69,800.02
