C:\ICPMH\1\DATA\15J30l00.B\C3-F_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  12:39:33 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
27.391,180.00,433.34,425.01,9002.28,1300.05,20461.94,32430.99,33.33,0.00,40.00
27.729,80.00,666.68,375.00,6301.12,1033.36,21312.95,34034.13,33.33,100.00,0.00
28.067,60.00,500.01,400.00,3900.43,1066.70,23465.70,36606.15,100.00,100.00,20.00
28.405,80.00,200.00,325.00,6101.05,1366.72,21563.26,32063.63,33.33,0.00,0.00
28.743,120.00,400.00,225.00,7301.50,800.02,23265.43,35437.00,0.00,66.67,20.00
29.081,80.00,566.68,375.00,6301.12,1266.71,20962.53,37140.65,100.00,166.67,0.00
29.418,200.00,400.00,275.00,8101.85,1333.38,24216.72,35837.84,100.00,200.00,0.00
29.757,240.00,4067.13,1975.11,7301.50,5434.18,162600.71,41717.94,29959.80,117204.41,1140.04
30.095,380.00,941433.22,160722.29,24316.62,142308.24,2691861.39,114283.92,297421.85,884769.88,3940.48
30.433,400.00,2660529.75,369776.03,20511.83,353968.92,6037790.37,194307.25,510546.63,1573547.30,5520.93
30.771,900.02,3287529.50,457017.15,14005.52,465940.21,7429506.42,225658.68,592311.34,1696770.61,6421.27
31.109,800.02,3082658.40,423836.24,8702.13,518003.53,8429099.41,236403.63,579375.27,1712993.79,5640.98
31.447,640.01,2818737.04,388570.05,11503.72,572250.73,8771954.88,227482.82,572859.26,1735674.91,6241.20
31.785,740.02,2667318.55,350338.80,8702.13,605713.23,10050625.22,229509.90,567379.31,1611795.87,5480.92
32.123,620.01,2289262.03,314961.87,9802.70,596195.39,9356831.46,215460.63,553497.86,1590431.03,5280.86
32.462,600.01,2066702.26,281305.23,8301.94,595885.10,9551664.28,218330.31,530134.74,1563454.20,4880.73
32.800,700.01,1880074.26,262572.32,7801.71,615684.91,10485740.86,213739.02,537425.86,1526930.50,4720.68
33.138,520.01,1744715.53,233800.32,7001.38,601746.89,9899747.10,210228.88,508554.70,1657837.80,3500.38
33.476,680.01,1591263.58,223899.27,7001.38,660851.06,10006739.29,203210.75,506219.61,1525153.29,4340.58
33.814,440.01,1374964.48,199157.87,8702.13,607196.63,9974003.35,199399.21,504365.51,1436391.31,4180.54
34.152,360.00,1366779.07,182025.88,11103.47,620655.48,10085180.69,206719.45,518757.17,1465264.23,4500.62
34.490,500.01,1111178.02,149298.47,8902.23,617997.47,9892712.72,195150.18,482131.94,1426288.70,3260.33
34.828,460.01,1004860.76,132340.09,6701.26,595919.61,9877390.85,185105.16,518963.36,1418885.06,4020.50
35.166,580.01,870737.00,117184.44,9902.76,615546.82,9837217.41,197881.60,465167.33,1339630.37,3040.28
35.504,740.02,775101.64,101991.35,7101.42,604023.06,9303447.08,188509.02,462701.12,1254639.61,3460.37
35.842,540.01,655715.31,91886.54,5900.98,571011.34,9517680.68,185475.82,460543.56,1226197.68,3040.28
36.180,460.01,586462.77,74204.33,7801.71,577450.40,9435415.05,172708.68,425169.90,1201590.26,3540.38
36.518,460.01,530962.45,70288.50,8401.99,580619.15,8923348.64,175941.67,437682.59,1313496.51,3560.39
36.856,420.00,480321.92,64165.44,6601.23,567224.75,8941861.14,172472.95,419429.34,1192371.38,3720.42
37.194,580.01,413169.25,54056.96,7501.58,543456.42,9148986.14,179849.03,416662.35,1131889.74,3180.31
37.532,720.01,393021.04,51323.88,5600.88,561408.74,9506977.56,172338.27,438674.39,1449088.57,2800.24
37.870,520.01,382870.22,52753.05,8201.89,564850.01,8995506.45,178737.34,427972.47,1254181.93,2240.15
38.208,540.01,334477.19,46585.87,8401.99,565916.87,9171733.02,173045.40,400547.21,1151159.66,3180.31
38.546,280.00,303903.36,41097.39,8101.85,565503.79,8812587.70,169947.66,388641.28,1185370.99,3440.36
38.884,820.02,296276.50,39518.82,7101.42,563714.21,9273641.61,172405.59,414203.13,1198230.76,3160.31
39.222,340.00,274498.44,35635.64,6401.15,558725.08,9095079.89,166715.78,404267.36,1129433.49,2840.25
39.560,520.01,256195.58,34032.50,7201.46,543903.33,8466230.66,162239.33,402799.65,1135343.12,3240.32
39.898,340.00,249805.78,31703.21,7701.67,546240.96,8436598.63,169678.31,403891.87,1205021.90,3460.37
40.236,560.01,241796.41,31628.07,7501.58,576830.42,9086847.86,170317.99,391403.78,1133883.49,2800.24
40.574,480.01,218464.60,28422.67,7501.58,551639.34,9045786.92,169206.95,385299.59,1228345.47,3280.33
40.912,800.02,213741.17,27997.00,6501.19,532734.97,8716428.32,168095.97,380629.08,1108374.11,2480.19
41.250,540.01,202207.69,27170.72,5700.91,546550.34,8831013.48,177794.18,386663.45,1133562.92,3100.29
41.588,360.00,193949.97,29274.05,7101.42,553290.12,8577668.16,176648.98,409319.90,1170700.81,2580.20
41.926,520.01,195163.14,26745.08,6801.30,557417.79,9023021.30,165066.43,395224.33,1183157.19,2860.25
42.264,560.01,196713.35,24091.29,5600.88,554975.47,8493882.22,168903.96,386458.86,1152906.15,3020.28
42.602,380.00,184584.59,25943.89,6501.19,550607.69,8772202.54,163753.80,410310.04,1159323.07,3020.28
42.941,540.01,188693.97,24416.74,6201.08,558071.43,10376414.29,174729.20,396009.06,1182942.86,2980.27
43.279,380.00,170478.42,23240.16,6501.19,570081.85,8477492.38,165840.61,390789.85,1128187.79,2920.26
43.617,560.01,168930.44,22689.45,8502.03,524835.49,8962869.73,164426.92,398397.40,1139402.89,2780.24
43.955,340.00,161192.57,22439.13,7601.63,561236.67,9070806.45,172809.67,454962.38,1157362.01,3060.29
44.293,300.00,165498.46,40947.03,5800.95,539675.66,8895492.39,167153.39,405974.13,1141290.65,2820.24
44.631,640.01,154332.28,36562.51,7701.67,538816.52,8251611.90,157057.52,385879.18,1119291.95,3080.29
44.969,520.01,145256.40,18960.09,5600.88,512237.87,8214741.59,158874.35,401263.88,1145494.04,2500.19
45.307,700.01,150365.21,19785.99,7201.46,504861.93,8388019.72,176851.06,381583.50,1118544.95,2980.27
45.645,640.01,145290.01,56564.73,6201.08,520028.79,8740205.66,163114.34,378720.32,1166027.50,3180.31
45.983,620.01,148684.52,20336.61,6601.23,509870.36,8218690.03,154702.71,383083.44,1126906.41,3580.39
46.321,280.00,150667.74,20611.93,7101.42,541703.46,8380991.59,159984.72,457290.47,1222261.10,3140.30
46.659,440.01,145693.26,19310.47,8401.99,538954.02,8193708.00,166648.47,403414.01,1137159.40,2680.22
46.997,660.01,135143.96,18634.75,6501.19,518930.29,8699020.51,166109.88,412905.35,1155258.62,2940.27
47.335,440.01,278560.81,19961.19,7101.42,527445.36,8208254.09,172237.24,386322.44,1119434.40,3220.32
47.673,500.01,138066.25,21362.81,5700.91,544006.42,8956456.45,177491.04,390926.31,1289197.16,2560.20
48.011,340.00,144248.29,19335.50,7401.54,597608.93,8305071.28,168062.32,429955.09,1124522.16,2800.24
48.349,220.00,187919.18,17533.63,7801.71,516115.77,8688062.69,168735.62,421376.80,1172806.02,3040.28
48.687,220.00,151844.34,21638.14,6401.15,498140.51,8372790.81,194678.15,426502.74,1158895.08,3400.35
49.025,480.01,166373.21,21988.57,6801.30,527720.10,8397418.94,173988.33,435288.75,1208096.25,2620.21
49.363,600.01,178792.66,32679.97,5800.95,534968.05,8491510.35,183218.15,402185.30,1128472.42,3400.35
49.701,300.00,198297.45,27496.22,5100.73,511723.22,10079090.07,169644.63,408841.87,1191371.12,3600.40
50.039,380.00,224640.68,34708.81,4800.65,524080.06,8010751.74,170789.38,398397.40,1136589.61,3120.30
50.377,420.00,222548.04,32930.43,5200.76,516733.57,8929395.51,174628.19,433955.15,1222332.71,3160.31
50.715,380.00,252307.35,36136.64,5000.70,548682.04,8173680.65,169173.29,396827.81,1224515.78,3280.33
51.053,480.01,288686.76,38616.85,7701.67,522534.97,8449040.03,169846.63,390858.08,1195836.75,3460.37
51.391,380.00,314247.21,44555.69,5200.76,507674.72,8544963.47,184330.11,392290.63,1242490.65,3200.31
51.729,520.01,334884.71,63337.48,8001.80,528132.24,8534397.07,180152.20,424554.73,1199124.12,4100.52
52.067,740.02,357382.17,46385.36,5800.95,529918.24,8442831.44,175571.20,414510.49,1215248.99,3740.43
52.405,480.01,372010.46,67377.27,5400.82,539228.92,8284311.12,180354.35,433271.33,1189549.51,3460.37
52.744,760.02,392135.17,52903.49,6501.19,525178.89,8720811.13,165436.67,460098.35,1184763.96,4220.55
53.082,520.01,419173.80,60101.30,8101.85,512855.51,8367867.37,170587.36,407715.18,1220758.49,3520.38
53.420,500.01,473681.00,65470.17,9702.65,509115.60,8311136.90,168567.29,419224.36,1244855.37,4380.59
53.758,320.00,543498.74,74204.33,5200.76,540741.16,8399088.47,176278.47,414647.14,1252739.74,4720.68
54.096,620.01,572726.64,75936.62,6901.34,495877.71,9623090.06,171496.46,400478.92,1236867.08,4000.49
54.434,340.00,575135.76,79326.36,8602.08,488097.34,8053061.12,175874.30,467222.76,1228309.79,5040.78
54.772,480.01,614863.29,81737.21,7001.38,495500.63,8090571.27,185981.32,424828.10,1268949.64,4560.64
55.110,320.00,649217.01,83018.15,6501.19,476518.76,8037782.21,183824.66,406383.77,1218146.51,4620.65
55.448,300.00,624455.09,88293.42,7201.46,493135.33,7932161.90,187160.84,407510.36,1274906.80,5200.83
55.786,440.01,660659.72,86886.52,7601.63,499683.47,7909495.49,190430.29,403618.79,1246826.33,4560.64
56.124,760.02,895031.01,94826.90,5400.82,505410.79,9512943.18,186116.10,414783.73,1366524.64,5060.79
56.462,700.01,733077.88,99929.70,5000.70,499443.44,8334889.25,193295.81,397237.25,1346908.62,5701.00
56.800,340.00,756597.87,100306.81,4900.68,589852.94,7723850.95,189520.20,398499.75,1379517.87,5801.03
57.138,440.01,915043.51,101739.91,5700.91,512924.13,9942757.25,229813.97,387277.22,1377171.12,6041.12
57.476,480.01,807389.15,112001.25,6201.08,569358.93,9758671.31,193093.53,394712.61,1396098.08,5640.98
57.814,440.01,775449.56,106593.18,6001.01,505307.79,8021361.90,192284.41,396964.33,1389558.10,5961.09
58.152,420.00,768108.35,107196.79,8201.89,473265.83,8101161.90,193228.36,379401.99,1439622.69,5540.94
58.490,240.00,835753.27,120682.71,5300.79,589749.56,8287129.87,188306.79,362913.22,1658089.62,5941.08
58.828,380.00,766612.58,107901.03,6801.30,489913.55,7919136.90,204627.63,349264.10,1440188.18,4780.70
59.166,320.00,776110.89,106014.74,9302.43,460054.57,8151734.56,191037.10,388266.15,1607809.02,7061.53
59.504,440.01,984327.30,106643.47,8101.85,546309.65,7865851.74,208237.85,329065.63,1423912.66,6121.15
59.842,540.01,768386.67,106341.69,7501.58,488371.50,7673930.64,217249.91,345725.85,1454781.41,6921.47
60.180,480.01,774962.45,101312.48,7501.58,529334.32,7987222.83,194509.56,319620.68,1522905.63,5560.95
60.518,480.01,784917.66,103826.91,5200.76,499100.56,7705033.77,198792.14,308653.39,1743192.62,6021.11
60.856,280.00,862762.91,104053.24,6301.12,500300.69,7734672.05,204391.48,339671.92,1497639.49,5961.09
61.194,440.01,852625.15,106492.59,6201.08,480525.89,8721754.88,199972.55,353211.34,1448418.52,6901.46
61.532,320.00,745198.91,102192.50,7401.54,514948.84,7900698.61,203784.23,281926.86,1518524.38,5180.82
61.870,560.01,704526.64,95832.25,7201.46,502323.97,7931087.68,194340.99,266175.07,1438101.99,5380.89
62.208,560.01,713229.44,113787.50,8001.80,471588.23,7694020.48,210195.12,257576.98,1451184.15,5761.02
62.546,320.00,693887.78,96360.10,5900.98,517660.27,7696925.95,217891.38,283485.91,1496047.56,5460.91
62.884,360.00,668649.62,89223.04,6501.19,485664.53,8200772.84,194779.30,261638.53,1519688.58,4520.63
63.223,380.00,650910.56,86107.76,6401.15,489228.17,7717400.95,195116.46,244823.26,1408844.17,5680.99
63.561,340.00,622660.50,80581.99,7501.58,541875.31,7869334.55,192149.55,232653.54,1436358.11,4840.72
63.899,480.01,594558.02,77869.94,6201.08,478881.81,7795425.96,195285.08,255580.41,1476949.38,4320.57
64.237,500.01,590458.28,76087.26,8301.94,476689.95,7999601.74,196060.63,223194.19,1429657.84,4320.57
64.575,260.00,569320.00,75585.13,5300.79,470492.69,8777585.35,196869.93,211276.13,1393908.76,4320.57
64.913,400.00,563919.02,76639.63,7401.54,494060.82,7643118.92,198960.76,216170.63,1466209.93,4540.63
65.251,420.00,561855.22,71443.07,8602.08,483677.39,7569496.26,195318.79,207125.35,1411082.32,4300.57
65.589,400.00,520527.84,69008.50,5600.88,468952.19,7703413.45,190396.60,194645.28,1380095.47,4300.57
65.927,420.00,515724.56,71292.47,5500.85,454957.53,7512653.29,191610.18,185544.05,1348782.84,3720.42
66.265,120.00,474878.88,76714.94,5500.85,459541.35,7230557.97,188475.31,188240.17,1331994.95,3120.30
66.602,560.01,470977.35,62158.33,6301.12,443605.58,7412812.67,189014.59,169409.61,1447145.08,3280.33
66.941,380.00,434740.24,60101.30,7801.71,448186.53,8669537.69,175672.22,162711.09,1718325.56,3480.37
67.279,260.00,461124.59,60301.97,7101.42,452495.09,7335470.48,202063.81,157428.19,1369640.40,3920.47
67.617,520.01,418150.14,57818.75,8401.99,437829.83,7054976.72,186352.04,165134.36,1277562.92,3140.30
67.955,260.00,407235.00,54107.11,8201.89,434652.29,7102283.75,182005.16,177592.79,1335884.14,2940.27
68.293,480.01,410986.34,55486.35,5100.73,480183.38,7260400.94,196667.60,154501.42,1514057.46,3120.30
68.631,460.01,405223.22,54508.33,5800.95,446271.98,7280720.48,187464.20,195083.65,1334342.87,3660.41
68.969,360.00,371670.13,53379.92,4100.47,485561.73,7307936.88,188475.31,156284.33,1320655.89,2800.24
69.307,540.01,486520.13,54107.11,6601.23,454170.91,7195686.10,189520.20,158168.38,1248438.83,3560.39
69.645,340.00,379975.89,52677.83,7301.50,471725.14,7325177.51,184565.99,186352.85,1377460.06,3200.31
69.983,460.01,361769.44,46961.86,7401.54,471519.67,7364829.07,184532.26,150398.08,1338441.57,3080.29
70.321,380.00,346299.84,65771.28,8902.23,451776.90,7352412.66,177962.60,146934.54,1315475.03,3580.39
70.659,280.00,328466.90,46009.38,5900.98,452563.45,7373924.38,188542.73,147506.16,1551355.63,2940.27
70.997,420.00,309600.20,42049.60,7101.42,468165.02,7214199.38,181061.80,150532.59,1352376.59,2200.15
71.335,620.01,360714.98,39117.94,6101.05,459917.72,7024475.94,179377.36,143740.64,1264321.90,2520.19
71.673,360.00,286654.30,44906.57,7601.63,460875.76,7140780.63,181129.20,153996.88,1372334.28,2400.18
72.011,400.00,267797.66,40170.27,5200.76,437214.79,7423782.98,186689.02,138497.24,1253205.89,2640.21
72.349,300.00,265632.27,37589.65,4400.55,489056.81,7210052.50,176682.65,143673.41,1306591.44,2520.19
72.687,400.00,322356.84,41322.91,5500.85,430723.81,7399968.13,184094.23,163821.73,1268949.64,2380.17
73.025,320.00,249231.14,32554.74,5800.95,425054.66,6656172.81,213874.06,221167.88,1181550.55,2080.13
73.364,320.00,240140.91,33706.89,7401.54,481656.29,6617868.12,173887.29,167591.65,1234181.28,2560.20
73.702,380.00,299055.74,32880.34,6201.08,406420.78,8313650.97,169711.98,148649.40,1261273.34,2420.18
74.040,320.00,216440.13,33356.22,7501.58,395645.29,6710470.46,172506.64,125395.76,1155009.14,2220.15
74.378,340.00,220793.04,30901.80,7901.76,416213.10,6878086.09,179545.80,122944.58,1321771.77,2860.25
74.716,360.00,225518.36,35936.24,6301.12,423927.91,6820511.09,188138.25,131642.90,1194085.96,3820.45
75.054,460.01,238620.71,29449.34,5800.95,460499.29,6989486.09,188441.62,126302.48,1230636.75,2680.22
75.392,280.00,207467.66,54658.79,6101.05,429801.60,7810139.24,184330.11,120930.15,1241809.92,2920.26
75.730,520.01,204601.45,30175.56,8602.08,427889.04,6946351.72,180185.88,124421.97,1221366.56,2500.19
76.068,620.01,201331.19,25943.89,5400.82,409661.57,8335150.19,180084.85,119721.60,1238693.78,2920.26
76.406,240.00,187986.58,25718.57,6801.30,480834.13,6635890.77,162205.68,120762.27,1263819.69,2180.15
76.744,340.00,249467.76,22514.23,6401.15,428128.04,7849915.02,167692.00,123246.76,1217431.15,2820.24
77.082,460.01,178388.63,24141.36,6401.15,403521.66,7797747.83,187902.32,121803.04,1226341.04,2740.23
77.420,180.00,176806.29,22664.42,6501.19,426659.61,6865197.81,175234.40,116029.38,1260806.93,2420.18
77.758,420.00,170377.49,31853.47,7101.42,399190.96,6667459.52,178467.88,123515.37,1211994.30,3060.29
78.096,520.01,209423.65,21988.57,6201.08,426079.08,7006962.66,167422.71,124556.28,1191692.47,2320.17
78.434,440.01,148650.91,21888.45,5900.98,427957.30,6680788.43,170452.67,114888.31,1175268.39,3060.29
78.772,340.00,205478.13,20436.73,6401.15,415598.84,6723016.56,166076.19,106634.61,1156934.14,2420.18
79.110,360.00,157829.35,30325.81,8001.80,460259.84,6682713.43,170823.05,108345.41,1152157.84,2560.20
79.448,240.00,149726.55,19560.74,6301.12,394315.89,6588429.05,167725.65,115458.84,1138655.10,2660.22
79.786,340.00,138368.57,19760.96,7601.63,409729.79,6839992.34,162676.83,105192.30,1119718.78,2920.26
80.124,260.00,148919.83,20611.93,5600.88,389578.46,6404603.27,167826.70,106232.08,1179158.88,2860.25
80.462,480.01,148852.61,20486.78,5400.82,410548.61,6709786.87,179175.26,114821.19,1133705.36,2840.25
80.800,420.00,151810.73,21412.87,7601.63,408399.29,6489563.04,161801.86,167995.63,1178088.05,2260.16
81.138,420.00,153962.42,19535.71,6201.08,398406.71,8400765.03,166985.09,110626.74,1161177.11,2180.15
81.476,480.01,146298.21,20161.41,7501.58,414950.40,6272169.28,154231.77,106970.05,1204199.38,2820.24
81.814,360.00,153558.92,20636.96,7501.58,402225.76,6295704.83,167052.41,110123.50,1121995.60,2780.24
82.152,460.01,160957.12,34157.74,5800.95,382627.91,6581208.74,161734.56,127813.73,1103681.80,2740.23
82.490,260.00,144617.89,19560.74,6701.26,380277.65,5946510.68,165268.36,104823.35,1099950.15,1880.11
82.828,120.00,157862.98,24942.46,6401.15,390123.71,6164444.28,156384.67,100832.55,1064203.34,2900.26
83.166,140.00,166810.60,22939.77,7701.67,399259.16,6066540.76,159076.26,105762.49,1099523.85,2900.26
83.505,520.01,171286.12,21788.33,6401.15,401850.59,6275118.50,156485.62,105158.74,1048040.00,2220.15
83.843,360.00,212526.75,22789.58,8702.13,376327.19,5956773.18,160354.85,99591.92,1139224.77,2040.13
84.181,280.00,170411.12,22864.67,6501.19,371458.34,5879778.65,139538.63,101737.96,980430.49,2320.17
84.519,200.00,160788.94,22113.73,8101.85,354547.05,7257333.76,145757.28,94697.32,1128223.20,2400.18
84.857,180.00,157862.98,21337.78,7701.67,334730.05,5425485.67,139639.46,141488.46,1045666.43,2100.14
85.195,40.00,160015.37,30576.24,5900.98,333507.10,5600495.44,140748.55,83069.87,898217.73,1800.10
85.533,240.00,163681.81,21137.54,7701.67,332555.96,5181185.66,141353.55,95535.33,877505.94,2180.15
85.871,60.00,156248.83,22238.88,7101.42,395883.96,5293169.65,138261.54,90172.72,842737.39,2580.20
86.209,200.00,154567.61,19961.19,7901.76,302858.70,8029394.71,127141.68,104655.66,853069.55,1760.10
86.547,200.00,206051.34,21437.90,5600.88,310185.10,4942740.34,127410.35,86687.93,833671.31,1320.05
86.885,200.00,160385.34,23490.49,8502.03,322368.43,5292468.09,127813.37,86888.95,880523.46,1900.11
87.223,460.01,184854.06,22639.39,5800.95,309777.94,5123120.04,132818.29,89737.07,814854.05,1920.11
87.561,280.00,179735.39,20511.81,7601.63,303706.48,8587849.41,126873.00,85950.86,821707.05,1720.09
87.899,220.00,182361.89,20411.69,5700.91,255142.08,4067883.29,113713.45,67065.84,603193.63,1500.07
