C:\ICPMH\1\DATA\15J30l00.B\LN5_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  12:17:06 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
48.010,720.01,404848.19,55360.95,8101.85,570873.65,8097996.27,192385.53,109922.20,1331310.84,1240.05
48.348,820.02,405223.22,50270.88,6901.34,534006.10,8194447.06,187666.41,104588.57,1295843.91,720.02
48.686,840.02,400245.91,45457.97,8001.80,507365.93,8007492.37,188475.31,113646.63,1516005.76,940.03
49.024,920.02,297733.83,41197.62,6601.23,531979.18,9545232.24,191205.62,110123.50,1319155.50,780.02
49.362,760.02,292921.72,40546.12,6301.12,666699.56,9326914.27,178131.01,136245.76,1251341.69,1100.04
49.700,1080.03,284351.24,39769.38,6901.34,550401.38,9612572.87,172371.93,107775.11,1480860.19,860.02
50.038,700.01,265260.11,37689.86,7101.42,558346.63,8401093.94,184026.84,112438.63,1559210.71,980.03
50.376,960.03,286688.22,38115.76,9002.28,490084.94,10002293.97,207158.06,109888.63,1426193.65,1140.04
50.715,920.02,245040.29,36337.05,8001.80,516973.81,9535460.37,191037.10,99960.75,1387674.12,840.02
51.053,960.03,293260.55,34934.24,7401.54,515944.15,8091924.40,190329.19,104420.88,1196229.84,640.01
51.391,940.02,269658.76,36161.69,7001.38,563576.58,8862557.23,179343.69,114183.56,1431672.56,540.01
51.729,1060.03,247642.55,34658.71,6801.30,566742.92,9170075.99,214481.66,107339.02,1467312.40,1100.04
52.067,660.01,261843.46,37539.55,6001.01,523942.65,7955995.49,180927.07,108747.97,1244549.64,760.02
52.405,720.01,351738.19,39193.10,5500.85,482649.69,8499264.25,175335.42,114653.40,1225982.97,860.02
52.743,1100.03,324257.49,43026.94,8702.13,530090.02,8307218.94,173112.76,125194.29,1214390.39,620.01
53.081,740.02,340149.75,38742.12,4800.65,518278.14,8220148.62,182342.09,108009.95,1324074.77,1120.04
53.418,1100.03,290990.47,39142.99,8301.94,534521.43,10456227.58,190059.49,105829.58,1148665.26,900.02
53.757,1180.04,317436.27,40846.81,6601.23,658740.57,8066886.90,184060.52,108077.04,1152763.57,940.03
54.095,920.02,396769.44,45959.25,6501.19,564023.97,8656704.88,173752.61,103984.87,1267801.72,760.02
54.433,1460.06,357280.18,49644.13,7001.38,528544.41,8102254.87,169914.00,104286.71,1245607.84,780.02
54.771,1080.03,357144.18,53304.69,7701.67,541050.47,7603311.89,178467.88,116029.38,1241953.41,860.02
55.109,920.02,381644.34,54708.95,6201.08,541566.00,8588861.91,164999.11,116230.76,1268483.36,700.02
55.447,900.02,447073.22,62459.38,6001.01,575831.78,7340257.20,181061.80,112371.51,1175732.32,720.02
55.785,760.02,425555.77,62961.15,5700.91,530605.22,8237233.78,177928.93,113915.11,1496180.63,920.03
56.123,740.02,468992.69,62710.27,6501.19,576486.08,8723375.19,197982.77,121970.90,1357646.51,600.01
56.461,900.02,508761.89,67226.70,7701.67,455162.77,7197623.60,183454.02,104186.10,1265254.59,820.02
56.799,1000.03,532473.25,69962.21,9002.28,490427.68,7910618.93,183049.69,105796.03,1314179.85,1240.05
57.137,1000.03,507733.18,75484.71,6201.08,474566.91,8620001.76,171967.84,105091.68,1110685.18,1080.04
57.475,700.01,551402.88,77192.01,7001.38,482272.86,7670814.23,169914.00,103314.12,1290274.90,480.01
57.813,720.01,558416.29,89650.19,9502.54,494677.88,7433039.23,174527.14,100363.12,1153654.71,780.02
58.151,940.02,625594.02,85153.19,6701.26,493409.58,7646354.08,176211.10,100966.69,1264106.80,820.02
58.489,820.02,640993.83,85479.75,6901.34,469808.02,7330901.73,170553.68,95971.11,1147418.12,920.03
58.827,1140.04,620003.53,96510.92,6901.34,521127.36,7552603.29,181365.03,102308.04,1237977.50,760.02
59.165,700.01,652465.83,85705.83,7201.46,472717.98,7784076.74,183117.06,88530.76,1135307.71,1120.04
59.503,700.01,748812.39,99100.08,8001.80,443810.69,8286397.06,185442.13,97580.27,1305620.60,880.02
59.841,760.02,767029.97,100482.80,7401.54,438991.68,7859022.83,177861.53,97110.92,1110151.72,1060.03
60.179,560.01,805367.40,105335.73,5900.98,481039.69,7463943.92,175739.57,111364.90,1212351.85,860.02
60.517,820.02,799860.76,107423.16,7201.46,458241.35,13880484.69,184532.26,111935.30,1263210.05,600.01
60.856,720.01,802300.21,115347.49,8902.23,513198.71,8033808.77,170890.38,101436.14,1194336.22,1040.03
61.194,340.00,905262.39,107146.50,6001.01,425327.84,7995963.46,188913.48,95166.59,1117477.76,640.01
61.532,400.00,889637.26,113334.63,5800.95,476689.95,6916266.56,184094.23,115022.54,1291065.39,880.02
61.870,540.01,846859.85,116102.37,6801.30,479669.61,7659118.14,174729.20,102609.86,1557062.80,720.02
62.208,1060.03,859336.48,111095.60,8401.99,433388.19,7895837.68,164460.58,96473.96,1220604.45,1180.04
62.546,780.02,829993.18,110366.05,6901.34,425123.02,8125796.28,188171.96,106332.72,1244210.44,800.02
62.884,820.02,807459.07,112127.04,5900.98,477409.16,7131834.53,159614.60,115391.72,1225482.06,660.01
63.222,640.01,808783.68,106618.34,6801.30,474429.96,7561065.01,190329.19,97345.59,1147097.42,720.02
63.560,860.02,718779.25,112428.92,6401.15,446784.81,6975139.22,164224.95,98586.06,1190585.31,920.03
63.898,800.02,720930.22,108630.46,7201.46,453521.04,8309218.15,171597.48,103615.95,1177445.47,640.01
64.236,1100.03,784221.31,111498.09,7701.67,493409.58,6688834.52,169543.62,109553.14,1099985.70,820.02
64.574,880.02,730265.90,102544.50,8101.85,450203.92,7282465.01,158840.69,122273.07,1146064.22,720.02
64.912,920.02,770821.83,106668.63,8401.99,508600.92,6572970.46,177154.20,102408.65,1273148.08,740.02
65.250,760.02,696070.39,90077.33,8201.89,461799.55,7824803.30,159580.94,103179.97,1229741.69,1180.04
65.588,740.02,660348.39,91459.35,6601.23,454273.48,7053425.16,171799.50,94395.64,1166562.79,880.02
65.926,620.01,646348.91,89725.56,5900.98,458549.26,7082206.41,167658.35,102509.25,1247148.60,1040.03
66.264,820.02,682424.10,83093.50,5900.98,461286.31,6314925.53,167119.73,104152.57,1138227.63,500.01
66.602,800.02,612655.94,86961.90,6501.19,460807.30,7685540.02,183015.97,90608.38,1184799.51,800.02
66.940,920.02,547931.52,80355.96,5400.82,440016.90,6700319.68,187936.02,102308.04,1250051.46,1020.03
67.278,620.01,547897.15,88996.90,7101.42,456462.54,6624945.46,163619.18,100765.50,1126586.09,520.01
67.616,1160.04,558794.54,82942.78,8301.94,458686.08,6632600.15,154097.22,94764.34,1179087.27,1060.03
67.954,440.01,560101.31,73426.12,5500.85,468644.18,6542282.96,169004.95,89871.12,1123098.72,720.02
68.292,740.02,529829.44,74229.45,7301.50,384263.13,6959743.12,158504.22,89502.51,1034688.24,660.01
68.630,860.02,492137.93,66649.54,7901.76,417510.04,6167374.75,164325.93,94462.68,1200124.90,1060.03
68.968,980.03,498134.52,73551.63,6301.12,420309.06,6315726.31,156283.78,91278.62,1201447.42,780.02
69.306,540.01,541025.14,77292.43,5600.88,456941.38,6760713.43,171900.52,94496.19,1082369.36,860.02
69.644,720.01,508659.00,69460.26,4900.68,465597.99,6580122.02,159210.84,90206.22,1033661.74,820.02
69.982,1060.03,489226.02,69761.42,6301.12,374284.12,6623611.09,153189.05,83036.36,1138441.30,900.02
70.320,560.01,559379.18,78271.71,7201.46,411265.11,6892178.28,166547.48,86754.93,1124593.25,700.02
70.658,1060.03,537693.18,73802.68,7501.58,368564.88,6439481.00,155577.30,106232.08,1007343.84,800.02
70.997,880.02,591353.85,73024.47,8001.80,411299.23,6927205.62,145320.22,92116.49,1047260.70,580.01
71.335,760.02,579128.66,88821.04,8902.23,400282.07,6592569.68,168668.31,94764.34,1101975.81,900.02
71.673,580.01,842947.35,79878.82,7701.67,383615.83,5929127.87,145320.22,87927.63,1104997.03,640.01
72.011,920.02,563471.82,84927.10,6501.19,399327.35,6030371.62,155409.13,83002.87,1035148.53,860.02
72.349,900.02,551093.44,82339.99,6901.34,396736.21,6302093.11,142395.58,94965.46,1001901.32,820.02
72.687,860.02,576994.41,80933.56,5300.79,370334.97,5768818.88,150902.01,100664.91,957752.37,1040.03
73.025,1200.04,659760.56,89876.31,5500.85,385216.97,6376517.33,176312.16,80323.33,1090784.72,840.02
73.363,940.02,638437.77,82666.49,7201.46,372854.11,5816225.13,153659.95,104454.41,982971.64,600.01
73.701,580.01,655577.03,87414.10,5600.88,384058.73,6261181.00,138160.73,88631.28,950669.29,840.02
74.039,620.01,735890.32,87464.33,8101.85,373466.97,6425400.92,146429.72,82433.44,980606.92,640.01
74.377,880.02,663945.20,97013.63,5800.95,437966.58,6318681.39,142328.34,81864.02,1163352.50,760.02
74.715,820.02,675777.75,98873.82,8001.80,405636.27,5927252.87,150330.29,89536.00,884594.23,820.02
75.053,560.01,743183.94,87062.39,7301.50,345230.67,5418228.25,178400.51,83840.31,881926.97,920.03
75.391,1020.03,701060.43,104631.61,7801.71,424132.85,8940297.07,134867.70,107640.94,900641.62,720.02
75.729,940.02,719022.22,112001.25,6401.15,468883.77,5069487.22,148682.52,73793.73,921345.79,560.01
76.067,800.02,681697.02,93796.45,5700.91,387125.01,5258030.98,149052.40,88765.32,916598.26,900.02
76.405,820.02,669237.71,99452.03,4800.65,354581.06,6087927.87,135539.70,88865.83,932745.59,620.01
76.743,760.02,788434.72,101262.20,9102.33,369654.17,5831292.32,141756.92,77041.47,886208.87,680.01
77.081,880.02,842318.51,100407.38,5800.95,357574.29,6446098.97,152112.75,81596.06,1001300.54,720.02
77.418,1100.03,691532.05,101438.19,7501.58,364174.62,5236594.26,135976.51,100933.16,862706.79,420.01
77.757,640.01,779312.91,101538.77,10202.93,348596.23,5751045.05,144446.13,75065.95,889543.83,800.02
78.095,660.01,808295.59,98722.99,4400.55,345400.63,5328326.68,137656.68,71349.96,1110720.60,1040.03
78.433,460.01,832052.69,107976.49,8702.13,339826.67,6169652.87,152449.06,75266.85,890316.36,600.01
78.771,540.01,780287.45,103952.64,4800.65,327835.07,5577375.91,140378.84,71216.07,949471.44,640.01
79.109,700.01,745859.00,106895.00,5600.88,334016.64,5270987.62,131508.13,74664.19,967483.16,480.01
79.447,560.01,761117.73,105763.26,6801.30,353526.80,12393665.12,135338.11,71684.71,904506.40,700.02
79.785,740.02,768351.84,108202.85,7201.46,334933.93,5675428.64,143202.30,79988.42,936723.07,820.02
80.123,720.01,786693.57,103248.55,7001.38,318295.06,5272309.88,143841.02,68806.13,888069.36,720.02
80.461,560.01,792857.96,110366.05,8602.08,327868.99,6115337.25,134363.73,70078.00,1132210.05,680.01
80.799,840.02,702031.01,104304.70,8401.99,330823.71,5118985.66,124891.73,66195.76,833496.24,540.01
81.138,580.01,779138.75,105084.26,6001.01,336156.94,5658200.91,137925.49,74262.44,841512.00,620.01
81.476,440.01,707161.21,107775.27,5900.98,335477.51,5965228.65,132885.48,78380.94,872735.05,780.02
81.814,320.00,754859.85,98471.61,7001.38,355941.58,5815629.04,132180.00,87358.02,819294.22,620.01
82.152,540.01,786623.91,114642.98,7401.54,326171.10,5060708.71,132045.61,71349.96,866317.66,480.01
82.490,520.01,745720.00,92439.39,9202.38,318532.66,5107307.93,133154.25,70981.76,816776.71,580.01
82.828,640.01,701233.80,115473.31,7801.71,311406.39,5855579.04,129795.01,73860.70,861479.97,540.01
83.166,540.01,695758.61,93545.14,8502.03,328072.73,5039054.41,127511.11,68873.07,849496.37,800.02
83.504,700.01,673009.26,87338.73,9602.59,309879.69,4724378.23,123447.86,64254.97,844768.44,480.01
83.842,480.01,611690.18,82766.98,9002.28,322470.25,4936277.45,125798.38,71416.90,756921.57,760.02
84.180,540.01,633154.18,84022.83,6901.34,303706.48,5358598.17,128317.15,89435.49,866738.43,500.01
84.518,760.02,585016.48,85429.50,8702.13,359105.09,5246998.95,127242.43,88530.76,809226.78,440.01
84.856,820.02,533846.76,77041.35,9402.49,321689.43,4848132.92,129156.82,72387.69,806710.83,420.01
85.194,580.01,565054.05,91861.40,13705.28,290993.72,5242529.02,127544.69,68337.57,813700.34,640.01
85.532,500.01,641339.34,86358.97,10102.87,321485.81,5148524.33,125798.38,108479.60,891194.03,880.02
85.870,460.01,587564.92,67126.32,9002.28,338093.69,5216609.88,128653.01,72990.25,952430.95,500.01
86.208,380.00,477720.00,63136.76,10102.87,345060.72,4965903.24,121869.85,60039.55,736586.61,1000.03
86.546,500.01,420504.60,78849.24,10803.28,316190.83,4673688.00,146900.43,106634.61,794869.81,680.01
86.884,600.01,456063.42,61154.86,10102.87,359921.56,5836234.11,121433.38,65861.12,828142.92,580.01
87.222,560.01,498648.58,59975.87,11803.92,307098.09,7597371.26,123246.40,77945.60,763751.71,740.02
87.560,680.01,430232.79,56890.77,11303.60,292383.21,4919236.05,147001.31,61411.13,848410.70,720.02
87.898,520.01,410474.75,55887.60,12004.05,337991.67,4842694.64,122172.01,74329.40,724445.72,1140.04
88.236,440.01,442870.16,53605.59,8702.13,357302.16,7770629.86,121970.57,78682.33,778431.72,480.01
88.574,560.01,405461.92,66699.73,9202.38,339045.09,6402343.50,110290.95,63251.21,757688.17,580.01
88.912,520.01,375958.70,48516.02,9802.70,349480.25,4727736.82,118378.56,59203.29,723645.98,520.01
89.250,760.02,350854.37,50245.81,10603.16,283505.93,6018228.26,126940.17,59571.24,827163.36,480.01
