C:\ICPMH\1\DATA\15J30l00.B\STD_3.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:17:20 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
18.940,100.00,566.68,400.00,6301.12,1033.36,18709.98,36004.87,0.00,166.67,0.00
19.278,40.00,833.35,375.00,7201.46,1600.07,17859.09,34401.54,0.00,133.33,40.00
19.616,100.00,500.01,400.00,7201.46,1166.71,18960.25,36739.77,0.00,0.00,40.00
19.954,100.00,500.01,550.01,6101.05,1400.06,19360.69,36706.37,166.67,166.67,0.00
20.292,60.00,400.00,875.02,5000.70,1400.06,17809.04,37307.68,0.00,66.67,0.00
20.630,220.00,1200.04,600.01,62810.81,2200.14,57293.48,36372.32,500.01,4400.57,5680.99
20.968,520.01,16707.83,2800.22,1202245.53,38174.83,679833.07,40381.37,2500.18,29692.69,8562.25
21.306,860.02,22213.84,3600.36,2980678.00,83397.78,1487664.49,40882.58,4300.55,44926.21,6481.29
21.644,560.01,19577.42,2800.22,3675287.58,121183.81,1941932.66,42553.35,5867.68,57229.93,5320.87
21.982,380.00,17508.60,2550.18,4142585.25,138477.75,2285806.30,43856.66,5067.43,62281.05,4380.59
22.320,220.00,16407.55,2425.17,4136362.98,152291.54,2309285.79,44391.38,4433.91,62983.64,3700.42
22.658,480.01,15973.83,1875.10,4502546.59,145500.95,2299278.18,42185.76,6868.06,64589.68,4080.51
22.996,160.00,15273.21,2000.11,4534949.71,152795.90,2365966.85,41517.45,5600.93,67567.94,4600.65
23.334,260.00,16674.47,1975.11,4310503.22,143215.56,2422058.26,43589.30,6934.75,57965.76,3400.35
23.672,200.00,14806.15,1925.10,4404195.80,144190.17,2294547.51,44491.65,5034.08,59972.73,3260.33
24.010,300.00,12471.03,2025.12,4315880.96,141871.39,2197277.00,45026.39,5600.93,60541.42,3900.47
24.348,320.00,14939.59,2575.19,4306473.14,139586.49,2280001.61,44458.22,6101.10,63452.06,3600.40
24.687,240.00,14839.51,1900.10,4084481.34,147517.66,2244074.66,44057.18,5667.61,56092.80,3660.41
25.025,220.00,14272.38,1875.10,4062776.65,131088.00,2148244.38,43789.82,4867.37,55959.02,3060.29
25.363,180.00,15440.02,2350.16,4179601.27,133035.88,2178677.20,45093.23,5234.14,58300.23,4000.49
25.701,220.00,13738.63,2050.12,3992341.89,139586.49,2153155.13,45761.68,5267.49,61076.68,3620.40
26.039,280.00,14706.07,2750.21,3802479.38,129476.07,2252517.82,41951.85,5700.96,59404.07,3520.38
26.377,320.00,13671.91,2175.13,3925080.95,139149.71,2048987.35,42687.01,5400.86,58668.17,3400.35
26.715,240.00,12070.76,1475.06,3916392.28,137805.85,2129700.44,44090.60,5167.46,59604.77,3720.42
27.053,300.00,12804.60,1525.07,4176895.02,131625.31,2065544.58,46697.56,6501.25,57263.38,4220.55
27.391,200.00,13004.75,2350.16,4119419.23,126622.01,2101595.75,44926.12,5267.49,58032.66,3840.45
27.729,140.00,13004.75,2050.12,4029574.31,124809.11,2039501.22,42787.26,5867.68,58400.58,3520.38
28.067,400.00,13405.04,1950.11,3985080.17,123164.19,2143954.54,45694.84,5167.46,58467.48,3420.36
28.405,100.00,13805.35,2450.17,3761398.91,123332.04,2088713.72,40515.03,5867.68,57597.84,3300.33
28.743,300.00,12504.39,2275.15,3773124.69,128334.39,2035267.23,42586.76,5467.55,52782.17,2880.25
29.081,280.00,11437.00,1825.09,3576091.88,128535.85,2000110.01,44124.02,5400.86,52648.42,3260.33
29.418,220.00,13171.53,1550.07,3863677.43,120747.46,2056772.51,41651.11,4834.02,51110.39,3100.29
29.757,240.00,12837.96,2100.12,4089619.23,122190.75,1985843.40,41818.19,4600.63,52347.49,3060.29
30.095,100.00,12337.60,1975.11,3553987.58,123902.70,2052544.58,45995.65,4667.31,53885.64,2720.23
30.433,200.00,11803.91,1975.11,3583285.24,126454.14,1972148.09,41517.45,4700.65,54320.36,3720.42
30.771,140.00,9902.75,1925.10,3771137.97,120210.48,2038290.48,42118.93,6101.10,53517.82,3700.42
31.109,260.00,10302.98,1475.06,3567996.95,112459.33,1939145.16,44124.02,4600.63,49706.21,3140.30
