C:\ICPMH\1\DATA\15J30l00.B\E9-F_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:12:04 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
42.264,360.00,144147.45,20762.10,6901.34,317752.03,5175921.21,191205.62,53216.80,625481.00,2060.13
42.602,340.00,136521.07,17108.22,8502.03,341865.73,4881378.23,200849.50,59270.18,641185.95,2020.13
42.940,240.00,186807.61,17783.88,8101.85,338569.38,6016955.60,192351.83,54554.39,600085.95,1820.10
43.278,260.00,133699.79,16357.51,7501.58,307539.10,5208837.23,186453.15,53684.95,640182.31,1340.06
43.616,120.00,134035.66,16782.91,7601.63,316021.20,5079196.99,186048.73,53919.02,662101.84,1760.10
43.954,160.00,134740.95,18059.16,6101.05,320942.65,4846816.91,180893.38,54520.94,635614.99,2140.14
44.292,160.00,132557.99,19510.69,9702.65,300722.44,5084362.22,191037.10,52548.05,626795.00,1920.11
44.630,320.00,127152.13,19060.20,6501.19,308013.94,4931720.42,192924.96,52848.99,602779.25,2140.14
44.968,420.00,118257.85,17508.61,4800.65,297365.92,4707504.40,184161.59,52782.11,623026.32,1700.09
45.306,260.00,130341.72,15932.13,7701.67,355567.46,4802390.73,185711.72,54019.33,629976.58,1760.10
45.644,120.00,117049.91,16057.24,4600.60,307878.26,5005480.58,189756.14,53684.95,674719.16,1880.11
45.982,240.00,117318.34,15131.43,7901.76,320637.15,4888145.03,185678.02,63820.00,678221.69,1780.10
46.320,420.00,114432.99,17558.66,5700.91,294450.69,4865491.12,184835.53,54654.70,694564.79,1960.12
46.658,380.00,123123.99,15106.41,5200.76,298891.51,4810436.83,177592.08,51979.63,601881.46,2000.12
46.996,380.00,156416.96,14555.95,5500.85,296484.51,4649705.96,197409.48,54520.94,613970.85,2900.26
47.334,400.00,114265.25,24016.19,4500.57,292722.11,4599797.76,256560.21,51946.20,618186.93,1640.08
47.672,180.00,109099.70,19560.74,6401.15,306555.38,4798113.39,193700.36,50007.04,646897.21,2340.17
48.010,560.01,152953.75,15306.58,6901.34,300756.32,4829235.26,235153.10,51645.28,626691.22,2040.13
48.348,400.00,113325.95,20461.75,6601.23,294145.61,4646713.39,185644.34,53684.95,656247.02,1760.10
48.686,260.00,104606.19,16282.44,5800.95,290756.52,4719256.36,211916.36,53484.30,612796.11,2120.14
49.024,480.01,122889.05,20061.30,5800.95,299603.52,4913679.41,189688.71,63686.17,640943.70,2020.13
49.363,320.00,119667.22,19260.42,6601.23,285707.92,4785001.67,183656.19,55858.62,619292.92,1660.08
49.701,240.00,117385.43,17583.68,8502.03,300756.32,4751023.93,186992.35,54387.18,617115.44,2480.19
50.039,240.00,120036.35,15556.80,5400.82,287029.17,4678189.17,186385.73,53584.63,688698.84,1980.12
50.377,520.01,125406.50,16883.00,5200.76,300112.05,4861909.09,188947.17,53584.63,731437.06,2960.27
50.715,240.00,117150.57,14831.18,7101.42,361078.30,4983801.28,190228.06,51177.19,635614.99,1940.12
51.053,240.00,147037.60,15406.66,6201.08,325627.77,4554136.43,220761.51,70379.24,592043.37,1940.12
51.391,540.01,155307.33,14155.62,7001.38,358832.89,6507206.79,201895.15,49973.61,660542.72,2100.14
51.729,420.00,109804.00,14130.61,4400.55,278764.17,4717989.95,169375.30,56427.17,571419.02,1840.10
52.067,380.00,102125.21,14330.77,7301.50,288791.09,4538367.68,219680.96,54119.65,602813.69,2320.17
52.405,160.00,100650.18,14906.24,7201.46,286758.14,4608992.29,176009.02,51745.59,636756.65,2260.16
52.743,160.00,88753.87,15031.34,8301.94,285809.48,4458654.01,171361.77,52648.36,615802.29,1920.11
53.081,240.00,95857.20,13880.41,7901.76,282997.79,4558935.26,209790.14,51946.20,593044.28,2080.13
53.418,260.00,104337.97,17358.46,6701.26,278391.64,4444995.80,170183.32,53618.06,596254.05,3100.29
53.757,440.01,98203.25,13129.84,6101.05,268336.77,4457033.69,181735.65,54721.59,604989.27,2440.18
54.095,240.00,103130.96,14706.07,6201.08,284488.32,4449558.69,175571.20,59337.08,698210.37,2360.17
54.433,240.00,105377.39,14105.59,6401.15,264918.74,4370521.97,170520.01,52180.25,592768.11,2380.17
54.771,320.00,113325.95,14681.05,8301.94,271146.12,5510817.70,170183.32,47299.28,605369.22,2700.22
55.109,440.01,105947.42,15982.17,7101.42,277172.56,4415028.61,175537.50,51779.02,614523.65,2960.27
55.447,380.00,107221.68,15756.97,7001.38,280999.45,4409118.46,192891.23,51310.94,599188.29,2660.22
55.785,280.00,108060.05,15982.17,6001.01,275513.42,4266236.03,166210.88,47733.83,587695.65,3020.28
56.123,360.00,101488.23,15256.54,8301.94,271416.95,4193457.12,169745.64,48435.82,613901.77,3180.31
56.461,480.01,99644.56,11528.73,6001.01,263159.22,4379908.69,159244.47,49338.42,572004.96,3500.38
56.799,260.00,105545.04,12179.17,4300.52,270739.96,4236461.42,157696.75,48703.25,603677.03,2980.27
57.137,220.00,97365.33,13004.75,9502.54,256596.41,4279198.92,159345.38,52046.50,607683.22,3100.29
57.475,580.01,136453.90,23640.69,7101.42,269995.25,4196617.28,162946.08,52982.73,584556.39,5500.93
57.813,380.00,98169.74,14681.05,4700.62,261399.84,4298469.24,173382.18,52079.95,610101.38,3800.44
58.151,400.00,91400.52,13605.20,7701.67,268269.10,4227838.38,159513.64,48803.54,569730.16,4380.59
58.489,420.00,102594.56,13655.24,6501.19,267050.72,4370186.82,159042.60,50508.53,608995.85,5060.79
58.827,260.00,96527.46,12804.60,7001.38,285436.86,4075556.73,161061.51,49304.99,595908.87,4220.55
59.165,320.00,131349.08,11979.03,7101.42,251253.21,4799746.20,158066.85,52782.11,602088.56,4520.63
59.504,220.00,161024.40,18409.52,6901.34,256325.80,4258010.25,160253.94,59838.84,590283.48,3880.46
59.842,420.00,96527.46,16357.51,8101.85,316767.75,4169934.08,151171.05,51043.46,663141.42,4080.51
60.180,300.00,100650.18,12779.59,6101.05,269149.08,4232568.84,154198.15,50441.66,588696.24,3860.46
60.518,340.00,98035.65,13855.39,6301.12,259065.61,4200615.33,185846.52,49438.71,610895.91,3580.39
60.856,300.00,102762.18,14530.93,9202.38,243917.42,5065278.24,165773.28,48034.68,573383.87,3920.47
61.194,360.00,91098.99,12904.67,7301.50,386920.52,4044943.84,147673.78,45895.43,558532.76,3680.42
61.532,520.01,96058.26,19961.19,5900.98,258727.35,4046123.53,191947.27,48168.40,599222.86,5160.82
61.870,420.00,96896.12,12604.46,5700.91,256562.57,3913323.52,161936.48,49371.85,584383.93,4600.65
62.208,260.00,92539.72,14430.85,7301.50,239422.79,3985630.56,137018.20,46430.22,566938.81,3980.49
62.546,260.00,180206.79,13104.82,6001.01,241179.99,3987840.71,141051.06,58935.69,563114.21,3940.48
62.884,400.00,94851.83,11728.86,6801.30,327325.66,3918178.21,136178.13,45761.73,547411.41,3060.29
63.222,320.00,87916.39,11453.68,5100.73,233240.35,3889235.63,145959.02,45394.08,547617.98,3340.34
63.560,500.01,81753.82,10503.10,7301.50,245100.40,3970023.14,146799.56,46196.25,559703.85,3680.42
63.898,360.00,85236.76,12004.05,10302.99,243444.26,3839513.76,123649.32,46162.82,564699.10,5280.86
64.236,260.00,86241.56,11853.94,5900.98,230099.26,3883983.29,131642.51,56527.50,597324.10,4640.66
64.574,400.00,84031.04,11979.03,8201.89,238240.19,4046452.43,120862.66,44792.48,541113.68,4100.52
64.912,260.00,81988.22,12154.15,6201.08,229457.62,3915334.85,130701.94,43990.39,535506.20,3820.45
65.250,460.01,85102.77,12879.66,7501.58,228849.73,3637070.00,126335.69,47900.97,664423.58,5060.79
65.588,360.00,120908.89,11653.81,6101.05,250881.30,3771496.57,119385.57,58500.85,576176.25,4640.66
65.926,480.01,84633.88,16407.56,5400.82,227465.26,3642346.96,114351.05,43756.44,570247.21,5540.94
66.264,500.01,94382.68,13279.95,5900.98,229423.87,3769292.66,112874.55,44558.53,522749.88,6021.11
66.602,280.00,93745.99,13204.90,5900.98,244356.81,4399141.90,109452.21,40815.79,524124.82,4740.69
66.940,320.00,86074.10,12629.48,7301.50,220510.67,3657954.38,105225.57,47499.84,529900.57,5981.10
67.278,180.00,106416.88,12379.30,5000.70,214638.48,3384674.29,102944.96,42252.63,574728.33,5881.06
67.616,200.00,103969.15,14530.93,6501.19,215347.06,3523161.41,112136.33,44424.85,529556.69,5440.91
67.954,320.00,83294.26,14881.22,6501.19,220240.61,3438232.89,102542.54,41684.56,489682.73,5981.10
68.292,260.00,86174.57,11853.94,6501.19,204282.59,3458794.61,122742.77,42118.97,506156.81,6821.43
68.630,400.00,89323.36,15656.89,5300.79,203844.19,3273261.60,93926.16,41216.76,484332.01,7221.60
68.968,280.00,100449.04,10603.16,5200.76,204586.09,4893825.50,99356.98,48502.68,478400.17,7521.74
69.306,280.00,79175.55,11053.43,6801.30,201955.88,3241028.59,90541.15,42386.30,501865.15,6701.38
69.645,260.00,79108.59,11528.73,6301.12,189855.21,3236639.33,97278.31,44491.69,497540.31,7441.70
69.983,320.00,83327.74,10878.32,7601.63,215414.57,3409724.69,110928.43,40715.54,510827.39,7461.71
70.321,200.00,94282.15,11578.76,4800.65,209510.39,3364454.37,108579.97,39746.58,470208.67,8862.41
