C:\ICPMH\1\DATA\15J30l00.B\LN1_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  11:58:02 am using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
18.940,400.00,537967.98,81460.96,24116.35,338943.17,5813884.50,137152.59,70178.42,938342.53,3840.45
19.278,1020.03,736341.75,95807.12,49669.31,552292.85,8982978.33,185374.73,119385.92,1340242.61,6281.21
19.616,1160.04,659484.00,88569.79,24717.17,692573.71,11577376.82,216000.77,140648.16,1625557.59,3700.42
19.954,880.02,511676.90,70966.18,22213.88,758205.81,12443728.40,235660.06,139707.10,1638763.32,2460.19
20.292,940.02,447483.31,63437.84,20111.38,770734.33,13177179.98,221335.57,142967.47,1609781.16,2280.16
20.630,660.01,373269.73,54107.11,21112.53,778917.47,12108626.83,226131.61,135808.94,1635460.71,2320.17
20.968,1000.03,342561.95,47688.79,20712.06,761023.85,12302975.27,225996.47,125462.93,1623813.71,1580.08
21.306,860.02,379022.57,44605.82,21312.77,765130.16,12476197.15,214346.62,142866.62,1580661.10,1980.12
21.644,880.02,368743.56,49117.67,18609.74,753822.80,11849371.36,212287.62,128653.40,1504349.25,1440.06
21.982,720.01,405257.33,51775.18,18209.32,782784.00,11501543.23,229712.59,132516.34,1579221.13,1280.05
22.320,560.01,402632.11,55060.02,16107.30,750379.77,11065477.59,206314.56,132818.70,1523946.26,1220.05
22.658,740.02,401268.53,54508.33,16507.66,733278.92,13018373.73,213671.51,124657.02,1503793.26,1580.08
22.996,720.01,350718.43,44756.19,15306.59,719630.75,11751915.11,213941.54,146867.30,1584562.41,1040.03
23.334,620.01,328093.43,43202.36,17308.42,732514.53,11414150.26,208609.04,110291.25,1580442.48,1300.05
23.672,720.01,297022.14,37163.75,13705.28,708872.28,11238469.78,208001.65,123783.98,1490326.21,1300.05
24.010,620.01,248081.96,36712.82,18209.32,738108.55,10899010.40,212726.44,129291.57,1466794.43,1400.06
24.348,460.01,245648.57,33681.84,17608.72,729631.40,11508068.23,214042.84,124522.71,1536676.86,1460.07
24.686,440.01,226294.78,32905.39,16107.30,651061.73,10531595.55,198657.26,130232.05,1494479.33,1280.05
25.024,680.01,216710.03,32003.74,16707.85,689800.93,10890951.81,202569.81,124287.64,1352167.48,1180.04
25.362,780.02,217992.21,30976.93,19811.04,684083.35,11981879.96,206348.28,118680.98,1394255.11,1140.04
25.700,620.01,229704.63,29875.05,13605.21,654105.09,10344088.51,194914.16,122373.80,1476317.35,1020.03
26.038,480.01,235141.56,31227.37,16707.85,672342.33,10362781.48,192621.52,120225.17,1411348.47,1120.04
26.376,420.00,225045.76,31552.94,17308.42,661058.67,10584818.21,185374.73,117170.53,1392592.74,1840.10
26.714,740.02,234668.71,29524.47,14906.25,661889.14,11232367.44,190430.29,110593.19,1385873.47,1080.04
27.052,440.01,227206.27,31803.38,17108.23,666803.47,10211877.57,197746.68,116130.06,1302708.62,1180.04
