C:\ICPMH\1\METHODS\103015JF.M.B\B8-F_B.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:56:19 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
31.447,100.00,600.01,325.00,5800.95,933.36,18359.61,38744.23,100.00,33.33,0.00
31.784,80.00,900.02,500.01,8101.85,833.35,17508.74,39111.73,133.33,0.00,20.00
32.123,100.00,266.67,225.00,6201.08,1133.37,19460.80,35938.05,0.00,200.00,40.00
32.461,100.00,933.36,425.01,5800.95,1100.03,17158.40,35537.21,200.00,133.33,40.00
32.799,80.00,566.68,575.01,5400.82,1400.06,19060.36,38677.41,0.00,33.33,0.00
33.137,120.00,733.35,575.01,7301.50,1133.37,17208.44,38343.32,66.67,0.00,0.00
33.475,60.00,233.33,400.00,5200.76,1600.07,19911.30,35938.05,66.67,500.01,40.00
33.813,0.00,133.33,150.00,3800.41,800.02,19811.19,40114.07,0.00,66.67,0.00
34.151,160.00,433.34,500.01,5800.95,966.69,16808.06,38309.91,66.67,33.33,0.00
34.489,440.01,333.34,250.00,8802.18,1000.03,22314.20,36973.61,66.67,33.33,40.00
34.827,100.00,333.34,500.01,6401.15,1566.74,17158.40,36773.17,133.33,166.67,0.00
35.165,20.00,366.67,275.00,7801.71,1233.38,16107.40,33833.73,0.00,66.67,0.00
35.503,200.00,2066.79,425.01,4900.68,766.68,18659.93,37207.46,33.33,666.68,0.00
35.841,40.00,266.67,275.00,6001.01,1500.06,16908.15,35570.61,100.00,66.67,0.00
36.179,80.00,866.69,400.00,4100.47,866.69,16357.63,37675.15,66.67,100.00,20.00
36.517,180.00,500.01,400.00,6801.30,900.02,20512.00,35604.02,100.00,0.00,40.00
36.855,140.00,433.34,475.01,5900.98,833.35,20361.82,36906.80,0.00,166.67,0.00
37.193,60.00,366.67,300.00,4800.65,1333.38,21463.14,38076.05,33.33,100.00,0.00
37.532,160.00,400.00,425.01,6301.12,1066.70,20612.11,38209.68,0.00,100.00,0.00
37.870,120.00,100.00,350.00,5900.98,1033.36,18259.51,36071.68,33.33,100.00,20.00
38.208,180.00,633.34,475.01,6401.15,1733.42,18009.25,38076.05,100.00,0.00,0.00
38.546,100.00,566.68,425.01,7601.63,1333.38,19410.75,38577.18,166.67,0.00,0.00
