C:\ICPMH\1\DATA\12G13l01.B\414_12.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  04:28:15 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
0.246,0.00,66.67,600.01,233.33,17408.64,3800.42,0.00,0.00
0.482,100.00,0.00,100.00,433.34,16657.91,2600.19,0.00,0.00
0.718,250.00,0.00,500.01,266.67,18309.56,1850.10,0.00,0.00
0.954,200.00,0.00,200.00,433.34,18810.09,2950.25,33.33,0.00
1.190,200.00,0.00,500.01,133.33,18860.14,2250.15,0.00,0.00
1.426,150.00,0.00,300.00,466.67,15907.21,3050.27,0.00,0.00
1.662,100.00,33.33,300.00,133.33,17158.40,2200.14,0.00,0.00
1.898,500.01,0.00,100.00,400.00,18559.82,2050.12,0.00,0.00
2.134,100.00,66.67,200.00,266.67,19861.25,3700.39,0.00,0.00
2.370,250.00,0.00,600.01,233.33,14856.29,1950.11,0.00,0.00
2.606,0.00,0.00,400.00,566.68,19711.08,2750.22,0.00,0.00
2.842,200.00,0.00,400.00,300.00,17809.04,2850.23,33.33,0.00
3.078,200.00,0.00,400.00,333.34,16758.01,2550.19,0.00,0.00
3.314,100.00,0.00,900.02,200.00,18409.66,1400.06,0.00,0.00
3.550,100.00,66.67,600.01,200.00,17208.44,2400.17,0.00,0.00
3.786,350.00,0.00,700.01,666.68,16758.01,2750.22,0.00,0.00
4.022,350.00,0.00,400.00,66.67,15556.90,2500.18,0.00,0.00
4.258,100.00,66.67,200.00,533.34,16808.06,2950.25,0.00,0.00
4.494,500.01,0.00,1000.03,366.67,17508.74,2100.13,0.00,33.33
4.730,0.00,133.33,500.01,333.34,16607.86,2250.15,0.00,0.00
4.966,100.00,66.67,700.01,233.33,15056.47,2750.22,0.00,0.00
5.203,200.00,0.00,300.00,300.00,16407.67,2750.22,0.00,0.00
5.439,200.00,66.67,200.00,566.68,18860.14,2050.12,0.00,0.00
5.674,0.00,0.00,400.00,266.67,18659.93,2450.17,0.00,0.00
5.911,200.00,33.33,500.01,500.01,16307.58,2200.14,0.00,0.00
