C:\ICPMH\1\DATA\12G13l01.B\424_4.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  04:50:19 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
0.246,200.00,0.00,500.01,433.34,18259.51,2500.18,0.00,0.00
0.482,0.00,0.00,200.00,266.67,17058.30,1750.09,0.00,0.00
0.718,0.00,0.00,900.02,566.68,20111.53,2500.18,0.00,0.00
0.954,100.00,0.00,600.01,166.67,18359.61,2500.18,0.00,0.00
1.190,350.00,0.00,100.00,300.00,18709.98,1850.10,0.00,0.00
1.426,150.00,133.33,200.00,166.67,18659.93,2500.18,0.00,0.00
1.662,50.00,0.00,200.00,400.00,17408.64,2450.17,0.00,0.00
1.898,250.00,0.00,500.01,400.00,17108.35,2200.14,0.00,0.00
2.134,300.00,100.00,100.00,100.00,16507.77,2350.16,0.00,0.00
2.370,200.00,0.00,400.00,533.34,19010.31,1650.08,0.00,0.00
2.606,0.00,0.00,0.00,400.00,16407.67,2850.23,0.00,0.00
2.842,50.00,33.33,800.02,400.00,15656.99,2600.19,0.00,0.00
3.078,150.00,33.33,100.00,466.67,17758.99,2200.14,0.00,0.00
3.314,100.00,0.00,400.00,633.34,17758.99,6451.20,1133.37,483.34
3.550,15857.05,3900.43,42450.63,3867.09,111755.14,126911.87,17842.74,1233.38
3.786,92087.37,12137.47,110341.47,18910.19,395614.80,159882.34,65493.14,1050.03
4.022,143324.17,18209.31,158705.47,35034.95,696727.41,187860.22,102543.03,3467.04
4.258,216305.16,27287.57,145089.83,54986.04,969701.68,183008.84,141892.29,1666.75
4.494,238232.21,33364.57,21613.14,61106.24,1102889.67,138701.47,167592.31,750.02
4.730,264295.90,32796.85,25818.74,72750.55,1181211.16,115734.19,193634.69,766.68
4.966,257700.40,30192.25,63212.21,82225.60,1195025.32,102048.85,176583.01,650.01
5.202,211093.19,26286.06,9402.49,82962.40,1424466.73,74609.86,202335.55,600.01
5.438,219139.48,25451.51,6001.01,86412.32,1522756.87,64118.09,196703.11,433.34
5.674,204770.02,27053.87,5700.91,85273.43,1439079.33,50523.36,198557.88,433.34
5.910,208614.29,28522.84,5000.70,89226.34,1437775.42,37239.87,228600.12,416.67
6.146,201836.86,35368.43,3500.34,100453.48,1581592.03,36788.91,209184.74,366.67
6.382,216355.77,30459.37,2700.21,86814.28,1599151.21,34283.80,228769.02,450.01
6.618,234229.64,31895.22,2100.12,94151.99,1618060.29,29925.75,224951.70,366.67
6.854,205275.79,29324.13,1500.06,100352.90,1555089.49,29875.67,237014.67,350.00
7.090,221063.04,29257.36,1800.09,90901.58,1606411.56,20912.58,232756.14,516.67
7.326,199561.45,26419.59,2400.16,95827.69,1512469.57,19561.01,223600.62,233.33
7.563,197741.30,25651.80,1400.06,95660.12,1632517.71,35285.80,231370.69,300.00
7.799,179297.71,26786.81,1100.03,95928.25,1555468.59,18660.01,215158.94,450.01
8.035,165262.93,23982.81,2300.15,93850.38,1721422.30,15506.92,218737.67,550.01
8.271,161276.69,21880.11,1800.09,94587.66,1652219.37,17759.07,220054.58,200.00
8.507,152197.34,21246.01,1100.03,92509.96,1614746.03,14105.72,217488.42,233.33
8.743,152953.76,18276.04,900.02,93984.43,1564061.56,14155.77,220696.21,283.34
8.979,148213.94,17675.44,3300.31,98274.51,1501119.47,13154.98,223972.19,250.00
9.215,144080.25,19677.54,1000.03,96967.27,1644097.50,12304.36,223735.76,350.00
9.450,131936.73,19076.88,1700.08,91471.20,1672587.34,10353.08,199030.07,516.67
9.687,119952.46,19510.69,2100.12,95593.08,1666728.55,11053.52,209859.67,250.00
9.923,126698.93,16040.56,1400.06,98475.64,1851074.46,14155.77,216205.49,283.34
10.159,133800.54,13571.84,2000.11,96363.97,1562947.20,12404.43,226843.38,383.34
10.395,122368.80,16707.84,3200.29,102900.92,1748183.24,13655.37,219142.91,316.67
10.631,125641.48,17842.27,1200.04,102364.47,1698911.76,12304.36,236068.20,300.00
10.867,116731.15,16674.47,2000.11,112090.31,1743117.23,14255.85,237352.66,600.01
11.103,113409.82,13671.92,2300.15,105851.75,1810568.20,13905.56,242457.56,683.35
11.339,115674.31,15306.58,2600.19,118196.86,1700531.68,11603.87,252908.89,433.34
11.575,112604.73,15073.05,1600.07,100051.18,1876514.30,10553.20,244621.73,316.67
11.811,109284.16,13738.64,2300.15,117324.38,1845433.83,14005.64,246109.75,300.00
12.047,95605.84,14372.47,2500.18,108467.65,1981639.69,8702.18,265939.69,350.00
12.283,103198.02,13438.40,3100.27,117727.05,2085294.77,10152.97,276202.09,483.34
12.519,88921.36,13338.33,2900.24,108467.65,1869409.03,8402.03,263434.27,366.67
12.755,90227.90,11503.72,2700.21,112392.22,1825703.36,9452.57,231708.62,450.01
12.991,81234.78,9902.75,1700.08,113969.02,1745587.15,9252.46,251893.93,383.34
13.226,74455.25,11303.59,7801.71,108903.66,1648847.69,12054.18,249965.65,483.34
13.463,82992.86,10169.57,2200.14,113633.51,1760814.30,29975.84,265431.78,816.69
13.699,74455.25,9435.83,3100.27,112929.00,1812118.99,11103.55,252096.88,416.67
13.935,75559.90,10903.34,3400.33,108870.13,1836547.89,13205.02,255175.85,666.68
14.171,72898.83,10803.28,3900.43,118666.69,1980634.61,14155.77,285521.46,566.68
14.407,85153.02,9502.54,5500.85,124339.11,2054323.48,14756.27,280539.17,533.34
14.643,74756.51,10069.52,2600.19,130013.35,2098080.71,19060.45,297491.71,583.34
14.879,79677.77,9469.18,3200.29,129610.39,2156404.74,15957.32,306415.47,516.67
15.115,74505.47,10269.63,4100.47,134077.11,2236549.66,17709.02,282165.92,450.01
15.351,76011.81,10336.33,3800.41,120713.93,1990020.16,13655.37,296982.85,700.02
15.587,78773.77,11670.49,3700.39,128132.93,2197594.39,14806.31,270646.73,566.68
15.823,76062.02,9569.24,8702.13,122727.82,1820103.17,13805.48,281928.68,533.34
16.059,74204.21,10136.22,5500.85,120176.92,1900983.44,13905.56,266210.59,533.34
16.295,67326.99,8301.94,3600.37,122929.22,1943069.18,13605.33,272543.48,566.68
16.531,75409.25,9035.63,5100.73,125446.95,2131924.07,16307.65,296813.26,450.01
16.768,66172.66,9335.78,5200.76,121653.72,1871126.41,14205.80,279793.66,616.68
17.004,63713.72,10002.81,4100.47,114807.81,1943500.04,12754.68,279522.60,850.02
17.240,67678.30,9002.28,5000.70,124036.99,1975436.37,14305.89,264957.79,516.67
17.476,65068.60,6867.99,6501.19,119572.81,1963201.80,13555.29,278438.29,800.02
17.712,64767.52,7901.75,4100.47,123802.00,1885578.17,14806.31,278065.60,566.68
17.948,65018.43,7901.75,2400.16,116519.03,1798138.32,18159.49,268411.58,416.67
18.184,65520.27,8235.24,3000.25,114874.90,1907238.52,12054.18,276540.89,633.35
18.420,64265.71,8101.84,4400.55,103303.27,1860655.32,12304.36,275795.55,433.34
18.656,58495.87,7835.06,3500.34,97570.60,1807052.97,11854.04,258560.00,600.01
18.892,67678.30,8568.73,2700.21,98274.51,1835600.24,14205.80,276168.20,383.34
19.128,65118.79,8468.68,4400.55,115311.09,1757959.41,11053.52,258898.41,483.34
19.364,67577.93,9836.05,4700.62,115445.31,1746885.20,13205.02,274745.32,650.01
19.600,69133.86,8201.89,5200.76,107763.32,1900799.65,13054.90,267327.95,683.35
19.836,75208.40,8968.93,5000.70,118297.54,1898312.54,13154.98,279488.74,750.02
20.072,70890.76,11136.82,5300.79,109373.24,1875348.28,15757.14,266921.60,533.34
20.308,68180.22,9435.83,4500.57,114606.50,1731899.26,11904.08,251961.56,933.36
20.544,68882.91,10102.87,7001.38,107629.18,1714512.34,12104.22,252841.22,366.67
20.780,69033.49,8568.73,6701.26,99313.67,1665591.25,10403.11,254532.96,416.67
21.016,68130.02,8935.58,5000.70,98475.64,1727792.42,11003.48,252063.06,500.01
21.252,72999.25,9736.00,6601.23,111419.40,1842630.71,12954.83,258796.88,533.34
21.488,69384.85,10403.04,5600.88,103470.93,1781561.37,12654.61,299018.20,466.67
21.724,69184.06,10069.52,5200.76,103537.99,1743140.08,11753.97,250946.69,516.67
21.960,70238.19,8902.23,3900.43,101291.60,1548535.68,13755.44,232046.51,500.01
22.196,68380.98,9969.46,3100.27,101157.50,1685574.45,10403.11,246245.03,433.34
22.432,74204.21,8235.24,6301.12,103169.17,2107581.30,12004.15,257003.20,433.34
22.668,73300.48,9602.59,3900.43,102867.39,1685361.95,10703.30,250946.69,350.00
