C:\ICPMH\1\DATA\12G13l01.B\414_8.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  03:56:36 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
24.793,31778.32,5134.07,700.01,80484.20,1157281.96,5800.97,185241.51,200.00
25.029,34583.53,5000.70,300.00,71311.32,1232372.39,6351.16,174528.55,366.67
25.265,37940.36,3600.36,100.00,72850.97,1188201.49,3600.37,186084.02,283.34
25.501,35435.20,4533.91,2500.18,71545.61,1194680.69,4150.50,188072.50,166.67
25.737,38491.54,5400.82,600.01,78542.11,1258817.41,5500.87,195320.56,233.33
25.973,39493.73,3967.11,700.01,74256.84,1237961.16,4050.47,186791.75,266.67
26.209,40095.07,4934.02,700.01,74390.73,1116764.19,5150.76,193499.84,116.67
26.445,38992.63,4067.13,600.01,81053.49,1187293.97,5550.89,184601.22,266.67
26.681,36136.61,4567.25,900.02,82091.64,1287778.35,5250.79,183253.39,300.00
26.917,34433.24,4100.47,400.00,71378.26,1294849.15,5750.95,189285.93,283.34
27.153,36737.84,5600.88,1000.03,76566.73,1261453.93,6951.39,178300.88,233.33
27.389,40245.41,5000.70,300.00,70541.56,1183462.72,4450.57,185578.54,283.34
27.625,44455.40,5200.76,300.00,72683.60,1247995.83,5050.73,181871.91,200.00
27.861,44956.64,4700.62,200.00,76164.99,1287100.52,5550.89,189589.25,300.00
28.097,88167.62,5667.57,200.00,71646.02,1135414.77,6551.24,175370.53,133.33
28.333,43904.03,6201.08,200.00,70876.23,1099113.11,5450.85,168534.95,383.34
28.569,44004.28,6867.99,500.01,74558.11,1077745.63,5700.94,181905.64,383.34
28.805,47262.60,6367.81,500.01,69738.36,1220281.37,4900.69,179816.82,233.33
29.041,48566.11,7334.85,500.01,70206.89,1160906.37,6651.27,171161.07,233.33
29.277,43653.42,6134.39,500.01,75026.77,1207765.36,5250.79,159144.70,300.00
29.513,43302.56,4633.94,500.01,77772.02,1195691.63,5150.76,173551.92,316.67
29.749,41448.15,6634.57,500.01,72348.89,1110606.76,6201.11,153391.95,200.00
29.985,47413.00,5667.57,500.01,71712.95,1218730.50,5650.92,194612.46,233.33
30.221,45959.20,6267.77,500.01,76734.12,1089514.97,6001.04,167760.63,166.67
30.457,50872.53,6767.95,200.00,65053.74,1109487.13,7851.77,162072.29,183.33
30.693,50270.83,6901.34,700.01,67730.51,1192859.89,5650.92,245264.25,216.67
30.929,56338.94,17008.12,900.02,73654.31,1239994.56,7101.45,170689.70,166.67
31.165,63362.48,7434.89,500.01,71913.77,1209591.92,8051.87,186252.53,150.00
31.401,59499.20,7434.89,200.00,85675.38,1057837.23,5550.89,174393.85,300.00
31.637,59398.85,8835.53,200.00,68700.93,1119281.28,6101.07,232114.12,216.67
31.873,63061.41,7801.71,400.00,70641.95,1105123.85,6751.31,165808.21,183.33
32.109,63513.01,7468.23,600.01,70407.68,1738096.91,4600.61,162476.13,483.34
32.345,64817.70,8568.73,600.01,72784.02,1203193.19,7151.47,171262.13,250.00
32.581,64064.99,8001.80,100.00,71177.45,1171498.17,6951.39,167289.33,133.33
32.817,73400.89,8468.68,200.00,64819.54,1187988.99,8301.98,181770.87,233.33
33.054,63161.76,9169.03,1100.03,83900.17,1173169.66,8251.96,171531.48,233.33
33.290,64265.71,9335.78,400.00,65455.23,1048509.11,9102.38,192252.40,183.33
33.526,64265.71,10336.33,700.01,61942.50,1037312.43,7901.80,186758.06,350.00
33.762,72547.41,8268.59,500.01,65957.10,1117790.55,8502.08,178368.30,183.33
33.998,84801.34,10236.28,1100.03,68700.93,1113372.19,8502.08,170521.36,316.67
34.234,100784.29,9836.05,400.00,72884.43,1016229.51,8402.03,178334.59,316.67
34.470,73200.07,9202.38,400.00,71077.04,1118216.43,7051.43,190398.28,200.00
34.706,80531.60,9802.70,200.00,84670.52,1032436.74,7601.66,176178.85,216.67
34.942,82088.68,10302.98,3800.41,66927.43,1237185.77,7951.82,177357.74,450.01
35.178,73501.30,11003.40,500.01,69403.70,1065620.24,7751.73,174158.13,150.00
35.414,71744.17,10503.10,600.01,66860.51,1065372.39,8602.13,174865.34,183.33
35.650,123677.80,10136.22,800.02,62678.44,1120718.87,8452.06,176279.92,283.34
35.886,86358.80,10603.16,300.00,66559.37,1072434.30,9702.71,174461.19,400.00
36.122,78974.65,12471.03,300.00,60972.45,1116991.92,9702.71,169746.98,83.33
36.358,88670.11,10302.98,900.02,62745.35,1075673.95,5951.02,181332.88,183.33
36.594,90579.68,12471.03,1000.03,68098.59,1023272.00,7451.60,171464.13,250.00
36.830,99476.96,12737.89,1000.03,76365.87,1008237.03,8151.91,176010.45,100.00
37.066,91534.54,15606.84,300.00,67061.27,1194697.88,6801.33,181433.92,133.33
37.302,97968.62,11136.82,300.00,60671.41,1128194.65,8802.23,166784.40,100.00
37.538,90479.16,13905.43,200.00,64317.69,1037789.18,6551.24,157294.19,200.00
37.774,87564.66,10736.57,0.00,70976.64,1056562.52,7701.71,167154.69,116.67
38.010,93997.32,12837.96,800.02,62310.48,1023060.18,7401.58,166447.76,100.00
38.246,97113.97,14072.23,1000.03,65053.74,1050302.56,7951.82,169915.32,83.33
38.482,94751.30,12170.83,500.01,63314.06,1095922.19,8552.11,173484.56,133.33
38.718,97968.62,10603.16,100.00,64183.87,1016652.95,7301.53,174023.39,166.67
38.954,89675.12,12871.32,800.02,63314.06,1040015.65,8402.03,178839.88,266.67
39.190,81485.93,13371.69,300.00,65354.85,1041871.12,5700.94,181703.50,183.33
39.426,97164.24,12170.83,1500.06,70641.95,1005326.88,7801.75,171363.12,283.34
39.662,102443.70,12437.68,900.02,68500.16,914342.21,6951.39,171329.45,166.67
39.898,92841.27,12137.47,400.00,60102.79,961940.94,5600.90,161971.34,216.67
40.134,93092.58,11270.23,800.02,61775.25,930299.92,6501.22,172508.00,50.00
40.370,86760.74,13304.97,600.01,60002.44,1037842.11,8001.84,167693.30,83.33
40.606,93193.11,13138.18,700.01,66793.59,1031588.89,7901.80,155813.92,300.00
40.842,92841.27,13938.79,400.00,60035.89,984122.97,8502.08,161836.72,183.33
41.078,102846.01,12604.46,600.01,58162.93,953603.34,7051.43,165135.00,216.67
41.314,103348.89,14239.03,300.00,73721.26,1049666.14,7351.56,167255.67,183.33
41.550,105561.81,14305.75,300.00,73185.69,1018506.08,31328.22,168332.95,200.00
41.786,115422.70,12237.54,700.01,62477.73,1000248.46,7301.53,173956.03,116.67
42.022,105913.89,14605.99,500.01,64351.15,973028.44,8652.16,154199.24,300.00
42.259,119096.74,15373.30,700.01,60370.37,933724.92,10553.20,197242.65,200.00
42.495,106064.79,12938.03,1600.07,57092.76,1018612.03,8101.89,172339.62,116.67
42.730,100482.56,14472.55,300.00,63748.96,1041553.05,7851.77,151239.39,116.67
42.967,103952.39,13371.69,500.01,63983.14,1066275.12,7051.43,169948.99,183.33
43.203,114617.52,18876.67,200.00,57995.71,940787.91,6651.27,168231.95,200.00
43.439,109485.39,16874.66,200.00,55989.21,942316.92,7851.77,178570.38,266.67
43.675,98169.73,12637.82,200.00,57259.97,908447.09,7301.53,155477.53,50.00
43.911,119902.14,15973.83,900.02,53280.79,1035563.30,8051.87,161230.96,166.67
44.147,109485.39,16207.38,200.00,91471.20,1215887.23,7151.47,162644.40,83.33
44.383,145189.21,15473.39,400.00,55587.94,1004033.81,6801.33,162577.09,50.00
44.619,109736.92,16807.93,1100.03,55755.14,916500.51,7751.73,168164.62,50.00
44.855,110944.38,13905.43,300.00,58029.16,851596.89,7001.41,146296.21,250.00
45.091,105410.93,13471.76,700.01,55153.23,940735.27,7951.82,247902.27,100.00
45.327,108479.25,13905.43,400.00,55788.57,1345143.00,7651.69,176414.62,233.33
45.563,118845.08,15039.69,700.01,50739.95,928380.39,7501.62,158135.31,183.33
45.799,112252.54,13538.48,700.01,56323.61,951071.41,10403.11,155309.31,116.67
46.035,109183.54,14205.67,300.00,51542.28,956663.69,8051.87,153694.68,200.00
46.271,124835.83,13938.79,800.02,56022.65,992263.21,8101.89,163250.20,250.00
46.506,114416.23,14906.24,1600.07,56156.41,929983.71,8552.11,158471.76,200.00
46.743,122670.88,15039.69,300.00,61273.49,922345.53,6901.37,155713.01,200.00
46.979,120707.53,15873.74,300.00,50606.23,923925.51,8402.03,154300.13,83.33
47.215,117737.76,13304.97,600.01,53180.49,926085.08,7801.75,161365.60,233.33
47.451,128360.76,15573.48,600.01,54952.61,870649.53,7401.58,161634.80,183.33
47.687,113208.54,21112.51,700.01,58363.60,942105.98,6901.37,155948.49,266.67
47.923,175560.76,16474.29,600.01,54685.11,845879.80,7801.75,156789.54,216.67
48.159,108479.25,13438.40,900.02,52077.19,1012735.67,8051.87,142833.48,150.00
48.395,135916.47,18776.57,500.01,58397.05,868864.08,8352.01,164798.42,116.67
48.631,118996.07,15907.11,400.00,53314.23,898819.36,8502.08,151912.03,266.67
48.867,146651.11,16374.19,800.02,51107.68,885622.38,8001.84,155645.74,166.67
49.103,119096.74,15540.11,400.00,53682.02,974084.79,7501.62,159783.99,50.00
49.339,117989.41,20044.61,100.00,74189.89,891509.98,7101.45,156957.75,200.00
49.575,99979.74,16841.30,600.01,50071.36,837019.35,6451.20,152214.70,200.00
49.811,110743.13,14305.75,200.00,47497.55,881470.82,7751.73,159615.78,116.67
50.047,115623.98,15206.49,700.01,58564.27,893665.55,7601.66,153492.86,416.67
50.282,122620.53,14305.75,700.01,67830.89,803556.51,9352.52,155544.80,216.67
50.519,104254.14,14505.91,500.01,49703.65,806538.98,7601.66,147943.77,183.33
50.755,112705.36,13538.48,800.02,54016.37,886883.91,9802.77,156823.16,66.67
50.991,116932.49,13304.97,400.00,55153.23,864138.98,8502.08,148717.17,133.33
51.228,103348.89,19677.54,700.01,54384.18,809155.49,8201.94,141488.94,200.00
51.464,106970.18,14572.63,1200.04,51809.73,1025072.78,8702.18,218163.73,183.33
51.700,105762.99,13705.27,900.02,57861.94,847348.26,6751.31,159111.04,233.33
51.936,108680.47,13104.82,400.00,48734.27,892876.97,7951.82,149524.24,83.33
52.172,100482.56,14672.71,1300.05,54818.86,866343.87,8752.20,149221.55,133.33
52.408,98823.32,13905.43,600.01,52210.92,890668.77,7051.43,137355.10,200.00
52.644,93695.74,10970.05,700.01,54417.61,751418.57,7151.47,133524.64,150.00
52.880,88670.11,13071.46,1300.05,47865.22,798900.90,7251.51,137724.73,166.67
53.116,89423.86,12637.82,1600.07,48032.34,871174.63,6051.05,146296.21,133.33
53.352,96007.99,10803.28,1200.04,47196.74,920660.37,11753.97,132281.59,100.00
53.588,85153.02,12370.96,1100.03,48333.17,759715.06,6001.04,120527.64,166.67
53.824,82641.22,11003.40,1100.03,74892.87,793932.49,8051.87,115626.96,150.00
54.060,77216.97,11003.40,300.00,51408.56,737599.77,7051.43,124120.10,183.33
54.296,117335.13,10302.98,1600.07,46728.83,802928.63,14506.05,179985.24,150.00
54.532,105863.60,11303.59,1000.03,78307.73,862564.08,7401.58,138968.18,266.67
54.768,149726.53,12571.10,1000.03,64150.42,785411.25,7501.62,138464.08,366.67
55.004,83595.67,23115.00,900.02,80149.35,777834.29,6701.29,137590.32,150.00
55.240,89775.64,10803.28,500.01,90566.52,772767.40,8802.23,133692.60,100.00
55.476,75911.37,10536.45,700.01,48099.19,694075.31,9202.44,121165.47,283.34
55.712,100030.03,10269.63,1500.06,46093.82,891457.34,53381.89,121971.24,83.33
55.948,73752.35,10069.52,800.02,42551.55,726031.51,6401.18,130837.09,166.67
56.184,67427.35,9869.40,500.01,39511.12,796756.46,5650.92,155847.58,83.33
56.420,84801.34,9302.43,600.01,49569.94,778043.28,9002.33,114855.06,83.33
56.656,67076.03,10669.86,1400.06,56357.05,727802.75,6251.12,166313.12,166.67
56.892,66273.04,9769.35,700.01,41315.27,1527013.12,8352.01,115895.44,133.33
57.128,60552.74,7534.93,1000.03,40680.45,691604.02,44506.94,110392.17,33.33
57.364,56840.53,8168.54,1200.04,66325.15,639455.39,7101.45,110694.13,133.33
57.600,55335.80,14939.60,1600.07,41315.27,635723.16,7601.66,107406.39,133.33
57.836,58345.38,7134.76,9302.43,43988.42,675209.44,7951.82,111566.49,200.00
58.072,87212.94,6734.61,1400.06,91102.63,927191.43,35686.61,137657.52,83.33
58.308,49268.04,6234.42,2100.12,37740.55,615365.79,8952.31,102878.40,200.00
58.544,44305.02,6334.46,7901.76,108836.59,628675.80,9152.41,110224.42,16.67
58.780,59549.35,9869.40,2300.15,33532.02,522627.06,6651.27,100765.73,316.67
59.016,48515.96,23315.26,2700.21,32396.56,735514.91,6251.12,83840.47,200.00
59.252,42801.36,8702.13,6601.23,39611.34,517529.16,7151.47,150634.04,133.33
59.488,44004.28,5167.42,1000.03,36036.98,619041.81,6701.29,106903.23,133.33
59.724,56589.74,6367.81,1600.07,32463.34,655066.27,7201.49,94127.67,150.00
59.960,44355.14,4967.36,1700.08,33498.62,557579.70,5400.84,91714.49,333.34
60.197,47262.60,5300.79,2100.12,32429.95,539270.03,4400.56,104555.28,116.67
60.433,39543.84,8035.15,1500.06,33465.23,520052.16,6451.20,85850.51,116.67
60.669,41047.23,5734.26,7301.50,31561.70,496791.91,5300.81,83304.51,66.67
60.905,37138.67,3933.77,2700.21,29658.39,489747.76,5100.75,79050.84,66.67
61.141,40796.66,6968.03,1200.04,72148.06,458981.80,6101.07,78916.89,116.67
61.377,36888.15,5000.70,1700.08,30893.85,501678.14,5450.85,260353.85,50.00
61.613,34583.53,3733.72,1900.10,34300.17,434007.48,5600.90,92585.88,0.00
61.849,62910.87,5167.42,1300.05,29124.16,403951.74,4400.56,76941.16,33.33
62.085,36487.33,3900.43,3000.25,30292.80,470583.36,4650.62,74296.04,33.33
62.321,37940.36,4533.91,2500.18,25184.73,455646.40,5250.79,76706.76,133.33
62.557,30325.79,6734.61,1500.06,24617.26,440158.07,6051.05,105494.43,116.67
62.793,62358.94,4700.62,3000.25,25218.12,406151.72,6601.25,67601.41,66.67
63.029,36988.36,4300.52,1800.09,22914.96,396688.63,6851.35,71584.41,66.67
63.265,36036.41,4467.23,3000.25,24750.78,375785.56,5300.81,162644.40,0.00
63.501,52727.91,4133.81,2800.22,59433.85,412241.46,7301.53,67300.20,150.00
63.737,40395.74,4200.50,1100.03,23081.84,400882.46,6851.35,67534.47,116.67
63.973,28973.54,4133.81,2900.24,25318.26,384777.55,5350.82,59805.47,33.33
64.209,29574.53,3433.66,1100.03,23749.40,372414.75,7851.77,109285.03,33.33
64.445,32730.04,4767.31,2000.11,20478.62,399092.32,7551.64,63184.38,183.33
64.681,25568.34,4133.81,4200.50,34166.58,377113.63,6351.16,58801.97,166.67
64.917,29023.62,4000.45,4200.50,20678.85,368738.27,10953.45,57129.58,33.33
65.153,29824.94,3467.00,2400.16,31695.27,332983.14,5000.72,57765.07,133.33
65.389,27571.32,3200.29,3300.31,21780.18,331709.33,4150.50,54521.01,33.33
65.625,23565.58,3933.77,3600.37,21346.31,359958.58,6501.22,51779.09,116.67
65.861,26219.28,3567.02,3500.34,19310.62,450516.32,5600.90,59537.87,83.33
66.097,30225.62,9402.48,5100.73,20411.87,341392.59,4950.71,48034.73,0.00
66.333,27421.09,3433.66,3300.31,19544.21,339353.62,5951.02,44124.11,150.00
66.569,25668.48,3300.31,5100.73,16541.13,289674.01,5350.82,54253.48,50.00
66.805,21212.62,3433.66,4000.45,16941.51,275752.15,6401.18,46263.14,16.67
67.041,25368.05,3667.04,3700.39,14572.72,596944.94,5600.90,37474.78,83.33
67.277,20261.51,2800.22,3400.33,13071.54,247586.38,6651.27,38243.16,83.33
67.513,19911.12,3733.72,4100.47,13038.18,217642.88,6101.07,39345.68,16.67
67.749,22714.47,2266.81,3100.27,32830.70,245101.81,5800.97,36238.75,83.33
67.985,23465.44,2166.80,3400.33,15673.67,266206.26,5850.99,41651.19,133.33
68.221,22414.09,3233.63,4600.60,16574.49,226098.96,5850.99,37073.89,66.67
68.457,18859.98,3066.93,3500.34,10569.85,178403.32,4200.51,26220.29,100.00
68.693,34132.67,1466.73,2900.24,5834.30,117794.50,3250.30,12771.48,66.67
68.929,7151.44,633.34,1700.08,2600.19,72148.18,3200.29,9502.67,0.00
69.165,5200.76,800.02,300.00,2733.55,46210.84,3000.26,5334.17,0.00
69.402,3650.37,466.67,400.00,933.36,33732.43,2400.17,2766.89,0.00
69.638,750.02,66.67,1100.03,1266.71,26069.37,2250.15,1866.77,0.00
69.874,800.02,0.00,300.00,900.02,25117.99,3100.28,500.01,0.00
70.110,650.01,0.00,500.01,866.69,20061.48,2550.19,300.00,0.00
70.346,350.00,166.67,200.00,633.34,21012.59,2850.23,433.34,0.00
70.582,600.01,0.00,500.01,533.34,19510.86,3000.26,433.34,0.00
70.818,300.00,0.00,1000.03,300.00,20562.05,2050.12,333.34,0.00
71.054,650.01,0.00,500.01,166.67,17208.44,3100.28,0.00,0.00
71.290,250.00,66.67,300.00,400.00,19210.52,3650.38,33.33,0.00
71.526,500.01,0.00,300.00,100.00,20211.65,2050.12,0.00,33.33
71.762,200.00,0.00,200.00,466.67,18309.56,2650.20,66.67,0.00
71.998,650.01,100.00,800.02,700.01,19410.75,2750.22,0.00,0.00
72.234,50.00,0.00,300.00,500.01,17208.44,2700.21,0.00,0.00
72.470,300.00,0.00,200.00,466.67,16457.72,2950.25,0.00,0.00
72.706,350.00,0.00,600.01,433.34,17408.64,2700.21,0.00,0.00
72.942,0.00,66.67,1100.03,533.34,15656.99,3400.33,0.00,0.00
73.178,150.00,0.00,500.01,466.67,16207.49,2500.18,0.00,0.00
73.414,150.00,0.00,400.00,133.33,16307.58,2750.22,0.00,0.00
73.650,200.00,0.00,500.01,333.34,19460.80,2500.18,0.00,0.00
73.886,150.00,66.67,200.00,333.34,16507.77,1950.11,0.00,0.00
74.122,300.00,0.00,1400.06,300.00,16758.01,3750.40,0.00,0.00
74.358,200.00,0.00,900.02,733.35,15857.17,1900.10,0.00,0.00
74.594,250.00,66.67,400.00,66.67,15406.77,2800.23,0.00,0.00
74.830,350.00,133.33,500.01,666.68,21312.95,4550.60,3767.09,1766.76
75.066,58847.04,8568.73,258161.50,8635.46,143182.44,60003.44,30627.68,48973.51
75.302,168795.84,27387.72,700435.86,13438.48,397097.81,169472.56,65961.62,4500.62
75.538,157947.05,20278.21,467776.08,31461.52,503427.26,155997.24,110928.99,4900.74
75.774,190058.35,19343.84,317103.96,73018.33,851754.22,183968.91,153930.15,2283.49
76.010,144080.25,25651.80,456590.78,69470.62,1056933.91,120365.53,161130.02,2250.16
76.246,170057.77,21012.39,126347.54,80618.17,1154616.73,107934.26,189656.66,1300.05
76.482,124332.33,19844.39,226635.89,73353.05,1486524.15,63315.16,184803.44,1200.04
