C:\ICPMH\1\DATA\12G13l01.B\412_7.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  02:16:02 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
0.246,250.00,33.33,200.00,366.67,16457.72,2550.19,0.00,0.00
0.482,250.00,0.00,200.00,366.67,19961.36,2000.11,0.00,0.00
0.718,100.00,0.00,300.00,466.67,16357.63,2650.20,0.00,0.00
0.955,0.00,0.00,100.00,533.34,19560.91,1700.08,66.67,0.00
1.191,150.00,0.00,100.00,200.00,19961.36,1700.08,0.00,0.00
1.427,250.00,0.00,400.00,733.35,18609.88,2600.19,0.00,0.00
1.663,150.00,0.00,200.00,233.33,17558.79,2400.17,0.00,0.00
1.898,100.00,33.33,600.01,200.00,18609.88,1550.07,0.00,0.00
2.135,500.01,0.00,300.00,466.67,18659.93,2300.15,0.00,0.00
2.371,100.00,33.33,300.00,366.67,17008.25,2550.19,0.00,0.00
2.607,100.00,0.00,700.01,400.00,18359.61,3000.26,0.00,0.00
2.843,100.00,66.67,200.00,533.34,20011.42,2450.17,0.00,0.00
3.079,450.01,0.00,800.02,200.00,20912.47,2450.17,0.00,0.00
3.315,0.00,0.00,700.01,266.67,19861.25,3200.29,0.00,0.00
3.551,50.00,0.00,700.01,200.00,16808.06,2400.17,0.00,0.00
3.787,250.00,0.00,900.02,700.01,16457.72,2750.22,0.00,0.00
4.023,250.00,0.00,500.01,366.67,16908.15,2500.18,0.00,0.00
4.259,200.00,0.00,600.01,833.35,18760.03,2650.20,0.00,0.00
4.495,0.00,33.33,800.02,333.34,18810.09,2650.20,0.00,0.00
4.731,200.00,33.33,600.01,633.34,19360.69,2700.21,0.00,0.00
4.967,400.00,0.00,300.00,166.67,15606.95,1900.10,0.00,0.00
5.203,100.00,0.00,1100.03,700.01,17258.49,2450.17,0.00,0.00
5.439,150.00,0.00,200.00,66.67,18359.61,2350.16,0.00,0.00
5.674,100.00,0.00,300.00,300.00,16557.82,3050.27,200.00,233.33
5.911,15156.44,4200.50,81486.38,3066.93,51274.89,91590.79,11904.19,1716.76
6.147,112353.16,18075.84,154165.77,17208.44,368636.14,215731.16,55189.84,2016.79
6.383,201735.71,28322.51,276230.11,33799.20,572912.46,215478.03,126907.34,1633.42
6.619,225062.63,28456.06,75259.02,53147.05,829315.84,191853.51,167457.67,1616.75
6.855,238029.50,34667.06,85505.20,74725.49,1191102.18,138852.69,187263.59,1366.72
7.091,258765.66,36370.45,64115.45,83799.69,1367119.27,113066.75,201930.73,1100.04
7.327,240208.45,33564.95,35435.29,93917.41,1577381.68,77874.15,243201.49,866.69
7.563,272670.73,37105.29,10803.28,96699.13,1380399.25,63766.81,247733.16,666.68
7.799,239499.00,34333.08,11903.99,96196.37,1472474.54,52178.24,245501.00,400.00
8.035,229924.13,29958.52,9902.76,97637.64,1562499.16,40797.85,261064.64,400.00
8.271,214635.14,29958.52,12204.19,91806.28,1682243.01,27321.47,272475.74,683.35
8.507,219949.37,28088.81,4000.45,100755.19,1731278.94,28122.74,257713.91,500.01
8.743,236458.87,29157.19,3200.29,109976.99,1591356.68,24717.57,252130.73,766.68
8.979,229063.16,32830.25,3100.27,96900.23,1728688.32,19410.84,260523.04,700.02
9.215,223088.02,29724.80,2700.21,104979.85,1614389.88,16657.98,280742.52,800.02
9.450,220556.84,32830.25,1800.09,103169.17,1644258.24,15707.10,270951.55,1066.70
9.687,243553.45,31661.46,1800.09,103135.63,1836858.24,15206.65,270341.92,1666.75
9.924,233672.44,34500.07,1600.07,114942.02,2031284.62,12204.28,278167.23,1383.39
10.160,245023.39,34767.25,2900.24,100922.81,1649146.33,15857.23,256563.25,1216.71
10.396,265564.61,36637.67,3200.29,109507.42,1792830.90,11753.97,286131.65,1233.38
10.632,244769.98,34500.07,2000.11,117458.60,1663954.33,13004.87,262418.67,1016.70
10.868,243806.89,30559.54,7201.46,119807.73,1764484.61,10503.17,271933.78,683.35
11.104,255214.97,30092.08,2200.14,117223.70,1926452.00,13455.21,271730.56,616.68
11.340,225771.51,30860.06,2700.21,112526.43,1732990.66,11603.87,261978.62,600.01
11.576,230430.60,34299.68,2500.18,111855.50,1791492.62,10303.05,267700.43,516.67
11.812,242539.78,32897.03,4100.47,93883.89,1929318.21,12604.57,282369.28,583.34
12.048,228607.35,27387.72,2500.18,106824.28,1685953.55,12504.50,268072.92,466.67
12.284,218380.25,32128.97,2400.16,109239.07,1906371.14,8602.13,265804.21,383.34
12.520,208057.82,26920.34,2700.21,106991.96,1907606.10,9152.41,255006.66,350.00
12.756,177126.14,22714.48,3900.43,107562.09,1721899.06,9052.36,256055.67,500.01
12.992,166322.77,21112.51,2700.21,106757.20,1678957.46,11253.64,226843.38,416.67
13.228,137478.38,17975.74,1700.08,104376.26,1615923.47,11553.84,250608.37,416.67
13.464,127202.48,17808.91,2600.19,101492.76,1772658.24,8452.06,251792.42,416.67
13.700,125691.81,16340.83,1400.06,104912.80,1792061.17,10503.17,262080.17,500.01
13.936,111950.63,17208.31,2300.15,104946.32,1604205.90,11303.68,250709.89,366.67
14.172,118291.42,15273.22,2700.21,100889.30,1756741.84,8051.87,254025.43,333.34
