C:\ICPMH\1\DATA\12G13l01.B\412_10.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  02:29:03 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
0.246,250.00,0.00,100.00,533.34,17258.49,2100.13,0.00,0.00
0.482,250.00,66.67,600.01,433.34,18309.56,2800.23,0.00,0.00
0.718,250.00,0.00,300.00,1000.03,16407.67,2750.22,0.00,0.00
0.954,0.00,0.00,200.00,400.00,19310.63,2100.13,0.00,0.00
1.190,150.00,33.33,500.01,633.34,18910.19,3750.40,0.00,0.00
1.426,150.00,0.00,900.02,366.67,17058.30,1500.06,0.00,0.00
1.662,600.01,0.00,100.00,300.00,21363.01,3350.32,0.00,0.00
1.898,50.00,0.00,600.01,400.00,17608.84,1900.10,0.00,0.00
2.134,100.00,166.67,100.00,233.33,19310.63,2600.19,0.00,0.00
2.370,200.00,0.00,100.00,366.67,16707.96,2650.20,0.00,0.00
2.606,100.00,0.00,300.00,233.33,14155.71,2050.12,33.33,0.00
2.842,100.00,0.00,300.00,433.34,18709.98,2350.16,0.00,0.00
3.078,300.00,33.33,700.01,566.68,18159.40,3400.33,0.00,0.00
3.314,250.00,0.00,600.01,566.68,17959.20,1650.08,0.00,0.00
3.550,0.00,0.00,200.00,400.00,18960.25,1750.09,0.00,0.00
3.786,100.00,0.00,300.00,533.34,17959.20,1900.10,0.00,0.00
4.022,200.00,0.00,900.02,233.33,19661.02,2850.23,0.00,0.00
4.258,100.00,100.00,1400.06,300.00,18059.30,2850.23,0.00,0.00
4.494,50.00,33.33,700.01,333.34,17959.20,2450.17,0.00,33.33
4.730,100.00,0.00,200.00,433.34,18609.88,2850.23,0.00,0.00
4.966,150.00,33.33,800.02,333.34,19060.36,2900.24,0.00,0.00
5.202,200.00,0.00,200.00,366.67,17358.59,2150.13,0.00,0.00
5.438,200.00,0.00,200.00,400.00,17458.69,2300.15,0.00,0.00
5.674,0.00,66.67,700.01,566.68,17508.74,2150.13,0.00,0.00
5.910,400.00,100.00,200.00,333.34,18209.45,3250.30,0.00,0.00
6.146,350.00,66.67,400.00,333.34,17158.40,2400.17,0.00,0.00
6.382,200.00,0.00,400.00,633.34,18559.82,2550.19,0.00,0.00
6.618,0.00,0.00,100.00,300.00,18359.61,2800.23,66.67,66.67
6.854,2400.16,433.34,5800.95,1700.08,52729.19,36287.86,12004.26,1716.76
7.090,48014.62,8668.78,32930.48,15673.67,325392.51,85459.67,59939.28,3900.47
7.326,146399.05,19644.17,33531.60,41081.38,757470.92,64519.59,123817.90,3250.32
7.562,192079.89,26920.34,28723.19,61875.61,1034980.39,52729.91,153896.49,1883.44
7.798,227341.31,30058.69,19010.16,75261.09,1286595.05,41148.68,220291.00,1283.38
8.034,247608.77,34232.88,13304.98,86077.34,1470130.99,32680.71,236879.43,1233.38
8.270,277951.37,33999.11,8001.80,94487.13,1452026.11,26670.45,244486.46,816.69
8.506,269015.80,35168.04,4100.47,99782.99,1724828.55,20011.52,264923.93,766.68
8.742,292023.83,37572.95,1900.10,95425.52,1722215.08,16958.27,269664.56,683.35
8.979,327074.98,43954.19,2500.18,99682.42,1587146.42,18109.43,271866.05,533.34
9.215,351789.17,44321.78,300.00,97771.71,1675344.57,12904.79,272272.48,616.68
9.450,340064.80,48866.99,2400.16,99045.50,1647434.80,11053.52,265296.33,300.00
9.687,357909.29,50270.88,1200.04,98944.92,1819815.86,16257.60,305600.92,316.67
9.923,371278.72,47062.13,400.00,106321.24,1717694.57,11603.87,274169.44,383.34
10.159,345059.48,53346.49,1000.03,104745.13,1539264.98,8752.20,274271.03,400.00
10.395,352452.03,43954.19,500.01,93314.19,1599966.83,7601.66,279353.16,333.34
10.631,337720.83,47095.55,400.00,97302.45,1604165.66,11253.64,287826.67,383.34
10.867,357756.23,46059.51,1200.04,103135.63,1678589.88,9502.60,284741.84,333.34
11.103,332218.86,48198.50,300.00,103370.34,1657216.64,9752.74,266108.96,316.67
11.339,321983.50,45591.64,200.00,106354.77,1574176.60,9202.44,268784.09,283.34
11.575,304327.20,45424.55,800.02,98274.51,1575980.21,14506.05,262689.49,516.67
11.811,248622.74,33865.51,200.00,93113.14,1698670.55,7801.75,284640.18,350.00
12.047,253744.17,37973.80,1000.03,98240.99,1721600.43,8251.96,270240.32,333.34
12.283,245935.85,31461.11,300.00,110547.24,1806467.03,9952.85,288742.10,333.34
12.519,261251.52,35702.43,600.01,111016.86,1806208.44,8702.18,278438.29,500.01
12.755,281658.97,41214.32,600.01,96967.27,1651886.37,8652.16,283691.12,600.01
12.991,319336.48,49234.66,500.01,105952.35,1601058.24,6201.11,261098.51,416.67
13.226,369083.82,48699.86,100.00,96766.16,1735650.04,6001.04,281826.99,450.01
13.463,345416.32,46092.93,200.00,96397.46,1783812.93,6801.33,267835.86,350.00
13.699,338638.02,45625.06,300.00,108031.63,1687383.83,6901.37,272069.26,416.67
13.935,287501.18,43753.70,800.02,108199.33,1608083.04,6501.22,251318.76,300.00
14.171,272823.05,37105.29,700.01,98777.32,1732111.76,5050.73,254837.49,416.67
14.407,263585.50,32596.49,600.01,100688.15,1570626.89,5650.92,257680.04,450.01
14.643,230278.67,30526.15,600.01,96062.31,1756041.05,5250.79,262350.98,516.67
14.879,235901.52,32462.91,300.00,106052.95,1871425.24,6601.25,251386.45,433.34
15.115,260439.78,30592.93,500.01,110044.08,1523227.87,4700.64,288131.84,666.68
15.351,237978.89,34934.25,500.01,104108.02,1619737.44,5050.73,262283.26,366.67
15.587,260997.83,31694.86,400.00,97335.96,1676297.89,4100.48,256901.68,450.01
