C:\ICPMH\1\DATA\12G13l01.B\412_19.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  03:16:32 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
21.016,41047.23,6067.70,0.00,88288.28,1518104.33,4900.69,205877.90,533.34
21.252,45107.03,5634.22,900.02,106589.52,1430675.91,5650.92,206181.58,450.01
21.488,35134.61,4533.91,400.00,86077.34,1383368.88,4700.64,230694.93,383.34
21.724,77417.84,5400.82,800.02,85574.89,1553056.19,4700.64,210467.16,250.00
21.960,37990.46,5700.91,200.00,78173.79,1476931.77,3850.43,211985.93,466.67
22.196,45207.28,5800.95,900.02,84201.61,1358388.51,5250.79,230458.37,433.34
22.432,43102.08,5400.82,1000.03,83766.19,1378274.05,6651.27,197579.89,350.00
22.668,42701.11,5234.10,1000.03,84804.49,1491578.84,5400.84,218129.94,233.33
22.904,51323.82,4833.99,400.00,90264.98,1464318.10,3600.37,194072.99,216.67
23.140,45758.69,6134.39,1000.03,78843.45,1257375.71,4500.58,185140.45,633.35
23.376,70890.76,6734.61,800.02,92744.53,1423909.60,4400.56,212694.73,316.67
23.612,53881.35,6601.22,700.01,80417.25,1317813.41,4800.66,199569.67,300.00
23.848,48566.11,5834.29,0.00,75796.74,1348106.87,4400.56,197681.04,283.34
24.084,55335.80,6201.08,400.00,84837.99,1450211.07,3950.45,200412.88,433.34
24.320,54483.19,7601.62,600.01,87015.28,1237903.74,4550.60,219953.29,366.67
24.556,55335.80,8301.94,500.01,85641.89,1344649.05,4600.61,193263.79,233.33
24.792,85404.20,7501.58,100.00,89829.41,1316974.74,2850.23,194039.28,216.67
25.028,55987.84,8668.78,400.00,77939.42,1324022.59,4300.53,220527.38,566.68
25.264,64516.61,7835.06,1600.07,89795.91,1295073.17,4750.65,198962.59,300.00
25.501,61505.99,8602.08,700.01,87115.78,1324803.74,5250.79,193971.85,316.67
25.737,56589.74,9402.48,800.02,87718.78,1520160.68,4550.60,206215.30,266.67
25.973,75208.40,8502.03,200.00,81421.85,1334269.76,4950.71,223904.63,216.67
26.209,73451.10,11003.40,1500.06,86546.31,1501395.25,5100.75,197917.11,350.00
26.445,71191.96,10703.22,700.01,86144.33,1374408.33,23565.97,213133.57,400.00
26.681,74304.63,17108.22,700.01,79747.53,1455403.55,4450.57,218366.28,466.67
26.917,81686.84,12404.32,400.00,93012.60,1426770.05,4900.69,195860.05,266.67
27.153,79024.88,12604.46,500.01,85474.40,1344890.26,5100.75,188241.00,316.67
27.389,78874.21,11903.98,200.00,97637.64,1368704.62,5250.79,184196.88,350.00
27.625,69184.06,9869.40,600.01,90231.46,1418659.60,5901.00,181299.17,350.00
27.861,76513.95,9736.00,200.00,76801.09,1458028.55,3900.44,181838.24,300.00
28.097,68230.40,10636.51,1100.03,90600.04,1271356.47,5200.78,194376.45,300.00
28.333,76513.95,10002.81,1300.05,81354.88,1379543.39,4600.61,190162.33,216.67
28.569,108378.65,10603.16,400.00,80886.06,1322833.53,3900.44,188072.50,566.68
28.805,72547.41,9602.59,1500.06,85340.41,1298134.70,5901.00,210163.43,650.01
29.041,65168.97,8201.89,700.01,84369.08,1283453.15,5200.78,193533.53,233.33
29.277,89273.10,9002.28,400.00,75830.21,1285446.32,4750.65,210298.39,383.34
29.513,67427.35,10336.33,700.01,82192.11,1349203.94,5600.90,200446.64,350.00
29.749,88418.86,10069.52,200.00,78173.79,1191986.75,5000.72,177088.29,483.34
29.985,80180.02,9769.35,1100.03,77068.93,1274280.11,4950.71,182579.53,283.34
30.221,92489.46,10736.57,1400.06,90030.45,1335803.35,5750.95,187701.73,466.67
30.457,88519.37,9969.46,600.01,78374.70,1267358.62,6901.37,200682.75,533.34
30.693,86157.84,20878.90,400.00,84436.05,1683248.08,5200.78,191645.58,233.33
30.929,81586.38,10036.16,900.02,83163.33,1384546.42,4900.69,184331.68,316.67
31.165,84700.87,12537.75,200.00,80852.57,1153220.92,5850.99,190465.69,250.00
31.401,83545.43,10936.69,300.00,78207.29,1639106.09,5400.84,216272.99,500.01
31.637,93243.38,14872.88,900.02,76399.34,1362616.05,5600.90,215293.98,316.67
31.873,81787.29,10836.63,100.00,78943.90,1285917.31,5150.76,204933.22,416.67
32.109,85203.26,11870.62,1300.05,84971.97,1303608.62,5300.81,192791.80,300.00
32.345,90177.65,10736.57,400.00,78642.56,1213917.12,4750.65,180793.82,350.00
32.581,91383.77,13104.82,900.02,75629.36,1264233.91,5250.79,189858.92,283.34
32.817,79376.43,10569.81,900.02,72650.13,1272608.62,5350.82,193466.09,383.34
33.053,80330.69,8735.48,300.00,73821.67,1185863.70,7001.41,199940.69,600.01
33.289,70288.39,11036.75,100.00,71010.11,1262907.16,6051.05,196129.82,383.34
33.525,79175.54,10369.69,800.02,79144.80,1287341.83,4750.65,191510.71,433.34
33.761,79376.43,12037.40,200.00,81455.35,1245859.11,5200.78,181467.63,366.67
33.997,80481.37,11537.07,500.01,79312.23,1336222.69,5450.85,180995.97,100.00
34.233,72848.64,9235.73,300.00,75160.67,1442927.77,7201.49,196399.60,283.34
34.469,74806.72,11003.40,900.02,84369.08,1314321.03,4300.53,198524.14,266.67
34.706,84801.34,11136.82,700.01,76164.99,1220896.02,6301.14,195118.23,1016.70
34.942,85353.96,16440.92,600.01,83062.87,1249299.73,5400.84,184466.44,466.67
35.178,97264.78,12270.89,600.01,73252.63,1234193.19,5901.00,170353.01,350.00
35.414,91283.25,16774.57,200.00,74189.89,1176185.18,4500.58,200075.61,283.34
35.650,96460.43,14372.47,800.02,76164.99,1641323.08,5150.76,187027.67,166.67
35.886,97264.78,11437.01,400.00,77068.93,1297416.63,10253.03,190802.80,500.01
36.122,102292.82,13872.07,900.02,76432.83,1234601.00,3750.40,185949.24,283.34
36.358,94751.30,13304.97,600.01,77336.77,1145868.78,2900.24,189285.93,300.00
36.594,97013.42,14339.11,800.02,84101.11,1249719.07,5050.73,185073.05,416.67
36.830,100180.87,12871.32,800.02,80082.37,1199396.41,7751.73,202841.57,233.33
37.066,100180.87,13738.64,900.02,72315.42,1212555.79,5650.92,196736.80,333.34
37.302,98320.54,13171.54,400.00,71478.66,1482365.56,4900.69,179345.17,350.00
37.538,95756.64,13538.48,1400.06,96330.43,1375218.19,5150.76,179041.98,350.00
37.774,99879.18,13538.48,700.01,66760.13,1241964.77,5200.78,185410.01,283.34
38.010,118392.09,16507.65,400.00,70943.17,1145259.89,4400.56,174292.81,416.67
38.246,172127.48,12437.68,900.02,71813.36,1195427.37,5200.78,183657.74,183.33
38.482,124886.18,12637.82,700.01,68533.61,1217943.58,4450.57,188072.50,200.00
38.718,109837.54,16307.47,1200.04,74725.49,1117464.97,4450.57,172002.88,300.00
38.954,100080.31,14038.87,1000.03,75729.79,1265003.64,4850.68,181501.32,350.00
39.190,161478.47,15273.22,1300.05,73587.36,1080721.02,4300.53,267971.31,300.00
39.426,114818.80,15606.84,300.00,66224.77,1215657.55,5150.76,192758.11,316.67
39.662,113057.60,14038.87,300.00,74457.68,1032793.68,4600.61,193668.38,133.33
39.898,121059.91,15740.29,600.01,72549.72,1155455.40,5951.02,191510.71,183.33
40.134,123023.28,14605.99,1500.06,89594.89,1374684.02,6251.12,183691.43,383.34
40.370,198853.58,14205.67,1000.03,66458.99,1113214.48,4250.52,175808.39,200.00
40.606,115271.71,16607.75,1600.07,64986.82,1173893.39,4700.64,179648.41,400.00
40.842,119650.45,15406.67,600.01,69303.31,1098268.77,4750.65,168366.61,500.01
41.078,113158.23,16207.38,500.01,67630.12,1174180.59,4700.64,173080.49,300.00
41.314,112554.42,15673.56,300.00,68065.13,1221613.99,4550.60,185713.33,183.33
41.550,125440.05,15606.84,0.00,90231.46,1205255.30,4250.52,176178.85,200.00
41.786,134354.69,16641.11,600.01,63012.97,1178046.22,5850.99,198895.14,166.67
42.022,112453.80,17041.49,200.00,72650.13,1141187.43,4400.56,171363.12,366.67
42.258,127605.35,17375.14,700.01,75428.49,1227082.16,5800.97,176953.54,266.67
42.494,121009.57,16707.84,1500.06,65589.06,1213882.64,4550.60,187937.65,233.33
42.730,113460.13,15807.01,700.01,70742.35,1132962.13,5951.02,221033.91,200.00
42.966,126799.62,18276.04,900.02,72616.66,1123275.12,4700.64,172642.70,183.33
43.202,119197.43,15606.84,700.01,71010.11,1054493.29,5550.89,168097.29,283.34
43.438,123325.37,16807.93,900.02,66827.05,1084333.91,4700.64,183758.81,283.34
43.675,115724.62,14739.43,500.01,62912.62,1186426.69,3150.29,179951.55,166.67
43.911,110340.63,16073.92,1300.05,66492.45,1111657.84,4100.48,164663.79,233.33
44.147,107171.38,14972.96,400.00,69002.11,1131318.58,3200.29,163115.56,366.67
44.383,139443.58,15206.49,800.02,68198.98,1244670.15,3400.33,182983.84,350.00
44.619,113409.82,15173.13,900.02,64953.36,1061317.99,4150.50,174461.19,216.67
44.855,115120.73,13538.48,1200.04,63213.69,1078755.00,4450.57,181130.72,250.00
45.091,106115.09,14105.59,500.01,64250.79,1078330.00,3150.29,167356.64,233.33
45.327,101437.95,13071.46,800.02,65221.03,1150446.61,5000.72,156621.31,150.00
45.563,91986.87,14105.59,400.00,66358.61,1180010.67,4350.54,173248.83,366.67
45.799,101437.95,12304.25,900.02,59902.11,1043167.21,3950.45,156520.40,350.00
46.035,95203.69,16607.75,900.02,60336.92,1008184.20,3600.37,166818.05,200.00
46.271,86861.23,11070.11,1200.04,67262.04,1123860.77,33682.62,170184.67,300.00
46.506,82641.22,12537.75,300.00,70608.48,1143043.68,3950.45,162610.76,266.67
46.743,78271.57,11437.01,400.00,67362.43,1002152.76,4850.68,203246.39,200.00
46.979,89021.85,10169.57,1500.06,70441.16,959565.94,5000.72,162072.29,250.00
47.215,80431.14,11236.88,500.01,56858.67,994906.96,3300.31,162913.63,200.00
47.451,95957.71,13371.69,900.02,64719.17,1063992.41,3800.42,184432.75,266.67
47.687,83143.56,10436.39,3000.25,63581.69,1042666.33,4450.57,172945.79,216.67
47.923,76965.90,10336.33,400.00,71043.57,1004215.94,3950.45,149490.60,233.33
48.159,75158.20,9969.46,500.01,61273.49,1013794.36,5650.92,149053.44,216.67
48.395,84148.24,8668.78,800.02,65053.74,1455897.49,4700.64,156217.60,266.67
48.631,80431.14,12070.76,300.00,67529.73,1001581.08,4450.57,170925.39,133.33
48.867,81335.24,8768.83,400.00,63949.68,1046961.25,3400.33,161365.60,150.00
49.103,69083.68,9535.89,600.01,56724.90,1104006.76,4150.50,149726.01,283.34
49.339,76463.73,11070.11,600.01,66224.77,1070150.90,4950.71,148818.04,250.00
49.575,74605.89,9535.89,900.02,62678.44,951282.15,5050.73,158202.59,133.33
49.811,83344.48,12871.32,500.01,60470.71,1027774.34,4200.51,171127.41,316.67
50.047,89021.85,11003.40,1100.03,58397.05,948697.58,4100.48,154401.08,250.00
50.282,81988.22,11670.49,900.02,61474.20,959882.64,4850.68,161432.88,250.00
50.519,95706.38,12404.32,800.02,68500.16,1077001.88,4400.56,155612.10,366.67
50.755,78070.69,11136.82,400.00,68165.52,1028992.89,4100.48,159178.34,400.00
50.991,93695.74,12671.17,300.00,64819.54,986765.45,3150.29,154434.72,316.67
51.227,96912.87,13371.69,300.00,60270.02,935833.03,3350.32,147674.79,200.00
51.463,86911.48,13071.46,1500.06,58062.60,926717.21,4750.65,156352.18,166.67
51.699,121462.64,13304.97,1400.06,60102.79,943107.74,4700.64,149322.46,133.33
51.935,93846.51,14272.39,3400.33,52244.35,993637.91,3700.39,156015.77,150.00
52.171,93997.32,12637.82,1100.03,57728.17,973609.49,5600.90,152517.42,66.67
52.407,99828.90,19777.65,500.01,57025.87,949172.29,3950.45,148044.66,300.00
52.644,101186.54,18576.36,400.00,58162.93,997815.45,7251.51,155174.76,316.67
52.880,95354.49,11970.69,600.01,56524.26,1272861.36,4900.69,162038.64,416.67
53.116,98471.38,13838.71,1000.03,57928.83,985796.80,5150.76,144379.87,266.67
53.352,90127.39,12871.32,1700.08,59734.87,892666.62,4500.58,151071.23,283.34
53.588,94600.49,13471.76,600.01,58831.83,877950.41,4850.68,150802.18,266.67
53.824,109686.60,12070.76,1000.03,58397.05,958405.00,4150.50,156688.59,250.00
54.060,107322.28,13271.61,1100.03,56457.37,979525.90,3800.42,179109.36,200.00
54.296,94952.36,12037.40,1600.07,56691.46,890037.81,4800.66,144615.17,216.67
54.532,81285.02,15106.41,400.00,88723.81,967695.04,4400.56,147069.53,250.00
54.768,90931.45,15073.05,800.02,52177.49,925347.68,3700.39,142867.11,216.67
55.004,95304.23,20011.24,700.01,56925.55,884886.54,3700.39,151710.21,250.00
55.240,107322.28,11937.33,1200.04,54551.36,954183.71,4350.54,146800.56,266.67
55.476,93243.38,17942.37,2000.11,54551.36,877425.12,4400.56,152584.69,233.33
55.712,83444.96,11470.36,500.01,58497.37,959196.60,3750.40,134969.36,200.00
55.948,95455.03,12337.61,1000.03,72616.66,926559.30,4050.47,154232.88,350.00
56.184,105260.02,12204.18,800.02,59768.31,847557.93,5850.99,142194.83,183.33
56.420,98119.44,12771.25,500.01,57728.17,969912.72,4650.62,135910.15,300.00
56.656,97767.53,12871.32,300.00,52979.89,877635.27,4950.71,157260.53,250.00
56.892,93745.99,10936.69,1200.04,51408.56,929456.86,9652.68,137388.71,183.33
57.128,93444.41,12237.54,300.00,58631.16,875323.95,5600.90,165841.87,133.33
57.364,89423.86,10636.51,1100.03,52077.19,1171216.73,5450.85,129258.38,133.33
57.600,100180.87,11437.01,100.00,80283.30,1028991.14,5150.76,140581.42,483.34
57.836,90428.91,12270.89,1600.07,53782.32,967695.04,6151.09,138632.12,166.67
58.072,81385.48,11637.14,1300.05,50138.22,919238.40,5901.00,176178.85,316.67
58.308,91584.80,12837.96,1700.08,52979.89,921186.93,5400.84,135943.78,166.67
58.544,86559.77,13004.75,1800.09,56958.99,810202.22,5901.00,127142.42,216.67
58.780,127504.64,12104.11,1500.06,47731.51,791527.31,9352.52,183590.32,116.67
59.016,67678.30,11103.46,2600.19,49770.51,779244.89,5700.94,135540.56,350.00
59.252,76062.02,10169.57,1500.06,41549.15,860937.03,6051.05,146935.05,333.34
59.488,137276.85,11403.65,2400.16,48867.98,787972.43,4650.62,116264.63,233.33
59.724,82390.07,11603.78,2300.15,44021.84,773237.52,5600.90,119822.66,250.00
59.960,69535.44,10169.57,1200.04,47397.28,800365.50,8652.16,121836.95,300.00
60.196,86459.29,11203.53,400.00,44924.11,813813.89,7151.47,205945.38,116.67
60.432,78623.10,11703.85,400.00,45659.36,791161.25,4950.71,130937.87,166.67
60.668,90077.14,11070.11,800.02,43754.50,763629.75,5901.00,122978.50,216.67
60.904,77066.33,12104.11,1100.03,45559.09,702657.34,5650.92,118949.86,500.01
61.140,135160.77,10603.16,1800.09,43654.25,679625.26,6551.24,115089.98,250.00
61.376,76313.09,14505.91,1500.06,40346.35,708953.38,5150.76,103381.43,150.00
61.612,72698.01,10636.51,900.02,40212.70,756375.16,5350.82,109821.82,300.00
61.849,60954.10,10136.22,1500.06,47497.55,719156.71,4900.69,102475.95,83.33
62.085,77869.81,10903.34,1600.07,48333.17,692515.40,6301.14,126907.34,183.33
62.321,63563.19,8035.15,7301.50,41114.79,738694.50,5100.75,99458.03,133.33
62.557,67427.35,10703.22,900.02,41849.86,655118.13,4950.71,161432.88,166.67
62.793,69334.66,8868.88,1200.04,39845.20,735827.70,5500.87,111801.39,166.67
63.029,84449.69,10336.33,2400.16,39511.12,606670.33,4600.61,108949.54,700.02
63.265,73802.56,8035.15,3700.39,37406.51,616970.62,6151.09,116667.38,483.34
63.501,63011.24,7968.45,2300.15,33699.00,608222.77,4550.60,94898.63,150.00
63.737,66323.23,6901.34,2600.19,33264.84,1201355.10,7451.60,86453.57,216.67
63.973,57793.59,8168.54,5600.88,32864.09,552078.14,8752.20,107205.11,283.34
64.209,54984.72,10936.69,9702.65,29190.93,473562.02,9802.77,64957.74,100.00
64.445,34834.02,6267.77,9602.59,40112.47,345675.33,6351.16,49171.32,333.34
64.681,106265.98,4267.18,6201.08,17375.27,605583.70,4850.68,43823.33,66.67
64.917,23515.51,3000.25,6801.30,14072.31,230809.72,6151.09,40481.69,0.00
65.153,25167.77,3433.66,6801.30,11270.28,199529.26,5350.82,29959.83,50.00
65.389,18059.15,2500.18,3800.41,14005.59,269201.54,5000.72,31996.89,83.33
65.625,26219.28,2600.19,4800.65,11003.45,168102.26,3600.37,28490.63,0.00
65.861,35585.51,2800.22,4900.68,7968.48,167900.33,5150.76,42620.26,33.33
66.097,17108.21,3733.72,3700.39,9569.28,152006.27,4250.52,23783.37,33.33
66.333,15556.79,2900.24,5000.70,10069.56,178352.81,3500.35,23449.57,33.33
66.569,69686.02,2666.87,7701.67,7968.48,158564.01,3500.35,21780.67,50.00
66.805,15756.96,1533.40,9502.54,14405.92,289724.86,3850.43,22781.99,0.00
67.041,14956.28,1733.42,11403.66,8535.41,155738.83,4250.52,24083.79,100.00
67.277,14155.62,2366.82,12804.61,11270.28,234660.38,3550.36,21313.41,0.00
67.513,11453.68,2433.50,9402.49,8668.81,146761.88,4550.60,23482.95,83.33
67.749,14405.82,2200.14,7201.46,9702.68,148728.32,3000.26,20011.82,50.00
67.985,11103.46,1833.43,10703.22,8201.92,143837.76,3350.32,21547.04,50.00
68.221,20261.51,4133.81,9302.43,8602.11,130080.92,4050.47,21680.54,33.33
68.457,11353.62,2333.49,11003.41,8268.62,153872.45,3750.40,25686.14,100.00
68.693,15056.36,1900.10,7901.76,7534.95,144896.43,3750.40,22815.37,50.00
68.929,13555.16,1866.76,8101.85,9836.09,159573.09,3650.38,29759.48,50.00
69.165,12054.08,1900.10,9102.33,8468.71,148274.50,3950.45,21246.66,0.00
69.401,14806.15,1633.41,6101.05,8935.61,141519.02,4000.46,21713.92,100.00
69.637,17208.31,2100.12,7201.46,7601.65,164922.24,4350.54,23015.64,66.67
69.873,16657.78,2733.54,5600.88,11870.68,196646.96,3050.27,27188.49,33.33
70.109,19811.01,2900.24,6301.12,11070.16,204334.14,3250.30,39546.15,0.00
70.345,25818.69,2666.87,10503.10,26052.66,221642.53,3350.32,34568.60,100.00
70.581,24817.28,3400.32,9102.33,13872.15,238359.77,3400.33,29893.04,100.00
70.818,16857.97,2400.16,5300.79,10236.32,146509.77,3400.33,54654.77,50.00
71.054,11403.65,1700.08,7001.38,6434.51,107679.75,3800.42,9536.02,33.33
71.290,6701.26,500.01,1400.06,3800.41,67780.81,2450.17,7434.97,0.00
71.526,3500.34,500.01,1400.06,2033.45,57895.46,2850.23,3166.96,0.00
71.762,2250.14,533.34,1600.07,900.02,34233.40,2800.23,2133.47,33.33
71.998,1650.08,66.67,1100.03,1200.04,28022.39,3100.28,1466.73,0.00
72.234,700.01,100.00,300.00,833.35,25017.84,3050.27,1333.39,0.00
72.470,700.01,0.00,900.02,466.67,18359.61,3300.31,266.67,0.00
72.706,200.00,66.67,100.00,500.01,21312.95,2550.19,233.33,0.00
72.942,400.00,0.00,400.00,333.34,16758.01,2300.15,300.00,0.00
73.178,300.00,0.00,900.02,300.00,20311.76,1750.09,100.00,0.00
73.414,350.00,33.33,1000.03,866.69,20812.35,2300.15,33.33,0.00
73.650,250.00,33.33,900.02,233.33,18559.82,2900.24,0.00,0.00
73.886,100.00,0.00,100.00,433.34,18709.98,3000.26,0.00,0.00
74.122,150.00,0.00,600.01,300.00,17258.49,2250.15,100.00,0.00
74.358,0.00,33.33,200.00,666.68,19661.02,2250.15,0.00,0.00
74.594,200.00,66.67,300.00,300.00,19110.41,3150.29,100.00,0.00
74.830,450.01,0.00,700.01,266.67,17208.44,2300.15,0.00,33.33
75.066,8752.15,1300.05,11903.99,2500.18,70039.66,53783.12,20011.82,1516.74
75.302,109334.45,13838.71,225015.51,17108.34,367155.55,147725.41,84108.47,3200.31
75.538,156585.10,24049.57,160017.14,47397.28,800940.79,178916.57,196298.43,3367.01
75.774,185258.23,23715.79,126246.83,78307.73,1361145.64,135677.73,185747.01,2350.17
76.010,154971.10,63312.38,128764.79,83933.65,1472618.10,121322.16,192589.51,1250.05
