C:\ICPMH\1\DATA\12G13l01.B\424_11.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  05:21:08 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
0.246,200.00,66.67,300.00,266.67,16407.67,2600.19,0.00,0.00
0.482,450.01,0.00,0.00,500.01,15456.81,2000.11,0.00,33.33
0.718,50.00,133.33,300.00,533.34,16357.63,3100.28,0.00,0.00
0.954,0.00,33.33,500.01,300.00,17358.59,3000.26,0.00,0.00
1.190,0.00,0.00,400.00,333.34,17859.09,3100.28,0.00,0.00
1.426,100.00,33.33,0.00,366.67,18059.30,3600.37,0.00,0.00
1.662,250.00,0.00,500.01,300.00,16257.54,3100.28,33.33,0.00
1.898,250.00,0.00,900.02,333.34,17308.54,2100.13,0.00,0.00
2.134,0.00,0.00,500.01,233.33,17758.99,2550.19,0.00,0.00
2.370,250.00,0.00,500.01,233.33,17258.49,2300.15,0.00,0.00
2.606,250.00,0.00,100.00,466.67,15306.68,2800.23,0.00,0.00
2.842,150.00,0.00,800.02,533.34,17008.25,2600.19,0.00,0.00
3.078,100.00,0.00,600.01,300.00,18459.71,2800.23,0.00,0.00
3.314,150.00,0.00,500.01,300.00,16758.01,2600.19,0.00,33.33
3.550,150.00,0.00,200.00,133.33,17809.04,2850.23,0.00,0.00
3.786,150.00,0.00,400.00,166.67,15757.08,2450.17,0.00,0.00
4.022,100.00,0.00,200.00,300.00,15206.60,2300.15,0.00,0.00
4.258,300.00,0.00,300.00,466.67,16357.63,2650.20,0.00,50.00
4.494,50.00,0.00,500.01,366.67,18159.40,2450.17,0.00,0.00
4.730,200.00,0.00,400.00,366.67,18109.35,2900.24,0.00,0.00
4.967,200.00,0.00,600.01,433.34,18609.88,1900.10,0.00,0.00
5.203,100.00,0.00,300.00,466.67,19510.86,2400.17,0.00,0.00
5.439,400.00,66.67,400.00,333.34,16257.54,2650.20,0.00,0.00
5.674,250.00,0.00,700.01,166.67,19060.36,2900.24,33.33,0.00
5.911,400.00,66.67,700.01,400.00,17308.54,2700.21,0.00,0.00
6.147,50.00,0.00,400.00,266.67,18109.35,3850.43,0.00,0.00
6.383,150.00,0.00,300.00,166.67,14906.34,2200.14,0.00,0.00
6.619,100.00,0.00,200.00,233.33,16107.40,5800.97,600.01,16.67
6.855,5950.99,833.35,8502.03,4333.87,112811.88,223072.95,22414.83,516.67
7.091,47563.41,7268.15,244976.89,29925.51,473870.18,426880.87,77309.49,900.03
7.327,88469.12,14172.31,64516.90,46528.29,917132.44,440514.90,142362.86,783.35
7.563,115372.35,16541.02,58395.78,65890.19,1378969.07,306530.57,160423.34,866.69
7.799,127051.42,16841.30,61606.59,67931.28,1231579.72,239388.02,193668.38,883.36
8.035,149827.38,19110.25,4100.47,92174.87,1286744.46,177552.68,218433.83,450.01
8.271,145189.21,21713.23,3500.34,91638.73,1473485.48,168765.75,207666.22,266.67
8.507,179550.21,21246.01,2300.15,95425.52,1535451.01,104513.42,223668.20,300.00
8.743,170966.39,22080.35,3200.29,97335.96,1432726.50,109644.91,226640.68,333.34
8.979,170613.03,24516.87,2000.11,98039.88,1604217.32,86263.62,230728.70,333.34
9.215,195213.66,23882.68,2000.11,98777.32,1569679.14,74911.15,239482.35,433.34
9.450,174651.88,21779.98,2100.12,93414.74,1774921.33,70141.31,247767.00,416.67
9.687,178237.11,23749.17,1200.04,99548.33,1719124.84,69488.69,240158.50,366.67
9.923,192433.67,23882.68,2600.19,102498.58,1769039.49,62161.01,237994.91,366.67
10.159,199713.10,28789.93,600.01,95023.35,1559345.74,65673.89,238096.31,383.34
10.395,216710.01,27087.26,1500.06,89661.90,1578191.64,63315.16,278031.65,350.00
10.631,201078.35,25585.04,3300.31,101828.02,1624797.89,64569.76,212661.01,383.34
10.867,176974.63,20044.61,3700.39,93883.89,1520120.44,79380.93,240158.50,216.67
11.103,138083.05,21246.01,3900.43,100185.27,1422967.51,94305.26,238569.59,300.00
11.339,149171.91,20011.24,2600.19,94520.64,1608462.15,123134.84,227079.84,600.01
11.575,136369.92,19911.13,2500.18,106690.13,1707183.05,139255.87,250033.27,416.67
11.811,127605.35,18075.84,3900.43,97335.96,1547823.47,151356.45,225492.13,200.00
12.047,132490.82,15807.01,2800.22,98341.55,1817179.34,157359.44,242389.95,316.67
12.283,129166.53,14706.07,2200.14,102398.00,1680290.08,164929.17,227282.56,466.67
12.519,108479.25,15339.94,3000.25,92275.40,1505599.74,157813.53,230221.86,383.34
12.755,108227.74,14172.31,2700.21,90700.55,1613005.60,149742.56,230863.84,350.00
12.991,93243.38,12637.82,2400.16,98576.21,1641834.41,171946.70,243539.62,466.67
13.226,91132.50,12837.96,4200.50,97067.82,1456902.67,139054.28,215597.79,500.01
13.463,82992.86,13104.82,2400.16,87249.78,1443829.52,129228.85,208442.34,316.67
13.699,90629.95,11203.53,2900.24,86311.82,1497621.42,126911.87,225965.06,216.67
13.935,71593.56,9068.98,3000.25,88187.78,1495570.83,128523.65,205236.85,200.00
14.172,70137.79,9502.54,2500.18,79077.84,1438619.76,128271.80,213909.92,333.34
14.408,66373.41,6701.26,2700.21,90432.51,1423386.85,116891.93,207969.91,383.34
14.644,59047.69,9936.11,4300.52,85005.46,1374724.25,128171.07,203516.26,500.01
14.880,67025.86,8568.73,3400.33,84335.58,1307928.06,120566.92,196365.89,350.00
15.116,62459.29,7868.41,3700.39,89527.87,1300822.78,115532.89,196399.60,450.01
15.352,59699.86,5900.98,2200.14,83799.69,1378555.50,106324.37,205877.90,300.00
15.588,57793.59,6467.84,2300.15,83598.72,1382714.09,229860.63,186387.34,283.34
15.824,54433.02,7668.32,3400.33,98140.43,1319013.90,104966.15,188375.82,633.35
16.060,54884.40,6301.12,4100.47,91437.71,1599248.86,102803.27,195927.49,566.68
16.296,49869.70,4833.99,2200.14,83598.72,1317830.60,101244.15,193769.54,566.68
16.532,44204.77,7234.80,3200.29,83900.17,1378532.45,113771.32,193769.54,333.34
16.768,54834.25,6801.30,1600.07,82192.11,1361243.29,103909.83,192522.11,200.00
17.004,50922.67,7034.72,3300.31,86747.30,1365286.94,98176.63,207328.78,250.00
17.240,53329.70,5734.26,3500.34,82125.13,1258805.99,101093.27,205506.76,383.34
17.476,51875.41,7268.15,2000.11,82225.60,1282132.06,104362.53,205844.15,300.00
17.712,48967.19,7368.19,1500.06,75160.67,1216432.94,103708.62,192859.23,616.68
17.948,53881.35,5900.98,1700.08,80182.84,1266807.25,104010.41,188274.71,416.67
18.184,50120.40,6934.68,2200.14,77068.93,1295452.28,102199.73,187971.34,200.00
18.420,50922.67,6867.99,2600.19,74457.68,1320432.65,106072.83,196635.65,233.33
18.656,49167.75,9402.48,3100.27,74993.30,1300426.49,94807.99,187566.91,366.67
18.892,50772.24,7601.62,3200.29,83431.27,1366114.09,108437.36,187229.90,383.34
19.128,51674.84,9102.33,3700.39,78441.66,1240074.93,103306.24,190566.85,366.67
19.364,48165.02,6968.03,2300.15,74524.64,1214606.37,94757.70,182646.90,266.67
19.600,45909.08,6968.03,3900.43,84904.97,1344166.53,101143.58,179749.43,450.01
19.836,49017.34,6801.30,2300.15,74223.37,1278455.99,108437.36,191005.08,183.33
20.072,53078.95,7368.19,2400.16,70608.48,1202538.41,99333.16,181636.07,383.34
20.308,51724.98,7301.50,2400.16,70240.34,1337612.73,92646.38,190533.08,533.34
20.544,53429.99,9702.64,3100.27,75629.36,1261212.63,96467.09,179345.17,166.67
20.780,55987.84,6001.01,2000.11,82527.00,1278306.57,87318.89,187330.99,366.67
21.016,54784.11,8201.89,3000.25,73620.83,1229666.92,90836.86,182983.84,500.01
21.252,55085.03,7668.32,2100.12,78776.49,1333724.05,78476.85,190701.66,683.35
21.488,51674.84,8968.93,2500.18,73453.47,1227375.13,80285.08,190263.43,266.67
21.724,59549.35,8602.08,2800.22,74658.54,1142186.84,83751.39,176886.19,533.34
21.960,63513.01,7868.41,3600.37,73486.93,1267358.62,83650.91,192825.53,500.01
22.196,62158.25,9102.33,2700.21,77738.54,1268472.98,84253.81,191308.44,450.01
22.432,64115.17,8702.13,3100.27,80785.60,1292723.86,77271.46,173316.21,366.67
22.668,113510.48,8001.80,4200.50,67195.11,1221206.18,89630.61,177964.07,233.33
22.904,102745.41,9502.54,1700.08,76600.21,1244716.04,79632.08,183691.43,316.67
23.141,69836.60,11036.75,2200.14,73553.89,1172997.29,83299.22,180558.00,550.01
23.377,83093.32,9569.24,3700.39,73219.17,1183715.46,83098.27,184028.42,433.34
23.613,81586.38,9702.64,1100.03,78743.00,1150975.12,74710.29,187061.36,166.67
23.849,84198.48,11837.27,2400.16,72984.86,1178494.26,70994.76,182040.38,233.33
24.085,86308.55,12304.25,2800.22,73152.22,1147706.76,81088.81,211682.18,300.00
24.321,84499.91,14272.39,3600.37,87149.28,1196243.00,82143.73,181973.00,383.34
24.557,107121.08,12771.25,2900.24,71913.77,1106942.11,73454.96,181164.39,400.00
24.793,124080.59,12404.32,5200.76,78240.77,1171940.46,75815.08,175067.42,500.01
25.029,98270.28,12637.82,4900.68,68332.83,1082852.07,71597.23,170218.33,283.34
25.265,90127.39,13204.90,2900.24,77102.41,1201418.29,72651.59,180254.77,366.67
25.501,101789.96,12370.96,5300.79,70708.90,1129739.77,68635.31,169679.61,250.00
25.737,93796.25,12270.89,4900.68,71210.91,1132757.06,66978.86,176414.62,633.35
25.973,97013.42,15039.69,3800.41,71378.26,1065478.64,64619.95,180018.97,416.67
26.209,94902.10,13605.20,3400.33,70173.41,1068982.74,68334.13,172406.97,300.00
26.445,94148.11,12437.68,3900.43,70139.95,1171699.15,66577.33,166313.12,400.00
26.681,86358.80,13771.99,4600.60,62544.64,1104093.09,67781.97,197883.40,433.34
26.917,80632.06,12170.83,3300.31,64518.43,1152635.08,64469.39,178974.63,233.33
27.153,81234.78,11103.46,4600.60,65053.74,1054683.81,62863.53,181905.64,433.34
27.389,74856.93,11036.75,6801.30,72148.06,1427901.59,60103.80,160726.21,533.34
27.625,69635.83,16340.83,4700.62,62343.91,1049232.84,57545.15,209016.00,300.00
27.861,70890.76,10769.92,5600.88,62912.62,1208023.86,51074.96,151542.08,333.34
28.097,80531.60,10536.45,5800.95,68834.78,1071559.50,56040.24,155443.88,383.34
28.333,71141.77,10069.52,5700.91,60370.37,1048923.66,46963.39,168265.61,250.00
28.569,107171.38,9902.75,3900.43,74156.41,956452.56,54585.62,167323.00,650.01
28.805,72497.21,10336.33,7001.38,66024.01,990518.38,57545.15,166885.37,416.67
29.041,62760.35,10002.81,7301.50,64786.08,960832.54,50824.23,160759.87,333.34
29.277,70940.96,10970.05,5100.73,64986.82,1055289.18,57043.50,155342.97,350.00
29.513,80682.28,13671.92,6601.23,68801.33,1519724.16,56040.24,161163.69,233.33
29.749,84600.39,10036.16,6601.23,62277.02,1072375.12,54986.88,170319.32,616.68
29.985,84449.69,12204.18,8001.80,56791.78,983647.39,52830.21,159346.57,283.34
30.221,89273.10,12671.17,6201.08,60437.27,986395.53,56491.70,166818.05,233.33
30.457,83897.07,12204.18,7401.54,67195.11,1017182.44,52428.99,156991.38,383.34
30.693,100030.03,14472.55,8001.80,90801.05,1012576.88,54284.69,158976.47,466.67
30.929,101588.81,13571.84,4800.65,56323.61,970704.90,60756.06,154535.60,250.00
31.165,107724.71,14305.75,7701.67,90231.46,988879.71,63214.80,156217.60,433.34
31.401,116731.15,13872.07,5600.88,57728.17,1067920.63,62411.91,157731.58,333.34
31.637,113711.75,15606.84,7701.67,69504.09,1071903.15,295237.46,165101.35,233.33
31.873,117033.13,17308.41,7501.58,61072.80,958932.64,64318.84,162779.04,516.67
32.109,139645.16,14038.87,9402.49,58831.83,930247.09,63867.19,165101.35,350.00
32.346,136571.46,18109.21,7301.50,63748.96,970493.58,67932.56,160860.81,516.67
32.582,127403.91,17975.74,6701.26,63079.88,998397.29,68484.72,169780.64,566.68
32.818,133649.42,19076.88,8602.08,60905.55,966744.65,65222.20,168130.94,400.00
33.054,129166.53,21412.87,6601.23,61507.64,1039909.50,74660.08,172002.88,400.00
33.290,139292.41,19043.51,7901.76,61039.35,981163.79,76066.16,159985.91,566.68
33.526,149222.33,18042.47,9502.54,67663.58,1048287.13,71647.43,170150.98,450.01
33.762,136722.62,19510.69,7001.38,64351.15,997974.14,72752.01,173551.92,450.01
33.998,135362.28,18509.62,6401.15,63949.68,2411854.55,95159.91,188510.65,200.00
34.234,168543.49,19544.06,7601.63,62711.90,1061111.25,75865.28,182444.71,816.69
34.470,146298.21,19644.17,6301.12,60704.86,1011200.80,70994.76,220628.67,400.00
34.706,137881.49,19877.76,7601.63,101526.29,1046431.08,68635.31,181366.56,716.68
34.942,144685.12,20411.70,9802.70,63782.42,1120346.22,84304.06,201053.76,300.00
35.178,148415.63,21646.49,10302.99,75796.74,1182067.02,81289.74,218839.02,333.34
35.414,141610.56,18109.21,10002.81,87517.78,1233928.93,68886.30,238569.59,666.68
35.650,155122.39,19076.88,9302.43,76031.09,1168970.83,75513.76,198625.35,466.67
35.886,130375.30,18910.04,11003.41,72750.55,1132048.85,162001.82,199839.52,533.34
36.122,139242.02,16841.30,9802.70,69069.04,1641225.62,75413.32,182781.68,366.67
36.358,123929.54,14739.43,5000.70,67362.43,1062420.82,76970.13,250608.37,400.00
36.594,161024.41,16207.38,7001.38,69671.41,1202699.25,71195.59,195522.87,450.01
36.830,105762.99,15273.22,6901.34,70139.95,1266985.28,158267.64,189151.06,433.34
37.066,106064.79,15640.20,6401.15,65321.39,1568501.60,71396.41,204629.56,566.68
37.302,140703.42,17608.70,10403.04,71210.91,1119383.42,64770.52,171127.41,366.67
37.538,105662.40,15573.48,7801.71,64986.82,1073762.04,64419.21,186926.55,1400.06
37.774,154113.70,12204.18,6901.34,61005.89,1100123.56,64118.09,177020.90,700.02
38.010,97767.53,13905.43,8401.99,66224.77,1093848.66,69689.49,186724.34,650.01
38.246,137075.32,13972.15,6101.05,66458.99,1023748.56,65774.28,180221.07,566.68
38.482,108026.53,18342.78,9402.49,62979.52,976514.57,194735.31,191106.21,333.34
38.718,109334.45,17775.54,7001.38,66994.36,1055978.83,65372.77,210230.91,250.00
38.954,117033.13,14939.60,4800.65,61574.55,1071743.87,76267.04,178839.88,416.67
39.190,117788.10,15706.93,8702.13,87551.28,1060011.84,68233.73,247631.73,433.34
39.426,116076.92,16841.30,8001.80,64886.45,1198908.23,67681.57,177559.85,533.34
39.662,114919.45,18075.84,6401.15,63815.87,1054172.58,72199.73,178469.34,700.02
39.898,118643.74,17909.01,7001.38,81086.97,1153651.78,72500.97,206552.69,416.67
40.134,133750.17,23248.51,8101.85,73018.33,1170280.40,86715.87,200918.85,416.67
40.370,131987.10,17275.05,9202.38,69604.49,1158608.81,79230.25,336444.34,466.67
40.606,151844.31,28355.90,11103.47,86010.35,1213784.99,138046.28,319113.55,433.34
40.842,166625.55,19877.76,11203.53,75127.20,1206248.95,78024.82,203280.13,483.34
41.078,131281.92,19644.17,8902.23,109037.82,1285859.89,76166.60,210905.91,350.00
41.315,151289.65,23682.41,12404.33,74591.59,1703145.16,125552.03,204359.67,500.01
41.551,176267.68,19076.88,11003.41,110983.30,1440124.64,88122.93,246515.60,500.01
41.787,134707.35,17541.97,10302.99,108031.63,1218518.00,83148.50,211108.40,566.68
42.023,140804.20,19143.62,12704.54,101828.02,1182641.43,84203.57,216408.03,500.01
42.259,134959.23,25651.80,10503.10,115478.86,1246893.00,90887.12,218096.16,700.02
42.495,134707.35,18676.46,11103.47,79211.78,1265354.03,91440.01,270308.06,416.67
42.730,142517.75,18376.15,10403.04,81991.16,1263941.04,86163.14,212897.27,250.00
42.967,134102.81,17008.12,11103.47,77236.33,1187793.68,80234.85,216846.94,466.67
43.203,120657.19,14672.71,9902.76,73353.05,1147350.71,86866.63,279353.16,416.67
43.439,148314.80,13905.43,25017.60,68734.40,1153709.21,80033.93,302377.12,366.67
43.675,114164.63,15006.32,10002.81,68667.47,1357791.14,82997.78,255480.41,766.68
43.911,117385.44,22247.23,11203.53,70173.41,1298766.53,81189.26,263535.85,583.34
44.147,178641.14,14672.71,11903.99,69236.36,2013558.83,73605.61,201795.84,666.68
