C:\ICPMH\1\DATA\12G13l01.B\414_5.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  03:42:44 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
13.935,139141.23,18442.88,2300.15,101559.82,1716264.30,7551.64,247699.35,166.67
14.171,136269.17,19610.80,3200.29,100922.81,1848524.06,6951.39,277625.07,150.00
14.407,140501.85,18242.68,2900.24,106086.49,1715333.83,7001.41,277116.84,250.00
14.643,142769.75,18576.36,2600.19,103169.17,1730802.19,8051.87,262080.17,400.00
14.879,136218.78,17775.54,1500.06,101090.44,1695367.81,6401.18,256630.95,366.67
15.115,120002.79,15273.22,2200.14,100554.04,1789930.12,6701.29,255581.92,383.34
15.351,109585.99,13838.71,2200.14,103739.17,1715925.43,7651.69,249931.83,316.67
15.587,105109.13,16908.03,1600.07,102733.28,1695953.75,7301.53,237183.66,266.67
15.823,110793.44,14439.19,1400.06,100755.19,1624384.31,7201.49,269833.91,266.67
16.060,94449.70,12737.89,1700.08,96095.82,1592643.30,5951.02,268953.38,550.01
16.296,94701.02,13171.54,1500.06,103605.05,1701048.67,6751.31,251860.08,283.34
16.532,92388.94,12270.89,1100.03,104979.85,1627991.54,6051.05,237656.91,400.00
16.768,89624.87,12370.96,1200.04,100688.15,1552481.77,7501.62,253416.38,433.34
17.004,82992.86,11270.23,2700.21,102297.41,1631615.95,6151.09,259812.28,233.33
17.240,84801.34,10136.22,1500.06,99045.50,1613763.81,6651.27,243979.24,466.67
17.476,70639.76,7835.06,2500.18,81220.94,1241091.63,6051.05,207868.69,183.33
17.712,65871.55,8802.18,1400.06,77370.25,1381324.05,6501.22,193836.97,383.34
17.948,63412.65,9902.75,1100.03,88623.31,1611891.25,5951.02,235088.04,233.33
18.184,66975.66,8502.03,1000.03,95391.99,1518460.48,6851.35,222587.39,366.67
18.420,65821.37,9135.68,1600.07,92677.51,1497799.55,6101.07,224478.81,266.67
18.656,61606.34,8168.54,1600.07,89293.35,1566163.80,7251.51,222621.18,116.67
18.892,58997.53,7501.58,2400.16,93649.31,1680807.07,7801.75,239414.74,383.34
19.128,57893.92,7034.72,1700.08,107427.95,1583206.09,7751.73,240327.53,283.34
19.364,63663.55,8035.15,2200.14,98676.76,1646992.42,7401.58,241037.52,416.67
19.600,57793.59,6867.99,900.02,90097.45,1556542.71,8802.23,255277.38,600.01
19.836,52778.07,6634.57,2400.16,95928.25,1552240.56,8201.94,260184.59,500.01
20.072,51424.11,7134.76,1000.03,105549.95,1655401.60,8952.31,256394.05,466.67
20.308,49769.42,7134.76,2100.12,100989.87,1585607.07,8251.96,252198.38,266.67
20.544,52627.61,6601.22,2000.11,105684.08,1686424.45,8301.98,238535.78,483.34
20.780,56639.89,6834.65,2400.16,99246.63,1517392.03,6951.39,243269.11,416.67
21.016,51624.69,6534.53,2200.14,90298.48,1535152.28,7001.41,241240.42,550.01
21.252,51273.68,6567.88,2600.19,85608.39,1455920.54,8201.94,231100.36,266.67
21.488,44305.02,6968.03,800.02,96363.97,1599432.65,7151.47,238197.74,283.34
21.724,50020.12,6167.73,1100.03,94989.81,1529184.41,6251.12,234783.89,283.34
21.960,55034.88,6968.03,1400.06,86144.33,1467701.30,8251.96,213234.80,183.33
22.196,52577.47,6301.12,1900.10,87048.79,1438596.81,5200.78,223094.03,350.00
22.432,49869.70,5834.29,1300.05,84503.05,1471130.40,7401.58,217961.09,416.67
22.668,60653.07,9302.43,1300.05,91605.23,1439153.94,6751.31,245162.81,500.01
22.904,57041.16,7768.36,1700.08,97872.28,1545502.87,6651.27,237116.04,433.34
23.140,66273.04,6901.34,1500.06,100487.00,1513526.40,7151.47,228971.77,350.00
23.376,58345.38,7868.41,1400.06,91303.67,1535922.01,6801.33,238096.31,500.01
23.612,61405.64,7168.11,900.02,89628.39,1437729.43,6401.18,227519.02,283.34
23.848,67126.22,7301.50,1200.04,100788.72,1585015.37,6751.31,233330.65,533.34
24.084,61305.30,7501.58,500.01,84436.05,1495025.23,6601.25,238130.12,400.00
24.320,51624.69,7468.23,1100.03,94219.02,1660398.87,7501.62,220628.67,266.67
24.556,55937.68,7501.58,1200.04,93280.69,1505364.29,5500.87,242559.05,333.34
24.792,61857.20,7601.62,1700.08,95459.04,1663701.60,23866.38,246583.22,350.00
25.029,57442.46,5834.29,1500.06,83766.19,1515571.23,7101.45,232080.31,483.34
25.265,53580.45,7868.41,2200.14,92744.53,1524594.96,6801.33,251792.42,400.00
25.501,51323.82,7134.76,700.01,91035.61,1564773.77,6701.29,250303.91,266.67
25.737,52477.17,8068.49,1300.05,96900.23,1516335.19,6801.33,246346.51,383.34
25.973,53630.60,7001.38,1400.06,88723.81,1409118.98,8151.91,230863.84,133.33
26.209,47914.34,6801.30,1100.03,79379.20,1523354.23,8051.87,230019.13,333.34
26.445,46560.76,6867.99,800.02,93950.93,1381525.03,6251.12,232215.47,466.67
26.681,49919.84,5667.57,700.01,83732.70,1407527.86,7751.73,233938.95,300.00
26.917,52376.87,6634.57,1300.05,92711.02,1409572.69,6651.27,224276.13,283.34
27.153,50170.54,7301.50,700.01,88757.31,1442209.70,6401.18,230525.93,483.34
27.389,55737.06,8602.08,1000.03,92811.54,1414920.34,6601.25,228160.89,433.34
27.625,60653.07,6767.95,500.01,82627.48,1326222.49,6851.35,223837.03,283.34
27.861,61255.13,6601.22,1000.03,80551.21,1438826.59,7201.49,226302.85,300.00
28.097,57291.97,8902.23,1900.10,84469.55,1406735.19,6501.22,241274.21,366.67
28.333,62860.71,7301.50,600.01,85641.89,1359353.45,8001.84,228937.94,383.34
28.569,63563.19,7968.45,600.01,85407.42,1320294.76,6301.14,201121.24,200.00
28.805,75810.96,8668.78,200.00,88824.33,1586979.82,7201.49,216171.72,116.67
29.041,65470.06,11070.11,700.01,83833.17,1503009.31,5400.84,229985.31,400.00
29.277,63312.30,7735.01,700.01,84436.05,1363845.25,7851.77,243539.62,316.67
29.513,61004.27,7234.80,1000.03,88388.80,1439400.91,7001.41,215361.48,116.67
29.749,54433.02,14239.03,900.02,88154.28,1381312.53,7401.58,215969.18,316.67
29.985,53530.31,7968.45,400.00,80819.07,1324028.35,6051.05,209859.67,216.67
30.221,60552.74,7835.06,1400.06,81689.76,1184697.68,7701.71,220628.67,366.67
30.457,57342.14,6934.68,900.02,83397.78,1858650.63,7201.49,251352.61,366.67
30.693,55737.06,8568.73,500.01,85708.87,1316348.66,7201.49,219683.18,350.00
30.929,59148.02,5700.91,1400.06,81723.26,1431727.08,6801.33,199131.24,166.67
31.165,58546.03,7668.32,1500.06,79948.45,1294659.60,5901.00,204022.27,383.34
31.401,54633.65,8468.68,200.00,82292.58,1435173.37,6201.11,218400.09,133.33
31.637,52427.02,6968.03,700.01,84837.99,1335223.27,8452.06,211142.16,433.34
31.873,58746.70,7334.85,600.01,77437.22,1441365.36,44456.81,212694.73,200.00
32.109,53580.45,8135.19,900.02,86144.33,1365556.96,6601.25,195725.17,216.67
32.345,63011.24,6334.46,300.00,79580.10,1397418.59,9752.74,209049.76,83.33
32.581,72396.81,6968.03,900.02,80517.70,1329599.93,6401.18,224039.70,166.67
32.817,64165.34,11003.40,1400.06,82560.49,1347796.71,8151.91,217117.01,133.33
33.053,67176.41,8668.78,200.00,79814.50,1333092.22,6751.31,221337.85,166.67
33.289,77317.40,8035.15,700.01,83196.83,2344639.11,6901.37,203010.26,266.67
33.525,69435.05,10302.98,1400.06,79647.07,1258650.81,16457.79,206991.35,233.33
33.761,68330.79,8535.38,400.00,77805.50,1375861.55,5650.92,202875.30,216.67
33.997,66975.66,8935.58,600.01,86948.28,1256278.64,6151.09,211243.40,133.33
34.234,65721.00,8168.54,2000.11,82660.97,1217041.82,6201.11,205135.65,200.00
34.470,67377.17,13271.61,800.02,82727.96,1371128.55,7001.41,212492.26,300.00
34.706,61505.99,8668.78,1100.03,79546.62,1375034.41,6551.24,224850.36,133.33
34.942,67778.68,9535.89,1100.03,77939.42,1217168.19,8652.16,218298.77,200.00
35.177,65068.60,8635.43,700.01,85507.90,1347974.74,7451.60,213842.42,350.00
35.414,68782.53,9869.40,900.02,84603.53,1330329.42,7651.69,224276.13,133.33
35.650,65369.70,12270.89,400.00,76164.99,1343121.12,13755.44,215766.59,150.00
35.886,74405.04,11070.11,800.02,84034.13,1413317.71,6851.35,227451.42,166.67
36.122,88167.62,10869.99,1200.04,84536.55,1348348.08,8301.98,215969.18,516.67
36.358,75610.10,11136.82,1300.05,87718.78,1435512.34,6901.37,202301.83,283.34
36.594,81887.76,10302.98,1900.10,86579.80,1247754.62,7451.60,202807.85,233.33
36.830,85655.42,11170.17,0.00,89728.90,1311581.18,6251.12,207058.84,500.01
37.066,76614.38,11437.01,400.00,80986.52,1298421.81,8702.18,213707.38,200.00
37.302,77618.72,13905.43,800.02,83163.33,1388469.46,10303.05,204966.95,250.00
37.538,93846.51,12104.11,2300.15,82928.88,1337572.49,7901.80,247631.73,250.00
37.774,94550.22,11970.69,1300.05,77905.94,1346044.76,6051.05,215564.05,250.00
38.010,96058.27,14105.59,900.02,81120.47,1281569.17,7901.80,220966.39,250.00
38.246,101991.10,13738.64,800.02,77604.61,1313585.87,7101.45,210939.65,416.67
38.482,98169.73,12938.03,400.00,81187.45,1345005.11,9002.33,212593.51,333.34
38.718,99074.71,13304.97,1200.04,75328.07,1294205.79,9002.33,225863.71,100.00
38.954,107271.98,13605.20,1700.08,82527.00,1384029.43,8352.01,214450.02,333.34
39.190,106668.37,13238.25,1700.08,79914.95,1311604.13,7051.43,230458.37,266.67
39.426,104555.92,12704.53,1800.09,80752.11,1303574.15,8151.91,224343.71,333.34
39.662,102996.87,13138.18,1500.06,95961.76,1372288.80,9502.60,216644.34,200.00
39.898,89675.12,13771.99,1400.06,84938.47,1422289.78,9452.57,213842.42,350.00
40.134,114667.82,14605.99,1900.10,82058.16,1599036.36,7701.71,207936.17,183.33
40.370,101085.96,13872.07,900.02,80651.65,1292023.08,8552.11,215969.18,116.67
40.606,113963.33,14038.87,900.02,74859.39,1275802.27,8752.20,216610.58,250.00
40.842,98220.01,13471.76,900.02,78776.49,1197397.59,9452.57,229208.26,133.33
41.078,102594.56,14772.79,1900.10,85809.36,1247323.86,9102.38,217859.82,233.33
41.314,114919.45,14038.87,1300.05,80182.84,1265825.03,7901.80,218231.24,250.00
41.550,116529.85,14806.16,1000.03,83096.36,1240741.24,9802.77,210602.17,216.67
41.786,98722.77,16007.19,1500.06,76399.34,1327899.74,8301.98,221101.47,283.34
42.022,109435.07,14839.52,1200.04,71679.49,1258696.81,9802.77,208071.16,283.34
42.258,95354.49,16374.19,500.01,81522.33,1235261.55,9902.82,220561.15,233.33
42.494,108026.53,14772.79,600.01,75127.20,1287967.90,10503.17,201829.59,216.67
42.730,113057.60,14839.52,1300.05,81053.49,1318508.43,8752.20,223668.20,200.00
42.966,118190.76,16774.57,600.01,82995.86,1243170.93,9602.65,208914.78,183.33
43.203,117637.09,14772.79,300.00,74959.82,1189959.21,9252.46,254329.95,150.00
43.439,100884.83,13905.43,1100.03,79211.78,1264653.25,9252.46,209522.21,233.33
43.675,106165.37,15606.84,200.00,74491.16,1240270.24,8852.26,204022.27,166.67
43.911,115473.00,14539.27,700.01,75194.16,1230270.05,7801.75,205911.64,233.33
44.147,117989.41,16174.01,800.02,75629.36,1233664.77,8101.89,216813.17,133.33
44.383,122771.56,16941.39,700.01,75127.20,1182405.89,10353.08,197006.61,400.00
44.619,134052.44,16340.83,1200.04,71478.66,1307083.72,8151.91,208982.28,133.33
44.855,134002.05,15173.13,800.02,70842.76,1242964.19,8652.16,204528.36,300.00
45.091,121613.66,15973.83,1300.05,75595.88,2285844.19,26920.84,214112.46,333.34
45.327,163900.48,15873.74,900.02,69972.61,1272131.86,8001.84,214585.05,100.00
45.563,132238.96,18542.99,500.01,78676.04,1654166.64,8602.13,209117.27,350.00
45.799,136269.17,17408.51,1300.05,69771.82,1994684.22,9752.74,203921.08,283.34
46.035,125540.75,19010.15,600.01,76131.50,1258932.35,10553.20,243573.46,283.34
46.271,168139.68,17108.22,1000.03,77236.33,1444800.23,10653.26,202672.90,166.67
46.506,137679.95,16274.10,500.01,84268.59,1624872.59,9902.82,218298.77,166.67
46.743,127152.11,17308.41,1500.06,81421.85,1322069.66,10303.05,198085.71,300.00
46.979,133095.29,15606.84,1100.03,85273.43,1253619.17,10052.91,195455.42,200.00
47.215,138284.60,16841.30,1200.04,78441.66,1245876.40,9502.60,216610.58,200.00
47.451,125591.12,15173.13,1200.04,80115.86,1246479.42,9802.77,205439.29,100.00
47.687,120355.15,15606.84,600.01,72248.47,1211079.62,9552.63,208779.81,300.00
47.923,113309.18,19577.43,1400.06,72683.60,1237628.06,10403.11,199569.67,266.67
48.159,114315.59,15973.83,800.02,70976.64,1178844.66,10353.08,191477.02,216.67
48.395,112655.04,16407.56,600.01,69805.28,1250862.04,7601.66,195118.23,116.67
48.631,106064.79,17842.27,1100.03,69069.04,1183979.71,10303.05,206721.41,283.34
48.867,116227.88,18609.72,900.02,80048.90,1243877.47,10503.17,198793.98,200.00
49.103,122519.84,18442.88,1400.06,74491.16,1304791.83,10453.14,215631.55,116.67
49.339,136470.71,18542.99,1500.06,72984.86,1212486.84,11403.74,208914.78,166.67
49.575,134153.20,17541.97,1200.04,74591.59,1164352.66,11053.52,201660.93,150.00
49.811,131584.13,17775.54,1200.04,92375.92,1158126.30,10353.08,207396.26,116.67
50.047,134002.05,18609.72,1400.06,68433.22,1452204.13,12554.54,218163.73,300.00
50.282,139443.58,18509.62,2000.11,73386.51,1260345.34,11603.87,213876.16,116.67
50.519,133951.68,18643.09,700.01,77939.42,1233814.09,11653.91,201357.34,283.34
50.755,139191.63,19744.28,1200.04,70608.48,1149033.62,8702.18,187330.99,233.33
50.991,137528.78,20011.24,1500.06,69069.04,1137310.28,13205.02,189285.93,250.00
51.227,144483.50,19010.15,1100.03,74625.06,1206513.21,34233.70,207295.02,333.34
51.463,139292.41,19410.58,1000.03,65120.65,1191935.09,9452.57,223803.28,200.00
51.699,134002.05,20111.36,2200.14,69972.61,1290701.98,9952.85,193499.84,383.34
51.935,138687.71,19811.02,1800.09,75127.20,1156092.90,13555.29,189858.92,166.67
52.171,139191.63,20011.24,1300.05,75294.58,1205048.46,11403.74,195084.53,233.33
52.408,150987.08,20178.10,1300.05,75997.61,1265532.06,11703.94,203549.99,250.00
52.644,145945.34,22847.99,2300.15,82326.06,1177259.30,10553.20,208813.55,216.67
52.880,156887.75,20712.04,1500.06,70374.21,1126706.96,11753.97,200986.30,166.67
53.116,172127.48,24216.46,2300.15,69939.15,1077373.75,11954.11,198355.55,333.34
53.352,168442.51,21412.87,2700.21,76231.94,1184220.92,12454.46,211817.16,166.67
53.588,185409.78,24116.32,1500.06,72951.37,1156736.26,11653.91,194005.57,216.67
53.824,187329.70,21613.11,2700.21,87149.28,1434489.88,10303.05,209252.25,100.00
54.060,196275.26,22881.36,900.02,67797.43,1153944.65,10553.20,211783.42,366.67
54.296,162184.87,22547.60,1000.03,66258.24,1123226.10,12004.15,195725.17,233.33
54.532,182025.11,24183.08,4000.45,62176.66,1019459.01,10453.14,191072.48,116.67
54.768,186773.92,24884.05,2500.18,76098.03,1085449.93,9302.49,192589.51,100.00
55.004,168896.78,23281.88,2600.19,68500.16,1083058.62,8452.06,207261.30,383.34
55.240,169552.98,23815.92,1100.03,69470.62,1101134.20,10653.26,204359.67,100.00
55.476,176217.19,22046.98,1700.08,75093.73,1121890.55,9752.74,182242.55,283.34
55.712,169906.33,22814.61,1100.03,69102.51,1076258.32,9652.68,180962.26,233.33
55.948,158350.60,21246.01,2000.11,65522.14,1087947.78,10002.88,196601.94,83.33
56.184,172632.35,22180.48,1600.07,65287.94,1024754.91,10803.36,200143.05,366.67
56.420,165666.68,19343.84,2100.12,67830.89,1162646.80,9602.65,198659.07,250.00
56.656,146499.87,19677.54,1600.07,80216.33,1076820.92,9952.85,210467.16,316.67
56.892,141308.17,22881.36,2200.14,67362.43,1104432.45,10953.45,182040.38,116.67
57.128,144181.05,25885.47,1900.10,68031.66,1161004.03,8552.11,190634.25,200.00
57.364,155273.71,23815.92,1600.07,67362.43,1100485.86,9702.71,190128.60,216.67
57.600,152802.47,20244.84,2200.14,64786.08,1092200.51,10203.00,189690.35,316.67
57.836,148718.12,21846.73,1400.06,63046.43,1097464.58,7951.82,208476.08,350.00
58.072,143172.96,21179.26,900.02,66224.77,1049453.93,12104.22,183489.28,300.00
58.308,149121.49,18476.25,2200.14,66392.08,1132810.28,9802.77,189960.06,183.33
58.544,143021.77,16941.39,2600.19,65221.03,1519781.58,8352.01,195860.05,216.67
58.780,158754.18,20712.04,1700.08,65354.85,1125127.37,9852.79,205776.70,166.67
59.016,146197.39,17441.88,3000.25,68734.40,1163996.61,11053.52,191038.77,150.00
59.252,133699.80,20311.58,3300.31,74892.87,1084891.14,9552.63,258221.56,100.00
59.488,138183.82,17475.24,2200.14,63012.97,1007496.41,10102.94,184095.79,133.33
59.724,128008.23,31594.68,2700.21,63882.78,1146989.19,9802.77,248342.01,183.33
59.960,154618.03,17141.58,3000.25,65354.85,1033973.46,9202.44,190364.56,166.67
60.196,155979.84,17508.61,4600.60,73721.26,1194094.75,8402.03,176010.45,83.33
60.432,137629.56,18943.41,3200.29,60403.82,1136207.45,8602.13,192252.40,250.00
60.668,130425.65,19143.62,3300.31,57627.83,1030476.10,9952.85,179547.32,333.34
60.904,136823.38,19043.51,3900.43,63280.60,1362610.28,8602.13,176852.49,400.00
61.140,121663.99,16007.19,4500.57,61273.49,1006526.68,11904.08,190196.02,216.67
61.377,118090.09,21145.89,5100.73,60102.79,1029469.46,10353.08,172070.27,166.67
61.613,143727.42,16807.93,3000.25,61541.09,1041234.89,9252.46,182545.82,266.67
61.849,123577.10,16007.19,5300.79,60972.45,1008131.17,10503.17,177391.43,200.00
62.085,119851.78,15840.38,3200.29,56156.41,1025284.59,16858.17,172945.79,183.33
62.321,140753.81,28222.36,7801.71,61608.00,1001465.06,14506.05,169107.28,116.67
62.557,157139.97,14706.07,5200.76,65254.48,952337.23,10503.17,167390.35,266.67
62.793,125288.99,15173.13,5700.91,60872.10,961307.54,9252.46,158774.58,166.67
63.029,103751.24,17708.80,7301.50,58162.93,949805.20,11253.64,187701.73,250.00
63.265,105209.73,13905.43,6201.08,106790.74,923293.58,14506.05,176751.45,133.33
63.501,116479.51,19043.51,9202.38,57761.61,945322.29,40346.80,163855.99,183.33
63.737,112302.83,15773.65,10102.87,53147.05,948539.28,23966.52,145926.37,50.00
63.973,206944.98,12170.83,8802.18,55554.50,888250.51,11253.64,142194.83,166.67
64.209,101186.54,15907.11,9002.28,52879.59,825439.08,16007.37,134969.36,133.33
64.445,103902.10,11770.56,11103.47,55855.45,750584.05,9952.85,130702.74,200.00
64.681,207450.79,10903.34,11003.41,41615.97,777259.64,7951.82,120259.06,66.67
64.917,77568.50,10536.45,12904.68,47430.70,696415.40,8852.26,127041.68,50.00
65.153,79225.76,11036.75,10102.87,64284.24,743803.97,10002.88,181299.17,66.67
65.389,85052.54,12070.76,12004.05,43921.59,762481.32,10152.97,124086.53,100.00
65.625,87263.19,13104.82,10403.04,46728.83,813918.57,11303.68,132953.47,250.00
65.861,84801.34,10469.75,13204.90,67094.73,1591207.36,8902.28,152584.69,133.33
66.097,99678.07,10803.28,15306.59,44289.17,757596.06,7651.69,121467.64,150.00
66.333,74003.38,10403.04,13705.28,41615.97,682794.94,9802.77,112740.90,200.00
66.569,75158.20,10036.16,16607.76,36972.25,629142.01,10052.91,118748.45,183.33
66.805,77417.84,12104.11,19410.59,37206.08,674482.24,10303.05,107876.02,100.00
67.041,81234.78,10302.98,14806.17,50305.36,666796.40,10903.42,111566.49,166.67
67.277,72748.23,10069.52,17208.33,39177.03,693971.35,10803.36,121199.06,300.00
67.513,67176.41,9035.63,15506.76,41916.69,616711.83,9202.44,130803.49,133.33
67.749,69234.25,10736.57,18109.22,39611.34,632820.96,10253.03,92351.26,216.67
67.985,65871.55,8868.88,18609.74,45391.99,559437.56,9052.36,164158.89,83.33
68.221,63462.84,8135.19,16307.48,32830.70,563050.45,16858.17,91278.81,183.33
68.457,56639.89,7334.85,18409.53,29257.71,525768.96,8952.31,105964.00,250.00
68.693,60552.74,14939.60,18509.63,40446.58,512484.00,9002.33,85984.52,116.67
68.929,54382.87,7234.80,20511.83,31528.31,492112.71,9752.74,79653.66,250.00
69.165,54332.72,7134.76,23515.55,28423.01,444721.15,8201.94,72019.58,166.67
69.401,44555.65,5834.29,19811.04,26453.26,406100.57,7901.80,92116.67,100.00
69.637,38942.51,19143.62,17308.42,26453.26,371138.14,13154.98,105192.55,100.00
69.873,43252.44,5700.91,20411.71,25218.12,421251.96,7901.80,64823.90,33.33
70.109,49268.04,5634.22,19610.81,25218.12,435544.98,7001.41,62381.41,216.67
70.346,58395.55,4967.36,19510.71,23081.84,373895.81,6301.14,63552.43,200.00
70.582,42250.04,6001.01,20611.95,22814.83,378748.35,7551.64,63853.56,133.33
70.818,41698.74,10102.87,21112.53,27955.59,387383.99,8101.89,65058.13,83.33
71.054,48365.56,5500.85,19210.38,23315.49,423300.45,14205.80,64522.75,183.33
71.290,58746.70,7034.72,21613.14,35302.16,540610.36,8402.03,64656.60,0.00
71.526,51875.41,6001.01,24316.62,23382.24,512587.07,8402.03,67434.07,66.67
71.762,35836.01,4767.31,23515.55,19944.67,364654.16,5951.02,56092.80,166.67
71.998,38742.08,4967.36,20211.49,21112.70,354703.01,6151.09,59069.57,66.67
72.234,41197.58,5034.05,20912.30,21846.93,372210.46,8552.11,59772.02,183.33
72.470,54834.25,5067.39,25418.17,19877.92,451644.83,8452.06,58534.38,433.34
72.706,36437.23,5300.79,21513.01,20612.10,345420.37,8652.16,54153.16,166.67
72.942,32429.49,3800.41,22514.25,19410.73,320045.42,8652.16,53384.05,100.00
73.178,29875.03,4067.13,17308.42,19410.73,307982.21,8452.06,53016.24,116.67
73.414,34884.12,6634.57,24016.22,20345.12,328346.93,8352.01,52080.01,66.67
73.650,33531.53,3867.09,21713.26,18109.34,274380.89,8201.94,48402.45,0.00
73.886,31327.52,4067.13,21613.14,16340.94,291961.53,9252.46,50107.39,0.00
74.122,92238.15,5700.91,24216.48,17508.73,291554.82,8201.94,45126.75,200.00
74.358,32579.76,5567.54,22013.63,18709.97,360315.80,7901.80,47600.17,183.33
74.594,30676.39,4500.57,21312.77,17608.83,263516.09,9052.36,44324.63,100.00
74.830,30926.82,4167.15,23815.95,16107.39,269607.67,7801.75,40281.21,300.00
75.066,28072.10,3933.77,15907.12,26186.20,224630.23,6301.14,34635.41,66.67
