C:\ICPMH\1\DATA\12G13l01.B\412_4.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  02:03:16 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
0.246,300.00,0.00,500.01,500.01,19410.75,1500.06,0.00,0.00
0.482,350.00,0.00,400.00,666.68,17909.14,3050.27,0.00,0.00
0.718,100.00,33.33,500.01,100.00,18259.51,3400.33,0.00,0.00
0.954,0.00,66.67,1000.03,200.00,20061.48,3250.30,0.00,0.00
1.191,0.00,0.00,200.00,433.34,16107.40,3200.29,0.00,0.00
1.427,50.00,0.00,200.00,500.01,21463.14,2500.18,0.00,0.00
1.663,150.00,33.33,100.00,333.34,18209.45,2950.25,0.00,0.00
1.898,350.00,66.67,300.00,233.33,19711.08,1950.11,0.00,0.00
2.135,100.00,66.67,500.01,533.34,18159.40,2500.18,0.00,0.00
2.371,250.00,0.00,500.01,366.67,19610.96,2800.23,0.00,0.00
2.607,200.00,33.33,800.02,400.00,17758.99,2850.23,0.00,0.00
2.843,300.00,0.00,200.00,200.00,19160.47,2300.15,0.00,0.00
3.079,300.00,66.67,1100.03,366.67,19410.75,3050.27,0.00,0.00
3.315,250.00,33.33,600.01,266.67,16707.96,2700.21,0.00,0.00
3.551,200.00,0.00,200.00,366.67,17308.54,2750.22,0.00,0.00
3.787,250.00,0.00,100.00,166.67,17208.44,1750.09,0.00,0.00
4.023,50.00,33.33,500.01,233.33,19260.58,2750.22,0.00,0.00
4.259,300.00,0.00,200.00,366.67,20962.53,1800.09,0.00,0.00
4.495,250.00,0.00,500.01,400.00,17308.54,2400.17,0.00,0.00
4.731,250.00,0.00,600.01,566.68,16107.40,3700.39,0.00,0.00
4.967,0.00,66.67,600.01,400.00,17859.09,2600.19,0.00,0.00
5.203,300.00,0.00,1100.03,666.68,17608.84,2400.17,0.00,0.00
5.439,300.00,0.00,500.01,400.00,17158.40,2800.23,0.00,0.00
5.674,50.00,66.67,300.00,366.67,20311.76,2400.17,0.00,16.67
5.911,0.00,0.00,0.00,366.67,18709.98,2900.24,33.33,33.33
6.147,1350.05,233.33,14205.68,633.34,22814.84,34233.70,2866.91,3200.31
6.383,39543.84,6601.22,185159.56,6667.93,172292.66,171138.79,29726.08,2516.86
6.619,97516.14,18409.52,313439.83,41749.62,584743.71,348000.79,78983.87,4300.57
6.855,148213.94,24583.63,145493.12,53113.62,770835.08,209100.86,132718.31,2116.80
7.091,205174.64,31728.25,184755.36,64886.45,965741.72,173310.16,147237.67,1650.08
7.327,223695.61,27254.18,53680.95,82158.60,1215479.42,107028.65,239178.11,2383.51
7.563,227695.78,34767.25,83797.09,85507.90,1753272.50,87218.39,224377.50,1233.38
7.799,248673.47,28122.20,14205.68,86948.28,1473985.19,62963.89,285114.69,766.68
8.035,218936.99,29824.97,9702.65,108299.94,1675941.83,41699.99,239685.18,416.67
8.271,263737.77,30025.30,8101.85,91504.71,1903780.71,31177.95,236710.45,516.67
8.507,275158.55,37606.34,21613.14,109272.63,1598915.76,26169.69,258255.38,383.34
8.743,301886.19,38207.63,3100.27,97000.78,1913442.03,24116.73,246312.68,616.68
8.979,273584.58,41347.96,900.02,110245.35,1774404.34,23015.23,268005.20,533.34
9.215,282522.44,35802.64,900.02,115512.40,1663994.57,16958.27,269224.31,200.00
9.450,272823.05,39443.65,1400.06,105113.99,1738809.22,11403.74,252299.89,283.34
9.687,273635.36,37506.13,1100.03,98810.86,1784553.95,11253.64,249458.24,366.67
9.923,254961.38,36470.66,700.01,98777.32,1693489.49,9952.85,249965.65,383.34
10.159,227594.49,36671.07,1100.03,101794.51,1716195.35,11904.08,268174.49,350.00
10.396,234685.60,27187.41,300.00,108199.33,1620357.85,9752.74,255784.95,483.34
10.632,217772.91,27154.03,600.01,117324.38,1828759.22,16307.65,252773.54,466.67
10.868,153054.63,26586.51,900.02,110782.04,1759923.87,7101.45,209488.45,533.34
