C:\ICPMH\1\DATA\12G13l01.B\424_5.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  04:54:48 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
10.160,207754.28,29357.52,12004.05,75227.63,1230270.05,46010.85,193432.38,650.01
10.396,224100.62,28723.16,13004.75,84134.62,1358376.98,45559.65,190802.80,383.34
10.632,223341.19,26486.36,11703.85,80752.11,1273441.53,40296.68,195050.82,500.01
10.868,211801.57,29357.52,9202.38,73051.79,1149452.96,33432.14,180288.46,333.34
11.104,207906.03,27888.50,7601.63,65890.19,1077745.73,28623.56,171800.85,433.34
11.340,198398.56,27154.03,11203.53,66659.75,1162801.88,35436.10,183893.61,366.67
11.576,214635.14,30359.20,9502.54,76767.61,1312666.83,31678.86,216104.19,483.34
11.812,245733.04,32262.54,13705.28,87015.28,1439705.40,34233.70,227012.26,600.01
12.048,263788.53,37906.98,11203.53,88020.28,1464214.78,35836.92,238096.31,433.34
12.284,265869.10,31327.54,11603.79,82962.40,1424168.00,32380.15,211850.95,433.34
12.520,243553.45,33631.74,9002.28,81321.39,1338336.46,26069.55,206788.90,733.35
12.756,244263.09,31628.07,6201.08,77671.58,1319525.03,28072.66,204562.08,383.34
12.992,241222.05,34533.46,7801.71,79747.53,1304791.83,25869.25,198996.34,266.67
13.228,257801.81,30659.72,6301.12,77169.36,1230609.01,20111.64,193938.14,400.00
13.464,259526.57,30693.10,3000.25,72215.01,1278754.62,20862.52,198659.07,366.67
13.700,268406.74,40713.17,3600.37,75897.16,1227110.96,23866.38,197950.87,383.34
13.936,281963.73,34566.86,3000.25,86747.30,1356320.73,19911.40,226843.38,583.34
14.172,285265.66,39310.02,5500.85,81321.39,1412881.18,22714.84,221472.92,400.00
14.408,290041.83,42149.85,2300.15,92040.84,1444070.74,22314.32,227046.05,366.67
14.644,309769.78,40546.13,3400.33,91303.67,1457959.60,22064.00,232756.14,550.01
14.880,341797.52,45491.39,4700.62,95492.55,1466931.58,19911.40,243742.53,466.67
15.116,313483.92,42985.17,2200.14,97637.64,1551936.07,21563.37,229579.89,633.35
15.352,323765.36,40980.45,2900.24,95190.91,1545031.87,18609.96,219581.86,500.01
15.588,298225.28,42049.61,2600.19,88053.78,1548191.05,18710.07,225188.14,700.02
15.824,303259.24,39042.77,1500.06,84302.09,1433048.18,16157.51,220189.67,450.01
16.060,298937.09,36337.05,1900.10,88991.82,1434380.79,17709.02,212964.78,366.67
16.296,275666.31,43052.00,2000.11,85742.38,1484444.86,17058.37,214922.61,616.68
16.532,269777.18,37639.76,1100.03,85742.38,1377096.52,15556.96,218096.16,450.01
16.768,281608.16,36871.48,2300.15,91437.71,1479780.79,13255.05,232384.45,433.34
17.004,265818.37,36804.68,700.01,86479.31,1399446.13,13555.29,231438.27,516.67
17.240,256432.26,38474.87,1400.06,77972.90,1425569.56,11603.87,228059.53,316.67
17.476,224809.48,34032.50,2600.19,86345.31,1419653.35,13405.17,229748.80,333.34
17.712,246594.85,34500.07,2000.11,91303.67,1487626.99,12454.46,223668.20,416.67
17.948,226125.96,31027.02,2900.24,87316.77,1477753.16,11353.71,215969.18,366.67
18.184,198600.77,26886.96,1700.08,85742.38,1336682.16,10853.39,221675.54,466.67
18.420,213926.71,26419.59,3300.31,89862.93,1432433.53,12154.25,211108.40,466.67
18.656,189856.24,23348.64,5600.88,85072.45,1502113.22,11804.01,211648.46,616.68
18.892,185914.99,22781.23,3500.34,82995.86,1421893.39,11854.04,226877.15,183.33
19.128,180913.91,22948.12,3400.33,80182.84,1360599.93,9902.82,192926.68,383.34
19.365,192433.67,24149.70,2300.15,82024.66,1379531.96,9502.60,205304.33,233.33
19.601,153054.63,23982.81,2700.21,85842.86,1357291.44,9452.57,193904.38,166.67
19.837,191675.54,23415.39,3300.31,77336.77,1264222.49,9052.36,198355.55,550.01
20.073,154920.66,19143.62,3200.29,75361.54,1312224.54,10303.05,195522.87,200.00
20.309,158905.51,23181.75,3400.33,76633.69,1268013.50,10152.97,206350.28,350.00
20.545,159763.13,21312.75,2600.19,82259.08,1333149.64,8301.98,196939.16,350.00
20.781,160166.70,23181.75,4700.62,75763.27,1381955.89,8502.08,191679.28,383.34
21.017,153155.47,21746.61,2700.21,72382.37,1255009.21,9802.77,188173.59,316.67
21.253,156887.75,20778.79,1500.06,74156.41,1183330.69,11653.91,174663.27,283.34
21.489,154668.47,18576.36,1500.06,77905.94,1477069.66,8101.89,185376.32,183.33
21.725,146903.19,24884.05,1900.10,74323.79,1133973.07,10102.94,178806.19,366.67
21.961,147508.15,20945.65,1500.06,62979.52,1092200.51,8952.31,175909.41,300.00
22.197,162891.26,18476.25,2300.15,70976.64,1092572.68,10853.39,168837.94,383.34
22.433,145441.23,18976.78,400.00,65455.23,1008237.03,6951.39,160726.21,133.33
22.669,131433.02,20044.61,2000.11,61942.50,1072009.40,8101.89,158942.81,266.67
22.905,134808.11,20378.32,900.02,66860.51,1113425.42,8752.20,170891.74,350.00
23.141,148415.63,19577.43,1700.08,63882.78,1181998.07,9002.33,170723.38,166.67
23.377,147709.79,20344.95,2000.11,71679.49,1114937.62,8952.31,160827.17,133.33
23.613,162083.95,21512.99,1700.08,68567.09,1067814.67,9252.46,165774.55,316.67
23.849,156534.67,21112.51,1200.04,69771.82,1115501.49,9152.41,165875.52,266.67
24.085,162538.08,23882.68,1500.06,66927.43,1051522.58,9252.46,164327.18,366.67
24.321,157694.82,21412.87,4000.45,68466.68,1075886.45,8752.20,190600.54,416.67
24.557,148667.70,20144.73,4000.45,66425.53,1065531.66,8352.01,163014.60,316.67
24.793,155828.53,21646.49,1200.04,63247.15,973873.46,8652.16,157462.39,233.33
25.029,183389.02,19677.54,5900.98,59065.95,1179160.57,9352.52,158673.64,283.34
25.265,148768.55,21145.89,1500.06,67195.11,987485.47,9602.65,158068.00,433.34
25.501,147760.21,20778.79,2500.18,63481.32,1027350.41,7501.62,166178.49,233.33
25.737,146953.57,19310.47,1400.06,70708.90,1019141.43,9702.71,176650.41,183.33
25.973,146651.11,20311.58,3400.33,66793.59,939206.56,8151.91,158303.52,366.67
26.209,124332.33,19143.62,2000.11,63916.23,977835.18,7801.75,168568.59,250.00
26.445,132138.21,18109.21,2100.12,62343.91,1028357.15,10503.17,153391.95,466.67
26.681,226531.08,20311.58,2100.12,57293.41,1027774.34,13955.60,162408.84,450.01
26.917,121009.57,16040.56,1600.07,64451.52,1051045.04,12554.54,160187.80,400.00
27.153,124281.97,17375.14,1800.09,94420.10,1040704.81,10052.91,161769.40,200.00
27.389,126296.07,15973.83,1900.10,66960.89,938046.70,7751.73,157967.08,483.34
27.625,132641.95,19744.28,2300.15,64852.99,970124.05,7851.77,173383.57,183.33
27.861,125641.48,15373.30,3100.27,59099.39,991152.85,7551.64,144951.39,283.34
28.097,119046.43,15673.56,2900.24,57360.30,948064.77,9152.41,156116.72,266.67
28.334,130979.70,13972.15,1400.06,58062.60,1018294.26,9802.77,155948.49,250.00
28.570,123325.37,26119.15,2100.12,62143.21,985179.90,10853.39,164125.25,216.67
28.806,112101.59,16807.93,4100.47,62076.31,968645.43,7851.77,152786.51,383.34
29.042,150432.44,15406.67,2100.12,58162.93,888881.27,8452.06,152483.79,250.00
29.278,138637.31,16908.03,2400.16,61574.55,893981.07,8602.13,166683.40,300.00
29.514,145239.62,19110.25,1400.06,53147.05,966322.38,8352.01,158875.51,500.01
29.750,137982.27,19310.47,1600.07,53982.94,991840.16,6651.27,162408.84,233.33
29.986,135815.73,19143.62,1900.10,59734.87,930352.46,9552.63,162004.98,416.67
30.222,140300.27,17275.05,1300.05,61842.14,923504.12,9102.38,143035.19,316.67
30.458,139544.36,20278.21,1400.06,54852.30,970388.01,7751.73,147002.30,283.34
30.694,157039.07,20878.90,2200.14,57560.95,901922.87,9402.54,169342.94,83.33
30.930,133548.66,19343.84,1100.03,54818.86,939417.31,9352.52,170420.35,350.00
31.166,164960.18,20044.61,1900.10,58564.27,934093.87,8001.84,150398.60,233.33
31.402,142920.96,18743.20,1600.07,50071.36,918764.67,6151.09,171969.23,300.00
31.638,151592.20,29858.35,1600.07,57594.40,867551.48,7201.49,154670.17,483.34
31.874,156837.31,21679.86,1400.06,58898.72,913973.56,77823.92,159649.42,350.00
32.110,152146.90,23014.87,1400.06,54751.98,1190286.55,6401.18,168804.27,366.67
32.346,162437.15,20411.70,1700.08,53548.27,883095.23,7901.80,156621.31,66.67
32.582,175914.20,22881.36,500.01,58363.60,897451.97,6601.25,164259.90,200.00
32.818,170158.72,22847.99,1800.09,58764.93,939891.72,7801.75,182343.66,333.34
33.054,162285.76,21779.98,600.01,61039.35,903869.45,7051.43,168029.95,333.34
33.290,160469.44,21613.11,800.02,54885.74,807847.23,9302.49,166245.79,200.00
33.526,156484.23,30592.93,1500.06,62645.00,872750.31,8201.94,193769.54,350.00
33.762,156383.33,20011.24,4100.47,55487.62,1031694.94,37139.66,156554.02,316.67
33.998,151340.07,20077.99,1500.06,58965.61,1032065.84,8602.13,140379.76,133.33
34.234,148818.96,17375.14,1100.03,56925.55,975775.02,7601.66,154737.44,183.33
34.470,139242.02,17008.12,500.01,63414.41,852593.67,6801.33,142564.57,266.67
34.706,139141.23,19410.58,500.01,52077.19,824653.34,7251.51,166515.06,300.00
34.942,139846.73,15940.47,1000.03,55019.48,827901.09,6551.24,174595.92,166.67
35.178,134455.46,15473.39,1600.07,50940.52,914289.38,6951.39,150970.32,250.00
35.414,134858.49,16607.75,1200.04,56658.02,944109.59,8201.94,153190.12,66.67
35.650,129972.35,19243.73,1400.06,54216.99,909973.26,6401.18,154468.35,250.00
35.886,133649.42,17208.31,3300.31,56691.46,892613.98,6251.12,156924.09,150.00
36.122,113812.37,17174.95,1100.03,58898.72,904342.79,8301.98,147943.77,183.33
36.358,125490.40,17208.31,1000.03,51809.73,875376.48,6801.33,145052.23,166.67
36.594,119751.11,15406.67,1400.06,50439.08,911710.08,7751.73,132348.77,416.67
36.830,134203.56,16374.19,1500.06,50071.36,888408.13,7551.64,136447.80,133.33
37.066,121714.35,16374.19,1100.03,57193.08,878791.04,5150.76,138732.93,100.00
37.302,117486.11,17842.27,600.01,56925.55,885885.18,6551.24,144010.06,183.33
37.539,134808.11,15039.69,400.00,60035.89,852488.69,8251.96,149726.01,200.00
37.775,127303.20,18309.41,1300.05,52244.35,938415.74,7301.53,140245.30,166.67
38.011,135362.28,18609.72,1200.04,56056.09,952970.33,5600.90,137287.88,300.00
38.247,126447.15,16107.28,1300.05,53849.20,836914.47,8251.96,137758.35,200.00
38.483,134556.22,18175.94,600.01,53849.20,846876.09,5800.97,140783.08,266.67
38.719,137629.56,18709.83,1700.08,54517.92,950491.04,7151.47,137724.73,83.33
38.954,132087.83,16274.10,1500.06,56223.29,890195.53,5100.75,138800.13,250.00
39.191,132843.44,18209.31,1100.03,49837.36,863351.48,7201.49,139909.23,216.67
39.427,131483.39,16040.56,1200.04,48767.70,928613.79,7001.41,136683.01,250.00
39.663,124735.12,16307.47,600.01,51976.89,886305.68,7501.62,127209.60,116.67
39.899,116177.55,16741.20,1300.05,54718.54,907657.74,8452.06,135876.56,200.00
40.135,113208.54,16240.74,300.00,53849.20,898346.11,13805.48,131777.67,283.34
40.371,123627.44,14906.24,700.01,80919.54,852908.42,6151.09,161500.22,316.67
40.607,110491.56,17508.61,1200.04,53447.96,839273.26,4500.58,129459.90,283.34
40.843,104304.43,15873.74,2400.16,55788.57,766918.72,5800.97,124690.97,200.00
41.079,122318.46,15373.30,500.01,54417.61,861829.32,7451.60,133961.39,183.33
41.315,104103.27,13538.48,700.01,53748.89,856266.33,7051.43,133356.64,200.00
41.551,108630.18,14105.59,600.01,49837.36,887304.41,7451.60,137926.37,216.67
41.787,86710.49,27254.18,1300.05,49269.10,809731.17,6401.18,139505.91,233.33
42.023,92539.71,11970.69,1700.08,50739.95,769581.66,7151.47,127444.68,66.67
42.259,88418.86,9802.70,700.01,49636.80,819782.54,8502.08,128922.48,150.00
42.495,83193.80,10736.57,700.01,50639.65,765926.82,5951.02,203280.13,183.33
42.730,83193.80,12037.40,1100.03,45057.79,832564.47,8802.23,122374.13,200.00
42.967,175358.78,10503.10,300.00,49670.22,799109.98,6751.31,124254.43,216.67
43.203,76915.68,10836.63,800.02,47029.63,782432.34,6201.11,177020.90,200.00
43.439,80531.60,11336.94,800.02,52378.09,867971.60,7101.45,156621.31,183.33
43.675,83444.96,9802.70,700.01,51007.39,773968.72,11253.64,135540.56,250.00
43.911,79577.33,9802.70,500.01,49101.96,803818.18,7401.58,129963.73,133.33
44.147,81285.02,10136.22,1700.08,46361.19,887830.10,5500.87,126168.52,50.00
44.383,79878.68,10436.39,1200.04,48065.76,827482.15,7501.62,124052.95,183.33
44.619,73350.69,9435.83,2100.12,52913.02,875061.35,5750.95,118177.82,116.67
44.855,80983.64,10369.69,6401.15,49837.36,812295.82,5450.85,129594.25,116.67
45.091,80682.28,11537.07,500.01,46728.83,822924.73,5100.75,119856.23,166.67
45.327,85554.93,10503.10,1000.03,49636.80,810620.92,6301.14,156083.06,116.67
45.563,73702.14,9802.70,2000.11,49536.52,816431.46,6451.20,120460.48,350.00
45.799,76112.24,12104.11,700.01,51341.70,787292.89,5650.92,126302.85,266.67
46.035,85052.54,10536.45,400.00,44088.66,768171.94,6451.20,137086.27,166.67
46.271,83545.43,11437.01,1600.07,49001.69,1666510.39,5901.00,130870.67,150.00
46.508,82490.52,11270.23,1000.03,44222.34,825839.76,5951.02,175808.39,216.67
46.744,87062.20,11837.27,2100.12,53213.93,772662.96,5700.94,140917.52,66.67
46.980,117133.80,11103.46,1400.06,51007.39,863088.98,5700.94,122575.60,133.33
47.216,90730.44,10369.69,1300.05,72717.07,822296.31,45309.01,122038.39,283.34
47.452,86660.25,12771.25,300.00,48801.12,2005103.76,6251.12,126302.85,133.33
47.688,91383.77,10269.63,800.02,46595.13,774615.35,3950.45,128015.64,450.01
47.924,83444.96,13771.99,900.02,48801.12,876899.82,6101.07,137287.88,283.34
48.160,86258.30,11236.88,800.02,67128.20,703229.56,4600.61,139472.30,216.67
48.396,90680.19,11603.78,800.02,43687.67,824600.90,6001.04,160793.51,200.00
48.632,85605.17,10569.81,1100.03,46561.71,784940.94,4600.61,121803.39,133.33
48.868,80431.14,11403.65,1300.05,45893.29,806015.79,6501.22,129124.01,66.67
49.104,98320.54,17241.68,700.01,47363.86,742135.47,5200.78,116231.07,116.67
49.340,93896.77,12771.25,800.02,46494.87,805911.10,5700.94,120158.35,33.33
49.576,94801.56,12170.83,1300.05,45124.63,815279.66,5550.89,125093.91,350.00
49.812,100030.03,15640.20,700.01,53481.40,827691.62,5150.76,134734.15,66.67
50.048,113611.10,13938.79,1000.03,52444.95,764621.65,4250.52,128049.24,150.00
50.284,115422.70,13538.48,2300.15,52612.11,873170.53,5700.94,128149.98,166.67
50.520,107976.22,17909.01,200.00,50505.94,869966.91,5350.82,129862.98,100.00
50.756,114214.93,15006.32,1700.08,48901.40,749436.49,7451.60,133323.06,300.00
50.992,105109.13,16774.57,1100.03,52210.92,851229.61,5951.02,151979.27,166.67
51.228,120808.21,17842.27,900.02,52578.68,790743.13,5400.84,134700.55,133.33
51.464,123426.08,18276.04,1200.04,51141.10,840793.67,7101.45,136582.20,166.67
51.700,130274.56,17842.27,1400.06,52077.19,922714.18,5700.94,127075.26,200.00
51.936,134606.59,20945.65,800.02,51174.53,770051.68,6651.27,130501.17,183.33
52.172,161428.02,15173.13,1300.05,49402.80,758723.45,5850.99,123146.38,83.33
52.408,111095.30,15006.32,1100.03,45692.77,1226835.18,5500.87,123549.29,83.33
52.644,114315.59,15706.93,1000.03,47698.10,765965.01,6251.12,112338.24,100.00
52.880,130828.60,14672.71,1100.03,49035.10,748288.88,5850.99,125664.79,183.33
53.116,114013.65,16541.02,2200.14,48734.27,734472.53,6051.05,119151.26,250.00
53.352,98270.28,14505.91,800.02,49269.10,826801.09,5800.97,152988.32,200.00
53.588,94499.96,21279.38,2100.12,49803.93,893139.77,5550.89,120964.05,50.00
53.824,86107.59,13538.48,1000.03,46695.40,1502940.37,6251.12,125161.08,266.67
54.060,85806.14,10803.28,900.02,48065.76,776798.06,5700.94,122978.50,116.67
54.296,82339.85,10669.86,1600.07,45726.19,764360.56,6101.07,114519.47,183.33
54.532,83796.61,10269.63,1500.06,62611.54,779871.94,5000.72,119386.24,166.67
54.768,68882.91,10536.45,900.02,51207.97,828372.58,5300.81,135406.16,133.33
55.004,82641.22,11236.88,1000.03,57728.17,932249.43,7701.71,138766.54,150.00
55.240,85655.42,12070.76,1100.03,57560.95,865661.35,6851.35,130837.09,216.67
55.477,82842.15,12304.25,1300.05,49402.80,861829.32,6301.14,132113.60,216.67
55.713,89624.87,10403.04,5100.73,99213.11,914342.21,6351.16,134431.76,150.00
55.949,91031.98,11870.62,1700.08,58831.83,898924.63,6951.39,136212.58,100.00
56.185,91635.05,14172.31,2400.16,57059.32,864138.98,6751.31,144615.17,350.00
56.421,97918.34,13771.99,600.01,59801.76,1716224.06,6951.39,139270.64,250.00
56.657,103550.05,14272.39,1800.09,53514.84,850004.51,11403.74,129862.98,300.00
56.893,98622.23,14672.71,1300.05,52077.19,860622.09,6951.39,140951.13,116.67
57.129,107221.67,14739.43,3500.34,52378.09,1055978.83,7601.66,134834.93,300.00
57.365,96259.34,15740.29,700.01,50405.65,794193.96,7101.45,204190.97,183.33
57.601,106869.58,11970.69,1300.05,51575.71,921713.59,8902.28,132886.30,500.01
57.837,97918.34,15907.11,2300.15,48767.70,792886.79,7001.41,129392.72,283.34
58.073,110340.63,13371.69,2100.12,45559.09,805387.76,7251.51,122777.04,383.34
58.309,92187.89,12137.47,1100.03,45091.21,782380.05,6601.25,157428.75,200.00
58.545,98873.61,15440.03,1200.04,54584.80,832564.47,6051.05,129258.38,166.67
58.781,100532.85,18709.83,900.02,49101.96,751209.93,8402.03,135742.17,333.34
59.017,96108.53,14539.27,1200.04,51508.85,750844.74,9302.49,126067.78,200.00
59.253,99024.43,22981.49,4200.50,45425.40,796338.01,7801.75,130433.99,383.34
59.489,106517.47,12471.03,1700.08,51742.87,729417.99,6801.33,201289.88,433.34
59.725,172632.35,15206.49,1900.10,49068.53,847610.27,7001.41,127646.19,333.34
59.961,225872.81,14539.27,600.01,65622.51,740884.05,6001.04,118815.58,316.67
60.197,110089.09,14639.35,1900.10,41816.45,774961.15,7251.51,120393.36,383.34
60.433,104958.27,22981.49,1600.07,47096.47,765978.97,6401.18,113277.82,466.67
60.669,121915.71,14505.91,900.02,68533.61,776998.41,6001.04,151306.63,233.33
60.905,115322.02,14272.39,2000.11,46762.25,743751.77,9902.82,114049.63,333.34
61.141,107573.81,13805.35,2200.14,42852.28,720927.26,5850.99,127478.25,300.00
61.377,236256.16,14839.52,1000.03,44088.66,790429.36,6351.16,106232.35,383.34
61.613,107171.38,13771.99,800.02,86412.32,722697.87,7051.43,114116.75,33.33
61.849,102795.71,13338.33,2300.15,42651.79,742917.55,7951.82,101704.65,216.67
62.085,97968.62,13605.20,2500.18,45124.63,701356.75,6201.11,100799.25,283.34
62.321,98270.28,12437.68,1400.06,41549.15,1805478.95,7351.56,99625.68,250.00
62.557,109334.45,13271.61,1500.06,43253.26,726343.33,6801.33,109687.62,483.34
62.793,95706.38,13505.12,3300.31,42551.55,674482.24,6901.37,117405.80,283.34
63.029,114667.82,17942.37,3400.33,58363.60,737339.18,7301.53,115761.19,316.67
63.265,121865.38,16174.01,3100.27,78106.85,745837.66,16457.79,120628.34,333.34
63.501,126799.62,16374.19,1100.03,42718.62,738277.46,6401.18,108882.43,350.00
63.737,130375.30,16641.11,500.01,43052.77,698027.60,6301.14,111163.87,416.67
63.973,116076.92,24416.74,1100.03,74558.11,782954.95,6801.33,108882.43,200.00
64.209,149978.62,20111.36,3300.31,45291.72,770678.44,7151.47,142127.59,383.34
64.445,272416.90,17174.95,2100.12,85574.89,928192.31,7201.49,100396.89,500.01
64.682,183995.23,19577.43,2000.11,43153.02,610965.79,8502.08,108211.49,300.00
64.918,163849.99,20144.73,2100.12,43186.43,786456.56,8802.23,109217.91,183.33
65.154,137579.18,21045.77,3100.27,82292.58,666329.12,10503.17,111365.18,350.00
65.390,156332.89,28289.13,2500.18,70039.54,648011.15,7301.53,102107.06,216.67
65.626,151541.78,23248.51,2100.12,39277.26,667990.49,8301.98,98686.87,216.67
65.862,248065.07,27154.03,2500.18,37105.87,708328.82,13355.13,107070.93,283.34
66.098,172228.46,26486.36,2100.12,35970.18,617902.60,9052.36,105729.22,216.67
66.334,172834.27,22614.36,4200.50,38074.61,609982.39,9202.44,97546.97,333.34
66.570,196881.85,51407.46,2000.11,105818.20,751522.87,8452.06,106701.96,283.34
66.806,182934.38,26085.77,2400.16,40513.40,579576.33,8352.01,170858.08,216.67
67.042,331658.55,29591.24,3100.27,34266.77,588103.38,123235.55,98083.38,266.67
67.278,175813.22,21946.85,4000.45,32129.40,518558.95,10753.33,170790.73,133.33
67.514,153659.79,17808.91,4800.65,24416.98,412650.94,9552.63,68839.70,166.67
67.750,137276.85,14906.24,8201.89,28456.40,347664.05,9102.38,95267.37,116.67
67.986,201887.43,20411.70,6201.08,17608.83,323915.56,9252.46,56025.91,366.67
68.222,86559.77,11236.88,8301.94,15540.21,266713.95,26870.76,43455.71,200.00
68.458,104807.39,10002.81,7001.38,15640.30,249361.26,8001.84,53384.05,83.33
68.694,99124.99,9335.78,7601.63,48934.83,223668.07,8452.06,36138.54,150.00
68.930,67628.11,9068.98,7601.63,21913.68,324781.40,11353.71,36606.21,150.00
69.166,61204.95,10769.92,8702.13,35235.35,225795.05,7001.41,68103.41,83.33
69.402,57342.14,10636.51,8902.23,12537.81,540919.74,7051.43,36338.97,50.00
69.638,74354.83,7768.36,8201.89,10903.39,192855.17,27221.31,29058.26,166.67
69.874,51825.26,9335.78,9302.43,27955.59,202917.80,6201.11,28657.58,100.00
70.110,45858.95,7768.36,9802.70,11470.42,185274.06,5951.02,85649.50,116.67
70.346,46560.76,6901.34,7701.67,12237.60,191641.98,15506.92,28457.24,66.67
70.582,46209.85,7868.41,9802.70,9936.15,176332.51,6951.39,25953.22,50.00
70.818,42701.11,17575.34,9302.43,8301.96,192349.63,5550.89,31495.95,366.67
71.054,44555.65,5500.85,7801.71,12437.74,588103.38,8101.89,30393.93,16.67
71.290,45307.54,5934.32,8702.13,9702.68,179918.69,5700.94,24784.80,416.67
71.526,45508.05,6667.92,7401.54,9669.33,182545.65,5850.99,24651.27,50.00
71.762,38792.19,5034.05,5700.91,9335.82,178504.35,5800.97,51611.91,166.67
71.998,131130.81,7568.28,6901.34,31060.81,165225.08,5700.94,24718.04,66.67
72.234,35485.30,4500.57,7901.76,9102.36,147518.17,5000.72,24384.22,66.67
72.470,36787.94,4000.45,5900.98,35736.37,143837.76,4800.66,22047.68,83.33
72.706,27371.01,3667.04,5500.85,7168.13,119908.76,4100.48,12771.48,100.00
72.942,18609.72,2933.57,3600.37,11970.75,78977.53,2650.20,9035.75,16.67
73.178,10703.21,1866.76,1500.06,2200.14,46311.10,2400.17,5567.58,33.33
73.414,4750.63,400.00,400.00,1366.72,33281.57,2200.14,2500.18,0.00
73.651,4100.47,133.33,700.01,966.69,28372.95,3100.28,1566.74,0.00
73.887,2450.17,233.33,1100.03,700.01,22414.32,2400.17,666.68,0.00
74.123,950.03,0.00,200.00,433.34,20311.76,1850.10,666.68,33.33
74.359,1000.03,0.00,500.01,133.33,19160.47,3150.29,233.33,0.00
74.595,300.00,166.67,700.01,533.34,18059.30,2850.23,133.33,0.00
74.831,250.00,66.67,700.01,566.68,17158.40,2900.24,133.33,0.00
75.067,550.01,133.33,200.00,200.00,17108.35,2700.21,0.00,0.00
75.303,100.00,33.33,1200.04,400.00,17809.04,2150.13,0.00,0.00
75.539,400.00,66.67,700.01,166.67,17208.44,2900.24,0.00,0.00
75.775,200.00,66.67,700.01,333.34,16557.82,2500.18,0.00,0.00
76.010,100.00,0.00,100.00,400.00,17558.79,2300.15,0.00,0.00
76.247,150.00,0.00,400.00,233.33,19110.41,2100.13,0.00,0.00
