C:\ICPMH\1\DATA\12G13l01.B\414_1.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  03:25:08 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
0.246,200.00,66.67,400.00,466.67,15656.99,2600.19,0.00,0.00
0.482,300.00,33.33,0.00,200.00,18810.09,3200.29,0.00,0.00
0.718,300.00,66.67,500.01,466.67,15807.13,3150.29,0.00,0.00
0.954,150.00,0.00,100.00,500.01,17158.40,2650.20,0.00,0.00
1.190,250.00,66.67,900.02,300.00,17208.44,1650.08,0.00,0.00
1.426,150.00,33.33,0.00,400.00,18509.77,2500.18,0.00,0.00
1.662,300.00,33.33,900.02,400.00,16207.49,2800.23,0.00,0.00
1.898,450.01,0.00,600.01,366.67,19460.80,2550.19,0.00,0.00
2.134,400.00,0.00,400.00,266.67,18559.82,2550.19,0.00,0.00
2.370,0.00,166.67,700.01,200.00,17358.59,2750.22,0.00,0.00
2.606,150.00,0.00,0.00,200.00,18609.88,3100.28,0.00,0.00
2.843,200.00,0.00,600.01,300.00,19560.91,2700.21,0.00,0.00
3.079,50.00,0.00,900.02,333.34,17158.40,2950.25,0.00,0.00
3.315,200.00,0.00,600.01,133.33,18359.61,2400.17,0.00,0.00
3.551,200.00,0.00,200.00,33.33,19811.19,2500.18,0.00,16.67
3.787,350.00,66.67,400.00,233.33,19210.52,3100.28,0.00,0.00
4.023,200.00,0.00,400.00,333.34,17758.99,3550.36,0.00,0.00
4.259,0.00,0.00,0.00,566.68,19310.63,2800.23,0.00,0.00
4.495,150.00,0.00,500.01,300.00,18960.25,2000.11,0.00,0.00
4.731,250.00,66.67,400.00,433.34,16257.54,2750.22,0.00,0.00
4.967,200.00,0.00,0.00,400.00,17959.20,3050.27,0.00,0.00
5.203,50.00,0.00,900.02,400.00,18059.30,3300.31,0.00,0.00
5.439,250.00,0.00,400.00,600.01,17008.25,2700.21,0.00,0.00
