C:\ICPMH\1\DATA\12G13l01.B\412_3.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  01:50:21 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
0.246,200.00,133.33,1200.04,566.68,20562.05,2400.17,300.00,0.00
0.482,350.00,0.00,400.00,300.00,17859.09,3450.34,800.02,0.00
0.718,100.00,66.67,400.00,433.34,20361.82,2750.22,0.00,0.00
0.954,400.00,0.00,500.01,133.33,18259.51,2600.19,200.00,0.00
1.190,50.00,133.33,900.02,600.01,17008.25,1650.08,0.00,0.00
1.426,0.00,33.33,400.00,300.00,23015.10,2800.23,33.33,0.00
1.662,100.00,33.33,500.01,266.67,19761.13,2350.16,0.00,0.00
1.898,300.00,0.00,600.01,300.00,17608.84,2600.19,33.33,0.00
2.134,100.00,0.00,200.00,400.00,20111.53,3200.29,0.00,0.00
2.370,50.00,66.67,500.01,633.34,16657.91,2900.24,0.00,0.00
2.606,250.00,66.67,800.02,300.00,18109.35,3150.29,0.00,0.00
2.842,350.00,0.00,500.01,200.00,19010.31,3250.30,0.00,0.00
3.078,250.00,66.67,300.00,733.35,16357.63,3050.27,0.00,0.00
3.314,50.00,0.00,200.00,100.00,19010.31,3100.28,0.00,0.00
3.550,50.00,0.00,600.01,433.34,17608.84,3650.38,0.00,0.00
3.786,0.00,33.33,200.00,500.01,21162.77,2650.20,0.00,0.00
4.022,200.00,0.00,200.00,266.67,18109.35,2350.16,0.00,0.00
4.258,400.00,66.67,500.01,366.67,18659.93,2550.19,0.00,0.00
4.494,100.00,0.00,300.00,366.67,17758.99,2750.22,0.00,0.00
4.730,50.00,33.33,400.00,433.34,18910.19,3300.31,0.00,0.00
4.966,200.00,33.33,0.00,566.68,18609.88,1950.11,0.00,0.00
5.202,250.00,33.33,500.01,333.34,17458.69,2450.17,0.00,0.00
5.438,300.00,0.00,800.02,366.67,18910.19,3100.28,0.00,0.00
5.674,100.00,0.00,900.02,233.33,19310.63,2650.20,0.00,0.00
5.911,250.00,0.00,300.00,400.00,17758.99,2150.13,0.00,0.00
6.147,250.00,0.00,700.01,166.67,18810.09,2300.15,0.00,0.00
6.383,100.00,0.00,600.01,266.67,18009.25,2400.17,0.00,0.00
6.619,150.00,0.00,600.01,433.34,19811.19,3600.37,0.00,0.00
6.855,200.00,66.67,500.01,633.34,17008.25,4100.48,1300.05,600.01
7.091,23315.25,4900.68,28522.87,4834.00,151098.48,109141.76,53785.33,9102.54
7.327,189906.77,28956.87,148618.83,17875.77,462985.02,386092.95,253619.41,17876.47
7.563,659847.04,48666.43,291165.70,94520.64,851124.82,582555.97,242626.65,23984.31
7.799,396104.87,54516.68,103601.10,44422.84,759506.22,564421.89,228937.94,25670.21
8.035,397842.93,61305.38,139243.35,64819.54,685133.66,527230.43,180456.92,24635.28
8.271,463758.26,58027.76,77970.67,62544.64,1012100.41,593466.03,218805.21,14272.92
8.507,376282.11,50906.02,86711.01,74792.43,1153726.39,469098.74,253856.22,10670.16
8.743,328144.32,50438.02,102092.39,74390.73,1333454.13,314317.83,266853.88,9219.28
8.979,325241.90,34466.67,27821.76,86378.83,1283252.08,192359.06,232350.67,6001.11
9.215,264549.66,34299.68,41648.74,84771.01,1405718.49,216237.38,259304.56,4300.57
9.450,259526.57,29591.24,31327.59,88020.28,1398687.92,106928.05,286504.56,3150.30
9.687,200876.09,28890.09,11203.53,92141.37,1395517.32,69940.50,230221.86,5600.96
9.923,196679.66,27421.10,7001.38,93883.89,1473703.74,60153.96,221776.88,4917.41
10.159,197994.08,24283.22,2200.14,93917.41,1589668.00,48016.27,210197.17,6284.55
10.395,179499.70,27721.57,42450.63,85172.93,1369480.01,38091.72,247428.77,8518.89
10.631,190614.26,23348.64,2700.21,93213.67,1467557.75,29374.82,211580.91,9802.95
10.867,179651.22,24850.67,1500.06,93481.76,1545991.15,25368.51,232350.67,10136.49
11.103,177883.61,27154.03,1100.03,81991.16,1517122.10,20862.52,208678.54,12221.25
11.339,182984.90,26252.68,1800.09,83699.20,1567174.74,21062.76,207632.48,8902.43
11.575,170713.99,25384.75,700.01,87852.77,1363678.64,14956.44,225728.59,8185.39
11.811,184500.42,24583.63,1000.03,92711.02,1520683.33,11353.71,228397.38,5284.19
12.047,167735.92,20178.10,1200.04,87953.28,1639984.80,12454.46,214213.73,4283.90
12.283,158855.06,20478.44,900.02,94889.28,1611810.88,9602.65,233060.31,3900.47
12.519,148062.70,21846.73,600.01,92677.51,1498994.27,10503.17,205844.15,4417.27
12.755,155273.71,20712.04,1600.07,91538.21,1557852.38,11153.58,204325.92,3300.33
12.991,154769.34,21012.39,700.01,93548.78,1514284.60,9452.57,241341.83,3100.30
13.226,148113.11,20912.28,1000.03,86077.34,1430084.31,9452.57,228262.23,2333.50
13.463,131382.67,16841.30,1300.05,91672.25,1439555.99,7001.41,210399.68,1900.11
13.699,150987.08,21246.01,500.01,92107.85,1606319.66,7501.62,221236.53,1750.09
13.935,163446.33,20278.21,1100.03,88455.79,1502894.37,8552.11,223026.47,950.03
14.171,151894.77,21679.86,1300.05,92744.53,1473301.60,8051.87,224039.70,750.02
14.407,166575.10,25284.61,800.02,82460.03,1490849.35,7651.69,221135.23,883.36
14.643,168139.68,23048.24,900.02,100520.52,1650576.60,6701.29,232958.91,633.35
14.880,150129.87,20378.32,1200.04,94386.58,1533440.66,7501.62,224850.36,516.67
15.116,174904.34,24349.98,800.02,98039.88,1626526.79,5450.85,238130.12,583.34
15.352,187279.15,26820.19,200.00,92543.47,1556525.52,6001.04,226167.75,550.01
15.588,180206.80,24149.70,1000.03,94487.13,1597542.91,5250.79,238806.22,466.67
15.824,200522.12,30225.64,500.01,87249.78,1375867.32,5100.75,230998.98,733.35
16.060,232608.65,32195.76,800.02,87082.29,1559420.45,5450.85,238366.75,600.01
16.296,253642.78,35836.04,1000.03,86713.80,1431451.30,5500.87,229782.61,416.67
16.532,273483.04,38241.03,400.00,92442.95,1552005.02,6801.33,234479.71,483.34
16.768,295073.47,39310.02,600.01,81153.95,1338026.30,5100.75,227620.33,566.68
17.004,322492.59,40379.08,400.00,93180.16,1475495.83,5350.82,231134.15,600.01
17.240,325649.23,40746.58,100.00,86345.31,1475633.72,5550.89,228194.68,483.34
17.476,290397.59,36771.27,1000.03,93783.36,1432376.11,5700.94,234479.71,683.35
17.712,270538.58,39410.25,700.01,95626.61,1637566.64,6101.07,242694.29,383.34
17.948,295530.96,36704.47,200.00,91571.71,1393018.68,5750.95,222790.04,683.35
18.184,234888.24,30092.08,1400.06,85809.36,1350530.79,5850.99,220932.62,716.68
18.420,231747.51,28556.22,700.01,88723.81,1471095.93,5650.92,258661.51,616.68
18.656,225417.07,28489.45,800.02,95760.66,1587536.95,4650.62,229850.18,766.68
18.892,175661.73,26753.42,700.01,97738.19,1542969.76,5500.87,235054.29,516.67
19.128,183692.13,25751.95,700.01,92945.59,1365505.21,4750.65,236271.02,916.69
19.364,207551.98,22046.98,2100.12,97671.15,1529678.35,5050.73,225390.83,533.34
19.600,178540.14,24349.98,1300.05,95894.72,1488930.89,4350.54,236879.43,400.00
19.836,173086.72,22347.35,1200.04,87249.78,1395350.71,3950.45,219919.52,533.34
20.072,157745.28,22113.73,1000.03,93247.18,1511165.66,5250.79,235459.84,500.01
20.308,162487.60,21012.39,1000.03,91437.71,1409228.06,4300.53,212661.01,466.67
20.544,156232.02,22547.60,1000.03,92174.87,1358130.01,5750.95,210973.43,550.01
20.780,182328.21,20144.73,900.02,82192.11,1489223.86,4400.56,230357.00,650.01
21.016,173137.21,23448.77,700.01,89862.93,1372156.77,5750.95,230897.63,433.34
21.252,154718.91,20812.16,900.02,98375.08,1247530.59,4300.53,212323.47,500.01
21.488,139947.51,19777.65,100.00,85340.41,1554543.78,5250.79,224951.70,433.34
21.724,162437.15,22013.60,700.01,83665.71,1469734.70,4400.56,213234.80,500.01
21.960,178944.17,23014.87,600.01,88723.81,1335481.67,3500.35,199266.15,466.67
22.196,161983.05,20278.21,1100.03,80819.07,1350605.50,5050.73,233736.19,683.35
