C:\ICPMH\1\DATA\12G13l01.B\424_3.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  04:46:04 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
13.700,35635.61,4500.57,6401.15,91270.17,1517621.81,10853.39,232654.79,550.01
13.936,36838.05,5734.26,6201.08,88388.80,1482871.03,11153.58,213808.66,716.68
14.172,42250.04,4800.65,6801.30,92878.56,1523854.04,11804.01,221236.53,983.36
14.408,32329.31,4900.68,7701.67,93414.74,1557737.44,10503.17,208104.89,750.02
14.644,31628.05,5300.79,9402.49,93280.69,1407648.47,12054.18,228937.94,816.69
14.880,38691.97,4733.96,8602.08,96833.20,1484749.25,10102.94,215665.32,833.35
15.116,34934.22,5000.70,10002.81,92644.00,1469912.73,11653.91,217758.53,600.01
15.352,37539.51,5100.73,7901.76,94219.02,1435259.60,9952.85,221439.17,900.03
15.588,36787.94,4833.99,10703.22,96296.93,1431893.59,10002.88,210500.92,916.69
15.824,39343.40,5567.54,13004.75,95157.39,1554854.04,10152.97,221709.31,766.68
16.060,37739.93,3667.04,8802.18,90767.56,1640243.40,14756.27,229343.36,750.02
16.296,39343.40,6167.73,11703.85,86479.31,1538673.37,12304.36,212390.97,650.01
16.532,45608.30,4733.96,10002.81,86747.30,1509413.71,12854.75,225458.35,783.35
16.768,44154.65,5967.67,11303.60,93582.29,1450980.70,11453.77,226066.41,1116.71
17.004,44104.52,6667.92,12204.19,90633.54,1514646.52,12754.68,217049.50,816.69
17.240,44204.77,4900.68,14505.92,90700.55,1438401.50,11403.74,213369.85,683.35
17.476,49067.48,6634.57,16807.95,88053.78,1603418.98,11403.74,213808.66,416.67
17.712,47563.41,6034.36,9202.38,87752.28,1433375.52,10553.20,212087.21,600.01
17.948,45006.78,6201.08,9702.65,87484.28,1518667.22,10052.91,200311.72,500.01
18.184,44104.52,6034.36,8902.23,85675.38,1420061.16,10903.42,206552.69,766.68
18.420,49468.58,5600.88,8902.23,83833.17,1412502.08,9902.82,220257.22,700.02
18.656,47463.14,6267.77,7401.54,88053.78,1527966.64,11703.94,220763.76,633.35
18.892,43603.30,5700.91,11503.72,85708.87,1432014.29,12954.83,217893.59,600.01
19.128,44204.77,6401.15,8702.13,84570.04,1406384.80,10953.45,208813.55,600.01
19.364,46259.98,5334.13,7701.67,78910.42,1411657.75,9002.33,208948.52,650.01
19.600,49819.56,5234.10,9202.38,85407.42,1444174.15,10353.08,210872.17,700.02
19.836,46159.73,5167.42,6001.01,90130.96,1410221.81,9352.52,190431.97,716.68
20.072,39894.61,6034.36,9602.59,84168.12,1396367.41,10203.00,219581.86,783.35
20.308,42901.59,5634.22,12304.26,80551.21,1283292.31,11153.58,209049.76,500.01
20.545,43051.95,6034.36,8101.85,78977.39,1399072.79,12154.25,201829.59,466.67
20.781,43803.79,5934.32,8702.13,85507.90,1417746.32,9802.77,202976.49,1066.70
21.017,41999.44,5334.13,8802.18,81522.33,1327796.32,11904.08,205506.76,466.67
21.253,43001.84,4667.28,8101.85,81790.23,1370714.97,8201.94,207092.60,633.35
21.489,40295.52,5634.22,7801.71,74591.59,1264877.27,9252.46,195826.34,583.34
21.725,45758.69,5400.82,5400.82,89494.37,1378193.59,10653.26,198928.88,666.68
21.961,46761.30,6968.03,8301.94,83766.19,1326917.51,11203.61,205776.70,700.02
22.197,47914.34,5967.67,7701.67,89896.42,1404644.37,10853.39,207193.80,866.69
22.433,49117.62,6734.61,6801.30,89360.35,1435724.84,9502.60,193263.79,916.69
22.669,53730.90,7268.15,7901.76,79111.33,1322954.23,10803.36,186993.98,633.35
22.905,46811.41,6701.26,16607.76,87953.28,1306302.57,9102.38,202740.35,533.34
23.141,58194.89,8101.84,7201.46,83129.85,1363845.25,11103.55,204831.97,633.35
23.377,54984.72,7434.89,6301.12,82426.54,1371467.41,9952.85,201222.42,866.69
23.613,56188.47,7301.50,7001.38,81589.30,1347032.74,10553.20,201289.88,566.68
23.849,46861.56,6601.22,4800.65,84201.61,1349307.35,9452.57,186522.12,683.35
24.085,54232.42,7168.11,6901.34,82225.60,1457258.82,11053.52,197343.82,483.34
24.321,56589.74,7968.45,4700.62,82727.96,1300552.86,8352.01,196467.08,483.34
24.557,55536.42,7368.19,8101.85,80819.07,1239896.90,8402.03,213437.34,700.02
24.793,53931.51,8068.49,5700.91,86077.34,1224801.88,9252.46,201188.71,566.68
25.029,59097.86,6801.30,2900.24,84804.49,1365085.97,10052.91,188342.11,583.34
25.265,52828.21,7368.19,5700.91,84168.12,1350662.92,9802.77,214146.20,666.68
25.501,56840.53,7468.23,20712.06,97704.67,1413007.55,11003.48,249153.80,750.02
25.737,53229.40,7634.97,6101.05,74256.84,1274251.40,10002.88,204292.21,616.68
25.973,51424.11,7068.07,6901.34,83665.71,1270977.37,11003.48,198996.34,416.67
26.209,55937.68,7034.72,3100.27,94319.55,1244572.49,9252.46,193061.51,450.01
26.445,55837.37,7668.32,3900.43,77705.06,1341748.37,10203.00,194646.16,666.68
26.681,53730.90,7134.76,6001.01,81756.74,1299174.35,10753.33,209994.68,633.35
26.917,55235.50,7134.76,4500.57,83397.78,1332638.51,8952.31,205877.90,716.68
27.153,59549.35,8168.54,5200.76,77972.90,1356780.21,9752.74,201998.26,616.68
27.389,60201.54,8135.19,4900.68,77236.33,1227524.44,10653.26,206046.60,666.68
27.625,58144.73,8968.93,4700.62,82895.40,1301649.93,14656.18,181905.64,550.01
27.861,62609.83,8068.49,7401.54,81589.30,1253406.67,8301.98,203819.86,800.02
28.097,58345.38,8001.80,5500.85,77738.54,1248857.45,11353.71,195624.03,750.02
28.333,90428.91,8235.24,6201.08,83632.22,1239914.19,11453.77,197276.36,350.00
28.569,60151.37,9402.48,6101.05,75060.25,1262436.06,8752.20,188679.19,550.01
28.805,75660.31,8702.13,7701.67,79546.62,1269667.70,7001.41,191409.59,683.35
29.041,80230.25,9269.08,5500.85,82192.11,1250121.12,9552.63,199030.07,450.01
29.277,83645.90,9869.40,5000.70,80986.52,1440440.56,10203.00,175202.14,666.68
29.514,79476.87,10336.33,4100.47,75428.49,1342426.10,7801.75,173450.90,466.67
29.750,81184.54,10403.04,6701.26,72449.31,1310472.59,9402.54,201492.26,733.35
29.986,82691.46,10536.45,6901.34,77202.85,1255503.15,7651.69,219176.65,416.67
30.222,84248.73,10036.16,4900.68,78274.26,1290374.64,9452.57,185578.54,533.34
30.458,74053.60,10569.81,7301.50,74323.79,1217880.40,7401.58,191409.59,416.67
30.694,76614.38,10336.33,7601.63,76633.69,1286778.94,8201.94,176886.19,683.35
30.930,81988.22,11403.65,5200.76,80316.77,1285423.37,7951.82,173013.11,466.67
31.166,80632.06,9902.75,7501.58,75060.25,1255715.75,10803.36,184837.13,533.34
31.402,79677.77,9702.64,9502.54,93481.76,1266818.68,9202.44,190128.60,416.67
31.638,77166.75,9769.35,5700.91,78843.45,1522033.14,8802.23,202807.85,450.01
31.874,76363.30,11537.07,6901.34,78776.49,1225910.48,8301.98,173282.52,616.68
32.110,75760.74,9302.43,7501.58,77939.42,1415936.95,9252.46,200210.49,433.34
32.346,75961.59,9435.83,8201.89,80584.67,1331638.99,9102.38,217589.72,566.68
32.582,100482.56,8902.23,6101.05,77972.90,1270925.61,7751.73,181804.55,750.02
32.818,69033.49,8268.59,4800.65,72248.47,1231826.69,10152.97,187263.59,466.67
33.054,66323.23,8201.89,4500.57,122325.02,1277852.86,8151.91,198557.88,450.01
33.290,64215.52,9235.73,6201.08,79914.95,1295348.86,7151.47,194410.16,483.34
33.526,75308.84,8235.24,5600.88,72482.78,1265715.85,9002.33,195792.62,800.02
33.762,79225.76,9736.00,6701.26,75662.83,1348876.59,9102.38,187735.42,550.01
33.998,75107.99,10569.81,3700.39,70675.42,1295934.70,6351.16,187196.20,450.01
34.234,75258.63,9936.11,4300.52,68901.73,1493721.32,5750.95,196399.60,483.34
34.470,78120.90,12270.89,5600.88,76466.30,1206168.58,7251.51,173821.33,683.35
34.706,75961.59,8868.88,3900.43,83598.72,1277083.13,6451.20,183320.77,383.34
34.942,67377.17,9669.29,2600.19,72516.25,1158137.72,7351.56,167087.36,450.01
35.178,72045.38,9102.33,4300.52,77001.98,1234342.51,8301.98,168299.29,816.69
35.414,65570.45,10869.99,3000.25,68500.16,1245204.32,7451.60,195219.41,500.01
35.650,75710.52,10536.45,5800.95,77102.41,1330714.29,8552.11,177694.58,450.01
35.886,73049.46,8301.94,4300.52,72884.43,1193572.10,8301.98,186555.83,733.35
36.122,71794.37,8535.38,4100.47,69838.75,1215278.45,7401.58,188982.54,533.34
36.358,75208.40,9635.94,4300.52,76667.18,1468028.74,7551.64,182545.82,516.67
36.594,64968.25,8468.68,5500.85,77336.77,1223239.48,8552.11,188510.65,483.34
36.830,59699.86,10002.81,5400.82,77470.69,1231384.40,7251.51,195691.46,500.01
37.066,70991.16,8935.58,4400.55,78173.79,1263584.89,7401.58,183758.81,1900.11
37.302,69535.44,7234.80,10002.81,74089.47,1267260.97,17258.57,196197.27,566.68
37.538,62509.47,8868.88,5400.82,76834.56,1132531.28,11603.87,190162.33,666.68
37.774,67577.93,9702.64,7101.42,80350.27,1232653.84,10102.94,218433.83,683.35
38.010,58596.20,8468.68,5200.76,88355.29,1147471.31,10553.20,182849.04,300.00
38.246,81084.10,7701.67,4500.57,78207.29,1208408.72,11453.77,181770.87,450.01
38.483,88820.86,8935.58,4400.55,69771.82,1183049.25,8051.87,194410.16,633.35
38.719,59499.20,9769.35,5200.76,76600.21,1243481.08,7301.53,184163.17,433.34
38.954,65219.16,7201.46,3900.43,81555.82,1254009.79,8902.28,201863.30,633.35
39.191,67226.59,8001.80,7401.54,82895.40,1245112.43,8602.13,197714.80,566.68
39.427,68983.30,9035.63,61907.63,73486.93,1345022.39,11954.11,202301.83,666.68
39.663,71191.96,9502.54,4400.55,83732.70,1431152.67,10853.39,211108.40,550.01
39.899,73149.87,10136.22,5600.88,81522.33,1403288.80,9852.79,197411.25,500.01
40.135,67025.86,9035.63,5000.70,82493.52,1283705.89,9652.68,187634.35,350.00
40.371,76614.38,8101.84,11203.53,77135.88,1302069.27,10953.45,206080.34,600.01
40.607,62660.00,8935.58,6001.01,74424.21,1225238.41,9552.63,212323.47,350.00
40.843,72898.83,8735.48,7101.42,79446.17,1286072.39,8902.28,203178.91,383.34
41.079,69686.02,9169.03,7301.50,79278.73,1264440.75,8552.11,236473.82,400.00
41.315,67377.17,9202.38,7001.38,82794.93,1349818.58,9202.44,206620.20,600.01
41.551,73350.69,9869.40,8502.03,71947.23,1320076.49,9752.74,191746.68,583.34
41.787,73400.89,10169.57,7801.71,104208.61,1310173.96,12054.18,193803.26,716.68
42.023,67678.30,8301.94,9202.38,73085.26,1305613.21,9702.71,200143.05,566.68
42.259,62358.94,7034.72,7001.38,76399.34,1345464.68,10953.45,200581.53,433.34
42.495,63864.26,6734.61,7401.54,74792.43,1091037.13,9002.33,178637.76,733.35
42.730,55135.19,7301.50,6501.19,72817.50,1221217.61,13405.17,187634.35,716.68
42.967,53931.51,7501.58,7501.58,77169.36,1181119.26,13355.13,178940.94,616.68
43.203,58646.37,8001.80,8401.99,78876.95,1166518.19,10453.14,189622.97,600.01
43.439,58596.20,7068.07,7301.50,77403.74,1216082.55,10603.23,186623.25,700.02
43.675,57191.65,7234.80,6001.01,82527.00,1233188.02,10653.26,175168.44,766.68
43.911,56790.38,7568.28,10002.81,72248.47,1223917.31,9402.54,199839.52,716.68
44.147,59449.02,8968.93,5300.79,70039.54,1182308.23,9902.82,181703.50,216.67
44.383,49669.14,7935.10,7301.50,66592.83,1187276.78,10403.11,191342.16,700.02
44.619,47413.00,6334.46,422871.74,68600.55,1160550.22,10253.03,183522.95,1066.70
44.855,53379.85,6367.81,9702.65,71177.45,1229425.71,9152.41,175842.06,366.67
45.091,53831.20,7468.23,7201.46,70575.02,1295055.89,13104.94,177324.06,216.67
45.327,124181.28,9169.03,8101.85,69939.15,1126345.14,9902.82,192151.26,416.67
45.563,50120.40,6801.30,4800.65,75662.83,1264928.93,11053.52,171026.44,433.34
45.799,47463.14,7068.07,6401.15,69370.23,1101910.38,11203.61,172002.88,866.69
46.035,50822.39,8268.59,6901.34,65455.23,1026555.88,8151.91,172171.28,400.00
46.271,44605.77,7534.93,5400.82,66960.89,1095018.48,10503.17,176010.45,433.34
46.506,52427.02,7668.32,8401.99,79613.59,1076098.95,8452.06,163586.75,616.68
46.743,58345.38,7234.80,10403.04,64217.32,1061869.26,9952.85,166144.83,483.34
46.979,56740.21,13638.55,9002.28,67630.12,1005644.36,8852.26,186016.61,766.68
47.215,61204.95,8635.43,9302.43,65488.69,1073921.31,10803.36,165909.17,800.02
47.451,59449.02,8502.03,6301.12,62711.90,1074239.97,9502.60,158909.15,450.01
47.688,57893.92,9235.73,4900.68,58698.05,1022053.93,10052.91,160524.30,583.34
47.924,64165.34,8001.80,3900.43,58363.60,942633.22,11403.74,166582.43,716.68
48.160,66774.90,8502.03,5800.95,63882.78,1156966.04,11053.52,163048.28,516.67
48.396,65319.52,8468.68,6701.26,67529.73,1053443.09,9152.41,235324.66,466.67
48.632,70740.16,9769.35,6901.34,59567.64,1002787.52,10903.42,155309.31,300.00
48.868,66273.04,8101.84,9302.43,60504.16,1020570.92,11503.81,163923.29,500.01
49.104,68933.09,7634.97,7401.54,61072.80,939522.87,8602.13,146329.80,716.68
49.340,77668.94,9002.28,7801.71,85708.87,1296147.29,10803.36,159615.78,366.67
49.576,70338.58,10302.98,12104.12,65053.74,1007692.70,12354.39,152416.51,483.34
49.812,67979.44,8635.43,8201.89,56791.78,901554.51,12354.39,145052.23,683.35
50.048,70037.40,9535.89,10002.81,56457.37,879053.83,13154.98,149927.77,416.67
50.284,69033.49,9569.24,9202.38,57928.83,924610.27,10803.36,142262.05,416.67
50.520,65871.55,9869.40,9402.49,58597.71,989355.49,12354.39,153492.86,483.34
50.756,75810.96,8935.58,12104.12,62845.71,1021418.38,11153.58,161365.60,300.00
50.992,68882.91,8902.23,8802.18,59467.29,1003580.98,11253.64,140346.15,650.01
51.228,66674.53,8902.23,7901.76,55521.06,974348.85,13555.29,148683.55,500.01
51.464,56489.42,7968.45,10302.99,61039.35,969965.45,11053.52,143236.88,550.01
51.700,60954.10,8535.38,8101.85,56724.90,945480.49,14656.18,137355.10,633.35
51.936,62258.60,8435.33,11603.79,62076.31,895032.93,15056.52,138531.29,466.67
52.172,71091.57,8168.54,9602.59,57895.38,879684.20,15056.52,139237.05,600.01
52.408,58746.70,7501.58,9902.76,57895.38,925769.06,14155.77,144144.53,333.34
52.644,57492.62,8635.43,8702.13,54250.43,939575.51,15707.10,134969.36,566.68
52.880,59649.70,9369.13,10703.22,57126.20,937572.29,15106.57,127377.52,400.00
53.116,58646.37,7534.93,10903.34,56557.70,978944.75,14606.14,131408.16,483.34
53.352,63663.55,8668.78,8602.08,51274.83,888671.11,14255.85,137959.96,566.68
53.588,73902.97,7868.41,8802.18,56423.94,945586.06,17658.97,130601.94,566.68
53.824,64064.99,8868.88,10202.93,56056.09,919133.13,16507.84,134431.76,450.01
54.060,60753.42,11203.53,12304.26,55922.33,921397.58,15707.10,135809.35,416.67
54.296,64516.61,9402.48,9402.49,55052.92,905710.96,16808.13,132919.88,500.01
54.532,91735.57,11470.36,9102.33,58263.27,901396.80,14255.85,136649.42,850.02
54.768,62860.71,6867.99,11503.72,56524.26,907920.92,16457.79,127243.18,450.01
55.004,63814.08,8235.24,11403.66,53949.50,928613.79,16457.79,130601.94,4633.99
55.240,52376.87,7901.75,9702.65,74524.64,933145.33,15006.48,191409.59,450.01
55.476,60352.05,8435.33,20611.95,58731.49,961043.67,16858.17,129023.25,450.01
55.712,87765.65,15273.22,13104.83,65287.94,934041.13,13255.05,123717.17,350.00
55.948,60251.72,8335.28,11903.99,58062.60,887041.52,87268.64,162004.98,766.68
56.184,61606.34,7534.93,13505.13,62511.18,894138.69,15156.61,126168.52,850.02
56.420,62961.05,8835.53,15706.94,97704.67,843520.04,13205.02,135439.75,966.70
56.657,66473.78,6667.92,14105.60,53247.36,862459.10,18109.43,130198.86,1033.37
56.893,57743.43,8101.84,17508.62,50104.79,899766.13,15206.65,120494.07,783.35
57.129,61957.55,7935.10,16007.21,50405.65,796808.81,16557.89,119184.83,816.69
57.365,61556.16,8201.89,16007.21,51408.56,888565.84,16057.42,128553.01,950.03
57.601,61154.78,8268.59,17308.42,53414.54,844254.12,15506.92,126840.16,633.35
57.837,62961.05,8268.59,195064.64,51843.17,856213.89,16607.94,145455.67,683.35
58.073,58897.19,8168.54,12204.19,50840.24,868234.00,11503.81,136212.58,1000.03
58.309,63964.62,7034.72,13905.44,53314.23,888618.48,16808.13,129325.55,633.35
58.545,62057.89,10102.87,14405.84,47129.90,851282.25,14205.80,139270.64,500.01
58.781,65771.19,9169.03,15406.68,50840.24,893718.28,15456.87,128888.90,483.34
59.017,72547.41,11537.07,18009.12,51709.43,832092.79,14205.80,130568.36,500.01
59.253,67979.44,8602.08,17508.62,54216.99,844411.54,16958.27,190330.83,600.01
59.489,62108.07,7468.23,17408.52,53815.75,849813.50,14606.14,129661.44,300.00
59.725,61556.16,9235.73,17308.42,51207.97,801254.75,15106.57,117204.41,500.01
59.961,69786.42,8235.24,21012.42,107763.32,766762.03,17208.52,126235.67,483.34
60.197,81485.93,8101.84,21412.89,46728.83,766918.72,13104.94,120494.07,533.34
60.433,69535.44,8735.48,18609.74,51475.41,768641.81,14205.80,116063.25,416.67
60.669,65971.92,7735.01,15006.33,50138.22,799266.91,15857.23,117707.90,566.68
60.905,73501.30,9769.35,15606.85,46160.66,895453.44,17508.82,113546.26,533.34
61.141,68130.02,8401.98,14505.92,50706.52,745264.08,14155.77,115761.19,316.67
61.377,80180.02,8168.54,15706.94,45525.66,783947.87,14355.93,114586.58,483.34
61.613,64817.70,8702.13,16407.57,60069.34,769738.44,12804.72,115022.85,300.00
61.849,59148.02,8101.84,14906.25,55387.31,735775.41,12404.43,115459.14,416.67
62.085,75710.52,11203.53,16607.76,64050.05,1326957.74,22564.64,108915.99,633.35
62.321,73501.30,7968.45,18209.32,44188.92,743167.30,32630.62,108983.08,633.35
62.557,72145.78,10069.52,19410.59,40413.16,1568903.65,15807.19,138732.93,666.68
62.793,126094.66,13938.79,20311.60,37439.91,628420.77,14506.05,93055.10,850.02
63.029,119902.14,9769.35,21913.50,42451.31,640803.29,14906.39,91613.94,416.67
63.265,55235.50,6601.22,17508.62,37239.49,637226.43,15456.87,96138.94,283.34
63.501,52677.77,6301.12,14706.08,37239.49,626085.56,15256.70,93826.02,766.68
63.737,50371.11,6801.30,17008.14,69303.31,1280431.86,12604.57,82433.60,383.34
63.973,52878.36,11103.46,17308.42,30493.15,578569.15,12304.36,85448.49,183.33
64.209,48967.19,8168.54,21813.38,34467.16,543806.99,11303.68,83271.01,233.33
64.445,46661.02,6401.15,20912.30,35101.75,579214.61,16958.27,80089.03,183.33
64.681,47864.21,5734.26,20311.60,33331.64,493449.43,12554.54,99256.86,233.33
64.917,50571.67,6467.84,18709.84,30793.67,652057.14,13805.48,85146.97,433.34
65.153,50521.54,6134.39,14806.17,33465.23,476643.81,14556.09,83103.52,416.67
65.389,49167.75,5900.98,16507.66,30693.49,517580.63,12354.39,78280.62,300.00
65.625,48616.24,5734.26,20011.26,30893.85,494117.83,16407.74,77878.77,300.00
65.862,46861.56,6867.99,17808.92,28723.50,505125.06,38342.26,68739.31,300.00
66.098,56539.58,6367.81,17909.02,26853.87,463908.95,15206.65,64823.90,300.00
66.334,74806.72,6434.50,16107.30,28155.91,444157.09,13255.05,65693.91,283.34
66.570,49067.48,6267.77,19410.59,29791.94,460059.48,12904.79,70781.02,500.01
66.806,45708.56,9135.68,16207.39,25685.46,469813.10,16107.46,77610.87,183.33
67.042,48315.42,6467.84,24516.90,25685.46,446464.61,15206.65,105058.38,350.00
67.278,43904.03,5500.85,18910.06,25151.35,432623.94,15556.96,90105.89,350.00
67.514,42049.56,8401.98,23815.95,25551.93,459597.62,13805.48,70446.32,283.34
67.750,45107.03,13972.15,16207.39,26319.73,435698.64,13755.44,68371.14,166.67
67.986,45407.79,6634.57,17508.62,25284.88,367461.85,13505.25,65258.90,50.00
68.222,44455.40,6401.15,13304.98,26620.18,446310.75,12704.64,66430.11,333.34
68.458,49017.34,5767.60,13505.13,24684.02,453645.52,16758.08,98116.91,200.00
68.694,42450.51,5967.67,12404.33,24917.69,416848.45,13305.09,59303.72,33.33
68.930,63663.55,5634.22,13405.05,43554.00,383295.59,13955.60,60809.04,350.00
69.166,35785.90,4967.36,11603.79,21079.33,359805.45,11403.74,60006.18,333.34
69.402,37238.88,4767.31,15506.76,24750.78,359805.45,12354.39,58735.08,233.33
69.638,40095.07,6034.36,15006.33,22113.93,375989.93,15657.05,59270.26,183.33
69.874,41047.23,4800.65,11603.79,21012.58,404923.84,15356.78,55724.92,200.00
70.110,40295.52,5067.39,7801.71,20211.64,347817.10,10853.39,53885.64,183.33
70.346,34934.22,4533.91,11103.47,21279.57,338436.12,10753.33,98418.65,250.00
70.582,31177.26,3833.75,15006.33,51575.71,512175.26,12104.22,50007.10,66.67
70.818,33982.38,5434.16,10503.10,20979.20,350316.10,10953.45,52648.42,183.33
71.054,32028.76,15206.49,10703.22,36738.43,343992.71,11804.01,54587.89,250.00
71.290,32279.22,4800.65,8902.23,18142.71,333339.83,10603.23,47767.31,366.67
71.526,35335.01,3200.29,9102.33,19277.25,302996.44,17308.62,49505.63,100.00
71.762,43051.95,3233.63,9402.49,16307.58,331046.98,10653.26,49171.32,233.33
71.998,33381.24,4133.81,9502.54,17875.77,286370.39,10052.91,43656.23,100.00
72.234,63462.84,4867.33,9702.65,19010.30,314598.18,12254.32,50508.59,450.01
72.470,33180.87,3733.72,11403.66,17041.61,458981.80,9452.57,45026.48,233.33
72.706,34232.86,6301.12,11103.47,26954.03,282203.64,9652.68,42921.02,150.00
72.942,29875.03,3633.70,10603.16,21413.06,393007.09,9402.54,43555.97,350.00
73.178,29875.03,3600.36,10403.04,16207.49,296588.24,15056.52,41517.53,166.67
73.414,42550.75,3600.36,7701.67,21513.19,291554.82,10052.91,75534.85,133.33
73.650,28122.18,3767.07,9702.65,17708.94,263008.58,10052.91,67869.13,200.00
73.886,27120.63,5334.13,9902.76,18009.24,298215.49,9152.41,42787.35,150.00
74.122,32379.40,3967.11,10302.99,27321.26,281492.32,9952.85,47165.63,216.67
74.358,44505.52,3500.34,9402.49,43186.43,282102.03,10002.88,42820.77,366.67
