C:\ICPMH\1\DATA\12G13l01.B\424_17.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  05:54:06 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
0.246,100.00,0.00,400.00,133.33,16407.67,3550.36,0.00,0.00
0.482,0.00,100.00,300.00,500.01,15907.21,2400.17,0.00,0.00
0.718,100.00,0.00,0.00,533.34,16157.44,3150.29,0.00,0.00
0.954,50.00,0.00,400.00,366.67,18760.03,2700.21,0.00,0.00
1.190,0.00,0.00,0.00,300.00,17058.30,2000.11,0.00,0.00
1.426,100.00,0.00,200.00,400.00,15306.68,1950.11,0.00,0.00
1.662,100.00,0.00,500.01,566.68,16207.49,1700.08,0.00,0.00
1.898,0.00,0.00,700.01,266.67,14155.71,3350.32,0.00,0.00
2.134,200.00,0.00,300.00,500.01,16607.86,2150.13,0.00,0.00
2.370,300.00,0.00,300.00,300.00,18459.71,2000.11,0.00,0.00
2.606,50.00,0.00,1000.03,533.34,18709.98,1750.09,0.00,0.00
2.842,100.00,0.00,700.01,400.00,19761.13,3100.28,0.00,0.00
3.078,150.00,33.33,300.00,266.67,18309.56,2600.19,0.00,0.00
3.314,50.00,0.00,600.01,566.68,17458.69,2950.25,0.00,0.00
3.550,500.01,0.00,700.01,133.33,16557.82,2550.19,0.00,0.00
3.786,450.01,0.00,800.02,200.00,15656.99,3050.27,0.00,0.00
4.022,300.00,33.33,1000.03,366.67,18709.98,1950.11,0.00,0.00
4.258,150.00,100.00,300.00,200.00,15857.17,2100.13,0.00,0.00
4.494,250.00,0.00,100.00,200.00,16607.86,2400.17,0.00,0.00
4.730,50.00,133.33,600.01,333.34,16357.63,2300.15,0.00,0.00
4.966,250.00,0.00,200.00,366.67,16307.58,2900.24,0.00,0.00
5.202,200.00,33.33,600.01,266.67,16858.10,1450.06,0.00,0.00
5.438,100.00,0.00,700.01,300.00,15506.86,2900.24,0.00,0.00
5.674,250.00,0.00,300.00,466.67,16758.01,2700.21,0.00,0.00
5.911,150.00,33.33,800.02,333.34,15957.26,2500.18,0.00,0.00
6.147,50.00,0.00,600.01,433.34,17308.54,2550.19,0.00,0.00
6.383,150.00,0.00,800.02,400.00,16607.86,3600.37,0.00,50.00
6.619,0.00,0.00,600.01,200.00,17658.89,2950.25,0.00,0.00
6.855,50.00,133.33,0.00,666.68,19410.75,2250.15,200.00,50.00
7.091,7351.52,3366.99,69334.99,3100.27,67128.30,144347.18,11704.05,1316.72
7.327,92539.71,14639.35,107624.89,15540.21,277428.30,185181.71,49037.60,1033.37
7.563,175661.73,19110.25,86610.53,30159.24,509859.14,251000.15,105930.46,1483.40
7.799,171471.22,23081.62,43252.57,60136.24,883520.14,211479.35,160154.15,600.01
8.035,174550.91,21346.12,23715.81,61942.50,1093635.96,120869.01,170757.07,550.01
8.271,173642.07,22180.48,37238.98,86713.80,1585647.20,131596.51,181669.75,433.34
8.507,160519.89,22747.86,8602.08,75863.69,1482003.74,111657.67,187027.67,600.01
8.743,181469.52,23115.00,5500.85,83230.31,1418923.86,67781.97,220324.76,350.00
8.979,185460.29,20778.79,2500.18,88924.83,1426511.56,55388.15,239549.96,400.00
9.215,148012.28,23682.41,3700.39,90901.58,1638422.50,55839.60,243674.88,350.00
9.450,153861.53,21079.14,4300.52,90097.45,1427063.02,51626.60,216711.92,550.01
9.687,164152.77,19043.51,2200.14,99280.15,1698170.94,34935.09,234885.28,300.00
9.923,179045.21,21646.49,2100.12,96632.10,1450951.99,36939.23,253382.54,250.00
10.159,163143.56,22347.35,2900.24,90331.99,1603970.35,27521.78,228397.38,616.68
10.395,160923.50,18442.88,1800.09,96866.72,1532768.59,28523.40,246042.10,433.34
10.631,158401.05,19844.39,2000.11,104342.74,1753760.59,26920.84,248443.46,366.67
10.867,168139.68,20912.28,1900.10,108903.66,1641110.58,24717.57,250811.33,383.34
11.103,151239.21,20244.84,1200.04,106623.06,1540879.04,19811.29,274406.55,400.00
11.339,190260.51,26386.21,2200.14,99011.98,1594573.28,16157.51,244926.11,433.34
11.575,173440.13,23782.54,1700.08,99850.04,1597261.46,17608.92,255615.76,450.01
11.811,160923.50,26085.77,1200.04,98509.16,1639473.67,16808.13,255852.61,433.34
12.047,159763.13,22347.35,2200.14,104711.60,1642156.09,16858.17,262283.26,350.00
12.283,159409.99,23982.81,900.02,101224.55,1597382.07,13305.09,258153.85,433.34
12.519,157139.97,22380.73,2100.12,100017.66,1612304.82,10703.30,290098.31,550.01
12.755,159258.66,20878.90,900.02,94319.55,1554578.26,9852.79,261267.75,433.34
12.991,144886.76,20111.36,1200.04,97503.55,1622241.83,11453.77,281962.57,316.67
13.226,140401.05,18910.04,1100.03,101123.98,1754696.91,11553.84,259778.39,366.67
13.463,133095.29,17608.70,1700.08,108367.04,1855330.71,10553.20,246617.05,500.01
13.699,112252.54,16440.92,1600.07,99648.90,1748309.61,11203.61,245873.02,516.67
13.935,123778.49,16707.84,300.00,102766.81,1633723.96,12154.25,288606.52,483.34
14.171,116831.83,16107.28,1400.06,98743.79,1463243.98,13655.37,247733.16,516.67
14.407,104606.22,14972.96,1400.06,96933.75,1677975.23,12704.64,248240.52,516.67
14.644,95455.03,15273.22,1200.04,111318.76,1727057.07,11253.64,246718.53,250.00
14.880,97968.62,13138.18,1300.05,107159.65,1676401.40,11653.91,260083.06,416.67
15.116,92037.12,11970.69,800.02,98207.48,1598255.21,11653.91,262452.53,416.67
15.352,96108.53,11303.59,1300.05,95224.42,1546255.31,14405.97,223465.56,516.67
15.588,85052.54,10970.05,1400.06,86814.28,1533532.55,12854.75,261166.18,366.67
15.824,83043.09,10936.69,1000.03,97939.31,1575486.17,15356.78,243032.44,550.01
16.060,82038.45,10002.81,600.01,91940.32,1556502.48,11403.74,250574.55,616.68
16.296,73200.07,10403.04,1000.03,94922.80,1628680.80,13655.37,259609.20,383.34
16.532,78422.22,8101.84,1300.05,88824.33,1525829.92,14005.64,222553.62,433.34
16.768,69936.99,9936.11,1200.04,97637.64,1611023.96,14456.01,241375.64,550.01
17.004,65219.16,9302.43,1200.04,90935.10,1568312.05,13205.02,234783.89,700.02
17.240,55486.27,8735.48,1500.06,97470.05,1686453.16,15907.28,259676.88,566.68
17.476,61857.20,6567.88,1200.04,108199.33,1593390.07,14556.09,244824.63,500.01
17.712,57442.46,7234.80,1000.03,95090.37,1597336.17,14456.01,238637.20,216.67
17.948,61606.34,7634.97,1800.09,93783.36,1459303.65,14906.39,234783.89,633.35
18.184,53730.90,6934.68,1200.04,91404.18,1604493.10,13555.29,245940.66,633.35
18.420,49719.27,7101.42,1200.04,100386.41,1498034.99,14405.97,241544.65,400.00
18.656,47062.08,7034.72,500.01,107226.72,1684098.28,11954.11,248544.96,650.01
18.892,55586.57,6467.84,1100.03,99246.63,1508374.06,15356.78,237589.28,466.67
19.128,52527.33,7668.32,1700.08,90331.99,1395896.42,13505.25,261267.75,483.34
19.364,45909.08,5934.32,900.02,100252.33,1695586.17,15757.14,269156.61,483.34
19.600,53279.55,6701.26,1600.07,87718.78,1657865.66,13755.44,260083.06,483.34
19.836,52076.00,5967.67,1000.03,94017.94,1695970.94,15657.05,256089.49,416.67
20.072,49468.58,6634.57,1400.06,102029.20,1582252.57,14656.18,255378.88,516.67
20.308,45307.54,6234.42,600.01,95593.08,1564601.50,14055.68,241713.74,433.34
20.544,43402.81,5867.63,800.02,99045.50,1422232.36,12654.61,269055.00,350.00
20.780,51073.10,7835.06,1400.06,92711.02,1360841.14,16357.70,246211.19,516.67
21.016,48616.24,6301.12,1300.05,91571.71,1620397.99,14456.01,252029.24,633.35
21.252,50020.12,6534.53,500.01,103672.12,1480378.16,15306.74,249762.68,516.67
21.488,46560.76,7968.45,800.02,94721.71,1577312.83,16657.98,241172.76,550.01
21.724,49268.04,6334.46,600.01,93481.76,1460682.26,16207.56,260116.88,616.68
21.960,50521.54,7068.07,700.01,86244.83,1483709.60,13955.60,259710.70,450.01
22.196,54483.19,5700.91,1600.07,85038.96,1521849.35,14506.05,263028.03,466.67
22.432,50722.10,7501.58,600.01,99682.42,1641432.26,15256.70,244013.04,533.34
22.668,50120.40,7234.80,2900.24,98341.55,1574245.54,53131.12,238299.18,950.03
