C:\ICPMH\1\DATA\12G13l01.B\610_2.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  12:44:14 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
0.246,150.00,66.67,500.01,333.34,19460.80,2100.13,33.33,0.00
0.482,100.00,0.00,1300.05,166.67,17308.54,3000.26,0.00,0.00
0.718,0.00,133.33,200.00,133.33,18459.71,2300.15,0.00,0.00
0.954,200.00,33.33,400.00,400.00,18659.93,2800.23,0.00,0.00
1.190,150.00,33.33,600.01,366.67,22414.32,3250.30,0.00,0.00
1.426,200.00,66.67,900.02,266.67,18609.88,3500.35,0.00,0.00
1.662,300.00,66.67,0.00,266.67,17809.04,2800.23,0.00,0.00
1.898,350.00,0.00,300.00,433.34,19110.41,2750.22,0.00,0.00
2.134,100.00,0.00,0.00,500.01,22113.94,2500.18,0.00,0.00
2.370,250.00,0.00,400.00,533.34,20812.35,2750.22,0.00,0.00
2.606,250.00,0.00,600.01,666.68,20161.59,2350.16,0.00,0.00
2.842,100.00,0.00,400.00,400.00,17859.09,3800.42,66.67,0.00
3.078,200.00,66.67,0.00,266.67,21363.01,2600.19,0.00,0.00
3.315,150.00,100.00,600.01,300.00,19861.25,3200.29,0.00,0.00
3.551,150.00,66.67,600.01,233.33,17959.20,2850.23,0.00,0.00
3.787,300.00,33.33,0.00,300.00,17008.25,2500.18,0.00,0.00
4.023,350.00,66.67,700.01,433.34,20612.11,2750.22,33.33,0.00
4.259,200.00,0.00,300.00,700.01,19560.91,2800.23,0.00,0.00
4.495,400.00,66.67,400.00,266.67,20161.59,3250.30,0.00,0.00
4.731,150.00,66.67,300.00,633.34,17358.59,3200.29,0.00,0.00
4.967,100.00,66.67,200.00,266.67,18810.09,2000.11,0.00,0.00
5.203,350.00,0.00,700.01,666.68,18009.25,3750.40,0.00,0.00
5.439,100.00,33.33,1000.03,400.00,20411.88,2000.11,0.00,0.00
5.674,0.00,0.00,100.00,466.67,18509.77,2600.19,0.00,0.00
5.911,200.00,0.00,600.01,433.34,20211.65,2950.25,0.00,0.00
6.147,100.00,0.00,700.01,433.34,17108.35,2850.23,0.00,0.00
6.383,150.00,0.00,500.01,466.67,21513.19,3200.29,0.00,0.00
6.619,200.00,100.00,500.01,400.00,19711.08,2600.19,0.00,0.00
6.855,50.00,0.00,300.00,333.34,18810.09,2900.24,0.00,0.00
7.091,200.00,0.00,200.00,400.00,19510.86,2900.24,0.00,0.00
7.327,350.00,0.00,600.01,266.67,19010.31,3850.43,0.00,0.00
7.563,150.00,0.00,0.00,466.67,19711.08,2700.21,0.00,0.00
7.799,50.00,0.00,600.01,433.34,20762.29,3200.29,0.00,0.00
8.035,0.00,0.00,300.00,633.34,18760.03,2550.19,0.00,16.67
8.271,150.00,66.67,500.01,433.34,20762.29,2400.17,0.00,0.00
8.507,100.00,0.00,200.00,533.34,18409.66,2300.15,0.00,0.00
8.743,100.00,0.00,300.00,266.67,18009.25,2100.13,0.00,0.00
8.979,150.00,133.33,400.00,433.34,21112.71,3400.33,0.00,0.00
9.215,100.00,0.00,100.00,466.67,21913.69,3650.38,0.00,0.00
9.450,250.00,0.00,0.00,300.00,19711.08,2500.18,0.00,0.00
9.687,150.00,0.00,200.00,100.00,20011.42,3400.33,0.00,0.00
9.923,200.00,0.00,1100.03,333.34,19961.36,3250.30,0.00,0.00
10.159,300.00,0.00,300.00,300.00,18509.77,2150.13,0.00,16.67
10.395,150.00,66.67,600.01,366.67,19160.47,2650.20,0.00,0.00
10.631,100.00,0.00,600.01,400.00,18209.45,3300.31,0.00,0.00
10.867,300.00,0.00,1500.06,466.67,18910.19,2400.17,0.00,0.00
11.103,150.00,0.00,500.01,433.34,20361.82,3800.42,0.00,0.00
11.339,50.00,0.00,700.01,400.00,20061.48,3300.31,0.00,0.00
11.575,100.00,0.00,900.02,566.68,19510.86,2950.25,66.67,0.00
11.811,0.00,66.67,400.00,333.34,18709.98,2550.19,0.00,0.00
12.047,350.00,0.00,600.01,433.34,18309.56,2400.17,0.00,0.00
12.284,50.00,0.00,500.01,366.67,20411.88,2950.25,0.00,0.00
12.520,450.01,0.00,200.00,466.67,21162.77,2700.21,0.00,0.00
12.756,150.00,0.00,500.01,233.33,20962.53,2350.16,0.00,0.00
12.992,200.00,133.33,1100.03,566.68,19861.25,2750.22,0.00,0.00
13.228,100.00,33.33,600.01,500.01,19610.96,2850.23,0.00,0.00
13.464,0.00,0.00,300.00,166.67,19410.75,3750.40,0.00,0.00
13.700,100.00,33.33,500.01,300.00,16758.01,2850.23,0.00,16.67
13.936,250.00,100.00,200.00,400.00,20111.53,3100.28,0.00,0.00
14.172,350.00,0.00,1100.03,300.00,20912.47,4250.52,0.00,0.00
14.408,100.00,0.00,600.01,633.34,19961.36,2550.19,0.00,0.00
14.644,100.00,0.00,0.00,566.68,20562.05,2550.19,0.00,0.00
14.880,600.01,0.00,700.01,300.00,18309.56,2000.11,0.00,0.00
