C:\ICPMH\1\DATA\12G13l01.B\424_18.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  05:58:21 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
6.147,0.00,0.00,800.02,166.67,16557.82,2100.13,0.00,0.00
6.383,200.00,0.00,500.01,366.67,14005.60,2350.16,0.00,0.00
6.619,150.00,0.00,1300.05,233.33,16958.20,2350.16,0.00,0.00
6.855,150.00,0.00,300.00,533.34,14856.29,2500.18,0.00,0.00
7.091,50.00,0.00,1000.03,300.00,17308.54,2850.23,0.00,0.00
7.327,100.00,0.00,300.00,400.00,18009.25,2050.12,0.00,0.00
7.563,50.00,0.00,900.02,400.00,18309.56,3450.34,0.00,0.00
7.799,0.00,0.00,100.00,233.33,14806.25,2500.18,0.00,0.00
8.035,400.00,533.34,11203.53,900.02,30226.04,31177.95,3567.04,1900.11
8.271,47112.21,4367.20,83395.20,7068.09,178908.41,144800.93,31963.49,1683.42
8.507,140401.05,20378.32,116480.46,27554.96,435493.71,224136.58,85381.49,1700.09
8.743,213167.68,33531.55,50571.85,42183.99,634064.81,190539.13,124523.06,1483.40
8.979,300818.32,36170.04,42951.84,58798.38,906710.66,156854.91,154972.92,816.69
9.215,311906.57,47329.51,14105.60,64317.69,1094274.05,120919.34,195050.82,900.03
9.450,287551.98,39176.40,9902.76,73486.93,1246117.61,92746.91,211648.46,950.03
9.687,250498.76,36303.65,8401.99,70039.54,1450090.36,67330.23,205236.85,883.36
9.923,203960.83,25785.33,9502.54,83464.76,1288295.34,56341.22,222587.39,550.01
10.159,209524.86,26820.19,10102.87,89762.41,1454921.03,50924.53,231201.75,550.01
10.395,171572.18,25184.47,4600.60,84101.11,1463445.05,44406.68,230086.69,533.34
10.631,150936.67,24116.32,2300.15,86043.85,1624872.59,38592.82,237149.86,433.34
10.867,161680.31,20244.84,3000.25,92677.51,1615245.74,33582.43,260184.59,400.00
11.103,139947.51,18276.04,5900.98,93548.78,1512756.67,33031.38,245873.02,400.00
11.339,124533.73,17074.85,2300.15,91270.17,1470607.75,31278.13,225424.60,416.67
11.576,127504.64,16874.66,2500.18,93917.41,1560534.80,29274.65,242761.92,483.34
11.812,116630.51,14539.27,2000.11,99447.77,1555658.14,23766.25,240327.53,266.67
12.048,92891.54,14005.51,1800.09,100017.66,1493313.51,18409.75,228397.38,350.00
12.284,92037.12,13838.71,2100.12,88857.82,1480676.89,16257.60,241882.79,433.34
12.520,91685.30,12704.53,2100.12,96833.20,1701083.05,13755.44,234952.87,283.34
12.756,96862.59,14005.51,300.00,92945.59,1616555.31,16207.56,223397.97,483.34
12.992,104807.39,15039.69,800.02,88388.80,1504008.73,14155.77,238975.27,733.35
13.228,117737.76,13938.79,2100.12,83062.87,1461342.81,9952.85,231303.10,383.34
13.464,119549.78,14038.87,1500.06,94788.76,1448315.56,12154.25,251284.93,400.00
13.700,113057.60,15339.94,700.01,101090.44,1585744.86,9702.71,226471.78,500.01
13.936,106567.76,16407.56,800.02,96363.97,1727711.95,7251.51,235662.62,433.34
14.172,98471.38,12771.25,1000.03,83967.16,1501314.78,9102.38,219514.34,383.34
14.408,80079.57,11603.78,1000.03,96665.60,1659043.20,5700.94,227755.49,483.34
14.644,84349.21,10302.98,600.01,90399.00,1588754.72,5750.95,223161.58,400.00
14.880,69736.21,9602.59,200.00,95794.18,1469987.44,7801.75,217555.96,500.01
15.116,81636.62,10703.22,400.00,96632.10,1649071.72,6301.14,214044.94,483.34
15.352,73752.35,11070.11,700.01,101794.51,1513107.07,7151.47,220628.67,283.34
15.588,73300.48,9369.13,400.00,90130.96,1413604.91,6501.22,225762.39,366.67
15.824,71543.37,8435.33,500.01,86981.78,1539839.39,7001.41,231201.75,450.01
16.060,68682.14,8835.53,400.00,90600.04,1514175.42,6551.24,238096.31,383.34
16.296,63262.12,8968.93,1100.03,101861.55,1556875.91,6001.04,231877.56,433.34
16.532,57041.16,7701.67,600.01,100084.69,1677963.71,7901.80,225357.02,350.00
16.768,65470.06,9269.08,600.01,97738.19,1616899.94,6601.25,212526.00,550.01
17.004,63864.26,8802.18,600.01,90901.58,1416603.25,6901.37,241815.16,233.33
17.240,59499.20,6901.34,1200.04,92241.88,1425810.77,8001.84,235764.04,350.00
17.476,51073.10,8935.58,1000.03,102431.52,1671674.06,5951.02,208982.28,533.34
17.712,58144.73,7668.32,400.00,95056.85,1702473.08,6551.24,218535.13,316.67
17.948,57743.43,8335.28,500.01,99213.11,1469579.53,6151.09,204224.73,483.34
18.184,56288.78,7701.67,100.00,106623.06,1698693.59,6501.22,237116.04,416.67
18.420,63262.12,8902.23,1300.05,99146.06,1628422.30,6051.05,219041.61,416.67
18.656,64014.81,7868.41,400.00,91471.20,1515956.09,6101.07,220459.82,666.68
18.892,71141.77,9402.48,700.01,99079.01,1551844.18,5450.85,213201.06,266.67
19.128,71292.35,8902.23,700.01,99246.63,1494927.57,5350.82,213369.85,383.34
19.364,68180.22,8935.58,400.00,98006.35,1569208.14,5450.85,221743.09,633.35
19.600,76313.09,9369.13,600.01,100017.66,1615268.69,6001.04,242356.14,516.67
19.836,76765.03,9269.08,400.00,90968.59,1497776.50,5050.73,225661.06,600.01
20.072,67678.30,9969.46,700.01,93682.82,1575365.56,5250.79,235426.05,566.68
20.308,72145.78,9335.78,500.01,97034.31,1516300.72,5750.95,231573.43,850.02
20.545,58395.55,8502.03,700.01,86814.28,1504893.30,7201.49,224073.48,316.67
20.781,68732.33,7568.28,300.00,84335.58,1475409.70,7051.43,227654.11,433.34
21.017,63462.84,8001.80,700.01,87986.79,1375890.27,6001.04,229816.40,400.00
21.253,58646.37,8702.13,1200.04,91069.11,1400681.09,6301.14,236203.44,300.00
21.489,50270.83,6701.26,300.00,84469.55,1440687.63,4600.61,219142.91,500.01
21.725,53981.67,6401.15,900.02,94420.10,1574176.60,5700.94,224580.13,416.67
21.961,49368.31,7634.97,1100.03,85340.41,1593010.97,6901.37,236203.44,383.34
22.197,46310.11,6467.84,600.01,86646.80,1294998.47,6401.18,202537.98,266.67
22.433,40796.66,4467.23,1300.05,88556.29,1475145.44,5850.99,243539.62,316.67
22.669,47663.67,6201.08,300.00,90097.45,1503445.83,5700.94,241172.76,383.34
22.905,43853.91,6534.53,300.00,93917.41,1477259.21,7601.66,240665.61,533.34
23.141,42500.64,6801.30,400.00,107528.55,1854629.92,7401.58,237285.05,383.34
23.377,45808.82,5667.57,1200.04,100688.15,1481027.28,6901.37,231066.57,366.67
23.613,44655.90,5067.39,100.00,91437.71,1584044.66,4750.65,226775.79,416.67
23.849,43503.05,5234.10,700.01,84570.04,1676269.18,6301.14,231438.27,316.67
24.085,42300.16,6101.05,600.01,92945.59,1494502.47,5901.00,269935.50,533.34
24.321,41247.70,4867.33,100.00,94721.71,1541344.27,6401.18,226201.54,516.67
24.557,45558.17,5067.39,300.00,94017.94,1526231.97,5850.99,237386.45,600.01
24.793,48365.56,5700.91,1000.03,98274.51,1564503.84,8051.87,231809.97,416.67
25.029,43402.81,6834.65,500.01,97302.45,1554681.68,6401.18,292980.67,516.67
25.265,38992.63,6801.30,500.01,91538.21,1571706.68,7601.66,245974.47,266.67
25.501,47162.34,6701.26,300.00,96095.82,1546479.33,7801.75,298000.53,366.67
25.737,46560.76,6501.19,300.00,89896.42,1598192.03,8902.28,234107.95,283.34
25.973,44555.65,6001.01,900.02,94654.69,1301873.95,9452.57,217691.02,283.34
26.209,49017.34,6434.50,600.01,90533.01,1546307.07,7201.49,255446.56,400.00
26.445,46109.60,5534.19,1000.03,90466.00,1433421.52,8652.16,234175.53,516.67
26.681,37288.99,4467.23,500.01,93917.41,1467017.81,9802.77,211648.46,400.00
26.917,41398.04,5267.45,500.01,95190.91,1504180.99,8752.20,217623.49,483.34
27.153,44405.27,6234.42,500.01,101056.91,1490941.24,7101.45,221101.47,483.34
27.389,46209.85,5634.22,700.01,94822.26,1406321.61,9202.44,220932.62,583.34
27.625,38842.30,5367.48,700.01,95023.35,1427264.00,9552.63,204056.06,500.01
27.861,41748.86,5000.70,200.00,91270.17,1435983.33,8452.06,217927.33,516.67
28.097,41297.81,6067.70,500.01,89963.43,1490533.43,9652.68,231877.56,400.00
28.333,62459.29,5667.57,900.02,82560.49,1438309.60,6751.31,217015.74,466.67
28.569,43152.20,5734.26,800.02,83464.76,1465397.98,9152.41,245703.91,316.67
28.805,55185.35,6467.84,200.00,84201.61,1591661.17,7751.73,235459.84,450.01
29.041,43051.95,5367.48,100.00,88489.29,1507604.43,8101.89,230694.93,383.34
29.277,52076.00,6634.57,100.00,100587.57,1512245.54,9402.54,241375.64,233.33
29.513,48566.11,6667.92,400.00,94453.62,1551780.99,6751.31,222452.32,283.34
29.750,49418.44,7334.85,300.00,97201.89,1419170.83,9052.36,226944.70,483.34
29.986,53279.55,8001.80,900.02,83632.22,1440360.19,10453.14,227519.02,483.34
30.222,48967.19,7701.67,300.00,91337.18,1453433.33,8251.96,231370.69,350.00
30.458,49268.04,6934.68,1600.07,89996.93,1493503.06,11453.77,227620.33,550.01
30.694,52627.61,8401.98,300.00,91069.11,1504422.30,8802.23,254871.34,466.67
30.930,54433.02,8735.48,800.02,101962.14,1510441.93,9452.57,230694.93,666.68
31.166,49268.04,5834.29,300.00,88790.81,1465926.40,9902.82,218467.58,350.00
31.402,50120.40,6101.05,400.00,89996.93,1390204.13,9952.85,217691.02,333.34
31.638,44305.02,8068.49,700.01,91236.65,1448660.19,13255.05,225154.37,466.67
31.874,52076.00,5600.88,700.01,90566.52,1528834.02,12554.54,235831.63,333.34
32.110,45207.28,6067.70,500.01,85608.39,1354327.57,11553.84,240192.31,466.67
32.346,47413.00,5800.95,1000.03,87953.28,1456259.41,12304.36,256326.36,350.00
32.582,41949.33,7368.19,300.00,88020.28,1388279.91,32780.90,223296.67,383.34
32.818,47914.34,5434.16,1100.03,85809.36,1494651.89,12554.54,225086.79,416.67
33.054,46861.56,6634.57,1000.03,96464.52,1595297.01,12204.28,243133.86,650.01
33.290,51474.26,8068.49,1400.06,87651.77,1540258.63,12154.25,243776.32,516.67
33.526,65118.79,8068.49,1400.06,97436.53,1533871.42,13805.48,223262.91,250.00
33.762,48165.02,7034.72,1600.07,80618.17,1391663.12,15406.83,247868.46,616.68
33.998,44104.52,5867.63,400.00,97034.31,1713208.44,14806.31,236237.23,766.68
34.234,49568.86,6401.15,900.02,103135.63,1695970.94,14205.80,240496.57,266.67
34.470,49167.75,5667.57,600.01,94453.62,1438441.73,15456.87,232958.91,383.34
34.706,55436.11,6301.12,500.01,90834.57,1556203.84,16307.65,272001.50,266.67
34.942,54081.97,8001.80,1000.03,93079.62,1557972.98,16207.56,246481.78,516.67
35.178,55034.88,7268.15,500.01,96665.60,1408596.22,14806.31,246109.75,533.34
35.414,73501.30,9068.98,400.00,105281.66,1569816.93,13505.25,277794.50,616.68
35.650,70740.16,10102.87,600.01,95794.18,1523388.71,15957.32,243438.17,633.35
35.886,68380.98,8301.94,800.02,86512.81,1578093.98,18209.54,265093.22,750.02
36.122,77518.28,9702.64,1500.06,97470.05,1649025.82,43354.03,244080.67,400.00
36.358,73300.48,9736.00,400.00,95492.55,1510591.24,18059.38,246414.13,450.01
36.594,67678.30,11070.11,300.00,98375.08,1433955.70,15106.57,256089.49,533.34
36.830,75861.16,10803.28,1800.09,98207.48,1562022.40,14656.18,256529.43,533.34
37.066,122368.80,12170.83,700.01,95526.06,1514037.63,15707.10,260116.88,550.01
37.302,74706.31,9435.83,900.02,98576.21,1651122.30,26920.84,257003.20,650.01
37.538,76965.90,9169.03,900.02,94855.77,1709584.02,14305.89,268242.23,750.02
37.774,74053.60,9769.35,1100.03,93615.81,1404902.86,15356.78,287182.56,650.01
38.010,67025.86,13038.11,600.01,99850.04,1436879.33,17358.67,253314.88,700.02
38.246,75007.56,9269.08,500.01,94219.02,1498029.23,21813.69,262621.78,500.01
38.482,62760.35,9102.33,1100.03,117693.50,1479711.85,15857.23,236913.22,566.68
38.719,63713.72,9902.75,500.01,94151.99,1509718.20,13655.37,262824.91,433.34
38.954,64416.24,12237.54,700.01,93716.33,1522245.74,15456.87,268953.38,566.68
39.191,63211.93,7601.62,600.01,89695.40,1499396.32,14556.09,231945.17,433.34
39.427,62459.29,7668.32,800.02,97939.31,1411577.38,13605.33,234750.07,566.68
39.663,63763.90,6101.05,1100.03,84971.97,1363638.51,13755.44,246481.78,283.34
39.899,56589.74,13038.11,1400.06,92912.08,1520212.34,12804.72,224478.81,450.01
40.135,51373.96,7835.06,300.00,87517.78,1358331.09,13205.02,254634.45,350.00
40.371,54533.34,13972.15,300.00,87283.28,1424168.00,24767.64,223938.40,216.67
40.607,55034.88,13004.75,100.00,84971.97,1669296.13,14205.80,226539.31,500.01
40.843,51223.53,6234.42,400.00,84704.01,1407280.89,46913.26,294574.65,433.34
41.079,53881.35,6667.92,800.02,92141.37,1408464.09,13054.90,237623.08,400.00
41.315,59900.53,8802.18,900.02,96363.97,1532527.38,13255.05,236102.01,666.68
41.551,56639.89,7534.93,1100.03,82493.52,1434782.84,13004.87,233972.73,366.67
41.787,54132.11,6067.70,1100.03,80886.06,1459177.28,12104.22,227823.05,516.67
42.023,56840.53,12137.47,1100.03,90164.46,1370628.84,13154.98,241848.98,583.34
42.259,55536.42,6034.36,1200.04,81555.82,1418561.95,12904.79,246989.08,466.67
42.495,59398.85,6701.26,2000.11,82460.03,1342592.71,13355.13,231708.62,333.34
42.730,49468.58,7334.85,800.02,87484.28,1229006.38,35536.31,222148.36,333.34
42.967,48415.70,7201.46,1600.07,76566.73,1313189.48,11503.81,249119.96,383.34
43.203,56088.15,6534.53,1200.04,78743.00,1272390.36,23766.25,223668.20,500.01
43.439,57241.82,7501.58,1300.05,86948.28,1406585.87,12204.28,233263.07,516.67
43.675,54733.95,8435.33,3400.33,82861.92,1883935.39,12954.83,214247.50,466.67
43.911,52527.33,7935.10,1900.10,83364.28,1723651.02,20361.93,217589.72,616.68
44.147,54433.02,7334.85,1300.05,87015.28,1383340.17,13555.29,215564.05,266.67
44.383,55285.65,7368.19,500.01,87417.27,2318148.10,12904.79,221337.85,683.35
44.619,51925.55,5234.10,1100.03,83263.81,1380548.57,12154.25,229140.65,433.34
44.855,60954.10,6867.99,1600.07,81153.95,1216858.04,11553.84,358081.52,383.34
45.091,50872.53,20611.93,1100.03,79278.73,1291167.22,14205.80,212559.74,200.00
45.327,81084.10,7434.89,900.02,87450.77,1214026.20,11854.04,216171.72,433.34
45.563,56790.38,12704.53,700.01,73955.57,1505760.58,18009.33,210669.67,466.67
45.799,56439.26,7334.85,600.01,101157.50,1277600.13,16908.22,227890.63,233.33
46.035,74907.14,9469.18,600.01,70742.35,1307382.35,24517.29,195185.70,466.67
46.271,54182.26,7168.11,800.02,65957.10,1316722.00,12404.43,208138.63,333.34
46.506,50722.10,15807.01,4900.68,67161.66,1158132.06,14355.93,294506.84,400.00
46.743,55887.53,8235.24,2900.24,71880.31,1704454.73,11503.81,168602.27,116.67
46.979,55686.90,6767.95,7101.42,78240.77,1082737.13,10503.17,154838.38,283.34
47.215,56188.47,9202.38,7601.63,69336.77,1044151.00,10953.45,210095.92,550.01
47.451,49167.75,7201.46,5000.70,55387.31,915395.14,7551.64,143136.02,316.67
47.688,46410.37,6034.36,6101.05,52545.24,856738.50,12154.25,153761.97,466.67
47.924,59398.85,5967.67,6601.23,87584.77,860359.59,10653.26,220831.29,300.00
48.160,52828.21,5534.19,7401.54,55353.87,778043.28,22414.45,134801.35,283.34
48.396,46410.37,6601.22,6601.23,52612.11,809940.55,8602.13,132449.56,216.67
48.632,44956.64,7568.28,6501.19,112325.13,814285.03,10753.33,261538.58,433.34
48.868,63914.44,6234.42,6701.26,56256.73,1005379.91,25618.88,187465.81,166.67
49.104,53680.75,8301.94,5700.91,54049.81,972764.38,9402.54,149154.32,283.34
49.340,47062.08,6501.19,6101.05,57025.87,1679428.36,12454.46,257950.79,316.67
49.576,59398.85,14439.19,4500.57,54451.05,964664.87,10052.91,156150.33,166.67
49.812,48917.06,6434.50,5200.76,53682.02,861356.95,9552.63,149019.81,350.00
50.048,43954.15,5467.51,3400.33,54885.74,859834.78,18860.23,151642.97,350.00
50.284,77618.72,7334.85,4100.47,63247.15,922134.88,10152.97,148918.95,200.00
50.520,43402.81,15239.86,3400.33,49603.37,858575.31,11153.58,135574.14,166.67
50.756,47814.08,6934.68,3100.27,52545.24,1620989.68,11003.48,134767.75,233.33
50.992,43653.42,5400.82,2300.15,50639.65,814707.98,9102.38,189488.16,383.34
51.228,111195.94,5934.32,2400.16,55286.99,822453.34,8402.03,144615.17,216.67
51.464,45457.92,6534.53,2900.24,57059.32,783216.23,11253.64,139136.23,400.00
51.700,47713.81,6001.01,900.02,52946.45,843048.16,10052.91,134700.55,250.00
51.936,49217.89,7634.97,1600.07,46695.40,801516.33,9152.41,142026.74,266.67
52.172,49268.04,6567.88,2100.12,90968.59,912657.64,11453.77,133793.39,366.67
52.408,54433.02,6968.03,2200.14,48132.61,1203652.66,11303.68,126437.18,233.33
52.644,53329.70,5967.67,1800.09,47129.90,778791.18,9752.74,129728.62,166.67
52.880,45608.30,5867.63,3300.31,44589.93,716032.58,9752.74,126605.09,200.00
53.116,40896.89,8902.23,2500.18,44489.68,861146.89,9902.82,112975.80,183.33
53.352,40846.78,6501.19,2500.18,42451.31,675677.07,10253.03,104421.12,100.00
53.588,42450.51,4934.02,1700.08,40814.09,645884.83,9402.54,117976.41,133.33
53.824,94047.57,5134.07,2200.14,37473.32,673910.85,10002.88,105561.51,166.67
54.060,35385.11,4567.25,3200.29,38408.67,2282466.65,10453.14,101738.20,50.00
54.296,33030.59,5600.88,3000.25,39778.38,619471.69,11653.91,111029.65,266.67
54.532,37539.51,4067.13,3100.27,40212.70,540765.10,10603.23,92686.42,200.00
54.768,30676.39,4467.23,3500.34,48199.47,565993.03,11153.58,88799.00,266.67
55.004,36637.64,4600.59,3600.37,49202.24,589602.55,9652.68,88028.31,266.67
55.240,28773.22,4567.25,4300.52,45124.63,539373.16,10803.36,90910.17,100.00
55.476,35184.71,4533.91,3300.31,32563.53,470326.57,9152.41,83405.01,266.67
55.712,38391.32,4700.62,3600.37,58932.16,450670.22,9402.54,78280.62,83.33
55.948,29023.62,4533.91,5100.73,30559.93,480496.89,10453.14,79117.82,116.67
56.184,28673.06,4733.96,4800.65,43654.25,423914.95,12454.46,87860.78,116.67
56.420,32279.22,3833.75,3500.34,26019.28,495454.80,9852.79,73693.43,100.00
56.656,28923.46,3400.32,4200.50,28656.72,454876.87,10453.14,71885.66,133.33
56.893,60452.38,4467.23,4700.62,27354.65,478390.49,9852.79,79921.59,66.67
57.129,30075.37,4233.84,5300.79,24116.57,428525.06,10203.00,71751.77,266.67
57.365,31327.52,4067.13,5700.91,25451.78,618265.15,10052.91,63050.55,83.33
57.601,24917.41,3200.29,4900.68,20812.34,361795.78,8902.28,75568.33,116.67
57.837,23665.71,2766.88,6101.05,32897.49,398274.01,9152.41,64756.98,116.67
58.073,26720.03,2000.11,4700.62,25385.02,423607.68,8051.87,62448.33,100.00
58.309,22864.66,3300.31,3500.34,20879.08,335021.44,8702.18,59203.37,33.33
58.545,19060.19,15306.58,4200.50,33832.60,344961.46,8251.96,51311.00,83.33
58.781,48816.79,2533.51,3900.43,19277.25,301826.52,6651.27,54119.72,183.33
59.017,19660.84,3667.04,4900.68,17408.63,329365.75,8352.01,54688.21,66.67
59.253,21763.28,3166.95,3100.27,20245.01,312460.43,9002.33,49572.49,100.00
59.489,21963.53,2400.16,3100.27,51609.14,295978.01,9102.38,64623.14,133.33
59.725,20712.03,2100.12,5500.85,18209.44,271283.23,7801.75,51712.21,200.00
59.961,18409.51,2700.20,4200.50,17442.00,253165.22,9902.82,46697.66,100.00
60.197,15556.79,2266.81,4500.57,15973.94,254281.21,7351.56,45694.94,50.00
60.433,22013.59,2800.22,4200.50,14239.11,286268.73,7001.41,81663.21,100.00
60.669,19510.68,1966.78,3900.43,25518.55,287336.04,8952.31,42252.68,83.33
60.905,15656.88,2533.51,4500.57,13638.63,280933.48,6901.37,37341.15,66.67
61.141,11453.68,2000.11,3500.34,9535.93,156495.55,6051.05,20579.17,50.00
61.377,6801.30,600.01,3000.25,4867.34,127864.70,13455.21,13672.19,83.33
61.613,4000.45,566.68,2000.11,3366.99,56541.05,3400.33,6434.56,16.67
61.849,2950.24,466.67,1900.10,2066.79,45709.53,3100.28,6367.87,0.00
62.085,350.00,566.68,500.01,1066.70,40947.77,2250.15,1366.72,0.00
62.321,550.01,266.67,600.01,866.69,23015.10,2350.16,1533.40,0.00
62.557,750.02,0.00,300.00,866.69,23065.17,2850.23,600.01,0.00
62.793,450.01,66.67,0.00,533.34,21763.50,3350.32,366.67,0.00
63.029,250.00,166.67,700.01,533.34,18559.82,1950.11,133.33,0.00
63.265,100.00,0.00,300.00,466.67,18159.40,3000.26,33.33,0.00
63.501,50.00,0.00,400.00,200.00,17708.94,2050.12,0.00,0.00
63.737,300.00,0.00,100.00,600.01,17108.35,2400.17,33.33,0.00
63.973,200.00,0.00,800.02,333.34,16107.40,2400.17,0.00,0.00
64.209,200.00,133.33,1000.03,166.67,19360.69,1900.10,0.00,0.00
64.445,600.01,0.00,700.01,433.34,18459.71,3600.37,0.00,0.00
64.681,100.00,33.33,600.01,133.33,19761.13,2550.19,133.33,0.00
64.917,50.00,0.00,200.00,400.00,16908.15,2300.15,0.00,0.00
65.153,300.00,166.67,400.00,333.34,16607.86,2400.17,0.00,0.00
65.389,50.00,0.00,400.00,233.33,17108.35,2400.17,0.00,0.00
65.625,50.00,0.00,100.00,200.00,17258.49,2350.16,0.00,33.33
65.862,150.00,0.00,500.01,633.34,19610.96,1750.09,0.00,0.00
66.098,250.00,33.33,400.00,400.00,16107.40,1600.07,0.00,0.00
66.334,200.00,133.33,400.00,133.33,15757.08,2900.24,0.00,0.00
66.570,250.00,0.00,200.00,233.33,16057.35,2200.14,0.00,0.00
66.806,100.00,0.00,200.00,333.34,15957.26,2600.19,0.00,0.00
67.042,250.00,0.00,400.00,400.00,15907.21,2600.19,0.00,0.00
67.278,400.00,0.00,900.02,366.67,16157.44,2850.23,0.00,0.00
67.514,100.00,0.00,200.00,266.67,17108.35,2450.17,0.00,0.00
67.750,50.00,0.00,600.01,233.33,15907.21,2050.12,0.00,0.00
67.986,0.00,66.67,200.00,366.67,18609.88,1950.11,0.00,0.00
68.222,250.00,33.33,100.00,400.00,20812.35,2800.23,0.00,0.00
68.458,200.00,0.00,1000.03,333.34,16257.54,2150.13,0.00,0.00
68.694,200.00,0.00,200.00,600.01,16257.54,2350.16,0.00,0.00
68.930,350.00,0.00,700.01,466.67,16657.91,2650.20,0.00,0.00
69.166,200.00,66.67,500.01,466.67,16207.49,3100.28,0.00,0.00
69.402,150.00,0.00,300.00,300.00,16808.06,1550.07,100.00,150.00
69.638,7701.66,1600.07,66122.78,2400.16,56240.08,42000.71,13038.35,3183.64
69.874,88820.86,12304.25,173139.29,21012.58,292063.19,195443.19,60641.78,2850.25
70.110,185611.84,26953.72,78673.76,38174.83,815855.58,206520.22,133087.88,1616.75
70.346,243452.06,30693.10,57693.50,61474.20,929404.12,155190.07,186117.73,1383.39
70.582,306819.37,33064.01,48465.99,72984.86,1300265.65,131042.36,219885.80,1016.70
70.818,251005.82,35535.43,10202.93,86010.35,1413174.15,95914.04,266583.00,1500.07
71.054,236914.80,31027.02,22714.51,92007.32,1370944.76,79682.31,237454.09,666.68
71.290,196174.14,27120.64,7901.76,96565.04,1446282.16,54284.69,254939.00,416.67
71.526,186723.38,21613.11,7201.46,94889.28,1699652.77,35185.60,249695.01,600.01
71.762,175712.21,21512.99,9802.70,95023.35,1766707.46,35937.13,257612.34,283.34
71.998,168947.28,21813.36,4400.55,109574.50,1787121.52,33131.57,265296.33,383.34
72.234,158905.51,20912.28,2600.19,109272.63,1808058.05,29775.49,262960.32,516.67
72.470,146852.76,19544.06,1500.06,104309.21,1968135.79,20512.10,269935.50,566.68
72.706,137428.01,18609.72,1300.05,105717.60,1724851.41,23015.23,260218.41,316.67
72.942,123778.49,17608.70,1400.06,115780.84,1736678.16,18910.28,255852.61,383.34
73.178,117989.41,15506.75,900.02,116753.92,1900265.47,18059.38,271832.18,350.00
73.414,108680.47,14639.35,2300.15,106187.09,1905739.30,13805.48,268411.58,266.67
73.650,105561.81,14038.87,2400.16,113230.94,1771049.84,13905.56,300578.78,500.01
73.886,101991.10,11770.56,1700.08,108065.18,1789654.53,13455.21,291590.31,350.00
74.122,104857.68,12404.32,900.02,111419.40,1678928.75,12154.25,259947.65,333.34
74.358,96209.06,15173.13,1000.03,113432.23,2009049.85,11103.55,265634.95,416.67
74.594,100382.01,15706.93,1300.05,116485.48,1816495.94,8752.20,276100.46,450.01
74.830,115221.39,14439.19,2000.11,114237.45,1909059.42,10903.42,263705.12,700.02
75.067,124835.83,16507.65,1000.03,112190.95,1811831.88,8852.26,270951.55,566.68
75.303,116580.18,16607.75,1800.09,106254.16,1828919.96,8752.20,256089.49,400.00
75.539,105209.73,15006.32,1100.03,116250.59,1906176.02,6301.14,278167.23,316.67
75.775,106668.37,14105.59,600.01,113633.51,1986728.95,6301.14,275456.74,500.01
76.010,102192.24,11637.14,1100.03,110312.42,1838156.29,7101.45,272543.48,366.67
76.247,84700.87,11036.75,1200.04,105818.20,1788379.34,6501.22,255446.56,300.00
76.483,92388.94,11870.62,1400.06,110882.67,1987073.48,6251.12,294133.76,333.34
