C:\ICPMH\1\DATA\12G13l01.B\424_15.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  05:45:32 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
18.656,164455.53,20545.18,900.02,80182.84,1319507.84,5250.79,193196.39,283.34
18.892,163194.03,21613.11,600.01,83129.85,1307342.22,8352.01,190836.50,433.34
19.128,142164.97,21179.26,1200.04,77537.66,1275113.02,6951.39,199164.96,466.67
19.364,124483.38,18142.58,1600.07,80048.90,1367825.81,7851.77,177054.58,350.00
19.600,136873.77,18109.21,800.02,69135.97,1420417.22,7701.71,165034.04,333.34
19.836,135614.19,18142.58,700.01,80048.90,1185214.67,6451.20,168366.61,583.34
20.072,171572.18,18676.46,700.01,82627.48,1233578.54,7101.45,178940.94,300.00
20.308,152348.61,20578.56,900.02,73319.57,1260155.79,6451.20,194174.14,400.00
20.544,129619.83,18876.67,500.01,85641.89,1326245.44,8352.01,177088.29,566.68
20.780,138385.39,18209.31,900.02,82560.49,1249569.66,10553.20,163519.42,400.00
21.016,129619.83,19977.87,1600.07,82393.04,1257823.76,7351.56,180827.48,650.01
21.252,141862.56,16407.56,400.00,73821.67,1188167.02,8402.03,179075.67,533.34
21.488,146399.05,18209.31,900.02,73386.51,1298002.57,7301.53,187566.91,566.68
21.724,138435.78,13438.40,200.00,85072.45,1259322.88,9152.41,191578.15,266.67
21.960,122368.80,15573.48,600.01,73687.79,1210166.34,8251.96,183893.61,516.67
22.196,112856.33,16007.19,900.02,79446.17,1251809.79,9952.85,187128.78,633.35
22.432,122771.56,17008.12,1000.03,81321.39,1341030.30,9852.79,250608.37,550.01
22.668,129468.73,18209.31,600.01,80517.70,1391232.36,9252.46,175943.10,516.67
22.904,132339.70,15773.65,600.01,91404.18,1413771.52,9052.36,204933.22,416.67
23.140,111699.05,16874.66,1200.04,81890.70,1454817.71,10753.33,211547.17,800.02
23.376,116429.19,15073.05,800.02,83129.85,1418366.63,11804.01,215226.45,466.67
23.612,120355.15,13138.18,400.00,88120.79,1516088.22,11103.55,202065.71,516.67
23.848,121815.04,15373.30,900.02,89929.93,1560948.28,10353.08,198355.55,466.67
24.084,105662.40,14839.52,800.02,87182.77,1419503.94,14155.77,205439.29,583.34
24.320,100382.01,14505.91,600.01,85842.86,1383972.00,11353.71,231370.69,550.01
24.556,117335.13,13171.54,800.02,94721.71,1401559.89,13655.37,226809.56,750.02
24.792,110541.88,14138.95,1800.09,99246.63,1514818.78,14556.09,214281.24,466.67
25.029,123023.28,15306.58,1400.06,91437.71,1545066.34,13455.21,213234.80,650.01
25.265,119499.43,14572.63,800.02,88288.28,1349537.14,14606.14,207430.02,816.69
25.501,109736.92,15206.49,200.00,88690.29,1355194.85,16657.98,221033.91,700.02
25.737,120707.53,18042.47,1100.03,94017.94,1522693.69,21513.31,243843.95,666.68
25.973,116781.48,14339.11,1600.07,91940.32,1847220.16,23065.31,240057.07,750.02
26.209,117637.09,17108.22,800.02,97201.89,1643098.08,19260.67,211985.93,766.68
26.445,113711.75,15873.74,1300.05,91035.61,1529546.23,21863.75,227079.84,716.68
26.681,125087.60,15440.03,1500.06,92476.45,1478229.92,17258.57,215564.05,833.35
26.917,124332.33,16274.10,800.02,102766.81,1635740.08,20812.46,237758.29,450.01
27.153,121059.91,15506.75,1100.03,91102.63,1469826.60,17759.07,227451.42,900.03
27.389,115171.06,15339.94,1700.08,87953.28,1782893.99,18259.59,237454.09,716.68
27.625,104555.92,16541.02,1100.03,91102.63,1577795.25,15657.05,214652.58,666.68
27.861,121462.64,17041.49,1400.06,92811.54,1492423.18,15256.70,219176.65,600.01
28.097,121663.99,16908.03,1200.04,97671.15,1464622.59,14155.77,218433.83,850.02
28.333,109535.70,15206.49,800.02,96464.52,1516513.22,14806.31,214382.51,500.01
28.569,110894.05,16140.65,1100.03,83297.31,1436362.43,13755.44,202031.99,266.67
28.805,100030.03,15673.56,2400.16,93615.81,1579828.65,16157.51,218129.94,650.01
29.041,103801.50,13738.64,2100.12,91270.17,1554773.57,14706.22,221371.62,416.67
29.277,113057.60,16974.76,2000.11,84503.05,1414834.11,15807.19,210095.92,450.01
29.513,101236.81,14839.52,3500.34,86512.81,1408573.27,16507.84,291658.11,500.01
29.749,115120.73,15606.84,1300.05,88087.29,1630909.41,14355.93,214517.55,633.35
29.985,114718.14,15840.38,5300.79,91504.71,1490832.16,13905.56,211277.17,466.67
30.221,111900.32,16040.56,800.02,82125.13,1347182.06,13004.87,199772.03,533.34
30.457,107674.40,15406.67,400.00,113801.28,1461015.36,13555.29,204966.95,750.02
30.693,110944.38,15239.86,800.02,80651.65,1493692.61,15406.83,210163.43,566.68
30.929,105913.89,15973.83,2300.15,80115.86,1300053.15,10203.00,203482.52,416.67
31.165,106718.67,12437.68,900.02,83431.27,1365562.73,15607.01,210804.68,566.68
31.401,119147.09,12504.39,700.01,84837.99,1408797.30,14906.39,202200.64,583.34
31.637,117284.79,15840.38,1700.08,82727.96,1309421.51,13255.05,200075.61,566.68
31.873,212155.74,13605.20,2100.12,97302.45,1309611.06,13555.29,189757.82,483.34
32.109,121412.30,14072.23,1700.08,77838.98,1333597.69,17959.28,197546.16,766.68
32.345,117637.09,16174.01,1300.05,86646.80,1435242.32,13104.94,210399.68,516.67
32.581,116831.83,15807.01,1800.09,79714.05,1325969.76,13355.13,197950.87,500.01
32.817,123224.67,13638.55,1800.09,81924.18,1397251.98,10703.30,194679.87,483.34
33.053,128511.82,17541.97,2200.14,98442.12,1316015.56,12204.28,185005.62,333.34
33.289,115623.98,16073.92,2600.19,78676.04,1244044.07,15056.52,181905.64,850.02
33.525,107976.22,15339.94,1400.06,70474.61,2149845.17,12004.15,208307.38,750.02
33.761,110390.93,16707.84,1500.06,79513.14,1343689.78,15056.52,238671.02,383.34
33.998,107674.40,14939.60,2100.12,82962.40,1281580.60,14355.93,198456.71,516.67
34.234,134102.81,17208.31,2000.11,81555.82,1251034.40,14506.05,212053.41,283.34
34.470,127857.16,17508.61,2300.15,76533.26,1154955.59,11753.97,177660.88,500.01
34.706,122167.43,18910.04,1900.10,72482.78,1274406.47,11253.64,179244.11,700.02
34.942,127706.06,15807.01,1400.06,77001.98,1151790.75,11804.01,193735.83,266.67
35.178,116177.55,16107.28,1500.06,71579.08,1328560.28,13955.60,207834.93,683.35
35.414,179499.70,16340.83,1600.07,73922.10,1243360.48,13705.41,182714.26,383.34
35.650,114818.80,17074.85,2200.14,68600.55,1086062.91,12704.64,163889.65,666.68
35.886,127605.35,15807.01,1200.04,78876.95,1181538.60,10653.26,189622.97,500.01
36.122,127353.57,15973.83,1000.03,71512.14,1130423.27,11203.61,190162.33,466.67
36.358,119147.09,15440.03,1800.09,63983.14,2138184.81,11904.08,186353.65,250.00
36.594,112000.95,16574.38,1200.04,75060.25,1124673.66,12454.46,181973.00,366.67
36.830,116781.48,17909.01,1300.05,74390.73,1160142.41,11053.52,170622.37,433.34
37.066,120808.21,15673.56,2400.16,65087.19,966267.40,11003.48,182411.04,566.68
37.302,127706.06,17074.85,2200.14,69939.15,1211722.88,9602.65,184870.84,666.68
37.538,134304.34,16073.92,400.00,65756.35,1229764.58,10203.00,192994.08,416.67
37.774,120858.55,15073.05,600.01,62745.35,1209276.00,11203.61,174057.05,450.01
38.010,119600.11,16774.57,2400.16,67094.73,1127574.34,27271.39,170622.37,716.68
38.246,127001.04,16574.38,1200.04,71947.23,1201010.48,9752.74,180894.89,400.00
38.482,128814.00,15106.41,1500.06,73687.79,1122433.52,10052.91,186555.83,583.34
38.718,112604.73,14472.55,2600.19,62377.38,1224778.84,11353.71,174292.81,733.35
38.954,107724.71,17174.95,700.01,71077.04,1047038.60,9852.79,169511.30,533.34
39.190,103147.72,14105.59,1400.06,66425.53,1077055.10,11253.64,161904.04,466.67
39.426,124936.54,15440.03,800.02,63146.79,1110125.71,9852.79,169342.94,433.34
39.662,123778.49,17041.49,1200.04,70106.48,1115714.38,9902.82,162509.79,483.34
39.898,114718.14,18276.04,600.01,67663.58,1049984.30,9952.85,180793.82,433.34
40.134,108026.53,18376.15,500.01,61674.90,1185346.80,8602.13,167154.69,450.01
40.370,113762.06,14972.96,2000.11,72181.54,1138723.27,9602.65,183657.74,300.00
40.606,120556.52,16974.76,1300.05,74558.11,1180481.67,13004.87,173114.15,500.01
40.842,130778.24,16774.57,1800.09,62912.62,1089187.62,7801.75,174259.13,633.35
41.078,136571.46,16674.47,8301.94,68901.73,1179413.31,11854.04,162139.62,683.35
41.314,132692.30,17742.17,400.00,66525.91,1117734.99,12104.22,175471.59,383.34
41.550,122016.41,15473.39,2000.11,62645.00,1169958.82,11854.04,195084.53,400.00
41.786,115473.00,14372.47,1500.06,74022.52,1184783.91,10102.94,211682.18,516.67
42.022,116378.85,17141.58,1200.04,67094.73,1208460.38,11003.48,166885.37,650.01
42.258,123728.16,18409.52,800.02,69202.90,1056757.35,8452.06,180018.97,533.34
42.494,125490.40,14472.55,1300.05,64016.60,1048870.43,8101.89,181097.04,433.34
42.730,128612.56,15740.29,2100.12,66157.85,2117190.87,9202.44,174158.13,466.67
42.967,116580.18,17074.85,1100.03,73587.36,1134007.54,9952.85,183017.53,516.67
43.203,106567.76,14038.87,1600.07,71679.49,1361823.37,11203.61,165269.65,550.01
43.439,109636.29,16908.03,600.01,66358.61,1170642.31,10703.30,163956.95,400.00
43.675,116882.14,15740.29,1200.04,67697.04,1089526.49,11653.91,158438.11,550.01
43.911,122117.09,16007.19,1900.10,63447.87,1090127.17,10753.33,184365.35,366.67
44.147,120304.84,16507.65,400.00,70775.82,1191240.07,10152.97,166245.79,500.01
44.383,105008.56,17642.07,2400.16,68734.40,1133467.60,10653.26,158875.51,350.00
44.619,122419.16,16541.02,1100.03,67462.81,1083217.99,10203.00,178604.07,583.34
44.855,132944.17,12871.32,1900.10,86345.31,939417.31,8902.28,160086.85,500.01
45.091,129368.00,16307.47,1900.10,64986.82,1053273.17,10102.94,200986.30,516.67
45.327,133095.29,15973.83,1200.04,61909.06,1053007.84,11403.74,183994.68,433.34
45.563,120959.23,17742.17,900.02,65990.56,1109859.50,9952.85,181130.72,566.68
45.799,124130.94,17174.95,2500.18,65990.56,1056297.29,8752.20,168568.59,550.01
46.035,125893.23,18276.04,800.02,65120.65,1073177.86,10603.23,171969.23,550.01
46.271,126396.79,14839.52,1600.07,63514.77,975510.96,9852.79,155242.04,416.67
46.506,118643.74,16040.56,2300.15,65053.74,987241.23,10102.94,166784.40,700.02
46.743,127454.28,17642.07,2100.12,64351.15,1166443.48,10203.00,173316.21,650.01
46.979,123174.32,16340.83,2300.15,63983.14,1134426.78,10503.17,186421.03,500.01
47.215,120556.52,16107.28,3300.31,67730.51,1182813.70,10853.39,172676.37,516.67
47.451,143979.45,17041.49,2000.11,61574.55,1062145.14,9002.33,177862.99,450.01
47.687,135765.34,16574.38,1000.03,59366.96,1076948.85,10353.08,165202.31,416.67
47.923,138234.19,16707.84,3600.37,54818.86,1018188.40,23065.31,181535.00,350.00
48.159,130224.20,16908.03,2700.21,63949.68,1045741.53,10453.14,181871.91,666.68
48.395,120304.84,17708.80,2000.11,65957.10,1053485.38,8502.08,173046.78,566.68
48.631,133296.80,16007.19,2000.11,58129.49,1720216.05,12604.57,158808.22,416.67
48.867,139695.56,15640.20,2800.22,70508.08,1024235.18,11703.94,155746.65,566.68
49.103,126749.28,16507.65,3200.29,63146.79,995805.69,9402.54,182613.19,533.34
49.339,131735.24,15706.93,4100.47,62243.57,1032065.84,11603.87,184466.44,766.68
49.575,121512.97,19210.36,3200.29,67763.97,1196897.88,10152.97,186623.25,733.35
49.811,130878.98,15706.93,23014.89,67596.65,1005584.69,11053.52,173551.92,700.02
50.047,131433.02,16340.83,4300.52,62377.38,1207455.20,10453.14,172406.97,683.35
50.282,143626.61,17041.49,3000.25,61541.09,1041857.54,11954.11,166885.37,650.01
50.519,129821.27,18075.84,2700.21,60738.31,1095709.69,10052.91,178839.88,633.35
50.755,122117.09,18042.47,2500.18,78743.00,1025602.37,10503.17,167996.29,500.01
50.991,171875.08,16874.66,3600.37,65354.85,1054652.46,10703.30,171464.13,500.01
51.227,129569.45,17541.97,3800.41,82493.52,1039962.52,11503.81,168366.61,550.01
51.463,123023.28,18209.31,3000.25,81020.01,952126.19,10503.17,162913.63,633.35
51.699,129670.18,16040.56,13605.21,55788.57,908184.10,10152.97,169174.60,766.68
51.935,125037.23,17074.85,2300.15,59634.53,1036782.35,10753.33,177559.85,666.68
52.172,123577.10,16140.65,3000.25,60069.34,1091881.47,10953.45,164865.74,700.02
52.408,253237.02,17875.64,6301.12,61407.30,1054122.00,11553.84,179884.22,616.68
52.644,135412.67,22580.98,2400.16,57460.62,1071372.29,10903.42,205203.13,783.35
52.880,131382.67,19176.99,3800.41,57560.95,901344.16,9802.77,167289.33,783.35
53.116,138990.05,15306.58,3600.37,55186.68,1046272.00,10253.03,177357.74,566.68
53.352,143979.45,18276.04,4300.52,62343.91,1295216.73,10853.39,180423.21,400.00
53.588,127806.79,17108.22,3000.25,65522.14,1101933.42,10253.03,174393.85,833.35
53.824,137780.70,19977.87,3700.39,59400.40,1104591.92,9752.74,174158.13,433.34
54.060,133246.43,15940.47,3800.41,67797.43,1508781.87,11353.71,162711.69,500.01
54.296,147256.07,18142.58,5000.70,63949.68,1287215.46,10503.17,172305.96,550.01
54.532,139594.77,17141.58,3600.37,65287.94,1041455.49,11053.52,171935.57,600.01
54.768,127907.51,19143.62,5200.76,63782.42,1088426.10,11954.11,191241.04,933.36
55.004,129922.01,20445.07,4300.52,66057.48,1050939.09,11954.11,186623.25,683.35
55.240,135916.47,20344.95,4800.65,63548.23,1103634.40,12104.22,176212.52,450.01
55.476,150634.12,20244.84,5800.95,64919.91,1040810.77,11353.71,190094.86,550.01
55.712,130022.73,16908.03,5900.98,66124.40,1117151.78,12304.36,195354.27,450.01
55.948,138838.89,16807.93,5900.98,67496.27,1198454.42,14756.27,191443.31,583.34
56.184,131332.29,17441.88,7101.42,63414.41,1104225.22,13905.56,186252.53,616.68
56.420,146449.45,18576.36,8602.08,66726.67,1136007.45,13004.87,188342.11,1000.03
56.656,145995.77,20511.81,6101.05,68634.00,1076470.73,13205.02,182983.84,800.02
56.892,135362.28,19143.62,5600.88,59567.64,976144.85,13655.37,181366.56,916.69
57.128,140451.46,17208.31,8702.13,61775.25,1068823.46,15807.19,198220.64,1050.03
57.364,129770.90,17675.44,11003.41,66994.36,1061444.55,13755.44,184668.64,816.69
57.600,130274.56,17708.80,7401.54,70708.90,1414977.77,16057.42,189656.66,933.36
57.836,146298.21,16741.20,9302.43,68433.22,1153393.29,14205.80,212289.73,666.68
58.072,137679.95,18209.31,10603.16,68700.93,1043707.15,14906.39,186421.03,883.36
58.308,132793.06,18542.99,11403.66,65555.60,1033443.38,16908.22,175943.10,716.68
58.544,123828.85,16174.01,12104.12,60102.79,1117843.87,14956.44,189690.35,616.68
58.780,150331.58,16207.38,9602.59,86780.79,1063673.95,12604.57,179951.55,783.35
59.016,135362.28,17808.91,10903.34,79010.87,1069354.32,14405.97,177728.28,1066.70
59.252,143273.79,17541.97,12604.47,65890.19,986765.45,13755.44,185477.40,700.02
59.488,131332.29,17942.37,12804.61,64317.69,1056138.01,14055.68,174966.38,1150.04
59.724,127252.85,14138.95,12904.68,63949.68,1050514.67,18359.70,193466.09,1150.04
59.960,114164.63,16908.03,10803.28,67061.27,1118322.97,14956.44,186791.75,1050.03
60.196,135866.10,18276.04,11803.92,66659.75,1097358.13,17008.32,168804.27,866.69
60.432,129015.46,17708.80,14205.68,66592.83,1048128.05,15857.23,195421.72,983.36
60.668,133246.43,17275.05,16908.04,65087.19,1115394.95,28623.56,185511.12,866.69
60.904,124382.69,17842.27,12104.12,63849.32,1023113.21,16007.37,202099.43,683.35
61.141,132591.57,28522.84,12704.54,66960.89,1029151.68,16858.17,186926.55,900.03
61.377,122419.16,13538.48,13204.90,66659.75,1382765.75,17058.37,174528.55,783.35
61.613,126396.79,17074.85,12804.61,62109.76,1141175.90,18409.75,217893.59,1400.06
61.849,131231.55,16407.56,17308.42,68935.18,1083696.41,14155.77,173316.21,733.35
62.085,121361.95,14572.63,12304.26,61440.74,962891.04,16858.17,186555.83,833.35
62.321,114265.26,16340.83,15206.50,65321.39,1083324.44,17058.37,185511.12,1083.37
62.557,128058.57,14138.95,10403.04,60604.51,1161055.69,17358.67,191409.59,750.02
62.793,128008.23,14672.71,10603.16,56724.90,1676016.44,13805.48,165437.94,1283.38
63.029,118392.09,15773.65,12904.68,64786.08,1056550.61,12454.46,167121.02,716.68
63.265,108982.31,16374.19,11203.53,62544.64,901028.54,18359.70,183253.39,950.03
63.501,107875.62,15740.29,12504.40,53916.07,953234.01,15556.96,153156.50,566.68
63.737,114869.12,13071.46,11603.79,56223.29,939101.00,14656.18,153728.32,1016.70
63.973,107422.88,16007.19,12504.40,60504.16,1001359.20,14105.72,165572.58,933.36
64.209,113661.43,13938.79,16407.57,62009.40,994483.71,12104.22,167457.67,1216.71
64.445,107121.08,13171.54,16107.30,61541.09,998926.19,9502.60,167996.29,1033.37
64.681,113611.10,12437.68,12804.61,79914.95,848921.70,12854.75,200514.07,1300.05
64.917,109435.07,15640.20,16908.04,67964.74,899450.61,12454.46,163485.76,916.69
65.153,105561.81,14105.59,14706.08,54852.30,905237.32,12104.22,152214.70,1066.70
65.389,86610.01,12771.25,10903.34,63715.50,885675.02,13905.56,165000.36,916.69
65.625,102292.82,13338.33,14305.76,58229.82,930194.45,15356.78,159010.13,900.03
65.861,120304.84,12804.60,16207.39,55086.36,857892.99,11703.94,133457.44,866.69
66.097,94952.36,11770.56,29825.00,61541.09,942580.59,49069.20,149658.74,650.01
66.333,88569.61,12370.96,16707.85,53615.14,832931.17,12004.15,161197.33,1100.04
66.569,78974.65,10636.51,14205.68,44088.66,753088.01,10553.20,203786.14,266.67
66.805,60301.89,8768.83,9202.38,34634.16,466065.00,8101.89,69642.98,300.00
67.041,30676.39,5334.13,6201.08,19243.88,406561.09,6901.37,51110.39,333.34
67.277,25818.69,3166.95,3400.33,12337.67,235521.78,4350.54,32130.47,116.67
67.513,13104.82,1333.38,2500.18,7801.73,150846.32,4050.47,18343.27,33.33
67.749,8151.86,933.36,600.01,41615.97,72650.25,2300.15,7935.19,16.67
67.985,3550.35,600.01,1400.06,3133.61,54033.16,2650.20,6167.79,0.00
68.221,3700.38,433.34,1400.06,1300.05,29474.76,2950.25,3567.04,0.00
68.457,2250.14,366.67,1200.04,1566.74,39093.55,3100.28,1166.71,16.67
68.693,1000.03,100.00,800.02,1133.37,28523.19,1950.11,1566.74,0.00
68.929,650.01,233.33,300.00,833.35,19360.69,2900.24,1233.38,0.00
69.165,400.00,66.67,900.02,666.68,19811.19,2350.16,500.01,0.00
69.401,600.01,133.33,100.00,700.01,16357.63,2950.25,1466.73,0.00
69.637,150.00,66.67,400.00,733.35,16207.49,2650.20,333.34,0.00
69.873,300.00,33.33,100.00,433.34,18009.25,1550.07,133.33,0.00
70.109,250.00,0.00,200.00,333.34,19711.08,1750.09,433.34,0.00
70.346,1400.06,66.67,200.00,366.67,17358.59,2650.20,0.00,0.00
70.582,250.00,0.00,400.00,400.00,18259.51,3000.26,100.00,0.00
70.818,0.00,66.67,0.00,233.33,15606.95,2300.15,0.00,0.00
71.054,100.00,0.00,600.01,400.00,19510.86,3000.26,0.00,0.00
71.290,100.00,0.00,200.00,533.34,17859.09,3050.27,0.00,0.00
71.526,100.00,66.67,300.00,400.00,19360.69,2300.15,0.00,0.00
71.762,250.00,0.00,300.00,466.67,17408.64,2700.21,0.00,0.00
71.998,150.00,133.33,900.02,233.33,13905.51,3450.34,0.00,0.00
72.234,150.00,0.00,200.00,300.00,18509.77,1700.08,0.00,0.00
72.470,100.00,0.00,300.00,433.34,16808.06,3200.29,0.00,0.00
72.706,50.00,0.00,400.00,200.00,18960.25,2600.19,0.00,0.00
72.942,150.00,0.00,0.00,266.67,14806.25,3000.26,0.00,0.00
73.178,50.00,66.67,200.00,533.34,18509.77,2050.12,0.00,0.00
73.414,150.00,66.67,100.00,333.34,18459.71,1800.09,0.00,0.00
73.650,100.00,0.00,600.01,400.00,17408.64,3800.42,0.00,0.00
73.886,200.00,0.00,200.00,433.34,17308.54,2550.19,0.00,0.00
74.122,100.00,0.00,800.02,500.01,17358.59,3400.33,0.00,0.00
74.358,100.00,33.33,800.02,400.00,17959.20,3250.30,0.00,0.00
74.594,150.00,0.00,200.00,666.68,17508.74,2600.19,0.00,0.00
74.830,350.00,66.67,500.01,600.01,16657.91,3100.28,0.00,0.00
75.066,100.00,0.00,500.01,333.34,19360.69,3750.40,100.00,200.00
75.302,13555.16,5700.91,204874.08,2800.22,83347.70,55087.20,19811.59,6251.20
75.538,107976.22,13705.27,339104.55,15673.67,287437.70,159630.02,69977.70,4500.62
