C:\ICPMH\1\DATA\12G13l01.B\424_8.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  05:08:03 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
0.247,100.00,0.00,0.00,233.33,14756.21,1750.09,0.00,0.00
0.483,50.00,0.00,500.01,433.34,19560.91,2950.25,0.00,0.00
0.719,300.00,33.33,400.00,633.34,17809.04,3150.29,0.00,0.00
0.955,300.00,0.00,400.00,333.34,18860.14,1200.04,0.00,0.00
1.191,150.00,0.00,700.01,500.01,17809.04,2450.17,0.00,0.00
1.427,350.00,0.00,300.00,366.67,17758.99,2150.13,0.00,0.00
1.663,300.00,66.67,1100.03,400.00,14155.71,3750.40,0.00,0.00
1.898,200.00,0.00,200.00,566.68,18359.61,3200.29,0.00,0.00
2.135,150.00,0.00,600.01,566.68,18209.45,1650.08,0.00,0.00
2.371,150.00,0.00,700.01,300.00,17008.25,2200.14,0.00,0.00
2.607,300.00,0.00,300.00,266.67,14455.96,3550.36,0.00,33.33
2.843,150.00,0.00,600.01,466.67,16457.72,2300.15,0.00,0.00
3.079,100.00,0.00,600.01,266.67,18910.19,2200.14,0.00,0.00
3.315,200.00,0.00,600.01,433.34,16407.67,2550.19,0.00,0.00
3.551,200.00,66.67,100.00,1000.03,18910.19,2200.14,0.00,0.00
3.787,0.00,0.00,700.01,266.67,15807.13,2550.19,0.00,0.00
4.023,350.00,66.67,400.00,166.67,17058.30,2100.13,0.00,0.00
4.259,200.00,0.00,900.02,200.00,16858.10,2800.23,0.00,0.00
4.495,200.00,66.67,700.01,333.34,17058.30,2250.15,0.00,0.00
4.731,200.00,0.00,400.00,233.33,15556.90,3250.30,0.00,0.00
4.967,100.00,66.67,400.00,433.34,17308.54,2750.22,0.00,0.00
5.203,150.00,0.00,1200.04,233.33,19410.75,2600.19,0.00,0.00
5.439,100.00,66.67,0.00,566.68,18609.88,4200.51,1500.07,600.01
