C:\ICPMH\1\DATA\12G13l01.B\412_6.D
Intensity Vs Time,CPS
Acquired      : Jul 13 2012  02:11:50 pm using AcqMethod Spider3.m
Time [Sec],Mg24,Mg25,Al27,Ca43,Ca44,Mn55,Sr88,Ba138
15.352,104807.39,14372.47,1100.03,98777.32,1843969.18,5300.81,235358.45,166.67
15.588,214837.55,13104.82,1100.03,93314.19,1620260.19,5800.97,265025.48,50.00
15.824,85052.54,12304.25,1600.07,88991.82,1614091.15,6751.31,246786.17,366.67
16.060,77417.84,11036.75,1200.04,105013.40,1728912.34,6051.05,250574.55,166.67
16.296,81988.22,11837.27,1400.06,102498.58,1551775.23,6501.22,221979.51,266.67
16.532,75459.47,12671.17,2100.12,89159.35,1624803.65,4550.60,231032.77,316.67
16.768,101739.67,14372.47,1600.07,92241.88,1573619.47,4900.69,250709.89,200.00
17.004,95002.63,11837.27,1200.04,91236.65,1716258.44,5200.78,251386.45,366.67
17.240,113661.43,15640.20,1700.08,110245.35,1523675.91,4600.61,220662.44,283.34
17.476,108177.42,13338.33,1200.04,102096.23,1657986.37,4700.64,225998.85,283.34
17.712,104757.08,19443.95,800.02,105952.35,1702168.59,5250.79,213133.57,166.67
17.948,104505.62,11537.07,1100.03,89460.87,1407970.15,3900.44,234175.53,383.34
18.184,92388.94,12137.47,2000.11,92811.54,1550040.56,4750.65,230289.44,216.67
18.420,79024.88,8902.23,500.01,99917.08,1473066.15,5000.72,235290.86,333.34
18.656,64165.34,8001.80,800.02,103236.22,1387671.12,4600.61,223803.28,333.34
18.892,53931.51,8068.49,700.01,100252.33,1492578.26,3750.40,212458.45,166.67
19.128,64115.17,6567.88,900.02,98877.89,1540775.62,5200.78,229005.54,233.33
19.364,49418.44,7868.41,1000.03,90868.08,1484973.28,4900.69,221641.79,250.00
19.600,47864.21,6968.03,800.02,93615.81,1561287.24,5100.75,243539.62,300.00
19.836,39092.84,5100.73,900.02,93816.86,1711571.52,5250.79,224107.28,150.00
20.072,41598.51,3800.41,600.01,128099.34,1681760.39,5700.94,230627.30,300.00
20.308,38992.63,5467.51,1400.06,86948.28,1642368.59,5150.76,223904.63,366.67
20.544,38090.68,5134.07,900.02,96531.55,1471072.98,5800.97,235899.21,383.34
20.780,36337.02,4300.52,1900.10,117391.49,1568972.59,5450.85,234209.32,316.67
21.016,36086.51,5000.70,2000.11,95928.25,1660410.19,5400.84,243235.29,333.34
21.252,36988.36,9902.75,1000.03,101056.91,1784289.69,6501.22,255243.53,250.00
21.488,33581.62,5634.22,200.00,100185.27,1760934.80,6551.24,218805.21,316.67
21.724,34383.15,4700.62,1700.08,92878.56,1493445.64,6901.37,239009.05,300.00
21.960,35936.21,4767.31,1000.03,94956.31,1596761.75,5850.99,223634.40,500.01
22.196,36888.15,4833.99,900.02,89661.90,1403765.56,6751.31,238366.75,266.67
22.432,37238.88,5234.10,300.00,93749.85,1712766.25,6551.24,255818.79,333.34
22.668,36186.71,5300.79,900.02,96229.88,1647922.89,6901.37,232350.67,416.67
22.904,37739.93,5167.42,1800.09,104342.74,1486857.36,7601.66,217454.68,516.67
23.141,44856.40,5467.51,500.01,93984.43,1407734.60,6301.14,256326.36,366.67
23.377,39042.73,5400.82,1000.03,91672.25,1432703.55,6501.22,233432.04,400.00
23.613,41548.40,5934.32,3500.34,95894.72,1536042.61,8952.31,230323.21,366.67
23.849,48666.38,8001.80,1300.05,96799.68,1553894.76,6701.29,246718.53,333.34
24.085,53530.31,6634.57,1800.09,96531.55,1512980.70,8402.03,241308.01,233.33
24.321,64616.96,8568.73,600.01,88221.28,1469838.02,9302.49,216374.27,383.34
24.557,89423.86,8902.23,1000.03,86546.31,1481228.26,7051.43,241815.16,116.67
24.793,91685.30,14305.75,1500.06,85373.91,1297020.34,9352.52,245331.92,400.00
25.029,100130.60,13771.99,1200.04,96263.41,1551476.60,9552.63,256901.68,200.00
25.265,111296.57,13505.12,1500.06,99179.58,1590225.13,9002.33,231742.39,250.00
25.501,110894.05,15440.03,1100.03,94554.14,1412766.34,8101.89,218940.30,350.00
25.737,130979.70,14372.47,700.01,85005.46,1431353.74,8452.06,213876.16,383.34
25.973,103851.82,15406.67,2400.16,85943.35,1463019.95,8101.89,248747.91,300.00
26.209,95455.03,18209.31,2700.21,91270.17,1457528.84,7501.62,222418.56,300.00
26.445,97063.69,13838.71,2300.15,91906.80,1318807.06,8201.94,217015.74,283.34
26.681,88418.86,12337.61,3900.43,89695.40,1462997.01,8802.23,230019.13,216.67
26.917,77668.94,11703.85,2800.22,87383.78,1585727.67,8702.18,222519.88,366.67
27.153,83143.56,9836.05,2300.15,77236.33,1350548.08,7651.69,208138.63,200.00
27.389,68280.60,7601.62,2900.24,87819.28,1403495.64,10203.00,224107.28,233.33
27.625,60552.74,7468.23,3400.33,80886.06,1384678.45,8952.31,231505.86,200.00
27.861,63914.44,15373.30,2600.19,96665.60,1445110.38,9852.79,241037.52,316.67
28.097,58897.19,7835.06,2000.11,88623.31,1428102.67,9952.85,248984.67,300.00
28.333,66022.11,8268.59,2100.12,88254.79,1454639.58,8502.08,210602.17,250.00
28.569,66975.66,23882.68,2200.14,81823.72,1435638.70,8602.13,228262.23,300.00
28.805,55887.53,7935.10,2100.12,90633.54,1460797.10,9752.74,239888.03,333.34
29.041,53730.90,7735.01,1700.08,88087.29,1494646.13,8552.11,245771.54,366.67
29.277,53028.81,8268.59,2800.22,83297.31,1602086.36,10052.91,308655.61,433.34
29.513,60653.07,7935.10,3600.37,83933.65,1407872.49,8352.01,229140.65,400.00
29.749,61004.27,7868.41,3100.27,81287.91,1402846.52,8552.11,216711.92,266.67
29.985,61405.64,7801.71,2500.18,82660.97,1347865.66,10703.30,228296.02,300.00
30.221,60653.07,8068.49,3700.39,86244.83,1567536.66,8552.11,260726.16,333.34
30.457,56037.99,7234.80,1900.10,91136.13,1416109.31,13054.90,208442.34,216.67
30.693,64516.61,8568.73,3400.33,92576.97,1437160.77,11303.68,245940.66,266.67
30.929,76915.68,10403.04,4100.47,92141.37,1528983.33,8552.11,225154.37,300.00
31.165,82892.39,9602.59,2200.14,84201.61,1272924.54,11603.87,216678.11,283.34
31.401,85052.54,11470.36,3500.34,84235.09,1387119.66,9802.77,228802.82,850.02
31.637,79075.11,10369.69,3800.41,96196.37,1436000.52,10503.17,227316.31,183.33
31.873,85303.73,11103.46,2800.22,94654.69,1441244.76,10052.91,222148.36,233.33
32.109,82942.62,9869.40,4200.50,82393.04,1396459.31,8702.18,213234.80,366.67
32.346,84499.91,11303.59,2700.21,84067.62,1372036.07,9802.77,228127.10,216.67
32.582,79426.64,9502.54,3500.34,90834.57,1301150.22,8752.20,210365.87,250.00
32.818,71242.15,10169.57,4400.55,80216.33,1520556.97,9052.36,211918.43,333.34
33.054,64466.42,8301.94,5000.70,86814.28,1464990.17,11203.61,196871.72,300.00
33.290,62308.77,8735.48,3100.27,78575.59,1582700.62,6801.33,200480.36,300.00
33.526,64717.33,8435.33,3300.31,77236.33,1365292.71,10853.39,201795.84,133.33
33.762,67377.17,8602.08,2800.22,78341.21,1290604.33,8752.20,199940.69,300.00
33.998,71041.36,7568.28,2000.11,88991.82,1319605.50,8602.13,216239.23,283.34
34.234,67577.93,11470.36,1900.10,91236.65,1416103.55,8952.31,201087.49,316.67
34.470,61756.86,8268.59,1800.09,78441.66,1312597.88,8802.23,195994.94,350.00
34.706,78823.98,10836.63,2600.19,85340.41,1304521.90,8452.06,193668.38,216.67
34.942,85102.79,9302.43,3100.27,80618.17,1273510.38,7651.69,191342.16,283.34
35.178,92037.12,10703.22,3700.39,77303.30,1271856.18,7101.45,201222.42,133.33
35.414,119902.14,17041.49,2800.22,83732.70,1335923.96,8251.96,227755.49,166.67
35.650,94399.43,12904.68,2700.21,84837.99,1284653.64,7451.60,215867.89,250.00
35.886,96862.59,13271.61,3300.31,84302.09,1614119.86,8652.16,209792.19,483.34
36.122,100935.11,13004.75,3200.29,108568.26,1310874.74,10152.97,203954.82,333.34
36.358,96711.78,13238.25,3200.29,70541.56,1811188.52,10403.11,227958.18,233.33
36.594,74153.99,10369.69,5200.76,76734.12,1296336.85,7401.58,209454.71,350.00
36.830,79728.00,9569.24,5500.85,77470.69,1313453.74,8702.18,210872.17,433.34
37.066,75559.90,11703.85,5400.82,78642.56,1402272.20,9252.46,206721.41,450.01
37.302,72246.19,17608.70,5300.79,80484.20,1323528.55,9352.52,211108.40,416.67
37.538,79275.98,10503.10,5400.82,79312.23,1224916.73,7701.71,188679.19,200.00
37.774,70790.37,8635.43,4500.57,77169.36,1153255.40,7501.62,196804.24,250.00
38.010,66724.71,9635.94,4500.57,93280.69,1356044.95,8402.03,200547.81,383.34
38.246,67176.41,10136.22,3400.33,66525.91,1381329.82,9002.33,208543.58,183.33
38.482,59649.70,8502.03,4500.57,70708.90,1249575.42,7101.45,179008.30,383.34
38.718,67728.50,9402.48,5400.82,92342.43,1228489.48,8702.18,193971.85,283.34
38.954,71593.56,9269.08,5900.98,73520.42,1023488.50,8301.98,183725.13,233.33
39.190,71744.17,8668.78,4800.65,74022.52,1371938.41,9952.85,224546.36,216.67
39.426,64918.07,10536.45,3700.39,121787.97,1225192.41,7951.82,224917.91,316.67
39.662,65470.06,10336.33,3800.41,97470.05,1349916.24,8602.13,189791.52,216.67
39.898,69184.06,10536.45,3800.41,98877.89,1186535.77,6901.37,197714.80,316.67
40.134,72848.64,9635.94,2200.14,80015.41,1132175.22,7951.82,198895.14,216.67
40.370,82791.93,10703.22,2500.18,88522.80,1205680.30,7251.51,210737.15,116.67
40.606,88117.38,12070.76,2900.24,69738.36,1301672.88,8852.26,210163.43,100.00
40.842,96007.99,12137.47,3600.37,75830.21,1238782.55,8602.13,216846.94,200.00
41.078,99627.78,11837.27,2500.18,78809.96,1224026.39,8051.87,198085.71,300.00
41.315,114919.45,16607.75,2000.11,71110.51,1205622.88,8902.28,211209.66,83.33
41.551,123728.16,17775.54,3700.39,74290.32,1216450.22,7701.71,209825.93,216.67
41.787,142316.15,18142.58,3500.34,70742.35,1037216.53,10353.08,211142.16,350.00
42.023,146247.82,19811.02,2700.21,70240.34,1164255.10,10102.94,230019.13,216.67
42.259,144987.56,21346.12,4600.60,71545.61,1278955.69,7901.80,200682.75,183.33
42.495,200218.75,26119.15,2600.19,79312.23,1281649.54,10553.20,195354.27,233.33
42.730,184247.81,33564.95,3300.31,83665.71,1147913.60,8251.96,247056.71,216.67
42.967,195668.63,24049.57,4800.65,66492.45,2293230.91,9302.49,210770.89,366.67
43.203,182732.33,24617.01,5300.79,72348.89,1222544.46,7301.53,212154.71,300.00
43.439,193040.17,24717.15,4400.55,74089.47,1192704.71,8552.11,207058.84,216.67
43.675,189502.49,25384.75,5900.98,74089.47,1166047.19,11553.84,198254.37,300.00
43.911,179045.21,28322.51,5800.95,70374.21,1071501.98,8602.13,210399.68,100.00
44.147,198398.56,24717.15,4100.47,68232.45,1365861.36,9002.33,211918.43,200.00
44.383,184752.98,29925.13,4300.52,65221.03,1113897.97,7051.43,211850.95,183.33
44.619,162891.26,22147.11,3800.41,68466.68,1107039.28,7251.51,198557.88,233.33
44.855,185258.23,23281.88,3900.43,73553.89,1056456.47,10503.17,241984.22,100.00
45.091,163345.40,23081.62,3100.27,71244.38,1187839.67,9202.44,196433.31,83.33
45.327,176520.16,24617.01,3900.43,64016.60,1127976.39,8201.94,187566.91,266.67
45.563,158098.38,23215.13,3000.25,69872.22,1149286.35,8602.13,198726.52,166.67
45.799,145290.02,22046.98,3000.25,80953.03,1020099.53,7201.49,186859.15,133.33
46.035,146399.05,18943.41,2600.19,66693.21,1083058.62,8552.11,180760.10,266.67
46.271,146298.21,20178.10,5100.73,66325.15,1056562.52,10403.11,199063.79,133.33
46.506,152903.32,21880.11,6501.19,67462.81,1120665.75,11053.52,179244.11,150.00
46.743,139745.93,17541.97,4400.55,67195.11,1252516.34,10203.00,190533.08,316.67
46.979,132742.68,18509.62,4800.65,62745.35,1139682.55,10803.36,201863.30,316.67
47.215,133498.29,17541.97,6101.05,65221.03,1029840.45,9552.63,207160.06,250.00
47.451,125943.59,19443.95,6001.01,65388.31,1088479.32,10052.91,186050.33,250.00
47.687,119298.09,17575.34,9402.49,70441.16,1188414.09,11904.08,191780.39,400.00
47.923,138687.71,21679.86,7701.67,71344.80,1021897.39,42251.32,191241.04,233.33
48.159,131080.44,17642.07,7801.71,72348.89,1049825.22,11503.81,198659.07,350.00
48.395,122318.46,15773.65,8001.80,63414.41,1050037.33,10603.23,209252.25,266.67
48.631,130022.73,16741.20,8802.18,66024.01,1100815.06,9702.71,197579.89,266.67
48.867,128159.32,18676.46,6701.26,67295.50,1083802.76,9202.44,180760.10,266.67
49.103,129922.01,17341.78,7001.38,62410.83,1039273.46,15556.96,189926.37,266.67
49.339,139393.18,18309.41,5300.79,63715.50,1044787.13,7701.71,198861.43,283.34
49.575,146953.57,18442.88,7701.67,60470.71,1021524.14,10853.39,205810.42,166.67
49.811,153911.97,21145.89,6301.12,60236.58,1065956.57,11603.87,206215.30,283.34
50.047,147508.15,22747.86,6001.01,67529.73,997022.09,9102.38,177660.88,166.67
50.284,166928.39,21379.50,5900.98,70708.90,1026237.91,9902.82,189690.35,383.34
50.520,197943.56,24884.05,7101.42,68700.93,1191418.09,11203.61,184904.55,333.34
50.756,197437.97,24516.87,8401.99,83263.81,1085402.37,13605.33,188948.85,200.00
50.992,197690.78,27053.87,9502.54,69470.62,1123754.32,11403.74,212357.23,366.67
51.228,194910.39,27788.34,7201.46,62946.07,1065425.51,12504.50,217150.82,466.67
51.464,193646.72,24650.39,16307.48,69939.15,1030158.23,12854.75,188342.11,200.00
51.700,225163.92,29691.41,11203.53,72884.43,1099006.76,11653.91,184567.53,766.68
51.936,234786.94,29958.52,10603.16,79144.80,1052954.91,13305.09,212728.50,500.01
52.172,222834.92,28823.32,19010.16,66693.21,1535680.80,15306.74,239211.90,183.33
52.408,243300.03,30926.84,12204.19,68366.29,1058072.68,15807.19,194848.49,433.34
52.644,238384.23,28723.16,12304.26,61474.20,1151624.15,14556.09,191982.67,400.00
52.880,218279.03,29390.91,12604.47,64418.06,1421703.84,11753.97,184028.42,416.67
53.116,227391.97,30492.76,13405.05,68332.83,1057808.52,12054.18,200952.59,433.34
53.352,240461.90,33631.74,13204.90,66291.70,1093848.66,11804.01,189622.97,350.00
53.588,235090.90,31962.00,17408.52,65789.81,1128388.21,14556.09,185747.01,550.01
53.824,210384.89,30492.76,16807.95,67730.51,1086725.41,15707.10,203921.08,500.01
54.060,252527.06,29190.58,20611.95,74223.37,1126310.87,16407.74,190431.97,633.35
54.296,210688.48,28255.74,18409.53,65221.03,1073602.47,13355.13,200412.88,500.01
54.532,234027.06,24717.15,22213.88,62946.07,1137446.71,13905.56,189218.48,500.01
54.768,227847.69,29190.58,20411.71,59601.08,1050833.03,14806.31,190634.25,416.67
55.004,209777.79,28155.58,24116.35,61674.90,1001041.82,16557.89,186892.88,400.00
55.240,196982.98,46895.02,23315.29,65321.39,1070575.51,15907.28,186926.55,500.01
55.476,251563.58,25852.09,27521.29,61106.24,1334401.89,15006.48,177761.95,416.67
55.712,200572.69,24450.11,32529.75,66291.70,1003011.35,16457.79,172373.29,633.35
55.948,204871.20,26219.29,28723.19,74223.37,1027774.34,16107.46,179749.43,400.00
56.184,203050.53,27788.34,22414.13,62277.02,1040863.79,15506.92,190870.20,466.67
56.420,202797.66,26653.27,26119.18,68600.55,1108422.88,17408.72,199468.51,400.00
56.656,217013.73,29724.80,25318.02,68031.66,2307849.27,15106.57,191645.58,566.68
56.892,208917.80,30025.30,25818.74,67161.66,1117080.10,16657.98,186488.43,350.00
57.128,234482.96,27588.03,21813.38,88321.80,1181349.05,16708.03,185544.83,400.00
57.364,207653.13,33531.55,17308.42,64752.63,1052730.88,15456.87,202537.98,383.34
57.600,212560.48,28823.32,26920.37,85708.87,1076683.32,16908.22,217285.83,433.34
57.836,229721.56,34299.68,17909.02,69002.11,1454949.74,17258.57,222790.04,550.01
58.072,291566.46,38575.09,20712.06,76600.21,1235772.78,19360.78,216340.53,433.34
58.308,249586.07,50438.02,18409.53,72583.19,1172325.32,14506.05,187297.30,400.00
58.544,267087.12,29991.91,15606.85,65187.56,1132002.86,14355.93,289454.08,416.67
58.780,234888.24,34333.08,13204.90,62979.52,2082830.52,17508.82,190162.33,1000.03
59.016,240816.61,33331.18,15306.59,62611.54,1080830.20,13405.17,178772.51,400.00
59.252,236509.53,29624.63,12704.54,62879.16,1324177.67,13255.05,221101.47,300.00
59.489,203910.27,26519.74,15406.68,59701.42,2065989.30,12704.64,171598.83,450.01
59.725,210283.72,26553.12,11103.47,65321.39,1009955.78,12454.46,211884.69,516.67
59.961,218683.94,28255.74,10603.16,81321.39,1027827.27,11353.71,258458.44,200.00
60.197,221518.66,28355.90,10202.93,64217.32,1107997.19,9652.68,178974.63,266.67
60.433,200269.30,27654.80,10002.81,64786.08,1000565.75,13605.33,171868.22,233.33
60.669,189047.72,24016.19,10202.93,60102.79,970493.58,10353.08,206181.58,300.00
60.905,225974.08,30526.15,11903.99,82326.06,1005697.29,10853.39,212627.23,183.33
61.141,278002.15,25852.09,7901.76,61072.80,953708.81,14305.89,187937.65,283.34
61.377,186167.63,23582.28,9102.33,81488.84,1000407.15,12304.36,202605.44,166.67
61.613,200522.12,24149.70,16007.21,54517.92,989461.15,11403.74,198524.14,333.34
61.849,173288.68,23181.75,12504.40,57661.28,1047862.91,12554.54,170757.07,250.00
62.085,173238.19,21980.23,9802.70,58162.93,1043249.54,9802.77,170891.74,283.34
62.321,210182.55,24617.01,11203.53,56825.22,1266072.00,9852.79,157361.48,266.67
62.557,165868.55,22013.60,11903.99,51976.89,915404.90,11753.97,158606.37,250.00
62.793,244060.31,20378.32,8902.23,55721.70,847610.27,10503.17,144279.02,166.67
63.029,156282.46,21846.73,9702.65,83096.36,862091.72,11153.58,165505.28,200.00
63.265,219696.27,23248.51,8702.13,54216.99,922398.26,12804.72,162644.40,233.33
63.501,156332.89,21779.98,14005.52,55019.48,869336.74,12304.36,143875.61,266.67
63.737,168694.89,21312.75,12404.33,44456.26,749019.11,13255.05,151542.08,200.00
63.973,121563.32,18709.83,15807.03,58898.72,620854.26,11403.74,284301.21,283.34
64.209,118643.74,13571.84,19911.15,76700.66,565683.26,27571.86,88229.36,283.34
64.445,98471.38,21913.48,16707.85,47163.32,539218.47,20562.16,177256.69,216.67
64.681,96460.43,12070.76,18609.74,31194.38,596117.35,10203.00,79955.09,383.34
64.917,78572.88,9669.29,18609.74,26553.41,460316.07,17258.57,69944.22,183.33
65.153,74957.35,9535.89,22614.38,75696.31,397148.93,34784.79,65459.68,33.33
65.389,64064.99,9769.35,20011.26,28990.60,360213.68,9652.68,88530.94,233.33
65.625,64466.42,9902.75,18109.22,21012.58,469094.20,7451.60,197647.34,150.00
65.861,58044.40,7301.50,18309.43,22781.45,310679.18,14055.68,55959.02,133.33
66.097,47964.48,6501.19,19510.71,19043.66,290029.84,12504.50,50475.15,100.00
66.333,185056.14,13505.12,18009.12,17141.71,500700.79,7451.60,130568.36,250.00
66.569,168291.10,16240.74,19210.38,17375.27,286624.54,9702.71,46630.82,83.33
66.805,51674.84,6801.30,22614.38,15173.23,275091.93,17809.13,44324.63,216.67
67.041,40997.12,25418.13,21913.50,15373.40,233292.27,7351.56,79519.70,100.00
67.277,45457.92,7168.11,21112.53,25151.35,215314.41,6501.22,35837.90,166.67
67.513,125792.52,5867.63,23815.95,13405.12,205447.00,7501.62,35670.89,400.00
67.749,36136.61,28222.36,21813.38,11270.28,186032.01,6951.39,29859.65,83.33
67.985,35936.21,5434.16,25918.88,19510.84,173302.54,5951.02,30460.72,116.67
68.221,33782.00,5300.79,19510.71,9302.47,162953.97,5250.79,28524.02,66.67
68.458,29574.53,3867.09,22414.13,10336.38,164165.21,5450.85,22848.75,66.67
68.694,30175.53,15840.38,21012.42,10169.61,151955.85,6001.04,26153.52,83.33
68.930,29324.11,4133.81,20211.49,28489.79,158664.88,5350.82,63117.47,33.33
69.166,27921.86,2633.53,20111.38,8235.27,147820.69,4650.62,92384.78,50.00
69.402,28522.82,4433.89,24216.48,10636.56,1457953.84,4650.62,84108.47,166.67
69.638,25968.92,2666.87,22814.64,7468.26,154718.58,4850.68,23649.85,50.00
69.874,26669.95,2566.85,18309.43,44389.42,139805.35,6651.27,20645.92,16.67
70.110,24266.52,3467.00,22213.88,7401.56,138142.23,4050.47,20779.42,116.67
70.346,23615.64,3500.34,20111.38,6934.70,134161.50,6001.04,18143.05,100.00
70.582,20011.23,3300.31,19310.49,6901.36,384470.91,4250.52,18710.34,66.67
70.818,21613.10,4833.99,20712.06,6067.72,113013.17,3000.26,82400.09,33.33
71.054,21763.28,2166.80,18209.32,25451.78,117593.15,3750.40,16741.61,16.67
71.290,19760.95,2766.88,18409.53,5700.93,110950.03,11453.77,17842.74,33.33
71.526,18009.10,2300.15,16507.66,5367.49,106925.14,2800.23,18176.42,16.67
71.762,16807.93,2833.56,14205.68,4633.95,102549.11,4550.60,14706.39,50.00
71.998,18309.40,2000.11,19310.49,5467.52,97269.16,5000.72,55557.70,33.33
72.234,16857.97,2266.81,19911.15,5000.71,96514.99,4050.47,14639.66,83.33
72.470,16607.74,2733.54,18609.74,5667.58,98174.18,3650.38,13705.55,16.67
72.706,14706.07,1266.71,16807.95,4100.48,249056.99,4200.51,14239.32,83.33
72.942,15656.88,2300.15,17808.92,5634.24,95509.51,3800.42,13572.11,50.00
73.178,40445.86,2766.88,15106.42,4033.80,89729.09,3650.38,15106.74,150.00
73.414,27571.32,2266.81,17508.62,4133.82,91186.59,4100.48,14372.77,0.00
73.650,15156.44,2900.24,15606.85,5634.24,82091.80,3250.30,41149.96,0.00
73.886,13905.42,1300.05,13505.13,4000.46,71796.75,4150.50,10002.96,83.33
74.122,9802.70,933.36,7701.67,2166.80,47213.50,3350.32,7401.62,33.33
74.358,7051.40,966.69,6101.05,3200.29,38943.21,3650.38,3500.36,0.00
74.594,3600.36,300.00,4000.45,966.69,27972.31,2200.14,2666.88,33.33
74.830,1750.09,233.33,2200.14,22714.70,22864.90,2800.23,1133.37,0.00
