C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\151.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 9:03:11 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,54,0,7,232.14,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1.072,44,5,3,276.19,85.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1.603,41,5,6,248.16,86.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.134,66,0,4,238.14,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.665,37,4,5,239.14,89.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.196,50,0,4,217.12,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3.727,39,0,6,235.14,79.01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.258,61,4,2,268.18,98.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.789,47,6,6,262.17,94.01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5.321,55,6,13,255.16,81.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.852,51,5,5,252.16,67,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6.383,43,4,10,190.09,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.914,49,2,4,247.15,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7.445,50,6,5,234.14,97.01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.976,54,0,2,248.16,100.01,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.507,47,2,6,250.16,91.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
9.038,56,1,4,246.15,70,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
