C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\0128.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 8:05:52 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,45,1,3,210.11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.072,33,2,2,264.18,81.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.603,47,4,8,243.15,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.134,42,4,7,214.12,79.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
2.665,65,1,4,256.17,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.196,64,0,5,263.17,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.727,54,2,6,300.23,60,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4.258,53,3,4,231.13,97.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.789,27,5,8,260.17,79.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.32,66,1,8,282.2,85.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.851,43,2,4,263.17,81.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
6.382,41,3,9,226.13,99.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.914,42,2,7,253.16,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7.445,39,1,4,278.2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.976,56,0,8,286.21,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.507,36,0,6,309.24,62,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9.038,52,3,4,250.16,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.569,45,2,5,296.22,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0
10.1,56,0,8,252.16,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.631,48,3,5,254.16,79.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.162,33,2,6,275.19,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11.693,50,2,5,230.13,73,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
12.224,59,1,6,266.18,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.755,45,4,6,290.21,78.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
13.286,49,1,8,267.18,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
