C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\0141.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 8:39:00 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,45,1,5,230.13,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.073,39,8,4,254.16,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.604,55,2,7,272.19,85.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.135,45,0,2,258.17,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2.666,41,3,9,259.17,86.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.197,59,1,10,197.1,66,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.728,53,4,4,244.15,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.259,53,0,5,227.13,69,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
4.79,60,7,3,257.17,90.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.32,44,3,2,247.15,91.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.852,39,4,12,211.11,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.383,36,2,1,225.13,85.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.914,33,3,0,262.17,76,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7.445,39,3,0,298.22,91.01,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.977,43,0,4,285.21,98.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.508,38,0,4,238.14,90.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
9.039,65,3,3,235.14,90.01,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.57,39,2,0,291.21,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.101,49,4,2,256.17,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
10.632,58,1,6,251.16,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
11.163,44,0,5,210.11,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.694,55,1,7,284.2,93.01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.225,34,1,6,224.13,94.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.756,42,2,4,274.19,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.287,43,2,7,258.17,78.01,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
13.818,42,3,4,263.17,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
14.349,53,4,1,238.14,81.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.881,45,8,2,276.19,86.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
15.412,39,4,3,265.18,73,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
15.943,54,6,9,278.2,81.01,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.474,53,1,9,214.12,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.005,40,3,4,277.19,78.01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17.536,40,4,9,287.21,72,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
18.067,44,1,9,242.15,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
18.598,59,1,7,244.15,67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
19.129,40,3,1,268.18,74,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
19.66,53,0,6,242.15,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.191,40,1,5,214.12,100.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.722,64,0,10,258.17,101.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.253,53,4,4,234.14,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21.785,35,3,2,259.17,78.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.316,37,1,6,239.14,78.01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.847,52,2,4,228.13,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23.378,49,0,2,228.13,81.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.909,46,0,6,220.12,78.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.44,44,0,5,215.12,87.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.971,31,7,11,244.15,66,0,0,23,0,0,0,0,0,0,2,8,19,29,50.01,23,86.02,92.02,1235.36,165.02,329.08,4748.9
25.502,60,7,19,1345.56,259.06,2,0,4938.13,5,9,5,10,7,1,55,61.01,285.23,440.55,874.17,645.18,1471.16,1217.23,15427.6,1333.3,2967.58,29299.73
26.033,106.01,9,319.26,5266.13,785.52,0,0,16534.72,12,33,8,18,17,5,116.02,155.07,684.33,1043.08,1938.62,1554.86,3162.31,2595.14,28234.81,2495.56,5671.98,50193.9
26.564,170.02,7,58.01,8047.32,1061.95,0,4,24955.98,12,35,7,24,31,7,216.07,300.25,1052.13,1650.7,2896.65,1999.32,4252.02,3704.88,39621.37,3181.41,7138.95,63368.67
27.095,183.02,4,52.01,9484.93,1294.41,2,3,30879.56,3,33,16,21,32,4,199.06,286.23,1042.07,1870.89,3030.89,2318.21,4982.92,4020.76,43841.05,3379.36,7651.58,67884.47
27.626,203.03,5,66.01,10363.37,1338.51,0,2,30004.13,13,31,22,16,25,0,189.05,299.25,1160.81,1821.37,3323.09,2365.84,4710.53,4049.41,47505.58,3677.9,7684.96,69962.22
28.157,208.03,5,64.01,10932.81,1340.51,3,4,31708.21,16,47.01,13,13,33,4,180.05,331.31,1070.24,1787.02,3480.08,2250.34,4761.89,3849.97,47499.13,3384.38,7545.38,71018.95
28.689,193.02,1,38,10123.42,1408.67,0,3,33016.7,18,34,11,22,21,7,202.06,312.28,1104.45,1785,3402.59,2481.42,5143.46,3991.09,48907.39,3789.51,7846.83,74886.84
29.22,189.02,7,62.01,10401.29,1543.01,3,9,31819.96,21,38,12,16,29,8,207.06,272.21,1228.26,1990.18,3591.29,2405.37,5131.11,4047.36,46785.21,3548.21,7394.71,70464.33
29.751,224.03,1,61.01,11233.99,1373.59,3,1,31379.16,21,34,10,17,19,4,175.04,337.32,1010.89,1814.3,3215.11,2230.08,5000.41,3761.07,48382.83,3438.65,7285.52,70447.69
30.282,183.02,7,62.01,10549.85,1277.38,2,1,30925.25,13,27,13,22,30,8,173.04,308.27,1058.17,1801.17,3186.6,2366.85,5210.4,3865.31,45726.85,3564.3,6954.02,67018.92
30.813,201.03,5,44,10226.52,1398.65,1,2,30773,6,48.01,20,18,29,6,222.07,286.23,993.79,1981.08,3197.8,2140.98,4945.89,3839.75,47992.89,3560.28,7044.96,68128.66
31.344,185.02,8,62.01,10586.74,1274.37,1,6,32628.82,21,38,14,17,22,3,198.06,312.28,1126.59,1675.94,3072.6,2167.3,4358.59,3935.86,47669.61,3372.32,7137.94,63737.56
31.875,196.02,4,49.01,11001.46,1321.47,1,2,31444.92,17,31,12,22,36,4,187.05,301.26,1011.89,1775.91,3030.89,2156.17,4654.05,3574.2,46701.63,3333.13,7091.45,63076.78
32.406,165.02,3,65.01,10535.09,1303.43,2,0,30227.01,7,47.01,22,19,26,9,190.05,298.25,987.76,1783.99,3003.42,2045.86,4426.26,3764.13,46601.36,3292.94,6768.12,60948.31
32.937,179.02,2,56.01,10227.58,1228.27,0,2,27566.19,14,32,11,20,48,6,164.04,261.19,1012.9,1667.86,3013.59,2089.36,4341.16,3427.3,42930.75,3017.67,6511.59,56504.32
33.468,174.02,2,60.01,10412.87,1290.4,0,2,29791.98,29,58.01,15,27,21,3,154.03,245.17,956.59,1687.04,2822.46,2064.07,4425.23,3502.78,47739.39,3041.77,6404.56,57213.29
33.999,225.03,5,76.01,10382.33,1246.31,1,0,27531.63,20,35,19,23,16,3,182.05,259.19,1011.89,1531.63,2561.51,1788.06,4106.61,3433.42,43432.17,3110.08,6619.64,54689.58
34.53,182.02,2,74.01,10427.62,1295.41,2,3,27436.03,13,30,22,30,29,11,206.06,234.15,856.07,1495.32,2678.23,1791.09,3877.47,3149.14,45012.93,2835.89,6510.58,53808.88
35.061,165.02,6,82.02,10863.13,1273.37,0,4,25684.11,12,60.01,8,17,20,3,164.04,249.18,963.63,1536.68,2642.7,1988.2,3866.22,3445.66,43780.23,2916.23,6452.01,54200.88
35.593,149.01,9,83.02,10722.78,1345.53,2,3,27529.32,32,62.01,20,21,28,8,173.04,293.24,910.34,1759.75,2949.52,1994.27,4470.36,3773.33,45284.66,3033.74,6989.38,61112.39
36.124,197.02,8,63.01,11415.98,1340.51,2,2,30312.26,20,36,12,30,28,9,176.04,297.25,1062.19,1677.96,3142.82,2300.99,4515.49,3678.33,50850.18,3151.25,7133.9,61647.59
36.655,196.02,7,68.01,10351.79,1215.24,2,7,30181.48,17,54.01,15,17,17,8,180.05,298.25,967.65,1611.34,2970.88,1976.06,4110.7,3424.24,47024.62,3070.9,6848.94,54762.21
37.186,169.02,9,77.01,10933.87,1340.51,2,3,28107.34,16,64.01,28,17,21,7,192.05,269.2,954.58,1408.61,2499.63,1942.69,3754.84,3229.59,46795.52,2904.17,6380.33,52714.19
37.717,154.01,4,74.01,10679.53,1219.25,0,3,26132.1,30,55.01,13,16,29,6,175.04,292.24,924.42,1400.55,2614.28,1764.83,3713.98,3069.74,44377.82,2818.82,6385.38,48785.64
38.248,141.01,6,93.02,10635.24,1243.3,0,1,25443.38,25,52.01,21,33,24,5,198.06,231.15,878.18,1375.35,2496.59,1856.77,3552.69,3021.92,44630.86,2881.08,6291.49,48863.02
38.779,140.01,2,73.01,10338.1,1195.2,1,0,25045.86,28,47.01,18,27,13,4,169.04,203.12,849.04,1431.8,2506.73,1736.55,3511.87,2962.92,44644.86,2760.58,6149.18,46534.54
39.31,127.01,6,82.02,10251.78,1125.07,0,3,24009.62,24,69.01,23,17,37,13,169.04,219.14,830.95,1411.64,2371.88,1595.22,3307.96,2774.87,43080.91,2647.13,5853.54,43970.55
39.841,138.01,7,58.01,10097.13,1150.11,1,0,23337.2,24,50.01,24,20,22,6,153.03,207.12,768.67,1309.85,2186.5,1640.63,3190.82,2914.11,41655.89,2567.83,5910.03,42145.86
40.372,153.01,13,92.02,9842.79,1065.96,1,5,22902.17,21,48.01,27,22,16,0,148.03,209.12,790.77,1248.41,2237.13,1615.4,3237.66,2678.38,42166.6,2455.42,5642.74,42337.48
40.903,143.01,10,92.02,10429.73,1114.05,1,4,22064.12,29,60.01,11,23,32,7,161.04,253.18,797.8,1310.86,2245.24,1492.32,3062.55,2873.45,42603.08,2577.87,5524.76,41528.79
41.434,140.01,3,109.03,9987.79,1144.1,2,2,21094.55,15,71.01,37,26,41,4,155.03,228.15,788.76,1260.5,2176.38,1491.31,3011.68,2682.44,41261.54,2467.46,5569.12,40143.46
41.965,150.01,6,58.01,10060.32,1122.06,4,4,21326.73,20,37,14,31,20,4,156.03,222.14,822.92,1348.14,2098.44,1626.5,3016.77,2646.91,39713.17,2371.12,5452.16,39427.46
42.497,150.01,0,77.01,9814.43,1082.99,6,2,21467.5,18,42,29,20,27,6,144.03,174.09,771.68,1217.19,1857.76,1476.18,2831.72,2425.73,39304.16,2271.78,5062.11,36776.84
43.028,134.01,8,88.02,9577.22,974.8,1,1,19180.59,24,48.01,24,17,12,3,159.04,222.14,793.78,1120.55,1942.67,1445.93,2626.56,2221.03,38189.35,2317.93,4968.41,35878.71
43.559,158.02,11,81.02,9568.83,1038.91,2,6,19647.38,28,44.01,10,25,26,4,182.05,219.14,661.24,1183.97,2127.79,1296.77,2809.36,2389.23,40162.84,2302.88,4925.09,36596.28
44.09,165.02,9,71.01,9754.58,1025.89,7,5,19609.73,16,34,8,27,17,7,133.02,200.11,725.49,1077.29,1950.76,1414.68,2846.96,2338.55,38645.36,2412.26,5299.94,36431.59
44.621,148.01,4,79.02,10183.38,1003.85,0,8,20015.39,32,46.01,25,24,22,8,153.03,218.13,652.2,1109.48,2089.33,1361.26,2894.74,2435.87,40159.1,2307.9,4996.62,35991.57
45.152,136.01,6,75.01,9676.9,1142.1,3,3,19821.32,26,34,23,32,30,3,153.03,203.12,757.62,1231.29,1966.94,1444.92,2670.21,2389.23,42033.46,2391.19,5073.19,36485.43
45.683,146.01,9,81.02,9977.27,1125.07,1,3,19528.92,27,44.01,12,22,30,5,156.03,174.09,678.3,1051.13,1938.62,1373.35,2848.99,2437.9,41316.58,2293.85,4920.06,35637.23
46.214,137.01,8,90.02,10119.21,1133.08,0,3,19167.33,30,50.01,17,13,35,6,143.03,189.1,673.28,1102.44,1758.75,1147.74,2628.59,2269.65,38046.6,2138.35,5019.79,34490.04
46.745,173.02,14,85.02,9332.96,915.71,3,1,18628.95,16,45.01,13,14,21,10,151.03,212.13,621.09,1139.68,1943.68,1216.2,2683.41,2260.54,39766.52,2157.41,5024.83,38604.2
47.276,160.02,1,50.01,9501.71,1021.88,0,6,20730.09,11,36,12,17,17,10,134.03,191.1,768.67,1075.27,1852.7,1405.61,3047.29,2481.51,39944.09,2401.22,5306.94,40337.71
47.807,158.02,5,105.03,9774.52,1181.18,1,2,20981.91,17,34,13,14,21,6,140.03,189.1,800.81,1286.68,2175.37,1567.97,2844.93,2494.69,37962.97,2606.98,5289.87,41642.59
48.338,134.01,5,63.01,9579.32,1069.96,0,4,21767.26,13,25,11,27,21,4,143.03,217.13,751.6,1228.27,2181.44,1419.72,2986.25,2694.63,39142.03,2525.67,5403.77,43118.34
48.869,163.02,2,59.01,9430.42,1108.03,5,8,21749.36,15,39,8,18,23,0,147.03,198.11,786.75,1267.55,2120.71,1506.44,3048.31,2495.71,38573.8,2457.42,5383.61,40849.59
49.401,150.01,3,62.01,9675.85,1044.92,0,1,19590.91,11,28,19,23,21,4,132.02,189.1,713.44,1128.61,1967.95,1424.76,2746.37,2423.7,38159.8,2531.69,5296.92,39306.61
49.932,171.02,1,65.01,9002.16,984.82,1,3,20471.92,19,32,11,16,20,1,150.03,178.09,716.45,1176.92,1882.01,1465.09,2932.35,2484.55,36902.31,2405.24,5254.59,39483.66
50.463,159.02,5,64.01,8894.45,994.83,4,0,20784.67,16,25,5,12,18,7,130.02,212.13,762.65,1179.94,2108.56,1470.13,2891.69,2354.77,38556.54,2430.33,5206.21,39793.32
50.994,170.02,5,66.01,9937.34,1094.01,0,5,20071.98,7,32,11,21,19,1,139.03,208.12,735.53,1100.43,1922.45,1400.57,2677.32,2287.89,37171.52,2455.42,5189.08,37250.13
51.525,137.01,1,55.01,9539.46,1051.93,3,3,19617.48,12,33,14,9,24,3,130.02,183.09,695.37,1176.92,1955.81,1393.51,2613.36,2264.59,37118.88,2496.56,5033.9,37561.97
52.056,173.02,5,39,9388.5,999.84,0,3,19598.66,12,26,14,18,22,1,126.02,173.08,655.22,1238.34,1951.77,1335.06,2963.88,2298.02,36032.4,2367.1,5031.88,38038.98
52.586,133.01,4,71.01,9868,1233.28,1,9,19798.05,12,40,10,20,20,5,134.03,215.13,719.46,1059.18,1885.05,1429.8,2809.36,2397.34,37790.91,2431.33,5159.85,39696.8
53.118,148.01,8,53.01,9512.2,1185.18,1,0,20849.28,8,22,7,19,21,11,145.03,213.13,784.74,1266.54,2013.46,1415.69,2641.78,2337.54,36312.59,2540.73,5470.31,39957.76
53.649,163.02,2,44,9648.56,1094.01,0,4,20999.75,10,30,10,11,15,3,168.04,223.14,708.42,1251.43,2061,1369.32,2760.59,2441.95,37265.84,2577.87,5365.46,39341.59
54.18,169.02,4,46.01,9373.83,1100.02,0,9,20456.35,6,35,6,12,8,7,145.03,234.15,742.56,1219.21,2042.79,1371.34,2977.1,2406.47,35950.85,2431.33,5266.68,38664.55
54.711,159.02,4,52.01,9576.17,1183.18,0,3,20734.55,10,38,11,15,27,4,137.03,227.15,760.64,1195.04,2058.98,1445.93,2915.07,2312.21,35883.94,2582.88,5377.56,38514.2
55.242,140.01,7,55.01,9594.01,1085.99,0,4,19884.51,13,36,7,16,36,5,140.03,181.09,656.22,1102.44,1935.59,1356.22,2711.84,2235.21,35347.05,2396.2,5083.27,37398.1
55.773,126.01,3,38,9356.01,1107.03,0,0,19139.72,7,24,2,13,22,2,141.03,198.11,728.5,1123.57,1895.15,1304.83,2667.16,2366.93,33804.27,2406.24,4950.28,34301.65
56.304,104.01,2,45.01,9353.92,1028.89,2,3,18588.19,6,20,6,20,12,6,135.03,183.09,597.01,1033.02,1748.65,1320.95,2488.56,2080.32,34577.13,2235.66,5152.8,34985.96
56.836,136.01,2,51.01,8846.36,996.84,0,6,18264.61,10,30,10,15,22,2,122.02,191.1,687.34,1079.3,1746.63,1251.45,2443.94,2171.42,33312.77,2414.27,4931.14,34751.11
57.367,134.01,4,64.01,8886.08,1040.91,3,6,17757.21,6,19,3,5,23,3,116.02,180.09,628.12,1008.88,1713.3,1237.35,2304.06,2074.24,32543.81,2243.69,4812.27,32704.09
57.898,143.01,4,52.01,8457.92,1036.91,0,2,16884.95,5,21,11,14,10,4,150.03,191.1,601.02,939.5,1607.31,1145.73,2339.53,1935.67,32536.64,2100.23,4531.32,33657.97
58.429,119.01,1,54.01,8941.5,965.79,2,3,17038.98,2,18,6,8,21,4,149.03,183.09,617.08,954.58,1619.42,1129.62,2207.83,1907.36,32918.32,2149.38,4570.59,31329.19
58.96,125.01,1,51.01,8852.63,1007.86,0,7,16812.88,10,13,3,6,17,2,124.02,179.09,583.97,964.64,1702.2,1111.51,2430.76,1938.7,32903.95,2178.48,4493.06,30879.88
59.491,146.01,0,28,8684.42,1021.88,2,6,17053.19,1,34,5,15,6,5,162.04,187.1,543.84,936.48,1628.5,1217.21,2323.31,1913.42,32394.45,2044.06,4326.97,30732.28
60.022,142.01,2,39,8660.4,1094.01,1,6,16913.34,3,14,5,5,17,3,121.02,165.08,643.17,1013.91,1588.14,1082.33,2182.52,1939.71,32327.57,2161.42,4341.06,29447.02
60.553,153.01,3,45.01,8700.09,1012.86,2,1,15724.31,7,13,7,9,15,2,110.02,165.08,614.07,906.33,1536.68,1057.17,2085.35,1828.52,30747.33,1940.76,4117.65,29172.3
61.084,128.01,5,33,8201.46,989.83,4,1,15608.19,2,21,8,8,7,4,109.02,159.07,550.86,863.11,1461.04,1006.88,2136.96,1699.23,30650.26,1957.81,4532.33,29116.95
61.615,92.01,2,56.01,8667.71,952.77,0,2,15706.94,2,28,6,14,12,6,141.03,188.1,580.96,887.23,1593.18,1056.17,2138.99,1856.82,31920.86,2046.07,4385.35,29713.49
62.146,105.01,3,42,8648.92,1020.88,1,2,15542.03,0,22,11,12,10,2,104.02,177.09,517.76,846.03,1524.58,1095.41,2137.98,1802.25,31652.97,1875.58,4496.08,28149.6
62.677,123.01,0,46.01,8503.83,941.75,0,6,15809,6,15,2,3,17,0,115.02,176.09,526.79,894.27,1529.62,1072.27,2050.94,1632.6,29178.96,1916.69,3841.01,24809.43
63.208,113.01,2,50.01,6672.6,740.46,0,4,12465.74,5,16,8,7,5,1,68.01,90.02,384.42,556.88,987.77,583.97,1248.44,1149.77,18284.98,1063.83,2447.48,14527
63.74,99.01,0,25,3810.32,459.18,0,4,6301.04,0,2,2,0,4,0,40,48.01,217.13,291.24,456.59,280.22,613.07,631.14,8271.65,527.2,1064.85,7007.74
64.271,66,0,9,2087.95,246.05,2,4,3240.74,0,2,0,3,2,1,15,25,92.02,132.05,213.13,159.07,338.33,263.2,4560.88,248.05,571.24,3436.86
64.797,61,2,18,1106.08,213.04,2,2,1320.63,0,0,1,2,1,2,9,6,38,71.01,96.03,64.01,159.07,156.07,2404.47,85.01,316.07,1819.49
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
          Printed: 16/12/2014 3:59:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
