C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\150.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 9:01:24 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,47,6,2,242.15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.072,40,6,4,248.16,84.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.603,32,2,5,274.19,83.01,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
2.134,53,2,10,243.15,88.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.665,34,0,9,244.15,81.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.196,40,2,6,282.2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3.727,39,0,1,237.14,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.258,49,2,6,235.14,76,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.789,56,1,6,247.15,64,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5.32,43,1,14,260.17,64,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
5.851,43,0,9,220.12,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.382,27,4,5,271.19,83.01,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.914,23,7,3,220.12,78.01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
7.445,38,4,6,271.19,78.01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.976,42,0,6,239.14,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.507,40,2,9,229.13,62,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.038,63,2,8,228.13,94.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.569,60,0,11,258.17,86.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1,45,3,7,245.15,49,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10.631,62,4,3,235.14,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11.162,43,0,7,251.16,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.693,56,3,9,222.12,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.224,49,4,6,240.15,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.755,57,1,2,245.15,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13.286,45,2,11,248.16,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.818,67,0,14,248.16,85.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.349,40,4,3,276.19,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.88,54,5,7,261.17,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.411,45,2,6,257.17,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.942,50,1,7,268.18,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
16.473,69,2,6,268.18,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.004,40,4,4,247.15,89.01,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.535,49,0,0,223.13,90.01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.066,41,1,5,256.17,73,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.597,60,4,3,244.15,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.128,46,5,7,262.17,76,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.659,52,2,3,211.11,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.19,52,0,6,276.19,78.01,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
20.722,58,3,8,233.14,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.253,32,0,7,282.2,67,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.784,43,2,4,260.17,67,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
22.314,49,0,6,229.13,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.846,50,4,4,286.21,52,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23.377,60,3,14,254.16,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
23.908,39,0,3,229.13,67,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
24.439,46,0,1,239.14,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,156.02
24.97,41,6,23,364.34,107.01,0,2,1290.42,21,46.01,18,51,28,16,74.01,71.01,181.09,205.12,378.41,214.13,477.65,291.24,5160.24,595.26,10278.49,17007.8
25.501,86,129.04,399.4,3050.32,397.13,2,30,14379.61,351.11,848,325.15,371.19,202.06,107.02,411.24,339.33,1063.2,1315.9,1655.76,993.81,1916.43,1757.8,21448.79,1847.5,33942.09,53722.28
26.032,135.01,263.17,1322.39,7101.13,751.48,6,58,30805.78,821.63,1257.38,653.59,758.8,319.14,194.05,809.92,647.18,1647.66,2009.4,2687.37,1619.44,3264.15,2639.8,35478.09,2451.4,39233.45,66742.02
26.563,161.02,159.06,1167.43,9525.83,1050.93,10,63.01,35587.17,856.68,1281.55,520.38,727.74,297.12,225.07,719.73,791.77,1550.79,2140.94,2876.32,1895.18,3622.09,2770.81,38282.93,2639.1,40337.38,66699.02
27.094,155.01,174.08,989.46,10544.58,1073.97,8,44,35704.68,716.48,1245.3,562.44,585.48,282.11,223.07,795.89,696.37,1721.36,2351.6,3292.53,2138.96,3934.73,3051.43,39795.07,2618.02,38800.2,69229.11
27.626,142.01,138.05,818.69,11694.55,1066.96,6,37,35618.34,716.48,2131.57,504.35,609.52,271.1,143.03,771.84,699.38,1684,1876.95,2886.49,1962.92,3868.27,2751.51,41374.13,2776.65,36782.72,62816.81
28.157,146.01,119.04,733.35,11363.06,1151.12,5,33,32372.62,416.16,826.9,357.18,388.21,207.06,102.01,616.54,449.57,1612.34,2012.44,2713.77,1798.17,3608.82,2833.81,43218.56,2651.15,23872.13,59560.61
28.688,142.01,386.38,529.71,11006.75,1030.9,1,33,28690.5,339.11,481.64,238.08,278.11,246.08,100.01,413.24,430.52,1273.58,1665.84,2628.49,1787.05,3864.18,2855.15,40793.11,2794.72,21723.63,60271.6
29.219,162.02,144.05,473.56,12309.19,982.81,4,27,27972.21,366.12,571.91,290.12,368.19,175.04,126.02,450.29,391.43,1418.68,1812.28,2593.98,1847.68,3627.19,3186.81,43290.57,2767.61,18646.71,59813.9
29.75,139.01,45.01,427.46,11259.38,1043.92,1,22,27364.64,318.09,496.69,694.67,255.09,185.05,195.05,358.18,424.51,1168.86,1476.16,2661.99,1901.24,3390.52,2619.5,45223.39,2679.26,19294.73,55025.69
30.281,146.01,36,356.32,10758.65,1056.94,5,15,26149.26,149.02,519.75,124.02,137.03,113.02,27,331.15,343.33,936.48,1368.3,2247.26,1794.12,3481.27,2591.08,43162.98,2503.59,13090.03,54274.54
30.812,123.01,24,184.09,10903.25,962.78,0,12,24893.44,119.01,354.35,67.01,153.03,71.01,25,328.15,295.25,1006.87,1451.96,2308.04,1569.99,3248.87,2538.31,41674.69,2459.43,12802.54,49407.11
31.343,128.01,27,206.11,10559.33,980.81,0,17,24485.65,101.01,188.1,60.01,73.01,65.01,15,269.1,300.25,830.95,1398.53,2101.48,1611.36,3081.89,2405.45,42582.93,2539.72,11563.24,54261.55
31.874,149.01,24,244.15,11514.44,950.76,2,19,25516.37,103.01,190.1,70.01,108.02,91.01,16,213.06,284.23,861.1,1612.35,2254.35,1566.96,3220.35,2569.77,45224.67,2664.2,11203.18,52922.82
32.405,159.02,54.01,231.13,11319.67,998.84,2,3,27408.39,102.01,230.15,46,66.01,55,37,257.09,295.25,835.98,1250.42,2338.44,1445.93,3228.5,2434.86,42518.72,2556.79,10759.98,47798.67
32.936,110.01,21,175.08,10995.13,944.75,0,8,22635.54,55,130.05,139.03,73.01,58,18,222.07,292.24,883.21,1298.77,2265.49,1575.04,2827.65,2348.69,44335.9,2406.24,11274.36,47157.2
