C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\155.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 9:08:32 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,49,5,2,254.16,88.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.072,42,4,5,240.15,72,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1.603,53,0,2,237.14,110.01,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.134,53,0,2,245.15,93.01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2.665,60,3,11,224.13,101.01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.196,47,6,4,243.15,98.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3.728,49,2,4,218.12,87.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4.259,38,1,10,227.13,100.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4.79,36,4,6,219.12,95.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.321,48,9,4,235.14,91.01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.852,48,6,3,298.22,95.01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.383,46,2,5,215.12,85.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.914,34,6,3,226.13,73,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.445,50,5,6,276.19,83.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.976,44,0,1,225.13,78.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.507,37,1,0,238.14,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.038,34,1,2,272.19,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.569,60,4,6,210.11,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10.1,45,7,5,250.16,70,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.632,53,1,7,210.11,81.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.163,47,2,8,275.19,74,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
11.694,43,7,4,229.13,65,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.225,45,1,5,276.19,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.756,50,0,2,246.15,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.287,60,3,0,226.13,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.818,45,3,10,229.13,84.01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14.349,45,1,5,274.19,68,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14.88,48,2,9,271.19,91.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.411,46,4,2,239.14,103.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2
15.942,46,2,9,239.14,63,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
16.473,69,1,8,264.18,87.01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.004,65,2,10,241.15,92.01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17.536,47,2,8,255.16,93.01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
18.067,54,3,2,285.21,80.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18.598,59,0,5,250.16,93.01,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.129,54,2,2,264.18,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
19.66,60,4,4,228.13,82.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20.191,55,10,5,281.2,69,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.722,38,0,7,231.13,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.253,45,4,1,279.2,81.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.784,41,1,5,252.16,98.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
22.314,43,6,4,257.17,81.01,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22.846,50,3,4,247.15,93.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.377,28,0,6,234.14,81.01,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
23.908,41,3,8,233.14,85.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24.439,45,2,2,273.19,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24.971,41,2,5,258.17,82.01,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,12,12,195.11,31,89.01,918.63
25.502,51,8,18,662.11,128.01,1,0,1573.57,2,5,4,7,4,0,19,28,118.04,254.18,456.59,289.24,706.42,502.72,8331.4,860.54,1434.54,16198.98
26.033,115.01,17,99.02,3876.59,488.2,0,8,9693.04,12,28,10,10,18,1,92.01,137.05,420.5,667.26,1254.46,893.27,2347.64,1738.61,29384.59,2161.42,3677.09,37424.54
26.564,114.01,16,85.02,8096.26,833.59,0,0,15911.12,13,21,1,5,27,2,110.02,153.07,675.29,1002.85,1929.52,1283.68,2793.1,2315.25,37441.11,2681.26,4619.92,52249.57
27.095,158.02,11,45.01,9049.23,974.8,4,4,19435.97,2,31,5,7,24,4,120.02,210.12,716.45,1304.82,2161.19,1538.72,3327.32,3049.39,40931.65,2884.09,4972.44,54261.55
27.626,175.02,1,37,9896.36,1109.04,2,0,22582.71,4,25,0,7,13,2,140.03,243.17,827.94,1330,2347.56,1788.06,3906.09,3321.28,45738.36,3218.58,5621.56,58542.89
28.157,134.01,5,33,10373.9,1157.13,0,0,26323.25,1,30,2,4,24,7,164.04,253.18,872.15,1390.47,2394.18,1782,4362.69,3155.25,47700.62,3177.39,5829.33,62627.1
28.688,129.01,2,31,10096.08,1166.15,0,0,24955.98,0,30,0,7,21,2,128.02,249.18,903.31,1430.79,2627.48,2060.02,3898.94,3338.61,50002.53,3289.92,5860.6,61007.38
29.219,176.02,5,23,11437.15,1238.29,1,2,24858.19,0,41,2,1,19,5,182.05,209.12,840,1336.05,2631.54,1950.78,3833.52,3339.63,49887.52,3256.76,5605.42,59681.78
29.75,149.01,0,9,10962.38,1208.23,1,1,24452.74,12,34,2,3,15,2,166.04,220.14,843.01,1475.15,2436.76,1873.95,3924.5,3312.11,47269.47,3316.05,6000.84,62913.32
30.281,152.01,4,21,11339.78,1225.27,0,1,26191.6,0,16,0,3,10,3,175.04,261.19,915.37,1490.28,2690.42,1819.38,4096.37,3263.2,48821.61,3187.44,5920.12,61819.5
30.812,153.01,3,29,11646.86,1296.42,0,5,25562,0,51.01,0,2,18,3,134.03,229.15,844.01,1546.76,2713.77,1934.6,4233.58,3435.46,48612.48,3455.72,6000.84,60947.22
