C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\154.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 9:07:14 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,43,2,9,267.18,69,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.073,56,6,5,262.17,81.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.604,42,2,5,231.13,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.135,44,1,6,282.2,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.666,43,4,2,253.16,84.01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.197,57,4,5,232.14,89.01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.728,45,4,8,240.15,91.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.259,60,5,6,246.15,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.79,47,4,2,242.15,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.321,50,5,4,287.21,94.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.852,48,2,5,278.2,103.01,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0
6.383,58,0,11,295.22,97.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.914,35,6,8,229.13,59,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.445,60,0,6,247.15,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
7.977,70,3,11,217.12,99.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
