C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\0146.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 8:46:33 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,38,2,6,217.12,81.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.072,41,3,8,194.1,88.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.603,42,3,13,270.18,78.01,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2.134,59,8,0,206.11,72,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.665,46,1,4,257.17,82.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.196,30,0,2,217.12,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.727,77,3,2,221.12,66,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4.258,36,0,8,246.15,86.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.789,42,4,19,265.18,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5.32,47,0,6,273.19,88.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.852,54,1,7,275.19,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
6.383,42,6,9,281.2,75,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.914,57,2,4,236.14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7.445,43,8,1,276.19,80.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7.976,41,2,2,223.13,102.01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.507,49,5,1,271.19,77,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.038,51,2,4,237.14,77,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9.569,47,0,9,267.18,70,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
10.1,25,8,12,238.14,117.01,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.631,42,0,5,247.15,100.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.162,28,6,2,262.17,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.693,48,1,3,260.17,80.01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.224,59,5,2,277.19,86.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.756,56,2,5,261.17,88.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.287,61,0,6,202.1,102.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.818,44,3,9,229.13,79.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14.349,51,5,8,223.13,81.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.88,68,5,4,239.14,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15.411,46,5,6,230.13,84.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.942,57,6,8,269.18,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.473,41,0,4,256.17,79.01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.004,38,7,6,228.13,118.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.535,51,3,3,259.17,73,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.066,45,3,1,233.14,102.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.597,55,3,3,268.18,75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
19.128,44,1,7,230.13,82.01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19.66,55,2,5,241.15,81.01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20.191,73,4,9,255.16,92.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.722,35,4,4,231.13,81.01,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
21.253,54,2,4,234.14,68,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
21.784,46,4,5,242.15,78.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.314,60,2,8,234.14,82.01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
22.846,57,2,1,227.13,72,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23.377,39,7,4,243.15,96.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.908,71,2,9,232.14,79.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,59
24.439,49,2,7,239.14,82.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.97,56,4,6,256.17,95.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.501,65,4,10,215.12,86.01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26.032,46,6,8,288.21,82.01,0,2,226.14,6,11,6,9,1,3,13,13,35,54.01,126.05,82.02,194.11,154.07,3340.7,362.1,509.19,7073.43
26.564,58,51.01,132.04,2087.95,259.06,2,12,5146.62,74.01,129.05,60.01,94.01,41,33,191.05,130.05,351.35,450.58,966.65,628.12,1416.71,1130.65,22931.93,1675.06,1913.74,30413.09
27.095,98.01,39,368.34,6664.33,647.35,4,34,15344.74,145.02,290.23,142.03,116.02,97.01,65.01,227.07,219.14,728.5,1004.86,1506.42,1261.52,2558.56,2150.16,39514.75,2654.16,2754.67,45226.75
27.626,96.01,59.01,488.6,9211.46,868.64,3,28,17650.84,131.02,323.29,122.02,143.03,86.01,74.01,221.07,274.21,735.53,1103.45,2159.17,1393.51,2850.01,2451.08,47459.11,2960.42,3151.42,49884.88
28.157,109.01,65.01,447.5,10484.51,1009.86,0,19,19281.16,120.01,207.12,110.02,111.02,55,57,159.04,218.13,659.23,1281.65,1998.29,1444.92,3240.72,2716.97,51289.16,2881.08,3477.03,50501.96
28.688,161.02,33,471.56,12017.04,1042.92,3,16,20467.48,69,166.08,72.01,79.01,34,32,160.04,201.11,764.65,1195.04,2042.79,1520.56,3139.91,2769.79,52053.78,2708.37,3553.43,47233.34
29.219,96.01,52.01,277.19,11077.54,919.71,3,7,21836.68,64,171.08,103.01,49,39,34,149.03,244.17,720.47,1119.55,1987.16,1473.16,3203.04,2914.11,53687.66,2534.7,3589.62,45341.17
29.75,111.01,75.01,281.2,11344.01,971.8,1,17,20453.02,58,159.07,74.01,55,43,32,159.04,186.1,804.83,1110.49,1944.69,1433.83,3063.57,2697.68,51201.03,2457.42,3595.65,43986.55
30.281,112.01,27,178.08,11777.25,903.69,2,6,19082.29,31,71.01,23,18,21,25,130.02,181.09,746.58,1157.79,1958.85,1494.34,3041.19,2592.09,53084.01,2376.14,3616.77,42513.18
30.812,105.01,22,107.03,12002.17,1044.92,0,4,18750.18,19,130.05,15,9,24,10,132.02,219.14,689.34,1200.08,2019.53,1469.12,3151.11,2628.63,53882.16,2329.98,3790.73,42900.93
31.343,87,10,118.04,12100.92,1013.87,2,5,19390.62,7,35,14,26,15,4,96.01,209.12,639.16,1106.47,1915.37,1403.59,2881.52,2517.01,50412.15,2248.7,3608.72,40047.95
31.874,121.01,17,77.01,10952.88,973.8,2,3,19438.18,1,24,6,7,11,16,101.01,143.06,685.33,979.72,1941.66,1378.39,2858.14,2542.37,48733.25,2144.37,3466.97,39655.44
32.405,124.01,5,70.01,11608.72,898.68,1,1,18621.24,14,50.01,18,30,9,7,116.02,159.07,652.2,1063.2,1756.73,1247.42,2860.17,2526.14,49886.21,2238.67,3753.52,38086.58
32.936,124.01,21,70.01,11298.51,842.6,0,6,18507.8,4,35,10,9,20,5,105.02,180.09,582.96,1068.23,1889.09,1292.74,2879.49,2477.45,50649.4,2138.35,3677.09,39071.34
33.468,137.01,9,65.01,11335.54,889.67,0,2,18408.73,0,18,4,5,18,2,89.01,176.09,552.87,1051.13,1737.54,1382.42,2679.35,2378.08,49772.58,2155.4,3683.13,37506.99
33.999,130.01,2,53.01,11124.04,867.63,0,6,18544.13,4,26,2,3,25,3,105.02,183.09,663.24,972.68,1868.87,1288.71,2728.09,2375.04,49409.89,2079.17,3764.58,37779.8
34.53,128.01,2,49.01,10859.96,845.6,2,5,18259.12,2,17,2,4,8,1,117.02,167.08,572.93,959.61,1795.11,1391.49,2768.72,2400.38,51018.3,2062.11,3784.69,37358.99
35.061,91.01,6,49.01,11172.66,886.66,1,5,16975.6,3,42,3,14,17,2,120.02,166.08,616.07,1088.35,1710.27,1350.17,2494.65,2393.29,50638.91,2192.52,3516.23,36737.77
35.592,79,17,85.02,11536.68,845.6,3,10,16395.25,3,40,10,7,8,14,110.02,142.06,497.7,889.24,1648.69,1266.55,2540.3,2220.02,47615.35,2124.31,3646.93,35739.5
36.123,108.01,1,41,10797.69,802.54,1,13,16363.66,4,18,6,7,8,9,89.01,148.06,574.94,871.15,1548.79,1246.41,2361.82,2241.29,49522.02,1914.69,3339.33,35414.8
36.654,125.01,9,51.01,10685.86,815.56,0,1,15517.08,0,25,1,14,8,3,85.01,143.06,507.73,935.48,1520.54,1194.05,2442.93,2127.89,46915.18,1989.9,3293.1,33387.85
37.185,103.01,7,124.04,11151.52,882.66,0,7,15495.4,12,44.01,8,3,20,7,91.01,150.06,526.79,877.18,1519.53,1128.62,2348.65,1970.05,45908.61,1815.41,3186.58,32206.66
37.716,124.01,13,71.01,10344.42,760.49,1,4,14804.85,4,51.01,8,18,9,2,97.01,134.05,467.62,819.9,1415.67,1136.67,2232.14,1983.2,47018.18,1689.09,3138.36,30959.46
38.247,89,7,56.01,10368.64,786.52,0,4,14464.8,6,23,8,8,10,2,70.01,132.05,506.73,789.77,1490.29,1073.27,2415.55,1915.45,47188.24,1796.36,3065.02,31629.94
38.778,149.01,9,46.01,10758.65,808.55,0,4,14960.49,0,29,6,6,4,7,85.01,122.04,502.72,821.91,1542.73,1123.59,2300.01,1977.13,45535.02,1925.72,3092.14,31096.64
39.309,121.01,10,35,10781.86,836.59,0,5,14830.78,4,11,6,8,5,2,88.01,131.05,498.7,815.89,1470.12,1135.66,2292.92,1825.49,47945.02,1801.38,3132.33,30819.16
39.84,104.01,2,34,10942.32,715.43,3,0,14197.5,2,11,3,3,6,0,80.01,120.04,480.65,835.98,1466.08,932.47,2105.59,1858.84,46067.46,1731.2,2908.32,29956.03
40.372,115.01,4,44,9987.79,724.44,0,6,14166.27,2,17,5,6,7,3,82.01,103.03,471.63,859.09,1423.74,999.84,2151.14,1807.3,43572.58,1735.21,2866.14,30332.53
40.903,117.01,5,35,10645.78,760.49,0,0,13653.25,3,16,1,2,15,2,80.01,96.03,476.64,732.52,1380.39,1048.12,2120.77,1784.07,44604.14,1525.71,2850.07,29058.47
41.434,116.01,4,34,11037.38,750.47,0,4,14017.71,7,20,5,0,13,6,94.01,146.06,463.61,750.6,1408.62,1010.9,2038.8,1847.72,45388.09,1713.15,3109.22,30262.45
41.965,118.01,20,118.04,10488.72,698.41,3,13,14983.21,46,169.08,49,53,51,33,161.04,209.12,549.86,953.58,1616.39,1149.75,2347.64,1929.6,44939.01,1929.73,3112.23,32078.69
42.496,98.01,52.01,330.27,9916.32,825.57,7,29,16902.42,145.02,201.11,153.03,244.08,93.01,49,223.07,178.09,634.14,890.25,1603.27,1170.89,2375,1898.26,41575.71,1892.62,3147.4,32988.64
43.027,112.01,58.01,494.62,9697.89,805.55,4,32,16901.33,153.02,425.5,150.03,190.05,95.01,78.01,235.08,277.22,749.59,947.54,1743.6,1142.71,2385.14,1990.28,40348.22,2058.1,3487.08,36062.25
43.558,123.01,94.02,668.12,9428.32,831.58,4,49,22543.38,309.09,569.9,311.13,277.11,143.03,128.02,405.23,532.8,1099.42,1466.08,2057.97,1452.99,2874.41,2226.1,44852.38,2171.45,3731.39,43424.33
44.089,100.01,131.04,915.11,9115.15,932.73,0,43,24334.78,426.17,808.82,341.16,395.22,238.08,148.03,478.32,439.55,1093.38,1442.89,1781.98,1411.65,2952.69,2312.21,44787.43,2320.95,3816.88,43202.56
