C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\157.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 9:11:41 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,35,4,5,232.14,87.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.072,53,6,9,247.15,85.01,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.603,43,5,0,227.13,84.01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.134,50,3,1,234.14,80.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.665,41,4,4,249.16,80.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.196,45,2,6,242.15,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.728,44,0,9,255.16,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.259,52,5,3,246.15,98.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.79,43,5,1,289.21,80.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.321,47,2,10,268.18,80.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5.852,44,7,4,264.18,84.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.383,39,0,2,278.2,101.01,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.914,45,0,2,198.1,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7.445,45,0,0,268.18,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.976,53,7,5,226.13,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
8.507,55,3,10,238.14,83.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.038,57,0,11,292.22,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.569,47,0,3,288.21,83.01,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
10.1,52,5,7,223.13,89.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10.632,47,10,6,205.11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.163,50,7,2,274.19,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.694,38,0,3,241.15,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.225,45,1,1,301.23,79.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
12.756,48,1,10,248.16,96.01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
13.287,62,2,4,237.14,79.01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.818,43,4,5,248.16,90.01,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.349,50,2,2,235.14,85.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.88,41,3,0,246.15,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
15.411,42,1,15,230.13,86.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.942,57,0,5,268.18,88.01,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
16.473,51,2,1,262.17,101.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17.004,56,1,8,236.14,102.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
17.536,46,1,3,236.14,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.067,31,4,5,236.14,86.01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18.598,40,1,13,225.13,85.01,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
19.129,55,0,9,285.21,93.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.66,43,6,0,267.18,93.01,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
20.191,32,0,5,275.19,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.722,72,2,7,250.16,88.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.253,36,2,10,243.15,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.784,40,0,2,268.18,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.314,45,4,3,212.11,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.846,63,6,9,251.16,85.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.377,51,2,7,261.17,61,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
23.908,54,6,11,225.13,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24.439,47,0,7,269.18,84.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24.971,38,6,3,265.18,80.01,4,0,101.03,0,0,1,2,2,0,2,6,19,24,68.01,63.01,111.04,124.04,1898.28,181.02,548.22,3798.82
25.502,47,48.01,122.04,2009.15,270.06,1,8,4924.79,13,26,6,4,15,6,83.01,79.02,291.24,486.67,744.57,552.87,1266.57,1072.28,15433.05,1021.77,3233.81,20245.64
26.033,102.01,54.01,322.26,5815.18,649.36,3,3,14996.18,52,53.01,16,14,13,0,97.01,147.06,636.15,1017.93,1643.64,1301.81,2599.15,2115.74,31692.23,1681.07,5154.82,31514.66
26.564,161.02,62.01,362.33,8336.95,957.77,1,5,21144.76,32,57.01,25,9,19,4,123.02,217.13,762.65,1277.62,2295.88,1598.24,3078.84,2794.17,38133.96,2048.07,5044.98,38537.48
27.095,173.02,35,145.05,9703.14,1123.06,1,1,22390.6,13,94.02,18,10,19,4,151.03,298.25,809.86,1440.87,2323.24,1622.47,3754.84,2712.91,39813.69,2138.35,5893.89,40357.88
27.626,172.02,24,92.02,9528.98,1064.96,1,5,24784.3,6,24,5,9,22,0,155.03,212.13,819.9,1523.56,2459.07,1749.68,3831.47,3154.23,44210.17,2358.07,5488.46,43361.42
28.157,156.02,3,67.01,10437.1,1282.39,3,8,26799.07,10,33,13,12,33,3,175.04,272.21,912.35,1469.1,2734.08,2034.73,3859.07,3240.79,44661.4,2303.89,5890.86,43376.35
28.688,154.01,16,72.01,10823.02,1138.09,2,1,26397.71,38,34,14,8,18,8,162.04,257.19,970.66,1693.1,2807.22,2073.17,3975.63,3325.36,46366.32,2306.9,6248.09,43769.93
29.219,179.02,25,1297.23,10686.92,1303.43,3,5,26535.23,18,30,9,17,21,4,157.03,238.16,878.18,1520.54,2806.2,1833.53,4085.11,3160.34,47243.68,2471.47,5472.33,43390.21
29.75,165.02,5,85.02,10675.31,1290.4,2,2,26639.57,10,34,9,8,22,5,181.05,282.22,900.29,1500.37,2764.55,1988.2,4056.46,3323.32,45684.63,2291.85,5323.13,43463.79
30.281,184.02,11,52.01,11870.58,1305.44,1,6,27012.7,6,22,17,20,18,9,190.05,270.21,921.4,1657.77,2923.08,2102.52,4223.33,3754.94,45953.44,2394.2,5189.08,45561.49
30.812,166.02,18,28,11127.21,1297.42,4,9,28336.24,3,18,1,7,11,8,163.04,253.18,1023.96,1635.56,2946.47,2018.54,4085.11,3579.31,44803.97,2419.29,5225.36,44601.56
31.343,171.02,10,54.01,10987.73,1320.47,4,1,27889.09,8,25,0,13,18,1,161.04,275.21,980.72,1556.85,2843.8,1925.51,4376.02,3377.34,47592.1,2558.79,5955.43,46523.83
31.875,200.02,22,88.02,11241.4,1287.4,0,2,30166.31,16,45.01,2,19,17,1,175.04,295.25,991.78,1548.78,2888.52,1918.43,4014.51,3330.46,44621.95,2501.58,5826.3,45741.23
32.406,141.01,8,49.01,10946.54,1288.4,0,6,27633.04,14,41,5,17,12,0,189.05,236.16,928.44,1818.34,2890.55,1892.15,4284.8,3628.3,47700.62,2384.16,5903.98,45078.16
32.937,160.02,5,56.01,11171.61,1342.52,3,6,29706.94,15,50.01,14,30,29,4,163.04,230.15,943.52,1601.25,2738.14,1993.26,4321.69,3722.25,47575.31,2434.34,6241.02,46443.49
33.468,141.01,21,102.03,11119.81,1377.6,0,2,29266.05,24,43.01,15,12,10,4,191.05,322.29,968.65,1488.26,3046.15,1953.82,4188.51,3453.82,44809.07,2370.11,5596.35,46158.64
33.999,141.01,11,49.01,11004.63,1337.51,0,6,26583.38,13,30,4,18,14,4,151.03,277.22,911.35,1548.78,2786.9,2147.05,4113.77,3641.57,45090.71,2441.36,5422.93,46114.75
34.53,159.02,2,42,11339.78,1313.45,1,8,27650.33,8,34,7,3,26,0,165.04,279.22,998.82,1774.9,2806.2,2083.29,4245.87,3489.52,46494.73,2417.28,5506.61,45038.6
35.061,159.02,17,62.01,11100.79,1318.46,0,1,27545.46,39,32,9,7,28,2,197.05,217.13,945.53,1565.93,2810.27,1947.75,3963.36,3236.72,44899.5,2382.16,6039.18,42425.86
35.592,161.02,2,35,10252.83,1343.52,0,6,26062.32,5,23,4,15,19,3,159.04,257.19,896.27,1488.26,2512.82,1821.4,3919.39,3273.39,43299.42,2249.71,5067.15,40494.84
36.123,128.01,10,60.01,10056.12,1233.28,0,3,25214.34,7,45.01,14,8,18,4,166.04,240.16,813.87,1428.77,2505.72,1843.63,3569.01,2942.58,40768.16,2259.74,4865.66,39434.89
36.654,137.01,6,71.01,10565.66,1160.13,1,11,25315.73,13,22,15,14,20,1,157.03,245.17,814.88,1409.62,2492.53,1786.04,3369.11,3386.52,41894.14,2191.52,4782.06,38960.08
37.185,166.02,11,40,10352.84,1227.27,0,2,25849.7,14,22,5,11,18,8,152.03,255.18,906.32,1236.33,2399.25,1797.16,3681.3,2971.06,41059.04,2203.56,4604.82,38622.19
37.716,167.02,7,40,10302.3,1195.2,2,2,24934.37,9,29,6,2,27,5,160.04,204.12,934.47,1470.11,2308.04,1674.96,3676.2,3385.5,40368.13,2246.7,4571.59,38652.91
38.247,171.02,15,49.01,10254.94,1127.07,3,8,24569.63,6,14,0,4,14,2,165.04,250.18,844.01,1475.15,2496.59,1765.84,3612.9,3043.29,42650.93,2145.37,4621.94,37545.04
38.779,160.02,3,46.01,10073.99,1237.29,2,3,24347.26,7,20,2,1,19,3,167.04,236.16,884.21,1440.87,2494.56,1772.91,3532.28,3100.28,41416.68,2252.72,4322.95,38532.2
39.31,136.01,17,34,9720.98,1203.22,0,7,24842.27,8,24,1,3,13,5,162.04,251.18,854.06,1405.59,2542.24,1857.78,3598.61,3051.43,41879.08,2198.54,4340.06,38107.75
39.841,154.01,10,50.01,10024.58,1191.2,0,0,23330.42,5,11,0,8,5,2,168.04,217.13,775.7,1357.21,2289.81,1744.63,3701.73,3063.64,42179.16,2128.32,4464.87,36587.83
40.372,193.02,10,34,10448.69,1250.32,5,1,24365.4,1,21,6,7,17,1,158.04,252.18,835.98,1398.53,2665.03,1807.26,3583.3,3326.38,43406.87,2167.44,4498.1,38941.01
40.903,161.02,3,52.01,11685.01,1291.41,3,2,24905.95,6,5,4,4,20,4,142.03,255.18,908.33,1385.43,2572.67,1689.09,3775.27,3208.2,44521.47,2147.38,4395.42,38329.99
41.434,153.01,4,31,10834.63,1141.1,1,19,25159.68,4,7,2,4,31,2,157.03,271.21,868.13,1451.96,2407.36,1698.18,3602.69,3023.96,41455.48,2215.6,4250.48,36349.27
41.965,150.01,6,26,9622.33,1164.14,2,0,23881.74,0,20,2,5,28,2,127.02,266.2,817.89,1339.07,2402.29,1623.47,3577.18,3118.6,41470.52,2155.4,4089.48,35537.07
42.496,166.02,11,33,9820.73,1196.21,0,2,24374.47,17,4,2,3,15,0,130.02,180.09,836.98,1306.83,2431.69,1659.81,3395.61,3066.69,41064.05,2070.14,4127.72,35216.68
43.027,137.01,7,44,10444.47,1136.09,0,4,23077.87,3,13,0,2,29,2,152.03,205.12,917.38,1421.72,2307.03,1603.29,3438.44,2887.68,40831.8,1986.89,3975.8,34599.5
43.558,158.02,3,37,10088.72,1200.21,0,6,22786.25,0,5,2,6,13,2,130.02,225.14,768.67,1369.3,2096.42,1644.67,3527.18,2795.19,41390.4,2097.22,4083.45,33787.29
44.089,143.01,2,23,10002.5,1167.15,1,5,21930.76,0,11,0,3,30,0,138.03,221.14,769.68,1226.26,2290.82,1573.02,3039.15,2598.18,41302.82,1938.75,3954.67,34473.19
44.62,139.01,7,37,9972.02,1125.07,0,6,21086.74,2,8,3,5,18,1,118.02,213.13,811.86,1172.89,2265.49,1511.48,3105.3,2713.92,38364.23,1985.89,3952.66,31249.57
45.151,139.01,8,52.01,9475.5,1088,1,0,21198.33,7,8,4,2,13,1,104.02,218.13,800.81,1250.42,2084.27,1421.74,3079.85,2646.91,36662.79,1925.72,3705.25,31452.83
45.683,120.01,8,41,9133.99,1014.87,2,1,19819.11,5,16,2,7,12,0,110.02,171.08,771.68,1112.5,2159.17,1433.83,2927.27,2405.45,36168.79,1774.31,3732.4,30387.98
46.214,155.01,5,28,8963.46,1083.99,4,6,20287.41,4,8,3,4,11,2,119.02,183.09,695.37,1135.65,1884.03,1381.42,2809.36,2486.58,36152.95,1842.49,3722.34,29762.62
46.745,124.01,9,49.01,9531.07,1147.11,4,3,20139.69,2,20,0,1,22,5,126.02,179.09,585.97,1164.84,2004.35,1437.87,2826.64,2396.33,38207.82,1803.38,3775.64,30910.25
47.276,119.01,5,26,9532.12,1106.03,0,5,19939.96,6,15,2,2,19,2,132.02,186.1,679.31,1077.29,2027.62,1370.33,2746.37,2413.56,38616.98,1900.65,3808.83,30775.2
47.807,137.01,6,40,10338.1,1082.99,0,4,20204.1,3,9,6,5,9,0,138.03,200.11,719.46,1090.37,2032.68,1412.66,2873.39,2507.88,38668.81,1846.5,3608.72,30013.53
48.338,147.01,0,40,9785.02,1082.99,0,7,20104.17,0,19,5,6,10,0,110.02,201.11,688.34,1198.06,1962.89,1401.57,2662.09,2579.92,38034.3,1854.52,3613.75,29218.26
48.869,138.01,8,36,9645.42,986.82,0,5,18310.8,0,12,0,0,15,1,120.02,156.07,673.28,1179.94,1897.17,1333.04,2628.59,2402.41,35699.14,1677.06,3399.63,27043.06
49.4,136.01,7,28,8981.24,1012.86,0,2,18093.14,0,18,0,1,10,3,115.02,185.1,607.04,994.8,1810.27,1233.32,2700.67,2249.39,36661.56,1635.96,3630.84,27598.18
49.931,112.01,8,44,9250.21,930.73,0,2,18264.61,8,23,1,7,14,0,132.02,176.09,551.86,1058.17,1850.68,1305.84,2718.95,2222.05,36637.14,1638.97,3571.52,27380.46
50.462,131.01,4,38,9649.61,935.74,0,3,18310.8,8,18,3,2,13,2,114.02,169.08,632.13,959.61,1835.53,1195.06,2644.83,2383.15,36638.36,1639.97,3375.51,26600.74
50.993,109.01,12,32,9498.56,988.82,1,3,17172.35,9,19,4,2,12,1,83.01,163.08,609.05,997.82,1809.26,1086.35,2428.73,2288.9,36025.09,1574.82,3486.07,25254.74
51.524,93.01,10,35,8957.18,950.76,1,0,17054.28,3,15,2,6,15,2,86.01,123.04,534.81,843.01,1571.99,1181.97,2408.45,2093.47,35275.5,1409.46,3468.99,24557.33
52.055,107.01,5,58.01,8273.36,986.82,0,4,16212.33,13,21,10,4,5,0,107.02,178.09,577.95,968.66,1780.97,1154.79,2214.92,1925.56,34637.54,1487.62,3243.86,24421.46
52.586,127.01,8,59.01,8850.54,880.65,1,5,15757.97,8,24,1,5,11,2,103.01,166.08,556.88,971.67,1725.42,1183.98,2258.47,2053,33830.75,1615.91,3141.37,23774.63
53.118,106.01,7,49.01,9227.17,887.66,0,8,15916.55,3,13,5,2,8,0,84.01,158.07,562.9,851.05,1522.56,1038.06,2272.66,1878.04,35027.08,1511.67,3209.69,22317.4
53.649,103.01,1,63.01,9206.23,869.64,2,2,16366.93,6,5,2,6,8,2,105.02,149.06,596.01,870.14,1500.37,1058.18,2257.46,1896.24,33853.61,1518.69,3128.31,22497.32
54.18,104.01,4,42,8972.87,886.66,0,4,15497.57,2,7,0,2,11,0,97.01,138.05,584.97,773.7,1323.96,979.73,1966.99,1842.67,32996.19,1384.4,2934.43,21808.94
54.711,116.01,4,42,8930,943.75,0,2,14550.03,2,12,0,1,4,0,92.01,153.07,494.69,778.72,1391.48,923.42,1901.27,1621.49,32090.11,1362.36,2986.66,21245.12
55.242,109.01,5,41,8439.15,783.52,0,3,13773.59,1,10,3,3,5,1,90.01,129.05,468.62,699.39,1404.59,997.83,1848.71,1656.82,32765.07,1345.33,2858.1,20362.13
55.773,96.01,9,54.01,8809.78,831.58,1,1,14002.65,4,21,0,8,9,0,89.01,148.06,470.63,784.74,1420.71,942.52,1895.2,1670.96,33217.98,1344.32,2946.49,20835.45
56.304,99.01,8,43,8946.72,756.48,0,0,14356.98,2,16,4,1,17,0,111.02,136.05,457.59,756.62,1325.98,946.55,1973.06,1661.87,33132.83,1344.32,2932.42,20543.58
56.835,124.01,9,47.01,8874.58,841.6,0,5,13688.71,1,15,0,3,5,0,100.01,127.05,463.61,720.47,1393.5,964.64,1846.69,1683.07,32061.5,1290.22,2985.66,20415.73
57.366,96.01,4,40,8730.38,749.47,0,2,13849.91,0,13,6,3,11,0,81.01,120.04,471.63,810.86,1288.7,884.22,1858.82,1645.72,32727.98,1422.48,3104.2,20047.79
57.897,100.01,5,50.01,8829.64,857.62,2,2,13414.96,2,9,4,4,5,1,97.01,118.04,467.62,812.87,1337.06,953.58,1781.01,1623.51,30077.12,1275.19,2983.65,19770.67
58.428,81,7,37,8808.74,757.48,1,3,12668.67,4,13,3,2,12,0,91.01,140.06,435.54,678.3,1195.05,869.15,1867.91,1586.17,31176.46,1297.23,2951.51,19418.51
58.959,88,0,29,8399.51,738.46,4,4,12887.87,6,11,2,3,9,0,77.01,140.06,473.64,712.44,1268.56,817.9,1792.13,1507.48,30483.46,1209.07,2932.42,19499.84
59.491,118.01,7,50.01,8215.01,823.57,3,12,13089.11,1,15,2,2,17,3,92.01,112.04,450.57,671.28,1259.49,848.04,1679.01,1627.55,31170.53,1245.14,2940.46,19712.99
60.022,114.01,3,54.01,8928.95,798.54,0,1,12719.98,6,11,2,6,14,2,116.02,142.06,430.52,697.38,1237.34,789.77,1695.17,1578.1,32092.5,1243.13,2939.45,18772.35
60.553,106.01,3,43,8913.26,764.49,0,3,12546.89,4,18,0,9,15,0,95.01,124.04,420.5,655.22,1112.51,796.8,1573.04,1530.68,31501.93,1215.08,2826.97,19041.85
61.084,77,2,59.01,8660.4,789.53,1,5,12092.46,5,14,0,0,8,0,80.01,118.04,456.59,692.36,1140.69,688.35,1643.68,1478.23,29848.36,1220.09,2796.84,18247.02
61.615,104.01,7,40,8463.14,778.51,1,1,11565.76,5,8,3,4,13,1,82.01,104.03,391.43,669.27,1020.95,757.63,1507.46,1312.92,29307.02,1184.03,2682.38,17898.74
62.146,105.01,4,49.01,8588.36,783.52,0,5,11235.58,6,11,0,2,7,1,73.01,122.04,395.44,728.5,1066.22,739.55,1517.55,1344.15,29522.19,1220.09,2820.95,17748.8
62.677,112.01,8,45.01,8173.33,667.38,0,5,11308.79,5,13,2,0,9,1,72.01,101.03,382.41,651.2,1050.12,818.91,1412.68,1356.25,29413.98,1266.18,2784.79,17873.06
63.208,94.01,4,35,8673.98,738.46,0,5,11283.33,4,13,2,3,16,1,56,131.05,404.46,656.22,1112.51,662.25,1476.2,1325.01,29761.16,1226.1,2695.43,17584.52
63.739,103.01,7,62.01,8185.83,691.4,0,8,10152.4,4,13,0,10,9,2,58,100.03,302.26,527.79,851.05,571.93,1112.52,1010.92,21923.77,801.47,1951.85,11766.21
64.27,106.01,3,27,5087.55,464.18,1,2,5742.54,10,10,2,1,8,1,17,52.01,184.1,284.23,440.55,292.24,524.79,457.6,11101.5,472.16,1034.8,5770.94
64.797,58,7,16,2605.03,256.06,2,0,2823.08,3,7,0,1,4,0,13,28,68.01,125.04,223.14,130.05,295.25,226.15,5488.03,195.03,524.21,2611.12
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
          Printed: 16/12/2014 4:01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
