C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\153.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 9:05:57 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,33,2,5,258.17,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.072,45,4,8,214.12,78.01,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.603,37,2,2,257.17,86.01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2.134,42,1,5,247.15,83.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.665,43,2,3,229.13,76,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.196,63,1,2,272.19,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.727,38,2,2,268.18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.258,62,2,3,256.17,89.01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.789,61,1,4,237.14,78.01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
5.32,35,2,4,227.13,106.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5.851,66,2,12,237.14,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.382,40,0,8,225.13,67,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.914,40,4,5,290.21,103.01,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0
7.445,26,5,7,275.19,101.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.976,50,1,5,271.19,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.507,53,3,13,227.13,87.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.038,28,0,3,225.13,92.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9.569,44,4,11,265.18,106.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.1,46,0,4,244.15,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
10.631,42,2,1,258.17,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.162,55,7,9,218.12,93.01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.693,46,2,5,263.17,93.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.224,43,1,6,250.16,99.01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.755,53,1,1,265.18,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
13.286,60,5,3,233.14,90.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.818,57,4,3,246.15,81.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.349,42,2,0,266.18,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.88,39,0,2,258.17,81.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.411,47,4,6,270.18,82.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.942,62,6,6,235.14,73,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
16.473,46,3,2,225.13,89.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.004,69,0,8,271.19,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.535,43,0,8,232.14,85.01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
18.066,33,3,7,244.15,84.01,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
18.597,43,4,8,233.14,85.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.128,36,0,1,229.13,94.01,1,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
19.659,33,2,0,209.11,81.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.19,52,0,9,266.18,92.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
20.722,47,4,7,256.17,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21.253,46,2,5,226.13,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21.784,38,2,8,250.16,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.314,69,4,4,253.16,77,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
22.846,55,2,7,242.15,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.377,50,1,6,283.2,77,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.908,44,4,8,257.17,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24.439,59,3,2,248.16,87.01,0,0,1,0,0,0,0,0,0,0,0,4,3,6,9,12,23,216.13,56,302.07,1964.9
24.97,56,12,92.02,777.52,160.02,2,3,2210.95,56,77.02,33,35,40,16,75.01,87.02,235.16,311.27,429.52,364.38,693.37,713.45,9160.47,746.41,3134.34,20447.69
25.501,82,106.03,441.49,3608.6,502.21,1,56,11254.68,235.05,429.51,150.03,156.03,73.01,48,215.07,192.1,572.93,817.9,1452.98,1094.4,2168.35,1792.15,25712.68,1884.6,4489.04,37318.83
26.032,121.01,59.01,377.36,6957.15,840.6,2,20,20332.96,176.03,374.39,206.06,157.03,75.01,50,238.08,234.15,762.65,1119.55,2101.48,1438.87,2946.59,2448.04,31724.37,2176.47,4655.17,43809.4
26.563,144.01,27,356.32,8471.49,1039.91,5,20,24577.58,180.03,308.26,140.03,153.03,107.02,27,252.09,326.3,985.75,1376.36,2358.71,1498.37,3194.89,2700.72,37112.76,2206.57,4720.62,47709.59
