C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\NIST610z-02.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 7:59:04 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.542,43,0,8,260.17,85.01,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1.073,73,3,8,235.14,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.604,42,4,4,254.16,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.135,34,2,4,218.12,84.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.666,60,2,2,308.24,82.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.197,46,2,8,258.17,88.01,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3.728,67,8,0,236.14,80.01,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.259,44,5,3,269.18,65,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
4.79,57,1,5,266.18,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0
5.321,32,0,4,252.16,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.852,39,0,4,258.17,71,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
6.383,50,2,5,262.17,87.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
6.914,44,2,19,222.12,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.446,55,4,6,269.18,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7.977,46,5,0,245.15,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8.508,45,1,4,255.16,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9.039,45,2,9,229.13,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.57,44,6,6,283.2,73,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.101,44,2,7,282.2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10.632,47,4,6,280.2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.163,44,2,5,234.14,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
11.694,49,3,3,230.13,80.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.225,45,1,12,212.11,80.01,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12.756,39,9,2,283.2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.287,37,5,6,278.2,73,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.818,46,0,8,284.2,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.35,38,6,14,255.16,79.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.881,48,0,9,258.17,75,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.412,53,6,9,311.24,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.943,54,4,7,217.12,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.474,45,0,10,287.21,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.005,60,3,8,262.17,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.536,33,0,8,278.2,81.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.067,47,10,7,243.15,88.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.598,54,2,4,292.22,78.01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.129,57,4,4,232.14,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
19.66,58,0,2,273.19,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.191,47,0,4,246.15,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
20.722,37,3,10,242.15,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.254,61,2,5,294.22,81.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21.785,43,0,4,265.18,69,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.316,37,1,8,288.21,47,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
22.847,65,4,2,251.16,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23.378,44,2,12,244.15,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
