C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\0120.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 7:30:26 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,50,4,3,274.19,65,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1.072,50,1,7,307.24,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.603,50,2,13,251.16,80.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.134,50,2,6,261.17,79.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.665,50,1,0,269.18,103.01,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3.196,47,1,5,288.21,71,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.727,37,0,9,315.25,63,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
4.258,49,4,7,283.2,82.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.789,48,1,3,262.17,94.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.32,53,2,5,280.2,72,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.852,50,2,10,264.18,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
6.383,49,2,2,279.2,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.914,36,0,1,237.14,86.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.445,56,0,7,233.14,76,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
7.976,50,0,6,267.18,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.507,40,3,3,259.17,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
9.038,47,4,5,279.2,90.01,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
