C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\0127.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 8:04:28 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,47,3,5,270.18,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.072,56,2,9,283.2,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1.603,48,2,3,244.15,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.134,43,1,7,279.2,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.665,53,5,8,255.16,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.196,51,3,3,266.18,72,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.727,40,1,4,260.17,71,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.258,44,3,10,279.2,91.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.789,60,5,5,295.22,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
5.32,55,6,0,243.15,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5.852,43,4,3,262.17,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.383,58,4,5,289.21,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
6.914,50,2,4,263.17,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.445,55,2,5,283.2,80.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
