C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\149.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 8:58:58 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,65,5,8,233.14,78.01,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1.072,53,4,2,242.15,104.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.603,41,1,7,252.16,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.134,36,0,5,283.2,80.01,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2.665,36,0,3,243.15,79.01,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
3.196,49,4,4,228.13,86.01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
3.727,66,4,0,257.17,98.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.258,56,2,7,226.13,85.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.789,42,2,4,265.18,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.321,44,4,3,262.17,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.852,50,0,4,217.12,78.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
6.383,51,0,7,211.11,71,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
6.914,55,3,5,236.14,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.445,59,3,2,218.12,67,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7.976,59,0,7,185.09,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.507,42,2,6,273.19,89.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.038,32,7,8,257.17,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.569,44,5,6,253.16,99.01,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
10.1,64,12,7,259.17,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.631,41,0,4,242.15,72,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.162,49,4,5,215.12,81.01,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11.693,46,6,7,291.21,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.225,58,2,8,260.17,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12.756,46,2,7,263.17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
13.287,49,0,4,223.13,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
