C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\0147.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 8:48:30 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,31,2,6,229.13,64,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
1.072,54,0,6,256.17,96.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.603,45,2,4,241.15,71,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2
2.134,53,3,6,235.14,84.01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.666,48,5,7,273.19,72,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3.197,54,3,5,243.15,71,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
3.728,44,4,4,243.15,89.01,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.259,64,4,6,267.18,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.79,51,6,6,250.16,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5.321,48,2,5,216.12,91.01,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5.852,56,0,5,253.16,78.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.383,39,3,0,233.14,82.01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.914,44,0,3,267.18,98.01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.445,55,2,5,245.15,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.976,41,8,4,266.18,85.01,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8.507,41,2,6,239.14,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.038,47,0,7,233.14,90.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
9.57,44,6,12,255.16,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10.101,37,6,5,261.17,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
10.632,34,2,4,208.11,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11.163,38,2,4,262.17,80.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
11.694,48,0,9,243.15,81.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.225,23,2,5,314.25,78.01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.756,63,1,3,231.13,78.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.287,39,2,1,246.15,80.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13.818,44,0,5,237.14,85.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
14.349,41,4,15,285.21,84.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
14.88,53,0,5,298.22,89.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15.411,36,2,2,252.16,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.942,37,5,6,282.2,109.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.474,40,3,4,235.14,91.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.005,29,3,8,255.16,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.536,51,1,6,230.13,79.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
18.067,70,3,7,254.16,83.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
18.598,44,4,5,262.17,100.01,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
19.129,45,2,10,248.16,94.01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.66,47,6,5,293.22,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.191,52,1,1,218.12,80.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.722,51,4,8,287.21,94.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
21.253,55,8,6,239.14,87.01,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
21.784,49,3,8,229.13,98.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.314,46,2,8,254.16,83.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.846,44,5,3,196.1,83.01,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.378,59,4,10,236.14,85.01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.909,41,4,4,250.16,81.01,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
24.44,31,5,3,266.18,88.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
24.971,42,3,9,350.31,103.01,0,0,230.14,0,0,0,0,0,0,5,9,34,56.01,92.02,68.01,152.07,166.08,3665.12,146.02,730.4,3540.4
