C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\0121.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 7:35:00 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,50,6,3,222.12,79.01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.072,53,0,13,290.21,81.01,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.603,49,6,6,249.16,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.135,48,2,4,304.23,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2.666,43,1,6,225.13,95.01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3.197,56,4,1,248.16,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3.728,47,2,6,216.12,65,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.259,47,4,6,273.19,82.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.79,63,1,15,228.13,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.321,47,4,10,240.15,88.01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.852,63,9,0,249.16,85.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.383,54,2,6,272.19,77,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6.914,55,5,7,255.16,83.01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.445,61,0,7,250.16,81.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.976,50,2,9,266.18,90.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.507,41,4,2,257.17,85.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.039,51,6,9,248.16,94.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
9.57,57,5,2,292.22,89.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
