C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\0119.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 7:26:22 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,49,3,4,310.24,104.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.072,40,0,3,253.16,87.01,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0
1.603,56,4,5,217.12,100.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2.134,45,3,7,288.21,87.01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.665,46,2,6,241.15,83.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3.196,47,2,9,243.15,87.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
3.727,47,7,4,234.14,90.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.258,34,2,4,270.18,90.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.789,54,0,7,258.17,88.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.32,42,1,4,276.19,86.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.852,47,3,0,234.14,79.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.383,55,3,2,280.2,79.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.914,56,3,2,253.16,91.01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.445,35,2,3,259.17,85.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.976,53,3,10,281.2,105.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
8.507,48,0,11,270.18,99.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.038,47,2,8,263.17,108.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.569,34,6,2,269.18,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.1,39,3,3,257.17,88.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10.631,45,1,14,265.18,101.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
