C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\0139.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 8:36:05 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,39,2,7,250.16,97.01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.072,41,3,4,270.18,129.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.604,55,0,5,240.15,93.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.135,55,0,9,218.12,114.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.666,35,2,5,287.21,97.01,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
3.197,59,4,5,234.14,123.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.728,47,1,6,281.2,95.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4.259,42,5,5,276.19,110.01,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0
4.79,46,2,6,290.21,123.01,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0
5.321,38,0,1,230.13,94.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5.852,44,5,3,263.17,118.01,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
6.383,44,3,10,258.17,85.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.914,48,4,4,312.25,88.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.445,53,0,4,240.15,100.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.976,51,5,8,239.14,106.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8.508,62,2,12,267.18,107.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.039,51,1,3,229.13,102.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.57,50,2,2,250.16,86.01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10.101,57,6,5,228.13,107.01,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.632,42,9,4,243.15,112.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.163,53,7,4,273.19,107.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
11.694,49,0,6,229.13,118.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.225,43,2,8,273.19,110.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.756,57,6,5,260.17,111.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.287,44,0,3,253.16,116.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.818,30,1,2,235.14,95.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
