C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\0135.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 8:16:34 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,49,1,7,241.15,97.01,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0
1.072,55,3,10,233.14,90.01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1.603,51,1,3,249.16,99.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.134,58,9,9,245.15,87.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.665,55,0,5,225.13,85.01,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
3.196,34,2,4,252.16,81.01,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
3.727,57,2,2,227.13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.258,56,1,8,274.19,112.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.79,58,2,13,234.14,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.321,35,2,4,249.16,83.01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5.852,51,3,2,213.11,93.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.383,59,1,6,267.18,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.914,52,5,2,250.16,72,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.445,40,0,4,250.16,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.976,37,1,4,199.1,89.01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8.507,54,5,6,229.13,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
