C:\Agilent\ICPMH\1\DATA\141215_Antony_Zircon.b\0134.d,,,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,Counts,,,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 15/12/2014 8:15:12 PM using Batch 141215_Antony_Zircon.b,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Li7,Mg24,Al27,Si29,P31,Ca43,Ti49,Y89,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb206,Th232,U238
0.541,39,9,11,242.15,91.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.072,40,7,6,268.18,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.603,67,2,4,267.18,89.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.134,47,0,7,284.2,91.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.665,52,1,4,269.18,109.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.196,33,1,0,275.19,91.01,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3.727,56,4,11,198.1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.258,53,2,3,262.17,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0
4.79,47,3,1,223.13,78.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0
5.321,52,5,0,245.15,104.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.852,41,0,4,275.19,68,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6.383,40,10,3,238.14,87.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.914,60,0,6,267.18,111.01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
7.445,53,0,9,241.15,80.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.976,45,3,6,252.16,84.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.507,30,7,6,241.15,88.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.038,52,6,8,244.15,65,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
9.569,52,4,3,259.17,94.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1,36,0,6,231.13,125.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.631,35,1,3,271.19,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11.162,36,1,6,250.16,83.01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.694,39,1,1,232.14,87.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.225,58,4,4,278.2,91.01,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0
12.756,57,3,7,228.13,98.01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.287,55,2,4,254.16,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.818,41,2,3,234.14,86.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
14.349,58,0,3,258.17,82.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.88,65,3,6,261.17,88.01,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.411,47,5,3,247.15,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.942,47,5,7,322.26,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.473,36,1,5,253.16,78.01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
17.004,37,5,2,249.16,85.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
17.535,50,2,2,259.17,70,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18.066,40,0,4,219.12,84.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
18.598,65,6,4,271.19,80.01,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
19.129,53,1,4,284.2,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.66,54,1,7,274.19,103.01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
20.191,48,8,1,264.18,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20.722,44,0,10,221.12,86.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.253,48,1,10,286.21,74,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.784,56,4,11,253.16,63,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.314,41,3,5,273.19,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
22.846,67,8,5,249.16,83.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
23.377,43,2,9,265.18,78.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.908,45,2,5,260.17,86.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.439,50,1,5,237.14,94.01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,15
24.97,37,3,9,335.28,90.01,1,0,570.87,33,44.01,20,28,14,13,42,41,195.11,140.06,294.25,181.09,414.49,330.31,4122.16,425.13,29426.26,10911.82
25.502,69,62.01,375.35,2403.5,455.17,7,19,13757.47,696.45,884.17,293.12,285.11,98.01,71.01,300.13,401.45,803.83,1359.23,2059.99,1389.48,2799.2,2129.91,21800.68,2023,107250.09,41075.91
26.033,116.01,98.02,661.1,6819.48,1187.19,22,63.01,34085.99,1583.32,2615.9,669.62,835.98,297.12,190.05,658.61,523.77,1750.65,2334.37,3664.78,2375.98,4937.66,4064.76,39174.2,3137.2,167738.48,62344.28
26.564,173.02,57.01,740.38,9747.23,1632.24,18,50,45284.78,1630.46,2571.26,670.63,667.62,308.13,197.05,625.55,641.16,2010.39,2667.05,4221.04,3127.62,5602.23,4828.62,46585.94,3442.67,150628.14,69422.82
27.095,173.02,43,573.83,10641.57,1651.3,14,46,45993.03,1181.29,2117.4,522.38,473.31,272.1,146.03,646.59,645.17,1678.95,2675.17,4213.87,2975,5779.86,4825.76,47434.59,3363.28,119194.63,67370.97
27.626,208.03,51.01,528.7,10425.51,1655.31,3,49,45782.7,955.85,1886.85,494.34,392.21,183.05,106.02,538.41,553.87,1745.6,2518.89,4536.75,3166.31,6193.66,4919.32,50274.65,3499.96,118704.8,70469.87
28.157,173.02,61.01,493.61,10861.02,1710.46,2,40,45790.25,1120.16,1907.07,455.29,374.2,193.05,92.01,524.39,521.77,1690.06,2740.16,4401.38,2987.21,5746.8,5213.44,49742.55,3579.37,116356.33,71803.94
28.688,188.02,51.01,402.41,11532.44,1685.39,4,30,45614.08,591.32,1374.23,354.17,301.13,116.02,81.01,460.3,617.07,1672.9,2681.26,4992.86,3186.67,6270.31,4860.71,50468.49,3446.69,72990.74,70400.02
29.219,185.02,30,316.25,11862.1,1696.42,5,34,46982.02,436.18,1023.91,254.09,292.12,166.04,71.01,383.71,504.72,1591.15,2664,4651.7,3395.53,6399.88,4844.27,52796.13,3732.19,67367.4,73097.13
29.75,175.02,28,322.26,11276.3,1684.39,9,31,48212.39,504.24,1165.77,269.1,210.06,123.02,63.01,395.22,475.64,1653.72,2703.6,4632.19,3177.51,6648.91,5099.38,55561.92,3709.07,59862.64,72402.98
30.281,231.03,31,282.2,11266.78,1812.77,0,25,46400.44,335.1,691.33,182.05,172.04,83.01,81.01,300.13,469.62,1545.74,2641.67,4580.88,3311.96,6000.09,5043.8,53327.12,3826.71,41484.55,69978.84
30.812,198.02,19,236.14,12028.71,1784.68,4,13,45928.77,242.05,461.59,96.01,107.02,58,25,308.13,403.46,1607.29,2497.59,4256.89,3071.65,6359.44,5186.9,53131.81,3687.95,28535.85,69525.79
31.343,150.01,17,125.04,11418.09,1711.47,2,10,45634.21,149.02,373.39,83.01,82.01,38,18,251.09,375.4,1515.48,2499.62,4111.49,3171.4,6295.18,4862.77,51556.45,3739.23,23039.65,67262.8
31.874,190.02,12,115.03,11253.03,1613.19,1,8,44263.73,118.01,234.15,30,59,50,16,208.06,370.39,1411.63,2355.65,4343.98,2945.51,5999.05,4990.29,49666.84,3499.96,20692.66,67012.29
32.406,176.02,16,427.46,11742.26,1723.5,0,4,42687.43,93.01,203.11,30,57,36,13,246.09,380.41,1510.44,2500.63,4315.28,3010.6,5964.92,5159.09,53543.89,3605.51,22212.32,68071.2
